"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acacia"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Casuarina"	"Cedrus"	"Celtis"	"Ceratonia"	"Cistaceae"	"Combretaceae"	"Convolvulaceae"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Indeterminable"	"Juglans"	"Lamiaceae"	"Liliaceae"	"Malvaceae"	"Myrtaceae"	"Nitrariaceae"	"Olea"	"Oleaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prosopis"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnaceae"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Rutaceae"	"Salix"	"Styrax"	"Tamarix"	"Thalictrum"	"Thymelaeaceae"	"Ulmus"	"Urticaceae"	"Vitaceae"	"Zygophyllaceae"
26120	45316	"Dead Sea 7"	31.49111	35.42972	242.1	"AWI"	242.1	1390.2	1865.3	1635.7	0	0	104	2	48	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	7	1	0	0	0	0	0	80	0	0	0	0	3	2	10	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	247.8	"AWI"	247.8	1443.6	1895	1676.6	0	0	101	1	46	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	11	1	0	0	0	0	0	73	0	0	0	0	3	5	23	0	0	0	0	0	2	7	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	253.2	"AWI"	253.2	1496.6	1921	1712.4	0	1	75	5	67	0	0	0	0	0	7	0	0	0	3	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	5	1	0	1	0	0	0	75	0	0	2	0	9	1	32	0	0	0	0	1	6	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3
26120	45316	"Dead Sea 7"	31.49111	35.42972	257.7	"AWI"	257.7	1536.9	1947.2	1742.9	0	1	81	5	34	0	0	0	0	0	14	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	64	0	0	2	0	2	2	12	0	0	0	0	1	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	262.2	"AWI"	262.2	1588	1974.8	1776.6	0	0	83	0	35	0	0	0	0	0	7	0	0	0	1	0	0	1	0	0	0	0	0	1	4	5	0	0	0	0	0	0	0	3	1	0	0	0	0	0	66	0	0	0	0	5	6	20	0	0	0	0	0	6	8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	269.2	"AWI"	269.2	1661.2	2029.8	1835.6	0	1	96	2	34	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	2	0	0	0	0	0	79	0	0	1	0	15	1	15	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	2	0	0	1	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	271.6	"AWI"	271.6	1707.4	2053.4	1864.4	0	1	99	1	23	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	8	1	0	0	0	0	0	90	0	0	1	0	5	0	7	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	275.6	"AWI"	275.6	1777.8	2097.4	1923	0	0	80	0	44	0	0	0	0	0	9	0	0	0	6	0	0	0	0	1	0	0	0	0	1	5	0	0	0	0	0	0	0	18	1	0	0	0	0	0	98	0	0	0	0	8	2	16	0	0	0	0	1	3	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	1
26120	45316	"Dead Sea 7"	31.49111	35.42972	280.2	"AWI"	280.2	1822.4	2194.4	1992.6	0	0	148	3	51	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	32	0	0	1	0	3	0	15	0	0	0	0	0	4	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	283.2	"AWI"	283.2	1864.4	2240.4	2031.6	0	0	123	3	57	0	0	0	0	0	5	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	1	0	0	0	0	0	85	0	0	0	0	15	1	19	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	287.9	"AWI"	287.9	1904.2	2345.6	2091.8	0	1	120	0	42	0	0	0	0	0	14	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	15	0	0	0	1	0	0	53	0	0	0	0	14	0	11	0	0	0	0	1	4	2	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	291.2	"AWI"	291.2	1938.2	2426	2133.6	0	0	100	2	58	0	1	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	16	0	0	0	0	0	0	36	0	0	0	0	9	0	14	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	295.2	"AWI"	295.2	1990.2	2493.4	2187.6	0	2	107	2	41	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	1	0	0	0	0	0	1	0	0	0	81	0	0	0	0	3	3	27	0	0	0	0	0	7	8	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	296.2	"AWI"	296.2	2000.8	2515	2200.4	1	0	99	2	49	0	0	0	1	0	6	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	4	1	18	0	0	0	0	0	6	4	0	0	0	0	2	5	0	0	0	0	0	0	0	0	1	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	298.2	"AWI"	298.2	2018.2	2559.8	2225.8	0	0	123	5	46	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	1	42	0	0	0	0	5	9	20	0	0	0	0	0	4	15	0	0	0	0	4	0	0	1	0	0	1	0	0	0	1	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	300.7	"AWI"	300.7	2044.4	2615	2262.6	0	0	97	1	50	0	0	0	0	0	8	0	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	1	0	0	1	41	0	0	1	0	7	0	16	0	0	0	0	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	302.6	"AWI"	302.6	2072.2	2651.4	2295.2	0	0	95	4	50	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	16	0	0	0	0	7	2	20	0	0	0	0	0	5	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	304.1	"AWI"	304.1	2087.8	2679.1	2318.5	0	1	93	1	36	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	9	0	0	0	0	0	0	22	0	0	0	1	13	4	23	0	46	0	0	1	6	7	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	306.8	"AWI"	306.8	2112.4	2744.8	2359	0	0	109	1	72	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	12	0	0	0	0	0	0	28	0	0	0	0	3	2	12	0	0	0	0	0	5	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	307.7	"AWI"	307.7	2118.9	2770.6	2372.5	0	0	184	1	75	0	0	0	0	0	8	0	0	0	4	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0	0	0	11	1	0	0	0	0	0	37	0	0	0	0	6	4	25	0	0	0	0	0	3	2	0	1	0	0	0	0	0	0	0	2	2	3	0	2	0	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	308.7	"AWI"	308.7	2127.3	2801.4	2386.1	0	0	162	3	62	0	0	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	8	0	0	0	0	0	1	26	0	0	0	0	2	3	16	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	310.2	"AWI"	310.2	2136.4	2852.2	2408.4	0	1	109	2	44	0	0	0	0	0	10	0	0	0	3	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	4	0	0	2	0	0	1	28	0	0	2	0	4	10	18	0	0	0	0	0	3	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	311.2	"AWI"	311.2	2152.8	2869.2	2425.6	0	1	114	2	51	0	1	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	25	0	0	0	0	5	0	17	0	0	0	0	0	1	15	0	2	0	0	0	0	0	1	0	0	3	1	0	0	0	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	312.2	"AWI"	312.2	2166.4	2890.6	2443.6	0	0	127	2	56	0	0	0	0	0	5	0	0	0	3	0	0	0	1	0	0	0	0	2	0	3	0	0	0	6	0	0	0	5	0	0	0	0	0	0	18	0	2	2	0	2	3	24	0	0	0	0	0	4	7	0	0	0	0	4	0	0	2	0	0	0	1	0	0	0	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	314.2	"AWI"	314.2	2187.8	2939.4	2478.4	0	0	114	1	44	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	26	0	0	0	0	4	3	9	0	0	0	0	2	3	9	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	316.5	"AWI"	316.5	2207.5	3002.5	2517.5	0	1	106	1	28	0	0	0	0	0	11	0	0	0	5	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	9	0	0	1	0	0	0	18	0	0	0	0	12	1	18	0	0	0	0	0	4	12	0	0	0	0	0	5	0	0	0	0	0	2	0	0	1	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	318.5	"AWI"	318.5	2223	3067	2548.5	0	0	112	6	35	0	0	0	0	0	5	0	0	0	7	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	5	0	0	0	0	0	0	18	0	0	0	0	3	4	19	0	0	0	0	0	2	14	0	0	0	0	0	3	0	0	0	1	0	0	0	0	2	0
26120	45316	"Dead Sea 7"	31.49111	35.42972	340	"AWI"	340	2452	3619	2906	0	0	135	1	10	0	1	0	0	0	3	0	0	0	9	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	16	0	0	0	0	0	0	24	0	0	0	0	8	10	8	0	0	0	0	0	10	16	0	0	0	0	0	0	0	1	2	3	3	0	0	1	0	0
