"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Fabaceae"	"Fraxinus"	"Ilex"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Taxus"	"Tilia"	"Ulmus"	"Urticaceae"
23819	41278	"Royal Albert Dock"	51.50778	0.045	40	"AWI"	40	399	906	632	0	0.383141762452107	6.51340996168582	13.7931034482759	0.383141762452107	0	0	0	0.383141762452107	19.5402298850575	0.383141762452107	0	1.53256704980843	4.98084291187739	0	0	0	0	0	0	0	0.383141762452107	0	0	47.8927203065134	0	2.29885057471264	0.766283524904214	0	0.383141762452107	0	0	0	0	0.383141762452107	0	0
23819	41278	"Royal Albert Dock"	51.50778	0.045	74	"AWI"	74	927	1532	1220	0	0	3.7037037037037	3.7037037037037	0.740740740740741	0	0	0	0	3.33333333333333	0.37037037037037	0	1.85185185185185	15.1851851851852	0	0	0	0	0	1.48148148148148	0.740740740740741	2.96296296296296	0	0	60	0	3.33333333333333	0.740740740740741	0	0	0	0	0	0	0	1.85185185185185	0
23819	41278	"Royal Albert Dock"	51.50778	0.045	91	"AWI"	91	1203	1836	1516	0	0	4.14507772020725	6.73575129533679	0	0	0	0	0	3.62694300518135	0	0	1.55440414507772	19.6891191709845	0	2.59067357512953	0	0	0	0	0	0.518134715025907	0	0	54.9222797927461	0	4.14507772020725	0	0	0	0.518134715025907	0	0	0	0	1.55440414507772	0
23819	41278	"Royal Albert Dock"	51.50778	0.045	141	"AWI"	141	2052	2670	2368	0	0.367647058823529	10.6617647058824	17.2794117647059	0.735294117647059	0.367647058823529	0.367647058823529	0	0.735294117647059	12.1323529411765	0	0	4.77941176470588	8.08823529411765	0	1.47058823529412	0	0	0	0	0	2.20588235294118	0	0	32.3529411764706	0.367647058823529	6.61764705882353	0.735294117647059	0	0	0	0	0	0	0.735294117647059	0	0
23819	41278	"Royal Albert Dock"	51.50778	0.045	158	"AWI"	158	2368	2940	2660	0	0	7.40740740740741	18.1481481481481	0.740740740740741	0	0.37037037037037	0	0	14.0740740740741	0.37037037037037	0	2.22222222222222	14.4444444444444	0	0.37037037037037	0	0	0	0	0	0.37037037037037	0	0	32.962962962963	0	5.55555555555556	0.740740740740741	0	0	2.22222222222222	0	0	0	0	0	0
23819	41278	"Royal Albert Dock"	51.50778	0.045	165	"AWI"	165	2492	3049	2781	0.3690036900369	0	19.1881918819188	9.22509225092251	2.9520295202952	0	0	0	0	10.3321033210332	0.3690036900369	0	2.5830258302583	7.01107011070111	0	0.3690036900369	0	0	0	0.3690036900369	0	1.1070110701107	0	0	32.1033210332103	0	9.96309963099631	1.8450184501845	0	0.3690036900369	1.1070110701107	0	0	0	0	0.738007380073801	0
23819	41278	"Royal Albert Dock"	51.50778	0.045	185	"AWI"	185	2881	3353	3126	0	0	12.6315789473684	9.12280701754386	5.26315789473684	0	0.350877192982456	0	0	9.47368421052632	1.40350877192982	0	4.56140350877193	3.50877192982456	0	0.701754385964912	0.701754385964912	0	0	0	0	4.56140350877193	0	0	35.4385964912281	0.350877192982456	8.7719298245614	1.40350877192982	0	0.701754385964912	0.701754385964912	0	0	0	0	0.350877192982456	0
23819	41278	"Royal Albert Dock"	51.50778	0.045	192	"AWI"	192	3026	3453	3246	0	0	16.3763066202091	3.13588850174216	2.78745644599303	0.348432055749129	0	0	0.348432055749129	2.4390243902439	0.348432055749129	0	2.78745644599303	20.9059233449477	0	1.39372822299652	0	0	0	0	0.348432055749129	0.696864111498258	0	0	35.191637630662	0.348432055749129	8.01393728222996	2.09059233449477	0	0	0.696864111498258	0	0	0	0	1.74216027874564	0
23819	41278	"Royal Albert Dock"	51.50778	0.045	201	"AWI"	201	3218	3580	3396	0	0	48.993288590604	1.34228187919463	0	0	0.671140939597315	0	0.335570469798658	0.671140939597315	0	0.335570469798658	2.01342281879195	2.68456375838926	0	1.00671140939597	0.335570469798658	0	0.335570469798658	0	0	0.671140939597315	2.01342281879195	0	18.4563758389262	0	13.0872483221477	0	3.35570469798658	0	1.34228187919463	0.671140939597315	0.335570469798658	0	0	1.34228187919463	0
23819	41278	"Royal Albert Dock"	51.50778	0.045	209	"AWI"	209	3384	3709	3534	0	0.480769230769231	54.8076923076923	0	0.480769230769231	0.480769230769231	0	0	0.480769230769231	0	0	0	6.73076923076923	1.92307692307692	0	1.92307692307692	0	0	0	0	0	0.480769230769231	0	0	3.36538461538462	0	14.4230769230769	0	0	0.480769230769231	2.88461538461538	0	0	6.73076923076923	2.40384615384615	1.92307692307692	0
23819	41278	"Royal Albert Dock"	51.50778	0.045	217	"AWI"	217	3503	3868	3676	0	0	48.6486486486487	0	0	0.337837837837838	0	0	0	0	0	0	11.4864864864865	0	0	1.01351351351351	0.337837837837838	0	0	0.675675675675676	0	0.337837837837838	0	0	0	0	23.9864864864865	0	0	0	2.36486486486486	0.675675675675676	0	3.71621621621622	2.7027027027027	3.04054054054054	0.675675675675676
23819	41278	"Royal Albert Dock"	51.50778	0.045	225	"AWI"	225	3627	4015	3818	0	0	71.3333333333333	0	0	0.666666666666667	0	0	0.333333333333333	0	0	0	4.66666666666667	0.333333333333333	0	1.33333333333333	0.333333333333333	0	0	0	0	0	0	0	0	0	14.6666666666667	0	0	0	1	0	0	2.33333333333333	1	2	0
23819	41278	"Royal Albert Dock"	51.50778	0.045	243	"AWI"	243	3955	4317	4134	0	0	45.4545454545455	0.336700336700337	1.01010101010101	0	0	0	0	0	0	0	11.7845117845118	6.06060606060606	0	0.336700336700337	0	0	0	0	0	0.336700336700337	0	0	0	0	21.2121212121212	0	0	0	0.673400673400673	0	0	6.06060606060606	6.3973063973064	0.336700336700337	0
23819	41278	"Royal Albert Dock"	51.50778	0.045	260	"AWI"	260	4220	4690	4434	0	0	53.5353535353535	0	0	0	0	0	0.673400673400673	0.336700336700337	0	0	9.76430976430976	9.09090909090909	0	0.673400673400673	0	0	0	0	0.336700336700337	1.01010101010101	0	0	6.3973063973064	0	7.74410774410774	0	0	0	1.01010101010101	0	0	1.01010101010101	7.74410774410774	0.673400673400673	0
