"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lentibulariaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
13385	20022	"Avrig"	45.71667	24.38333	55	"AWI"	55	491	2905	1686	6	0	0	1	2	0	3	0	34	0	0	0	0	0	1	0	0	0	23	0	2	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	6	0	0	0	0	0	0	0	34	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	2	5	3	0	0
13385	20022	"Avrig"	45.71667	24.38333	60	"AWI"	60	651	3185	1853	8	0	0	1	3	0	2	0	20	0	0	0	0	0	0	0	0	0	21	0	3	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	58	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	10	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	65	"AWI"	65	946	3278	1995	7	1	0	1	0	0	4	0	48	0	0	0	0	0	2	0	0	0	14	0	4	0	0	0	0	0	100	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	6	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	70	"AWI"	70	1175	3378	2193	8	0	0	1	1	0	9	0	62	0	0	0	0	0	0	0	0	0	21	0	2	0	0	0	0	0	62	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	31	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	13	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	75	"AWI"	75	1316	3460	2400	3	1	0	1	6	0	2	0	44	0	0	0	0	0	0	0	0	0	16	0	38	0	0	0	0	0	90	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	51	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	9	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	80	"AWI"	80	1396	3566	2591	4	0	0	1	2	0	4	0	20	0	0	1	0	0	1	0	0	0	11	0	4	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	85	"AWI"	85	1458	3749	2818	3	1	0	2	3	0	11	0	55	0	0	0	0	0	1	0	0	0	20	0	13	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	38	0	0	0	41	0	0	0	0	0	2	3	1	0	0	0	0	0	0	1	0	11	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	90	"AWI"	90	1874	3774	2950	2	2	0	3	2	1	8	0	16	0	0	0	0	0	0	0	0	0	37	0	3	0	0	0	0	0	120	0	0	0	0	1	0	0	0	0	0	0	1	0	0	86	0	14	0	0	0	16	0	0	0	38	0	0	0	0	0	0	0	3	0	1	0	0	0	0	8	0	9	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	95	"AWI"	95	2260	3792	3084	2	1	0	2	7	0	4	4	32	0	0	0	0	0	0	0	0	0	26	0	13	0	0	0	0	0	75	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	25	0	0	0	0	0	1	0	54	0	0	1	0	0	0	0	0	0	1	0	0	0	0	2	7	8	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	100	"AWI"	100	2605	3821	3228	1	1	0	0	1	0	7	0	28	0	0	1	0	0	0	0	0	0	23	0	1	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	33	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	10	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	105	"AWI"	105	2921	3850	3385	2	1	0	1	4	1	7	0	24	0	0	0	0	0	0	0	0	0	27	0	9	0	0	0	0	0	70	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	13	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	9	1	0	0
13385	20022	"Avrig"	45.71667	24.38333	110	"AWI"	110	3128	3905	3574	1	1	0	0	1	0	5	0	33	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	12	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	7	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	115	"AWI"	115	3418	3972	3736	0	2	0	1	1	0	5	5	26	0	0	0	0	0	0	0	0	0	36	0	3	0	0	0	0	0	11	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	29	0	0	0	0	0	0	0	37	0	0	0	0	0	1	1	4	0	0	0	0	0	1	2	2	7	1	0	0
13385	20022	"Avrig"	45.71667	24.38333	120	"AWI"	120	3716	4073	3895	0	1	0	1	1	0	3	4	13	0	0	0	0	0	0	0	0	0	24	0	2	0	0	1	0	0	4	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	31	0	0	0	0	0	0	0	31	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	7	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	125	"AWI"	125	3818	4330	4063	0	1	0	1	1	0	4	4	22	0	0	0	0	0	0	0	0	0	13	0	10	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	12	4	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	130	"AWI"	130	3871	4695	4219	3	3	0	0	4	0	3	0	20	0	0	0	0	0	0	0	0	0	120	0	7	0	0	0	0	0	3	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	22	4	0	0	0	0	0	0	20	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	7	4	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	135	"AWI"	135	3901	5071	4376	0	0	0	1	13	0	4	0	12	0	0	0	0	0	0	0	0	0	34	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	31	0	0	16	0	0	0	1	0	0	0	0	0	0	0	0	2	7	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	140	"AWI"	140	3976	5344	4528	0	1	0	0	2	0	5	0	9	0	0	0	0	0	0	0	0	0	65	0	5	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	2	0	1	0	0	0	1	1	7	9	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	145	"AWI"	145	4099	5404	4670	0	2	0	1	3	0	6	0	9	0	0	0	0	0	0	0	0	0	27	0	18	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	26	0	0	0	8	0	0	0	36	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	7	25	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	150	"AWI"	150	4200	5476	4827	0	1	0	1	0	0	3	0	8	0	0	0	0	0	8	0	0	0	55	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	1	0	0	1	4	2	10	24	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	155	"AWI"	155	4281	5548	5002	1	1	0	0	1	0	3	0	11	0	0	0	0	0	0	0	0	0	29	0	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	18	0	0	0	0	0	0	0	26	0	0	1	0	0	1	1	6	0	0	0	0	0	0	1	7	19	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	160	"AWI"	160	4352	5653	5174	1	0	0	3	2	0	6	0	14	0	0	0	0	0	0	0	0	0	21	0	1	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	28	0	2	0	0	0	0	0	1	0	1	0	0	0	0	2	13	21	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	165	"AWI"	165	4418	5803	5330	1	1	0	0	6	1	4	0	12	0	0	0	0	0	0	0	0	0	64	0	10	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	19	0	0	0	0	0	0	0	22	0	0	0	0	0	1	1	6	0	0	0	0	0	0	0	13	13	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	170	"AWI"	170	4774	5839	5452	0	2	0	1	3	0	2	0	17	0	0	0	0	0	0	0	0	0	45	0	9	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	20	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	29	1	0	0
13385	20022	"Avrig"	45.71667	24.38333	175	"AWI"	175	5111	5875	5575	0	2	0	0	1	0	4	0	22	0	0	0	0	0	0	0	0	0	77	0	4	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	25	0	0	0	0	0	0	0	20	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	9	28	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	180	"AWI"	180	5428	5933	5696	0	1	0	0	0	0	3	0	20	0	0	0	0	0	1	0	0	0	77	0	4	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	4	19	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	185	"AWI"	185	5654	6049	5827	0	1	0	1	1	1	3	3	16	0	0	0	0	0	1	0	0	0	101	0	4	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	145	0	38	0	0	0	0	0	0	0	42	0	0	0	0	0	1	1	4	0	1	1	0	0	0	2	10	48	1	0	0
13385	20022	"Avrig"	45.71667	24.38333	190	"AWI"	190	5728	6287	5981	0	2	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	115	1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	10	24	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	195	"AWI"	195	5799	6478	6083	0	2	0	1	1	1	5	0	18	0	0	0	1	0	0	0	0	0	125	0	6	0	0	0	0	0	1	39	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	48	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	10	26	1	0	0
13385	20022	"Avrig"	45.71667	24.38333	200	"AWI"	200	5850	6657	6177	0	1	0	0	3	0	7	0	10	0	0	0	0	0	0	0	0	0	120	0	8	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	25	25	0	0	1
13385	20022	"Avrig"	45.71667	24.38333	205	"AWI"	205	5879	6868	6264	0	1	0	1	6	1	1	0	9	0	0	0	0	0	1	0	0	0	115	0	7	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	19	1	25	0	0	0	0	0	0	0	29	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	12	43	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	210	"AWI"	210	5905	7098	6348	0	1	0	0	2	1	2	0	11	0	0	1	0	0	1	0	0	0	125	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	14	31	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	215	"AWI"	215	5918	7347	6432	1	1	0	1	4	1	6	4	25	0	0	0	1	0	2	0	0	0	106	0	14	0	0	0	0	0	1	57	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	29	0	0	0	0	0	0	0	40	0	0	1	0	0	2	1	1	0	0	0	0	0	0	4	17	38	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	220	"AWI"	220	5968	7523	6525	0	2	0	0	6	0	4	0	6	0	0	0	0	0	0	0	0	0	100	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	35	0	0	0	0	0	0	0	52	0	0	0	0	0	4	2	3	0	1	0	0	1	0	2	27	22	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	225	"AWI"	225	6054	7567	6620	0	3	0	1	3	1	5	0	15	0	0	1	0	0	1	0	1	0	92	0	16	0	0	0	0	0	1	22	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	41	0	0	0	0	0	0	0	44	0	0	0	0	0	2	0	1	0	0	0	4	0	1	3	14	32	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	230	"AWI"	230	6109	7629	6725	0	1	0	0	3	0	4	0	5	0	0	0	0	0	1	0	0	0	100	0	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	20	0	0	0	0	0	0	0	40	0	0	0	0	0	1	0	0	0	1	0	0	1	0	3	11	34	0	1	0
13385	20022	"Avrig"	45.71667	24.38333	235	"AWI"	235	6150	7709	6828	0	1	0	1	2	0	3	5	10	0	0	1	0	0	0	0	0	0	126	0	37	0	0	0	0	0	1	34	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	20	0	0	0	0	0	0	0	56	0	0	0	0	0	3	0	1	0	1	0	5	0	0	6	18	44	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	240	"AWI"	240	6191	7801	6935	1	1	0	0	5	0	3	0	18	0	0	0	0	0	0	0	0	2	135	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	11	27	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	245	"AWI"	245	6231	7910	7032	0	1	0	1	5	1	4	3	24	0	0	1	0	0	2	0	1	0	140	0	17	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	27	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	1	0	0	0	4	0	0	1	9	14	0	0	1
13385	20022	"Avrig"	45.71667	24.38333	250	"AWI"	250	6345	7947	7133	0	0	0	4	0	0	4	0	27	0	0	0	1	0	1	0	0	0	185	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	17	0	0	0	0	0	0	0	60	0	0	0	0	0	1	0	10	0	0	0	0	0	0	1	16	30	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	255	"AWI"	255	6426	7987	7226	0	1	0	1	5	1	6	0	25	0	0	0	0	0	0	0	0	0	275	0	5	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	38	0	0	0	0	0	0	0	74	0	0	0	0	0	1	1	2	0	1	0	0	0	0	1	15	45	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	260	"AWI"	260	6505	8037	7343	0	0	0	0	4	2	4	0	30	0	0	1	0	0	0	0	0	0	120	0	7	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	12	0	0	0	0	0	0	0	34	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	5	18	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	265	"AWI"	265	6553	8099	7451	0	1	0	1	2	1	4	3	64	0	0	1	0	0	0	1	0	0	228	0	15	0	0	0	0	0	2	29	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	43	0	0	0	0	0	0	0	57	0	0	0	0	0	1	0	3	0	2	1	4	0	0	4	11	38	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	270	"AWI"	270	6591	8193	7558	0	1	0	1	3	1	7	0	41	0	0	0	0	0	0	0	0	0	240	0	6	0	0	0	0	0	1	0	2	0	0	0	0	2	0	0	0	1	0	0	0	0	0	13	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	1	0	1	0	0	1	0	3	11	44	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	275	"AWI"	275	6716	8253	7652	0	1	0	1	4	0	6	0	45	0	0	1	0	0	0	0	0	0	218	0	10	0	0	0	0	0	2	28	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	39	0	0	0	0	0	0	0	70	0	0	0	0	0	1	0	2	0	1	1	0	0	0	5	11	35	1	0	1
13385	20022	"Avrig"	45.71667	24.38333	280	"AWI"	280	6879	8292	7746	0	1	0	1	0	1	10	0	36	0	0	0	1	0	1	0	0	0	160	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	57	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	13	37	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	285	"AWI"	285	6996	8341	7845	0	0	0	0	3	1	7	4	36	0	0	1	0	0	1	0	0	0	201	0	18	0	1	0	0	0	1	23	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	42	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	23	33	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	290	"AWI"	290	7088	8386	7950	0	0	0	0	1	1	6	0	50	0	0	0	2	0	0	0	0	0	240	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	56	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	8	49	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	295	"AWI"	295	7155	8467	8046	1	1	0	0	5	1	4	6	23	0	0	1	1	0	0	0	0	0	220	0	14	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	41	0	0	0	0	0	2	0	2	0	1	0	0	0	0	1	9	45	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	300	"AWI"	300	7300	8564	8147	0	0	0	0	2	1	6	0	27	0	0	0	0	0	0	0	0	0	200	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	23	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	305	"AWI"	305	7597	8597	8242	0	0	0	1	2	1	2	3	17	0	0	0	0	0	1	0	0	0	234	0	14	0	0	0	0	0	0	15	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	78	0	0	0	0	0	1	1	1	0	1	0	2	0	0	4	14	46	1	0	0
13385	20022	"Avrig"	45.71667	24.38333	310	"AWI"	310	7892	8641	8338	1	0	0	0	1	0	4	0	44	0	0	3	0	0	1	0	0	0	170	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	56	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	3	59	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	315	"AWI"	315	8191	8712	8434	0	0	0	1	1	1	6	0	47	0	0	0	0	0	0	0	0	0	170	0	29	0	0	0	0	0	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	54	0	0	0	0	0	2	0	1	0	1	0	2	0	0	2	12	55	0	0	0
13385	20022	"Avrig"	45.71667	24.38333	320	"AWI"	320	8416	8811	8539	0	0	0	0	3	0	12	0	77	0	0	1	0	0	0	0	0	0	165	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	39	0	0	0	0	0	1	0	0	0	1	0	0	1	0	4	6	58	2	0	1
13385	20022	"Avrig"	45.71667	24.38333	325	"AWI"	325	8475	8962	8641	0	0	0	1	6	2	8	3	10	0	0	0	0	0	0	0	0	0	79	0	31	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	46	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	8	55	2	0	0
13385	20022	"Avrig"	45.71667	24.38333	330	"AWI"	330	8548	9028	8736	0	0	0	0	2	2	18	0	8	0	0	0	0	0	0	0	0	0	80	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	70	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	60	0	0	4
13385	20022	"Avrig"	45.71667	24.38333	335	"AWI"	335	8588	9113	8830	0	0	24	1	3	2	12	0	22	0	0	3	2	0	0	0	0	0	65	0	36	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	62	0	0	0	0	0	2	2	1	0	1	0	0	0	0	5	2	68	2	0	1
