"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Iridaceae"	"Juniperus"	"Lamiaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
3145	4092	"Hirvilampi"	60.62404	24.25122	27.5	"AWI"	27.5	544.5	1732	1109	0	0	109	2	1	2	0	298	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	5	176	399	0	0	0	0	5	0	1	0	0	3	0	0	0	0	2	3	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	30	"AWI"	30	673	1827	1224	0	0	85	0	1	6	0	449	0	0	0	0	0	6	0	0	0	0	0	1	3	0	0	0	0	5	273	216	0	0	0	0	11	0	0	0	0	0	0	3	0	0	3	3	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	32.5	"AWI"	32.5	766	1952	1341.5	0	0	57	0	1	1	0	415	0	0	0	0	0	5	1	0	0	0	0	0	4	0	0	0	1	0	208	302	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	35	"AWI"	35	889	2049	1460	0	0	81	0	0	1	0	443	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	2	183	269	0	0	0	0	11	0	2	0	0	0	0	0	0	0	2	6	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	37.5	"AWI"	37.5	987	2130	1577	0	0	86	0	2	2	0	356	0	0	0	0	1	6	0	0	0	0	0	0	3	0	0	0	0	1	223	307	0	0	3	0	7	0	0	0	0	0	0	0	0	0	4	5	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	40	"AWI"	40	1097	2233	1694	0	0	53	0	1	2	0	354	0	0	0	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	331	245	0	0	2	0	11	0	0	0	0	0	0	2	0	0	1	2	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	42.5	"AWI"	42.5	1231.5	2305	1808	0	0	66	0	2	3	0	358	0	0	0	0	1	14	1	0	0	0	0	0	0	0	0	0	0	0	338	204	0	0	2	0	12	0	0	0	0	0	0	0	0	0	5	1	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	45	"AWI"	45	1339	2412	1923	0	0	71	0	0	4	0	370	0	0	0	0	0	14	6	0	0	0	0	0	4	0	0	0	0	0	301	247	0	0	0	0	11	0	0	0	0	1	0	1	0	0	5	6	1	0
3145	4092	"Hirvilampi"	60.62404	24.25122	47.5	"AWI"	47.5	1521.5	2474	2032.5	0	0	68	0	1	1	0	400	0	0	0	0	0	17	1	0	0	0	0	1	3	0	0	0	0	1	248	245	0	0	2	0	6	0	0	0	0	0	0	1	0	0	2	7	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	50	"AWI"	50	1631	2569	2143	0	0	74	1	1	1	0	407	0	0	0	0	3	14	0	0	0	0	0	0	1	0	0	0	0	2	290	191	0	0	1	0	7	0	1	0	0	0	0	1	0	0	4	10	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	52.5	"AWI"	52.5	1865.5	2629	2244	0	0	70	0	1	1	0	372	0	0	0	0	1	23	1	0	0	0	0	1	1	0	0	0	0	2	332	199	0	0	2	0	5	0	2	0	0	0	0	0	0	0	3	1	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	55	"AWI"	55	2016	2698	2351	0	0	93	0	0	0	0	465	0	0	0	0	0	29	0	0	0	0	0	1	1	0	0	0	0	1	246	154	0	0	0	0	11	0	0	0	0	0	0	0	0	0	2	6	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	57.5	"AWI"	57.5	2119	2826	2464.5	0	0	86	2	0	0	0	486	0	0	0	0	3	20	4	0	0	0	0	0	1	0	0	0	0	1	222	153	0	0	8	0	15	0	0	0	0	1	1	2	0	0	3	5	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	60	"AWI"	60	2187	2989	2576	0	0	86	1	1	2	0	494	0	0	0	0	2	22	0	0	0	0	0	1	2	0	0	0	0	2	189	181	0	0	7	0	8	0	0	0	0	0	0	1	0	0	4	6	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	62.5	"AWI"	62.5	2275.5	3151	2685.5	0	0	77	0	1	2	0	504	0	0	0	0	0	19	1	0	0	0	0	1	2	0	0	0	0	2	224	155	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	8	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	65	"AWI"	65	2366	3260	2801	0	0	88	0	0	1	0	415	0	0	0	0	1	50	0	0	0	0	0	0	2	0	0	0	0	1	263	142	0	0	0	0	15	0	0	0	0	0	0	0	0	0	17	12	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	67.5	"AWI"	67.5	2442.5	3413	2910	0	0	118	0	3	2	0	519	0	0	0	0	3	41	1	0	0	0	0	0	10	0	0	0	0	1	129	145	0	0	0	0	11	0	1	0	0	0	0	0	0	0	9	18	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	70	"AWI"	70	2552	3495	3028	0	0	83	0	1	10	0	591	0	0	0	0	1	33	0	0	0	0	0	0	3	0	0	0	0	0	97	147	0	0	3	0	12	0	0	0	0	0	0	1	0	0	8	24	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	72.5	"AWI"	72.5	2642	3604	3138.5	0	0	99	0	0	1	0	556	0	0	0	0	0	24	0	0	0	0	0	0	1	0	0	0	0	0	131	153	0	0	3	0	9	0	0	0	0	0	0	2	0	0	13	14	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	75	"AWI"	75	2798	3681	3250	0	0	89	0	1	4	0	482	0	0	0	0	2	51	1	0	0	0	0	0	4	0	0	0	0	0	159	173	0	0	1	0	5	0	0	0	0	0	0	1	0	0	18	19	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	77.5	"AWI"	77.5	2898.5	3787.5	3365	0	0	86	1	1	1	0	535	0	0	0	0	2	35	2	0	0	0	0	0	3	0	0	0	0	0	180	191	0	0	5	0	11	0	0	0	0	0	0	0	0	0	14	13	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	80	"AWI"	80	3084	3863	3467	0	0	85	1	0	3	0	537	0	0	0	0	2	59	3	0	0	0	0	0	3	0	0	0	0	0	87	165	0	0	6	0	17	0	0	0	0	1	0	1	0	0	21	20	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	82.5	"AWI"	82.5	3247	3938	3571.5	0	1	103	0	1	1	0	467	0	0	0	0	0	53	3	0	0	0	0	1	5	0	1	0	0	1	153	177	0	0	2	0	5	0	0	0	0	0	0	1	0	0	16	17	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	85	"AWI"	85	3376	4048	3680	0	0	92	0	1	2	0	560	0	0	0	0	4	49	3	0	0	0	0	0	4	0	0	0	0	0	79	165	0	0	1	0	14	0	0	0	0	0	0	1	0	0	26	10	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	87.5	"AWI"	87.5	3449.5	4193	3788.5	0	0	91	0	0	0	0	570	0	0	0	0	2	50	1	0	0	0	0	0	0	0	0	0	0	0	31	186	0	0	12	0	5	0	0	0	0	0	0	3	0	0	37	18	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	90	"AWI"	90	3519	4384	3893	0	0	128	0	0	0	0	691	0	0	0	0	0	63	1	0	0	0	0	0	0	0	0	0	0	0	8	83	0	0	12	0	10	0	0	0	0	0	0	1	0	0	20	22	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	92.5	"AWI"	92.5	3597	4522	4004.5	0	0	86	0	2	0	0	642	0	0	0	0	3	77	3	0	0	0	0	0	3	0	0	0	0	0	16	126	0	0	5	0	9	0	0	0	0	0	0	1	0	0	30	34	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	95	"AWI"	95	3649	4733	4110	0	1	127	0	2	2	0	552	0	0	0	0	2	86	0	0	0	0	0	0	0	0	0	0	0	0	13	129	0	0	2	0	12	0	0	0	0	0	0	0	0	0	43	44	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	97.5	"AWI"	97.5	3733	4840.5	4225	0	0	118	0	3	2	0	519	0	0	0	0	3	70	0	0	0	0	0	0	3	0	0	0	0	0	22	162	0	0	2	0	12	0	0	0	0	0	0	0	0	0	52	41	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	100	"AWI"	100	3790	5013	4334	0	0	121	1	0	0	0	568	0	0	0	0	1	102	1	0	0	0	0	0	5	0	0	0	0	0	7	101	0	0	2	0	9	0	0	0	0	0	0	0	0	0	30	55	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	102.5	"AWI"	102.5	3891	5121	4445	0	0	96	0	1	2	0	640	0	0	0	0	3	40	1	0	0	0	0	0	3	0	0	0	0	0	7	134	0	0	11	0	10	0	0	0	1	1	0	1	0	0	27	40	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	105	"AWI"	105	3963	5247	4554	0	0	126	0	1	0	0	584	0	0	0	0	4	89	3	0	0	0	0	0	2	0	1	0	0	0	5	119	0	0	10	0	8	0	0	0	0	0	0	0	0	0	43	37	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	107.5	"AWI"	107.5	4058.5	5361	4662	0	0	116	0	2	1	0	656	0	0	0	0	0	82	0	0	0	0	0	0	3	0	0	0	0	0	3	110	0	0	3	0	7	0	0	0	0	0	0	0	0	0	40	27	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	110	"AWI"	110	4152	5466	4773	0	0	105	0	1	0	0	686	0	0	0	0	1	64	0	0	0	0	0	0	2	0	0	0	0	0	4	76	0	0	3	0	6	0	0	0	0	0	0	0	0	0	22	32	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	112.5	"AWI"	112.5	4239	5590.5	4882	0	0	118	1	0	2	0	595	0	0	0	0	10	120	0	0	0	0	0	0	1	0	0	0	0	0	4	104	0	0	3	0	8	0	0	0	0	0	0	1	0	0	22	27	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	115	"AWI"	115	4340	5675	4993	0	0	163	1	1	1	0	610	0	0	0	0	2	67	0	0	0	0	0	0	0	0	0	0	0	0	3	74	0	0	0	0	7	0	0	0	0	0	0	0	0	0	42	35	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	117.5	"AWI"	117.5	4417	5803.5	5106	0	0	95	0	1	1	0	675	0	0	0	0	0	63	0	0	0	0	0	0	4	0	0	0	0	0	2	80	0	0	2	0	7	0	0	0	0	0	0	0	0	1	41	31	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	120	"AWI"	120	4536	5890	5219	0	0	146	0	1	1	0	539	0	0	0	0	2	86	1	0	0	0	0	0	3	0	0	0	0	0	4	132	0	0	5	0	9	0	0	0	0	0	0	2	0	0	29	47	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	122.5	"AWI"	122.5	4625.5	6006.5	5328	0	0	134	0	1	4	0	685	0	0	0	0	0	62	1	0	0	0	0	0	2	0	0	0	0	0	0	75	0	0	1	0	3	0	0	0	0	0	0	0	0	0	29	25	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	127.5	"AWI"	127.5	4841	6189.5	5565.5	0	0	122	0	0	0	0	683	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	1	59	0	0	0	0	6	0	0	0	0	0	0	1	0	0	28	48	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	130	"AWI"	130	4962	6282	5677	0	0	121	0	0	0	0	702	0	0	0	0	0	52	0	0	0	0	0	0	1	0	0	0	0	0	2	14	0	0	0	0	3	0	0	0	0	0	0	0	0	0	43	62	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	132.5	"AWI"	132.5	5074	6367	5787.5	0	0	97	0	1	0	0	695	0	0	0	0	2	32	1	0	0	0	0	0	1	0	0	0	0	0	2	87	0	0	0	0	3	0	0	0	0	0	0	0	0	0	48	38	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	135	"AWI"	135	5199	6462	5900	0	0	127	0	0	0	0	664	0	0	0	0	0	42	5	0	0	0	0	0	3	0	0	0	0	0	2	145	0	0	1	0	2	0	0	0	0	0	0	0	0	0	39	40	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	137.5	"AWI"	137.5	5332	6533	6013.5	0	0	108	0	0	0	0	672	0	0	0	0	2	70	0	0	0	0	0	0	2	0	0	0	0	0	2	47	0	0	0	0	2	0	1	0	0	0	0	0	0	0	43	56	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	140	"AWI"	140	5450	6630	6120	0	0	102	0	2	0	0	567	0	0	0	0	1	67	3	0	0	0	0	0	2	0	0	0	0	0	2	139	0	0	7	0	5	0	0	0	0	0	0	0	0	0	51	58	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	142.5	"AWI"	142.5	5616.5	6695.5	6231	0	0	121	1	0	1	0	566	0	0	0	0	2	84	0	0	0	0	0	0	4	0	0	0	0	0	3	130	0	0	3	0	11	0	0	0	0	0	0	0	0	0	38	40	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	145	"AWI"	145	5722	6789	6342	0	0	170	0	0	2	0	675	0	0	0	0	3	77	0	0	0	0	1	0	1	0	0	0	0	0	1	97	0	0	13	1	6	0	0	0	0	0	0	1	0	1	27	42	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	147.5	"AWI"	147.5	5925	6845.5	6446	0	0	120	1	1	3	0	610	0	0	0	0	1	88	0	0	0	0	0	0	1	0	0	0	0	0	1	103	0	0	3	0	14	0	0	0	0	0	0	2	0	0	27	47	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	150	"AWI"	150	6070	6915	6562	0	0	132	1	0	1	0	583	0	0	0	0	3	92	0	0	0	0	0	0	1	0	0	0	0	0	2	97	0	0	6	0	1	0	0	0	2	0	0	1	0	0	33	54	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	152.5	"AWI"	152.5	6224	6983	6659.5	0	0	134	0	2	2	0	580	0	0	0	0	0	79	0	0	0	0	0	0	3	0	0	0	0	0	3	153	0	0	4	0	3	0	0	0	0	0	0	1	0	0	12	41	1	0
3145	4092	"Hirvilampi"	60.62404	24.25122	155	"AWI"	155	6344	7054	6757	0	1	140	0	3	1	0	565	0	0	0	0	1	102	2	0	0	0	0	0	1	0	0	0	0	0	0	140	0	0	2	0	0	0	0	0	0	0	0	3	0	0	5	45	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	157.5	"AWI"	157.5	6430	7144	6833.5	0	0	110	0	0	1	0	631	0	0	0	0	1	60	1	0	0	0	0	0	1	0	0	0	0	0	3	141	0	0	5	0	3	0	0	0	0	0	0	0	0	0	4	43	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	160	"AWI"	160	6482	7228	6889	0	0	146	0	1	2	0	537	0	0	0	0	0	80	2	0	0	0	0	0	1	0	0	0	0	0	3	217	0	0	1	0	2	0	0	0	0	0	0	3	0	0	5	24	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	162.5	"AWI"	162.5	6526.5	7329.5	6942.5	0	0	143	0	1	2	0	585	0	0	0	0	2	56	0	0	0	0	0	0	2	0	0	0	0	0	1	199	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	29	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	165	"AWI"	165	6584	7392	7002	0	0	129	0	1	0	0	556	0	0	0	0	1	68	1	0	0	0	0	0	1	0	0	0	0	0	2	210	0	0	9	0	6	0	0	0	0	0	0	2	1	0	6	21	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	167.5	"AWI"	167.5	6626.5	7482.5	7061	0	0	112	0	0	0	0	564	0	0	0	0	1	72	2	0	0	0	0	0	2	0	0	0	0	0	1	210	0	0	5	0	8	0	0	0	0	0	0	0	0	0	1	27	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	170	"AWI"	170	6689	7546	7120	0	0	116	0	0	2	0	597	0	0	0	0	3	41	7	0	0	0	0	0	1	0	0	0	0	0	3	192	0	0	9	0	2	0	0	0	0	0	0	0	0	0	3	32	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	172.5	"AWI"	172.5	6740	7625	7180.5	0	0	121	0	4	1	0	629	0	0	0	0	0	65	0	0	0	0	0	0	2	0	0	0	0	0	3	156	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	23	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	175	"AWI"	175	6795	7686	7242	0	1	118	0	1	0	0	685	0	0	0	0	3	40	1	0	0	0	0	0	2	0	0	0	0	0	1	197	0	0	1	0	5	0	0	0	0	0	0	0	0	0	2	27	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	177.5	"AWI"	177.5	6847.5	7762.5	7305.5	0	0	128	0	1	2	0	626	0	0	0	0	0	47	0	0	0	0	0	0	1	0	0	0	0	0	1	171	0	0	1	0	3	0	0	0	0	1	1	2	0	0	1	21	0	1
3145	4092	"Hirvilampi"	60.62404	24.25122	180	"AWI"	180	6908	7827	7369	0	0	108	0	0	1	0	620	0	0	0	0	2	47	0	0	0	0	0	0	0	0	0	0	0	0	2	196	0	0	1	0	2	0	0	0	0	0	0	2	0	0	4	38	1	0
3145	4092	"Hirvilampi"	60.62404	24.25122	182.5	"AWI"	182.5	6965	7893	7431.5	0	0	135	0	1	1	0	623	0	0	0	0	0	51	0	0	0	0	0	0	1	0	0	0	0	0	2	150	0	0	2	0	4	0	0	0	0	0	0	0	0	0	3	29	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	185	"AWI"	185	7020	7972	7488	0	0	141	0	0	1	0	518	0	0	0	0	2	55	2	0	0	0	0	0	0	0	0	0	0	0	2	262	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	29	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	187.5	"AWI"	187.5	7081.5	8028	7547.5	0	0	181	0	0	2	0	661	0	0	0	0	1	34	1	0	0	0	0	0	0	0	0	0	0	0	1	200	0	0	4	0	2	0	0	0	0	0	0	0	0	0	2	43	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	190	"AWI"	190	7128	8093	7609	0	0	107	0	0	0	0	672	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	3	173	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	20	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	192.5	"AWI"	192.5	7190.5	8145.5	7670	0	0	95	0	0	0	0	618	0	0	0	0	2	27	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	1	0	5	0	0	0	0	0	0	0	0	0	2	19	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	195	"AWI"	195	7245	8210	7730	0	0	104	0	2	1	0	532	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	2	307	0	0	3	0	2	0	0	0	0	0	0	2	0	0	8	14	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	197.5	"AWI"	197.5	7309.5	8269	7791	0	0	79	0	0	2	0	624	0	0	0	0	2	18	1	0	0	0	0	0	0	0	0	0	0	0	3	273	0	0	3	0	1	0	0	0	0	0	0	1	0	0	4	18	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	200	"AWI"	200	7369	8330	7853	0	0	107	0	1	0	0	614	0	0	0	0	1	18	2	0	0	0	0	0	3	0	0	0	0	0	1	203	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	17	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	202.5	"AWI"	202.5	7440.5	8386	7915.5	0	0	170	0	0	1	0	579	0	0	0	0	1	26	2	0	0	0	0	0	0	0	0	0	0	0	1	225	0	0	3	0	0	0	2	0	0	0	0	1	0	0	2	29	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	205	"AWI"	205	7496	8441	7981	0	0	155	0	2	0	0	621	0	0	0	0	0	26	2	0	0	0	0	0	1	0	0	0	0	0	1	177	0	0	0	0	5	0	0	0	0	0	0	4	0	0	2	12	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	207.5	"AWI"	207.5	7552	8503	8043	0	0	169	0	0	0	0	531	0	0	0	0	1	27	10	0	0	0	0	0	1	0	0	0	0	0	2	223	0	0	15	0	3	0	0	0	0	0	1	2	0	0	1	37	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	210	"AWI"	210	7617	8553	8104	0	0	170	0	0	0	0	658	0	0	0	0	1	23	3	0	0	0	0	0	2	0	0	0	0	0	0	148	0	0	4	0	3	0	0	0	0	0	0	1	0	0	0	25	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	212.5	"AWI"	212.5	7673	8614	8167.5	0	0	123	0	0	0	0	603	0	0	0	0	0	26	3	0	0	0	0	0	1	0	0	0	0	0	0	225	0	0	3	0	3	0	0	0	0	0	0	1	0	0	1	29	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	215	"AWI"	215	7750	8663	8228	0	0	131	0	0	1	0	636	0	0	0	0	2	34	2	0	0	0	0	0	1	0	0	0	0	0	1	157	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	38	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	217.5	"AWI"	217.5	7805.5	8724.5	8287	0	0	207	0	0	2	0	537	0	0	0	0	0	42	1	0	0	0	0	0	1	0	0	0	0	0	3	212	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	33	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	220	"AWI"	220	7894	8771	8349	0	0	246	1	0	1	0	531	0	0	0	0	1	42	3	0	0	0	0	0	1	0	0	0	0	0	1	261	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	43	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	222.5	"AWI"	222.5	7957	8827	8412.5	0	0	173	1	0	1	0	542	0	0	0	0	3	61	0	0	0	0	0	0	1	0	0	0	0	0	0	176	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	225	"AWI"	225	8037	8880	8474	0	0	178	0	0	0	0	483	0	0	0	0	0	32	0	0	0	0	0	0	1	0	0	0	0	0	2	275	0	0	15	0	1	0	0	0	0	0	0	1	0	0	0	31	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	227.5	"AWI"	227.5	8105.5	8928.5	8536	0	1	187	0	1	1	0	687	0	0	0	0	0	34	0	0	0	0	0	0	1	0	0	0	0	0	1	234	0	0	13	0	2	0	0	0	0	0	0	2	0	0	0	28	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	230	"AWI"	230	8188	8980	8596	0	0	157	0	0	2	0	543	0	0	0	0	2	64	1	0	0	0	0	0	1	0	0	1	0	0	0	250	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	22	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	232.5	"AWI"	232.5	8272	9029.5	8656	0	0	202	0	0	3	0	460	0	0	0	0	3	28	4	0	0	0	0	0	2	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	20	0	0
3145	4092	"Hirvilampi"	60.62404	24.25122	235	"AWI"	235	8348	9087	8716	0	0	102	2	3	2	0	390	0	0	0	0	0	60	1	0	0	0	0	0	0	0	0	0	0	0	1	437	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	10	0	0
