"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arctostaphylos"	"Artemisia"	"Asparagaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Celastraceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Hypericaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Larix"	"Lentibulariaceae"	"Lythraceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Saxifragaceae"	"Sorbus"	"Thalictrum"	"Tilia"	"Tofieldiaceae"	"Ulmus"	"Urticaceae"	"Violaceae"
3315	4306	"Niechorze"	54	15.05	370	"AWI"	370	10072	11509	10739	0	0	4	0	0	0	22	0	0	401	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
3315	4306	"Niechorze"	54	15.05	375	"AWI"	375	10309	11732	10943	0	0	0	0	0	0	8	0	0	538	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	24	0	0	0	7	0	0	0	0	0
3315	4306	"Niechorze"	54	15.05	380	"AWI"	380	10446	12101	11143	0	0	6	0	0	0	15	0	0	530	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
3315	4306	"Niechorze"	54	15.05	383	"AWI"	383	10562	12174	11271	0	0	2	0	0	0	10	0	0	435	0	1	0	0	0	0	0	0	0	0	0	196	1	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	33	0	0	0	4	0	1	0	0	0
3315	4306	"Niechorze"	54	15.05	385	"AWI"	385	10624	12258	11363	0	0	4	0	0	0	7	0	0	422	0	0	0	0	0	0	0	0	0	0	0	197	0	2	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	1	0	0
3315	4306	"Niechorze"	54	15.05	388	"AWI"	388	10702	12432	11490	0	0	4	0	0	0	12	0	0	422	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	0	0	0	2	0
3315	4306	"Niechorze"	54	15.05	390	"AWI"	390	10748	12553	11574	0	0	5	0	0	0	11	0	0	479	0	0	0	1	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0
3315	4306	"Niechorze"	54	15.05	395	"AWI"	395	10950	12697	11791	0	0	5	0	0	0	18	0	0	389	0	0	0	0	0	0	0	0	0	0	0	229	1	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	1	0
3315	4306	"Niechorze"	54	15.05	398	"AWI"	398	11029	12814	11915	0	0	4	0	0	0	16	0	0	392	0	0	0	0	0	0	0	0	0	0	0	211	1	0	0	0	1	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	28	0	0	0	1	0	0	0	0	0
3315	4306	"Niechorze"	54	15.05	400	"AWI"	400	11068	12919	12003	0	0	8	0	0	0	19	0	0	437	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	1	0	29	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	1	0	21	0	0	0	0	0	0	0	4	0
3315	4306	"Niechorze"	54	15.05	405	"AWI"	405	11310	13047	12208	0	0	3	0	0	0	9	0	0	511	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	28	0	0	0	2	0	0	0	2	0
3315	4306	"Niechorze"	54	15.05	410	"AWI"	410	11449	13275	12415	0	0	4	0	0	0	12	0	0	450	0	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	30	0	0	0	3	0	0	0	3	0
3315	4306	"Niechorze"	54	15.05	413	"AWI"	413	11625	13330	12535	0	0	3	0	0	0	13	0	0	557	0	0	0	0	0	0	2	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	41	0	0	0	4	0	0	0	2	0
3315	4306	"Niechorze"	54	15.05	417	"AWI"	417	11796	13437	12701	0	0	5	0	0	0	16	0	0	467	0	0	1	1	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	1	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	18	0	0	0	1	0	0	0	2	0
3315	4306	"Niechorze"	54	15.05	420	"AWI"	420	11889	13582	12826	0	0	3	0	0	0	12	0	0	509	0	0	0	1	0	0	1	0	0	0	0	166	2	0	0	0	0	0	0	0	0	1	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	42	0	0	1	2	0	0	0	3	0
3315	4306	"Niechorze"	54	15.05	425	"AWI"	425	12219	13702	13030	0	0	1	0	0	0	17	0	0	471	0	0	0	0	0	0	0	0	0	0	0	165	1	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	35	0	0	2	9	0	0	0	4	0
3315	4306	"Niechorze"	54	15.05	428	"AWI"	428	12347	13807	13165	0	0	3	0	0	0	12	0	0	476	0	1	0	0	0	0	0	0	0	0	0	226	2	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	5	0	0	0	1	0
3315	4306	"Niechorze"	54	15.05	430	"AWI"	430	12419	13910	13255	0	0	1	0	0	0	10	0	0	473	0	1	0	0	0	0	0	0	0	0	0	341	2	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	35	0	0	0	4	0	0	0	2	0
3315	4306	"Niechorze"	54	15.05	433	"AWI"	433	12713	13976	13353	0	0	5	0	0	0	18	0	0	384	0	0	0	0	0	0	0	0	0	0	0	200	2	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	28	0	0	0	2	0	0	0	2	0
3315	4306	"Niechorze"	54	15.05	435	"AWI"	435	12890	14022	13421	0	0	2	0	0	0	15	0	0	506	0	0	0	0	0	0	0	0	0	0	0	300	1	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	6	0	44	0	0	0	6	0	0	0	2	0
3315	4306	"Niechorze"	54	15.05	440	"AWI"	440	13161	14182	13603	0	0	2	0	0	0	8	0	0	603	0	0	0	1	0	0	0	0	1	0	0	151	2	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	38	0	0	0	2	0	0	0	0	0
3315	4306	"Niechorze"	54	15.05	443	"AWI"	443	13212	14222	13630	0	0	1	0	0	0	12	0	0	534	0	0	0	0	0	0	0	0	0	0	0	262	2	0	0	0	0	0	0	0	0	0	1	0	75	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	76	0	0	0	1	0	0	0	3	0
3315	4306	"Niechorze"	54	15.05	445	"AWI"	445	13253	14259	13654	0	0	2	0	0	0	16	0	0	433	0	0	0	0	0	0	0	0	0	0	1	75	1	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	48	0	0	0	2	1	0	0	2	0
3315	4306	"Niechorze"	54	15.05	448	"AWI"	448	13291	14320	13687	0	0	1	0	0	0	8	0	0	444	0	1	0	0	0	0	0	0	0	0	0	203	3	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	29	0	0	0	4	0	0	0	0	0
3315	4306	"Niechorze"	54	15.05	450	"AWI"	450	13318	14354	13710	0	0	1	0	0	0	16	0	0	332	0	1	0	1	0	0	0	0	0	0	0	288	3	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	56	0	0	0	1	0	0	0	1	0
3315	4306	"Niechorze"	54	15.05	454	"AWI"	454	13379	14408	13744	0	0	1	0	0	0	13	0	0	332	0	1	0	0	0	0	0	0	0	0	0	245	3	0	0	0	0	0	0	0	0	0	0	0	26	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0
3315	4306	"Niechorze"	54	15.05	456	"AWI"	456	13406	14439	13763	0	0	1	0	1	0	24	0	0	345	0	1	0	1	0	0	2	0	0	0	0	218	10	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	37	0	0	0	3	0	0	0	2	0
3315	4306	"Niechorze"	54	15.05	460	"AWI"	460	13446	14505	13803	0	0	4	0	0	0	13	0	0	141	0	0	0	0	0	0	0	0	0	0	0	52	4	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	1	0	0	0
3315	4306	"Niechorze"	54	15.05	462	"AWI"	462	13477	14532	13820	0	2	8	0	0	0	25	0	0	258	0	3	0	0	0	0	1	0	0	0	0	102	15	0	0	0	0	0	0	0	0	0	0	2	13	0	0	0	0	0	0	0	0	4	91	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	5	0	0	0	0	0
3315	4306	"Niechorze"	54	15.05	464	"AWI"	464	13504	14555	13837	0	0	10	0	0	0	30	0	0	276	0	1	0	0	0	0	1	0	0	2	0	130	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	1	0	2	1	0
3315	4306	"Niechorze"	54	15.05	468	"AWI"	468	13558	14612	13875	0	0	11	0	0	0	72	0	0	345	0	1	0	0	0	0	1	0	1	2	0	201	10	0	0	0	0	0	0	0	0	0	2	2	11	0	0	1	1	0	0	0	1	4	179	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	7	0	3	0	0	1
3315	4306	"Niechorze"	54	15.05	470	"AWI"	470	13577	14643	13894	0	0	15	0	0	0	58	0	0	265	0	1	0	0	0	0	0	0	0	0	0	278	15	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	11	1	3	1	2	0
3315	4306	"Niechorze"	54	15.05	473	"AWI"	473	13626	14670	13918	0	0	3	0	0	0	19	0	0	269	0	1	0	0	0	0	0	0	0	0	0	160	12	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	10	0	45	0	0	0	1	0	2	1	0	0
3315	4306	"Niechorze"	54	15.05	475	"AWI"	475	13660	14689	13934	0	0	4	0	0	0	34	0	0	379	0	0	0	0	0	0	1	0	0	1	0	176	26	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	58	0	0	0	4	0	3	0	4	0
3315	4306	"Niechorze"	54	15.05	484	"AWI"	484	13816	14789	14045	0	0	5	0	0	1	40	0	0	328	0	0	0	0	0	0	1	0	0	0	0	239	14	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	9	0	41	0	0	0	3	0	2	0	0	0
3315	4306	"Niechorze"	54	15.05	486	"AWI"	486	13842	14816	14079	0	0	3	0	0	1	12	0	0	91	0	0	0	0	0	0	1	0	0	1	0	219	19	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	94	0	0	0	0	1	0	0	0	0	0	5	0	34	0	0	0	2	0	24	0	0	0
3315	4306	"Niechorze"	54	15.05	487	"AWI"	487	13854	14831	14099	0	0	3	0	0	0	3	0	0	55	0	0	0	0	0	0	3	0	0	0	0	124	32	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0	0	0
3315	4306	"Niechorze"	54	15.05	488	"AWI"	488	13864	14849	14118	0	0	2	0	0	0	1	0	0	31	1	0	0	0	0	0	0	0	0	0	0	82	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	154	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
3315	4306	"Niechorze"	54	15.05	492	"AWI"	492	13932	14961	14239	0	0	1	0	0	0	2	0	0	27	0	0	0	0	0	0	0	0	0	0	0	53	35	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
3315	4306	"Niechorze"	54	15.05	496	"AWI"	496	13987	15104	14380	0	0	4	0	0	1	8	0	0	25	0	0	0	0	0	0	1	0	0	0	0	26	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	1
3315	4306	"Niechorze"	54	15.05	498	"AWI"	498	14006	15235	14449	0	0	0	0	0	0	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
3315	4306	"Niechorze"	54	15.05	500	"AWI"	500	14020	15394	14514	0	0	1	0	0	0	1	0	0	8	0	0	0	0	0	0	1	0	0	0	0	97	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
