"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Indeterminable"	"Juniperus"	"Nartheciaceae"	"Onagraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tofieldiaceae"	"Urticaceae"
3353	4351	"Pickletillem"	56.41204	-2.90744	702	"AWI"	702	11548	12874	12315	0	0	0	0	0	8.1151832460733	2.35602094240838	0	0	0	0.523560209424084	0	0	14.3979057591623	0	0	0	1.57068062827225	0.785340314136126	0	0	0	2.09424083769634	0	0.261780104712042	58.3769633507853	0	0	0	0	1.04712041884817	0	9.94764397905759	0	0.523560209424084	0	0
3353	4351	"Pickletillem"	56.41204	-2.90744	706	"AWI"	706	11649	12972	12415	0	0	0	0	0	4.15512465373961	2.49307479224377	0	0	0	0	0	0	16.6204986149584	0	0	0	0.554016620498615	1.93905817174515	0	0	0	1.66204986149584	0	0	65.3739612188366	0	0	0	0	0.831024930747922	0	4.98614958448753	0	1.38504155124654	0	0
3353	4351	"Pickletillem"	56.41204	-2.90744	710	"AWI"	710	11834	12998	12506	0	0	0	0	0	14.2405063291139	0.316455696202532	0	0	0	1.26582278481013	0	0	8.22784810126582	0	0	0	0	23.1012658227848	0	0	0	0.949367088607595	0	0	46.8354430379747	0	0	0	0	1.58227848101266	0	1.26582278481013	0	1.89873417721519	0	0.316455696202532
3353	4351	"Pickletillem"	56.41204	-2.90744	714	"AWI"	714	11987	13038	12602	0	0	0	0	0	6.68449197860963	0.53475935828877	0	0	0	0.267379679144385	0	0	29.4117647058824	0	0	0	0.267379679144385	2.67379679144385	0	0	0	2.13903743315508	0	0	53.475935828877	0	0	0	0	1.06951871657754	0	1.60427807486631	0	1.60427807486631	0	0.267379679144385
3353	4351	"Pickletillem"	56.41204	-2.90744	718	"AWI"	718	12088	13085	12696	0	0	0	0	0	13.4920634920635	0.264550264550265	0	0	0	1.05820105820106	0	0	8.46560846560847	0	0	0	0	24.3386243386243	0	0	0	0.793650793650794	0	0	47.0899470899471	0	0	0	0	1.32275132275132	0	1.32275132275132	0	1.58730158730159	0	0.264550264550265
3353	4351	"Pickletillem"	56.41204	-2.90744	720	"AWI"	720	12125	13120	12744	0	0	0	0	0	5.05050505050505	0	0	0	0	0.505050505050505	0	0	11.1111111111111	0	0	0	0.505050505050505	13.6363636363636	0	0	0	0.505050505050505	0	0	65.1515151515152	0	0	0	0	2.02020202020202	0	0.505050505050505	0	1.01010101010101	0	0
3353	4351	"Pickletillem"	56.41204	-2.90744	722	"AWI"	722	12169	13167	12788	0	0	0	0	0	7.52688172043011	0	0	0	0	0.537634408602151	0	0	5.10752688172043	0	0	0	0	56.989247311828	0	0	0	0.806451612903226	0	0	27.4193548387097	0	0	0	0	0.268817204301075	0	1.0752688172043	0	0.268817204301075	0	0
3353	4351	"Pickletillem"	56.41204	-2.90744	724	"AWI"	724	12208	13215	12834	0	0	0	0	0	13.3093525179856	0	0	0	0	1.43884892086331	0	0	5.39568345323741	0	0	0	0.359712230215827	39.2086330935252	0	0	0	0.359712230215827	0	0	35.9712230215827	0	0	0	0	0.719424460431655	0	1.43884892086331	0	1.79856115107914	0	0
3353	4351	"Pickletillem"	56.41204	-2.90744	726	"AWI"	726	12266	13235	12867	0	0	2.88461538461538	0	0	6.73076923076923	0	0	0	0	0.961538461538462	0	0	14.4230769230769	0	0	0	1.92307692307692	18.2692307692308	0	0	0	0	0	0	47.1153846153846	0	0	0	0	1.92307692307692	0	3.84615384615385	0	1.92307692307692	0	0
3353	4351	"Pickletillem"	56.41204	-2.90744	736	"AWI"	736	12472	13431	13038	0	0	0	0	0	8.9086859688196	0	0	0	0	0.44543429844098	0	0	4.23162583518931	0	0	0	0.22271714922049	29.6213808463252	0	0	0	1.33630289532294	0.22271714922049	0	48.9977728285078	0	0	0	0	1.78173719376392	0	1.33630289532294	0	2.89532293986637	0	0
3353	4351	"Pickletillem"	56.41204	-2.90744	740	"AWI"	740	12536	13553	13100	0	0	0	2.53012048192771	0	7.71084337349398	0.120481927710843	0	0	0	0.481927710843374	0	0	6.02409638554217	0	2.28915662650602	0	0.72289156626506	13.855421686747	0	0	0	0.72289156626506	0.120481927710843	0	59.5180722891566	0	0	0	0	1.80722891566265	0	2.16867469879518	0	1.68674698795181	0	0.240963855421687
3353	4351	"Pickletillem"	56.41204	-2.90744	744	"AWI"	744	12583	13664	13160	0	0	0	0	0	6.32603406326034	0	0	0	0	0	0.24330900243309	0	5.35279805352798	0	0	0	0.97323600973236	5.83941605839416	0	0	0	0.48661800486618	0	0	71.7761557177616	0	0	0	0	1.70316301703163	0	2.18978102189781	0	5.10948905109489	0	0
3353	4351	"Pickletillem"	56.41204	-2.90744	748	"AWI"	748	12621	13749	13222	0	0	0	8.46432889963724	0	10.1571946795647	0	0	0	0	0.120918984280532	0	0	7.98065296251512	0.120918984280532	0	0	0.846432889963724	3.3857315598549	0	0	0	0.483675937122128	0	0	60.5804111245466	0	0	0	0	2.05562273276904	0	4.23216444981862	0	1.57194679564692	0	0
3353	4351	"Pickletillem"	56.41204	-2.90744	752	"AWI"	752	12658	13864	13283	0	0	0	5.3072625698324	0	5.8659217877095	0	0	0	0	0	0	0	5.8659217877095	0	0	0	0.558659217877095	1.67597765363128	0	0	0	1.67597765363128	0	0	70.6703910614525	0	0	0	0	1.11731843575419	0	5.8659217877095	0	1.39664804469274	0	0
3353	4351	"Pickletillem"	56.41204	-2.90744	756	"AWI"	756	12707	14004	13338	0	0	0	0	1.58311345646438	13.4564643799472	0	0	0	0	0.263852242744063	0	0	8.97097625329815	0.263852242744063	0	0	0.263852242744063	1.84696569920844	0	0	0	0.79155672823219	0	0	62.7968337730871	0	0	0	0	1.58311345646438	0	6.86015831134565	0	1.05540897097625	0	0.263852242744063
3353	4351	"Pickletillem"	56.41204	-2.90744	760	"AWI"	760	12759	14149	13391	0	0	0	0	0	22.2222222222222	0	0	0	0	0	0	0	11.1111111111111	0	0	0	0	0	0	0	0	0	0	0	55.5555555555556	0	0	0	0	0	0	11.1111111111111	0	0	0	0
3353	4351	"Pickletillem"	56.41204	-2.90744	764	"AWI"	764	12810	14245	13450	0	0	0	0	0	6.5989847715736	0	0	0	0	0	0	0	4.82233502538071	0	1.26903553299492	0	1.01522842639594	0.253807106598985	0	0	0	1.77664974619289	0	0	58.6294416243655	0	0	0	0	0.253807106598985	0	25.1269035532995	0	0.253807106598985	0	0
3353	4351	"Pickletillem"	56.41204	-2.90744	780	"AWI"	780	12975	14692	13688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.6666666666667	0	0	0	0	0	0	0	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0
