"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Corylus"	"Cyperaceae"	"Lamiaceae"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Quercus"	"Rosaceae"	"Salix"	"Tilia"	"Ulmus"
16180	25013	"Reviers"	49.30111	-0.46667	670	"AWI"	670	5883	6173	6016	18.4713375796178	1.91082802547771	0	0	0	1.91082802547771	16.5605095541401	29.9363057324841	0	2.54777070063694	0.636942675159236	12.7388535031847	10.1910828025478	1.27388535031847	0.636942675159236	3.18471337579618	0
16180	25013	"Reviers"	49.30111	-0.46667	680	"AWI"	680	5948	6219	6066	10.3896103896104	0	0	0.649350649350649	1.2987012987013	0	20.7792207792208	32.4675324675325	0.649350649350649	0.649350649350649	0.649350649350649	10.3896103896104	18.1818181818182	0.649350649350649	0.649350649350649	1.2987012987013	1.2987012987013
16180	25013	"Reviers"	49.30111	-0.46667	695	"AWI"	695	6007	6306	6142	11.7647058823529	0	0	0	0.735294117647059	2.20588235294118	17.6470588235294	33.0882352941176	0	0.735294117647059	1.47058823529412	13.2352941176471	17.6470588235294	0.735294117647059	0	0.735294117647059	0
16180	25013	"Reviers"	49.30111	-0.46667	765	"AWI"	765	6331	6669	6484	20.5555555555556	0	0.555555555555556	0	0	0	27.2222222222222	19.4444444444444	0	0.555555555555556	0	13.3333333333333	12.2222222222222	2.22222222222222	0.555555555555556	2.77777777777778	0.555555555555556
16180	25013	"Reviers"	49.30111	-0.46667	770	"AWI"	770	6353	6695	6508	20.5555555555556	0	0.555555555555556	0	0	0	27.2222222222222	19.4444444444444	0	0.555555555555556	0	13.3333333333333	12.2222222222222	2.22222222222222	0.555555555555556	2.77777777777778	0.555555555555556
16180	25013	"Reviers"	49.30111	-0.46667	865	"AWI"	865	6838	7202	6982	7.28476821192053	1.32450331125828	0	0	0	0	35.7615894039735	25.8278145695364	0	3.3112582781457	0	9.93377483443709	11.9205298013245	0	0	2.64900662251656	1.98675496688742
16180	25013	"Reviers"	49.30111	-0.46667	870	"AWI"	870	6863	7225	7010	7.28476821192053	1.32450331125828	0	0	0	0	35.7615894039735	25.8278145695364	0	3.3112582781457	0	9.93377483443709	11.9205298013245	0	0	2.64900662251656	1.98675496688742
16180	25013	"Reviers"	49.30111	-0.46667	1140	"AWI"	1140	8389	8707	8542	2	2.66666666666667	0	0	0	0	49.3333333333333	18.6666666666667	0	4	0	15.3333333333333	4	0	0	1.33333333333333	2.66666666666667
16180	25013	"Reviers"	49.30111	-0.46667	1145	"AWI"	1145	8414	8741	8570	2	2.66666666666667	0	0	0	0	49.3333333333333	18.6666666666667	0	4	0	15.3333333333333	4	0	0	1.33333333333333	2.66666666666667
