"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Liliaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	80	"AWI"	80	718	6966	3983	90	1	0	0	0	0	0	18	0	2	0	0	0	0	0	0	0	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	277	0	0	0	0	13	1	0	0	0	1	1	0	0	1	0	0	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	85	"AWI"	85	2563	7307	4954	56	0	0	0	0	10	0	10	0	0	6	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	166	0	0	0	0	10	0	0	0	0	2	0	0	0	0	2	0	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	90	"AWI"	90	4367	7689	5979	117	2	0	0	0	1	0	7	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	225	0	0	0	0	10	0	0	0	0	1	0	0	0	0	1	1	1	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	100	"AWI"	100	6845	8717	8103	90	0	0	0	0	2	0	17	0	0	1	0	0	0	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	202	0	0	0	0	13	0	0	0	0	2	0	0	1	0	2	4	2	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	105	"AWI"	105	7540	8785	8314	60	1	0	0	0	3	0	16	0	0	0	0	0	0	0	0	0	2	0	40	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	228	0	0	0	0	15	0	0	0	0	2	0	0	0	0	2	3	1	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	110	"AWI"	110	8187	8873	8518	38	0	0	0	0	2	0	331	0	0	0	0	0	0	0	0	0	4	0	210	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	346	0	0	0	0	17	0	0	0	2	0	0	0	1	0	1	3	4	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	115	"AWI"	115	8499	9111	8760	0	0	0	0	0	2	0	32	0	0	0	0	0	0	0	0	0	6	0	170	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	1	273	0	0	0	0	3	0	0	0	0	1	0	0	0	2	1	2	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	120	"AWI"	120	8581	9715	8984	3	0	0	0	0	6	0	23	0	1	1	0	0	0	0	0	0	2	0	304	0	0	0	0	0	0	0	0	0	0	0	1	17	1	0	0	0	0	0	276	0	0	0	0	9	1	0	0	0	0	1	0	1	1	2	1	1	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	125	"AWI"	125	8676	9802	9091	1	0	0	0	0	7	0	36	0	0	1	0	0	0	0	0	0	4	1	221	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	3	4	347	2	0	0	0	10	0	0	0	0	2	0	0	0	4	1	2	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	130	"AWI"	130	8743	9921	9205	0	0	0	0	0	13	0	33	0	0	0	0	0	0	0	0	0	7	1	91	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	284	0	0	0	1	9	0	0	0	0	2	2	0	1	0	2	3	1	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	140	"AWI"	140	8830	10252	9407	3	0	5	0	0	8	0	40	0	0	0	0	0	0	0	0	0	5	0	87	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	517	0	0	0	0	14	0	0	0	1	0	2	0	1	0	1	3	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	150	"AWI"	150	9034	10367	9628	3	0	0	0	0	9	0	36	0	0	6	0	0	0	0	0	0	9	0	62	0	0	0	0	0	0	0	0	0	0	2	1	36	0	0	0	0	0	1	638	0	0	0	0	9	1	0	0	1	0	0	0	1	0	3	4	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	160	"AWI"	160	9141	10588	9858	0	0	0	0	0	1	0	14	0	0	1	0	0	0	0	0	0	5	0	26	0	0	0	1	0	0	0	1	0	0	1	1	22	0	0	0	0	0	0	231	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	170	"AWI"	170	9383	10690	10075	1	0	0	0	0	3	0	28	0	0	0	0	0	0	0	0	0	3	0	59	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	317	0	0	0	0	3	0	0	0	0	1	0	0	0	1	1	0	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	180	"AWI"	180	9528	10867	10299	0	0	0	0	0	5	0	30	0	0	0	0	0	0	0	0	0	2	0	33	0	0	0	0	0	0	0	0	0	0	0	0	20	1	0	0	0	0	0	225	0	0	0	0	8	1	0	0	0	0	3	0	0	2	0	1	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	185	"AWI"	185	9719	10906	10397	0	0	0	0	0	5	0	45	0	0	0	0	0	0	0	0	0	3	0	71	0	0	0	0	0	0	0	0	0	0	1	0	15	0	1	0	1	0	0	244	0	0	0	0	4	1	0	0	0	1	7	0	0	3	0	2	1	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	190	"AWI"	190	9880	10954	10500	2	0	3	0	0	13	0	54	0	0	1	0	0	0	0	0	0	4	0	298	0	0	0	1	0	0	0	0	0	0	1	1	27	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	2	0	0	0	2	0	4	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	195	"AWI"	195	9972	11017	10614	1	0	0	0	8	4	0	27	0	0	4	0	0	0	0	0	0	1	0	107	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	2	0	0	0	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	200	"AWI"	200	10063	11113	10728	0	0	0	0	97	4	0	22	0	0	37	0	0	0	0	1	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	3	21	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	1	1	0	0	15	2	0	0	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	205	"AWI"	205	10371	11149	10838	0	0	0	0	0	4	0	25	0	0	1	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	1	0	0	0	1	0	4	0	0	0	0	0	0	189	2	0	0	0	3	0	0	0	0	1	7	0	0	0	0	0	2	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	210	"AWI"	210	10620	11203	10960	0	0	0	0	0	4	0	116	0	1	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	3	5	0	1	0	1	0	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	215	"AWI"	215	10760	11365	11083	0	0	0	1	0	18	0	70	0	1	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	11	2	6	1	0	0	1	0	0	226	7	0	0	0	12	0	0	0	1	18	6	0	1	2	0	0	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	220	"AWI"	220	10832	11668	11182	0	0	0	2	0	25	3	73	0	0	0	0	0	0	0	2	0	0	0	48	0	0	0	0	0	0	0	0	0	0	11	0	4	0	0	0	0	0	0	163	0	0	0	0	6	0	3	0	1	9	5	0	0	2	0	0	1	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	221	"AWI"	221	10919	11713	11254	0	0	0	0	0	30	0	56	0	0	0	0	0	0	0	0	0	0	0	55	4	0	0	0	0	0	1	0	0	0	2	0	6	0	0	0	0	0	0	0	5	0	0	0	6	0	0	0	2	6	4	0	0	5	0	1	1	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	222	"AWI"	222	11004	11754	11325	0	0	0	5	0	21	0	53	0	0	2	0	0	0	0	1	0	0	0	43	1	0	0	0	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	9	0	0	0	8	0	0	0	2	10	4	0	0	5	0	1	1	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	223	"AWI"	223	11091	11807	11397	0	0	0	3	0	39	8	45	0	1	1	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	6	3	8	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	9	2	0	0	6	0	3	1	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	224	"AWI"	224	11178	11853	11468	0	0	0	4	0	34	7	53	0	2	2	0	0	0	0	4	0	0	0	54	1	0	0	0	0	0	0	0	0	0	8	1	1	1	0	0	0	0	0	0	12	0	0	0	4	0	0	0	0	6	5	0	0	1	0	0	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	225	"AWI"	225	11270	11907	11539	0	0	0	4	0	59	0	44	0	0	3	0	0	0	0	1	0	1	0	40	0	0	0	1	0	0	0	0	0	0	9	1	1	0	0	0	0	0	0	156	20	0	0	0	7	0	11	0	1	20	2	0	1	4	0	0	2	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	230	"AWI"	230	11648	12186	11895	0	0	5	5	0	86	0	37	0	0	1	0	0	0	0	2	0	0	0	7	1	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	18	0	0	0	4	0	0	0	1	13	0	0	1	1	1	0	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	233	"AWI"	233	11810	12373	12111	1	0	0	3	0	65	0	30	0	0	3	0	0	0	0	0	0	0	0	22	0	1	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	14	0	0	0	1	0	16	0	3	11	0	0	0	4	0	0	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	234	"AWI"	234	11865	12449	12184	0	0	6	0	0	56	7	18	0	0	1	0	0	0	0	2	0	0	0	25	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	27	0	0	0	2	0	0	0	3	11	2	0	0	5	0	0	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	235	"AWI"	235	11911	12518	12257	0	0	0	3	0	43	0	22	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	3	12	1	0	1	1	0	0	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	236	"AWI"	236	11962	12593	12330	0	0	0	2	0	57	9	16	0	0	1	0	0	0	0	1	0	0	0	39	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	25	0	0	0	3	0	0	0	2	12	0	0	0	4	0	1	1	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	237	"AWI"	237	12004	12675	12402	0	0	0	1	0	37	0	28	0	0	3	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	261	12	0	0	0	4	0	0	0	0	22	0	0	0	1	0	0	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	240	"AWI"	240	12118	12927	12616	1	0	0	2	0	93	0	35	0	1	1	0	0	0	0	1	0	2	0	82	1	1	0	1	0	0	0	0	1	0	5	1	0	2	0	0	0	0	0	0	52	0	0	0	6	0	0	0	1	23	0	0	1	8	1	0	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	245	"AWI"	245	12478	13123	12861	1	0	0	4	0	93	0	49	0	1	0	0	0	0	0	4	0	1	0	40	0	0	0	2	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	701	60	0	0	0	10	1	30	0	4	11	0	0	0	6	1	1	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	250	"AWI"	250	12743	13517	13099	1	0	0	3	0	78	9	31	0	1	1	0	0	0	0	3	0	0	0	117	1	2	0	1	0	0	0	0	0	0	8	2	0	0	0	0	1	0	0	0	58	0	0	0	4	0	0	0	3	21	3	0	0	3	1	0	1	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	255	"AWI"	255	12892	13990	13339	0	1	0	1	0	41	0	15	0	0	0	0	0	0	0	0	0	1	0	22	1	1	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	2	12	1	0	0	1	0	0	1	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	260	"AWI"	260	12984	14466	13586	0	0	0	2	0	90	5	17	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	1	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	68	0	0	15	1	0	0	0	0	0	1	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	265	"AWI"	265	13204	14556	13662	0	0	0	4	0	73	6	30	0	0	0	0	0	0	0	1	0	1	0	2	2	1	0	0	0	0	0	1	0	0	14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	4	0	0	3	0	0	1	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	266	"AWI"	266	13246	14579	13677	0	0	0	3	0	78	3	43	0	0	2	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	7	2	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	16	1	0	0	0	0	0	2	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	267	"AWI"	267	13286	14598	13695	10	0	0	4	0	66	0	39	0	0	0	0	0	1	0	0	0	0	0	11	0	1	0	0	0	0	0	0	0	0	8	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	16	8	0	1	1	0	0	1	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	268	"AWI"	268	13325	14622	13710	0	0	0	6	0	72	0	29	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	2	0	0	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	269	"AWI"	269	13363	14644	13727	0	0	0	9	0	45	9	36	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	17	2	0	0	4	0	0	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	270	"AWI"	270	13395	14665	13742	0	0	0	9	0	92	0	21	0	0	1	0	0	0	0	0	1	0	0	2	0	3	0	0	0	0	0	0	0	0	30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	28	1	0	0	7	0	0	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	271	"AWI"	271	13421	14694	13761	0	0	0	10	0	77	0	7	0	0	0	0	0	0	0	0	2	0	0	0	2	5	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14	0	0	0	3	0	0	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	275	"AWI"	275	13510	14805	13836	0	0	0	10	0	81	0	5	0	0	0	0	0	0	1	1	0	0	0	3	0	7	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	1	0	0	4	0	0	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	280	"AWI"	280	13564	14997	13943	0	0	0	7	0	83	5	5	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	1	0	0	3	0	0	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	285	"AWI"	285	13685	15247	14152	0	0	0	15	0	98	0	4	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	12	0	0	1	4	0	0	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	295	"AWI"	295	13795	16177	14493	0	0	0	18	0	194	0	10	0	0	0	0	0	0	0	0	0	0	0	1	2	5	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	11	1	0	0	7	0	0	0	0
14598	22883	"Tourbière de Pilaz"	45.81694	7.28611	300	"AWI"	300	13835	16804	14670	0	0	0	19	0	72	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	1	0	0	0	0
