"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Lamiaceae"	"Liliaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
26039	45137	"Iaz"	47.10833	22.66111	110	"AWI"	110	628	1061	872	2	0	78	2	0	0	4	0	6	0	0	0	0	0	0	0	1	6	1	0	0	0	164	0	0	0	0	0	0	0	0	50	1	2	0	0	0	0	64	5	0	1	0	0	2	8	0	1	7	9	1	1
26039	45137	"Iaz"	47.10833	22.66111	115	"AWI"	115	692	1083	914	1	0	48	1	0	0	2	0	11	0	0	0	0	0	0	0	0	12	0	0	0	0	191	0	0	0	0	0	0	0	0	51	1	2	0	0	0	0	38	6	0	1	0	0	0	13	0	0	4	2	1	1
26039	45137	"Iaz"	47.10833	22.66111	120	"AWI"	120	733	1118	957	1	0	62	0	0	0	0	0	12	0	0	0	2	0	0	0	0	15	3	0	0	0	163	0	0	0	0	0	0	0	0	43	2	3	0	0	0	0	49	6	0	1	0	1	0	4	0	0	5	5	3	2
26039	45137	"Iaz"	47.10833	22.66111	125	"AWI"	125	825	1145	990	1	0	144	0	0	0	4	0	10	0	0	0	1	0	0	0	0	13	2	0	0	0	165	0	0	0	0	0	0	0	0	63	1	5	0	0	0	0	30	3	0	1	0	0	0	0	0	1	8	1	0	0
26039	45137	"Iaz"	47.10833	22.66111	130	"AWI"	130	927	1162	1024	1	0	83	0	0	0	1	0	10	0	2	0	0	0	0	0	0	7	4	0	0	0	164	0	0	0	0	2	0	0	0	45	2	1	0	0	0	0	60	3	0	0	0	0	0	3	0	0	6	5	2	0
26039	45137	"Iaz"	47.10833	22.66111	135	"AWI"	135	974	1201	1069	0	0	195	0	3	0	5	0	9	0	0	0	1	0	0	0	0	22	2	0	0	0	159	0	0	0	0	0	0	0	0	46	1	2	0	0	0	0	46	4	0	2	0	0	0	11	0	2	11	5	5	2
26039	45137	"Iaz"	47.10833	22.66111	140	"AWI"	140	997	1265	1108	1	0	108	4	6	1	12	0	5	0	0	0	1	0	0	0	0	104	10	0	0	0	158	0	2	0	0	0	0	1	0	29	1	2	0	34	0	1	28	1	0	2	0	3	0	80	1	0	2	6	4	3
26039	45137	"Iaz"	47.10833	22.66111	145	"AWI"	145	1027	1302	1148	2	0	86	4	1	0	7	0	2	1	0	0	2	0	0	0	0	54	1	0	0	0	196	0	0	0	0	0	0	0	0	19	1	3	0	19	0	0	17	0	0	0	0	13	0	0	0	0	5	5	0	1
26039	45137	"Iaz"	47.10833	22.66111	150	"AWI"	150	1043	1360	1186	2	0	756	0	4	0	12	0	7	0	0	0	0	0	1	0	0	18	2	0	0	0	180	0	5	0	0	2	0	0	0	27	1	2	0	0	0	5	25	2	0	2	0	11	0	0	0	0	3	8	2	6
26039	45137	"Iaz"	47.10833	22.66111	155	"AWI"	155	1059	1435	1221	1	0	72	0	1	0	5	0	12	1	0	0	1	0	0	0	0	13	2	0	0	0	167	0	0	0	0	0	0	0	0	55	3	1	0	0	0	0	38	5	0	2	0	2	0	19	0	1	13	9	0	3
26039	45137	"Iaz"	47.10833	22.66111	160	"AWI"	160	1091	1473	1260	1	1	256	0	3	0	1	0	6	0	0	0	1	0	0	0	0	23	6	0	0	0	166	0	0	0	0	0	0	0	0	42	1	3	0	24	0	1	37	4	0	1	0	3	0	0	1	0	3	4	2	10
26039	45137	"Iaz"	47.10833	22.66111	165	"AWI"	165	1118	1503	1303	2	0	72	0	0	0	3	0	5	0	0	0	2	0	0	0	0	28	1	0	0	0	110	0	0	0	0	0	0	0	0	80	0	1	0	0	0	0	18	2	0	2	0	26	0	61	0	1	4	3	2	17
26039	45137	"Iaz"	47.10833	22.66111	170	"AWI"	170	1141	1546	1345	1	1	60	1	0	0	7	0	8	0	0	0	1	0	0	0	0	11	2	0	0	0	136	0	0	0	0	1	0	0	0	98	1	6	0	0	0	0	25	4	0	1	0	7	0	0	1	0	5	1	1	7
26039	45137	"Iaz"	47.10833	22.66111	175	"AWI"	175	1171	1595	1382	1	0	74	1	2	0	3	0	11	0	0	0	2	0	0	1	0	23	1	0	0	0	139	0	0	0	1	0	0	0	0	78	1	2	0	0	0	0	23	2	0	0	0	14	0	43	0	0	7	10	0	15
26039	45137	"Iaz"	47.10833	22.66111	180	"AWI"	180	1218	1615	1424	1	0	67	2	1	0	2	0	13	2	0	0	0	0	0	1	1	16	3	0	0	0	141	18	0	0	0	1	0	0	3	61	2	2	0	0	0	0	29	6	0	0	0	10	0	16	1	0	4	6	0	8
26039	45137	"Iaz"	47.10833	22.66111	185	"AWI"	185	1250	1642	1466	1	0	147	2	1	0	7	0	11	0	0	1	1	0	0	1	0	18	4	0	0	0	175	0	0	0	0	1	0	0	0	67	1	3	0	0	0	0	40	2	0	0	0	1	0	0	0	0	5	4	1	3
26039	45137	"Iaz"	47.10833	22.66111	190	"AWI"	190	1273	1690	1508	2	0	68	1	3	0	5	0	5	1	0	0	1	0	2	1	0	12	6	0	0	0	204	0	0	0	0	1	0	0	0	24	1	1	0	0	0	1	37	6	0	0	0	1	0	10	1	0	6	6	1	5
26039	45137	"Iaz"	47.10833	22.66111	195	"AWI"	195	1352	1710	1545	0	1	148	0	2	0	6	0	4	1	0	1	1	0	1	0	0	21	5	0	0	0	187	5	0	0	0	0	0	0	0	21	1	0	0	14	0	0	34	0	0	0	0	1	0	11	0	0	1	3	0	14
26039	45137	"Iaz"	47.10833	22.66111	200	"AWI"	200	1433	1730	1583	1	0	153	1	0	0	6	0	3	0	0	1	1	0	1	2	0	32	3	0	0	0	162	17	1	0	0	2	0	0	3	40	2	3	0	0	0	0	22	1	0	1	0	3	0	0	0	0	7	4	2	9
26039	45137	"Iaz"	47.10833	22.66111	205	"AWI"	205	1495	1758	1623	1	1	143	1	1	0	6	0	6	1	0	0	2	0	0	0	0	33	2	0	0	3	202	0	0	0	0	0	0	0	0	11	1	2	0	0	0	0	28	0	0	1	0	3	0	0	0	0	4	2	0	9
26039	45137	"Iaz"	47.10833	22.66111	210	"AWI"	210	1546	1790	1661	1	0	155	1	1	0	4	0	4	0	0	0	1	0	2	0	0	29	5	0	0	0	189	0	0	0	0	1	1	0	0	29	2	1	0	0	0	0	32	5	0	0	0	3	0	15	0	0	4	8	1	9
26039	45137	"Iaz"	47.10833	22.66111	215	"AWI"	215	1586	1823	1705	1	1	96	0	3	0	3	0	6	1	0	0	1	0	0	0	0	4	1	0	0	0	210	6	0	0	0	0	0	0	0	38	2	2	0	0	0	0	18	0	0	0	0	0	0	5	0	0	6	7	0	7
26039	45137	"Iaz"	47.10833	22.66111	220	"AWI"	220	1613	1882	1736	1	1	804	0	1	0	5	0	6	0	0	0	0	0	1	0	0	12	1	0	0	0	212	2	0	0	0	0	0	0	0	37	2	2	0	0	0	0	28	2	0	0	0	1	0	0	0	0	6	11	0	3
26039	45137	"Iaz"	47.10833	22.66111	225	"AWI"	225	1626	1977	1767	1	2	324	0	0	0	5	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	238	0	0	0	0	0	0	0	0	32	1	6	0	0	0	1	24	0	0	0	0	1	0	3	0	0	9	11	1	5
26039	45137	"Iaz"	47.10833	22.66111	230	"AWI"	230	1654	2009	1801	1	2	203	0	2	1	1	0	3	1	0	0	0	0	0	0	0	13	8	0	0	0	204	4	1	0	0	0	0	0	0	63	1	2	0	0	0	0	22	1	0	0	0	1	0	5	1	1	6	12	1	9
26039	45137	"Iaz"	47.10833	22.66111	235	"AWI"	235	1667	2041	1834	1	2	175	1	1	0	6	0	3	0	0	0	1	0	0	0	0	7	1	0	0	0	209	0	0	0	0	1	0	0	0	71	1	5	0	0	0	0	22	1	0	2	0	0	0	0	0	0	7	5	1	7
26039	45137	"Iaz"	47.10833	22.66111	240	"AWI"	240	1681	2101	1867	0	0	98	1	0	0	2	0	7	0	0	0	1	0	0	0	0	8	11	0	0	0	202	5	0	0	0	1	0	0	0	64	2	3	0	0	0	0	20	3	0	0	0	1	0	0	0	0	5	10	1	5
26039	45137	"Iaz"	47.10833	22.66111	245	"AWI"	245	1710	2149	1897	1	0	109	0	1	0	2	0	3	0	0	0	0	0	0	0	0	11	5	0	0	0	202	6	0	0	0	0	0	0	0	42	1	1	0	0	0	0	16	0	0	1	0	1	0	2	0	0	3	4	0	8
26039	45137	"Iaz"	47.10833	22.66111	250	"AWI"	250	1740	2184	1931	1	0	179	0	1	0	3	0	6	0	0	0	0	0	0	0	0	16	5	0	0	0	188	0	1	0	0	0	0	0	0	40	1	1	0	0	0	1	30	4	0	0	0	3	0	0	2	0	3	6	0	4
26039	45137	"Iaz"	47.10833	22.66111	255	"AWI"	255	1763	2225	1964	1	0	1755	0	2	0	4	0	1	0	0	0	2	0	0	0	0	8	1	0	0	0	204	3	0	0	0	1	0	1	0	41	1	2	0	0	0	0	17	0	0	2	0	2	0	0	0	0	1	1	0	3
26039	45137	"Iaz"	47.10833	22.66111	260	"AWI"	260	1779	2279	1995	1	1	144	0	0	0	9	0	4	0	0	0	1	0	1	0	0	13	6	0	0	0	174	0	0	0	0	1	0	0	0	55	1	3	0	0	0	0	25	2	0	1	0	1	0	4	4	1	3	12	1	3
26039	45137	"Iaz"	47.10833	22.66111	265	"AWI"	265	1817	2299	2030	1	1	148	1	0	0	1	0	6	0	0	0	1	0	0	0	0	12	1	0	0	0	181	0	0	0	0	1	0	0	0	66	1	1	0	0	0	0	18	0	0	0	0	1	0	0	0	0	2	1	0	5
26039	45137	"Iaz"	47.10833	22.66111	270	"AWI"	270	1837	2334	2068	0	0	172	1	0	0	1	0	4	0	0	0	2	0	0	0	2	10	7	0	0	0	159	5	0	0	0	1	1	0	0	83	2	1	0	0	0	0	25	2	0	0	0	0	0	4	0	0	6	4	1	6
26039	45137	"Iaz"	47.10833	22.66111	275	"AWI"	275	1853	2384	2102	1	1	151	2	1	0	5	0	3	0	0	0	0	0	0	0	0	12	6	0	0	0	164	0	0	0	0	0	0	0	0	59	1	1	0	0	0	1	19	0	0	0	0	0	0	4	0	2	7	9	0	2
26039	45137	"Iaz"	47.10833	22.66111	280	"AWI"	280	1879	2416	2133	1	2	188	1	1	0	3	0	5	0	0	0	1	0	0	0	0	18	11	0	0	0	157	0	0	0	0	0	0	0	0	79	1	1	0	0	0	0	33	7	0	0	0	3	0	0	0	0	6	6	2	5
26039	45137	"Iaz"	47.10833	22.66111	285	"AWI"	285	1915	2438	2169	1	4	156	0	0	0	6	0	7	1	0	0	0	0	0	0	0	16	5	0	0	0	143	0	0	0	0	0	0	0	0	51	1	2	0	0	0	0	46	0	0	1	0	1	0	0	0	1	6	11	0	4
26039	45137	"Iaz"	47.10833	22.66111	290	"AWI"	290	1942	2465	2202	1	1	197	1	1	1	5	0	6	0	0	0	0	0	0	0	0	9	27	0	0	0	174	0	0	0	0	1	1	0	0	69	1	3	0	0	0	0	34	5	0	1	0	2	0	0	0	0	5	11	1	4
26039	45137	"Iaz"	47.10833	22.66111	295	"AWI"	295	1962	2507	2236	1	1	350	0	0	0	7	0	4	0	0	0	1	0	0	0	0	16	6	0	0	0	161	3	0	0	0	1	0	0	0	53	1	3	0	0	0	1	36	3	0	0	0	0	0	0	0	0	2	8	0	4
26039	45137	"Iaz"	47.10833	22.66111	300	"AWI"	300	2008	2524	2268	0	1	402	1	2	0	8	0	3	0	1	1	1	0	0	0	0	27	19	2	0	0	159	0	0	0	0	2	0	0	0	57	3	3	0	0	0	2	22	3	0	5	0	2	0	0	0	1	4	13	2	4
26039	45137	"Iaz"	47.10833	22.66111	305	"AWI"	305	2036	2549	2303	1	1	99	1	3	0	4	0	4	1	0	0	2	0	0	0	0	5	3	0	0	0	190	0	0	0	0	0	0	0	0	51	1	2	0	0	0	0	22	0	0	1	0	0	0	0	0	0	6	9	0	7
26039	45137	"Iaz"	47.10833	22.66111	310	"AWI"	310	2056	2577	2337	0	0	160	0	0	0	4	0	6	0	0	0	0	0	0	0	0	12	3	0	0	0	201	5	0	0	0	0	0	0	0	63	1	1	0	0	0	0	11	0	0	1	0	3	0	0	0	1	4	17	5	9
26039	45137	"Iaz"	47.10833	22.66111	315	"AWI"	315	2101	2603	2371	0	1	480	1	3	0	9	0	6	0	0	0	1	0	0	0	0	5	4	0	0	0	209	0	0	0	0	0	0	0	0	46	1	1	0	0	0	0	30	0	0	0	0	1	0	4	0	0	2	5	0	4
26039	45137	"Iaz"	47.10833	22.66111	320	"AWI"	320	2152	2619	2411	0	1	277	2	1	0	6	0	2	0	0	2	0	0	0	0	0	8	8	1	0	0	197	5	1	1	0	0	2	0	0	57	4	1	0	22	0	0	12	1	0	0	0	2	0	0	0	0	2	9	1	5
26039	45137	"Iaz"	47.10833	22.66111	325	"AWI"	325	2190	2641	2448	1	1	414	2	1	0	7	0	2	0	0	0	0	0	0	0	0	5	4	0	0	0	199	0	0	1	0	0	0	0	0	41	1	3	0	0	0	0	25	1	0	1	0	1	0	12	0	0	3	5	0	6
26039	45137	"Iaz"	47.10833	22.66111	330	"AWI"	330	2226	2669	2486	0	1	149	1	3	0	1	0	5	1	0	0	0	0	0	0	0	12	7	1	0	0	173	5	0	0	0	2	0	0	0	75	1	3	0	0	0	0	10	4	0	1	0	0	0	0	0	0	3	15	0	10
26039	45137	"Iaz"	47.10833	22.66111	335	"AWI"	335	2297	2680	2536	0	0	84	0	1	0	2	0	5	0	0	0	0	0	0	0	0	12	3	0	0	0	194	0	0	0	0	0	0	0	0	51	0	2	0	0	0	0	15	2	0	0	0	0	0	7	0	0	3	4	0	8
26039	45137	"Iaz"	47.10833	22.66111	340	"AWI"	340	2344	2694	2585	0	2	224	0	1	0	1	0	3	0	0	0	0	0	0	0	0	6	10	0	0	0	136	5	0	1	0	1	0	0	0	95	1	0	0	0	0	0	29	5	0	0	0	1	0	16	0	0	6	14	0	8
26039	45137	"Iaz"	47.10833	22.66111	345	"AWI"	345	2377	2733	2624	0	1	96	1	1	0	2	0	7	0	0	0	1	0	0	0	0	10	6	0	0	0	160	0	0	0	0	0	0	0	0	66	1	1	0	0	0	0	39	2	0	0	0	0	0	7	0	0	6	4	2	1
26039	45137	"Iaz"	47.10833	22.66111	350	"AWI"	350	2436	2869	2695	0	1	107	1	1	0	8	0	2	0	0	0	0	0	0	0	0	12	6	0	0	0	157	0	0	1	0	0	1	0	0	96	2	1	0	0	0	1	32	1	0	0	0	2	0	0	0	0	5	8	0	2
26039	45137	"Iaz"	47.10833	22.66111	355	"AWI"	355	2479	3113	2766	0	0	242	1	2	0	4	0	2	0	0	0	0	0	0	0	0	14	5	0	0	0	174	0	0	1	0	0	0	0	0	63	1	2	0	0	0	0	34	0	0	0	0	0	0	8	0	0	1	5	0	7
26039	45137	"Iaz"	47.10833	22.66111	360	"AWI"	360	2505	3364	2843	0	2	314	1	0	1	4	0	3	0	1	0	1	0	0	0	0	26	16	0	0	0	149	0	0	1	0	0	1	0	0	63	1	4	0	0	0	0	32	2	0	0	0	2	0	0	0	0	5	12	2	10
26039	45137	"Iaz"	47.10833	22.66111	365	"AWI"	365	2547	3594	2926	0	1	306	2	1	0	7	0	7	0	0	0	0	0	0	0	0	23	7	0	0	0	176	0	0	0	0	1	0	0	0	44	1	0	0	0	0	2	31	0	0	0	0	1	0	16	0	1	6	4	0	5
26039	45137	"Iaz"	47.10833	22.66111	370	"AWI"	370	2638	3662	3043	0	0	403	0	4	1	8	0	6	0	1	1	1	0	1	0	0	23	13	0	0	0	145	0	0	0	0	1	1	0	0	68	2	1	0	0	0	1	29	2	0	0	0	5	0	0	0	1	6	24	1	7
26039	45137	"Iaz"	47.10833	22.66111	375	"AWI"	375	2687	3757	3149	0	0	640	0	1	0	2	0	2	0	0	0	0	0	0	0	0	26	5	0	0	0	177	0	0	0	0	0	0	0	0	66	2	0	0	0	2	0	13	0	0	0	0	1	0	6	0	1	12	1	0	4
26039	45137	"Iaz"	47.10833	22.66111	380	"AWI"	380	2726	3919	3248	0	1	527	0	0	0	10	0	3	0	0	0	1	0	0	0	0	34	15	0	0	0	142	0	0	0	0	1	0	0	0	70	1	1	0	0	0	1	20	6	0	0	0	0	0	0	0	1	14	16	0	5
26039	45137	"Iaz"	47.10833	22.66111	385	"AWI"	385	2826	4010	3356	1	0	600	0	0	0	3	0	5	0	0	0	1	0	1	1	0	23	2	0	0	0	178	0	0	0	0	1	0	0	0	48	0	2	0	0	0	1	31	2	0	0	0	1	0	2	0	0	3	6	0	3
26039	45137	"Iaz"	47.10833	22.66111	390	"AWI"	390	2912	4079	3478	0	1	416	0	1	0	5	0	2	0	0	0	5	0	0	0	0	17	21	0	0	0	140	0	0	1	0	0	0	0	0	100	2	1	0	0	0	0	12	4	0	0	0	1	0	0	0	1	17	14	0	0
26039	45137	"Iaz"	47.10833	22.66111	395	"AWI"	395	2969	4178	3589	1	0	294	0	0	1	2	0	3	0	0	0	0	0	0	0	0	8	2	0	0	0	212	0	0	1	0	1	0	0	0	51	1	3	0	0	0	0	22	0	0	0	0	0	0	5	0	0	7	12	1	0
26039	45137	"Iaz"	47.10833	22.66111	400	"AWI"	400	3048	4289	3692	0	1	416	1	2	1	4	0	1	0	1	0	0	0	0	0	0	64	7	0	0	0	189	0	0	0	0	0	0	0	0	51	6	4	0	0	0	0	17	0	2	0	0	2	0	6	0	2	8	29	0	1
26039	45137	"Iaz"	47.10833	22.66111	405	"AWI"	405	3165	4339	3795	1	0	266	1	1	0	1	0	2	0	0	0	1	0	1	0	0	18	3	0	0	0	177	0	0	0	0	0	0	0	0	56	1	4	0	0	0	1	31	0	0	0	0	0	0	5	0	0	4	7	0	0
26039	45137	"Iaz"	47.10833	22.66111	410	"AWI"	410	3235	4399	3906	0	1	438	1	2	1	4	0	3	0	0	0	0	0	0	0	0	26	7	0	0	0	180	0	0	0	0	0	0	0	0	48	0	7	0	0	0	0	25	1	0	2	0	10	0	0	0	3	5	1	0	2
26039	45137	"Iaz"	47.10833	22.66111	415	"AWI"	415	3299	4501	4013	1	0	114	1	0	1	5	0	3	0	0	0	0	0	0	0	0	8	2	0	0	0	132	0	0	1	0	0	0	0	0	55	3	4	0	0	0	0	24	0	0	1	0	0	0	0	0	3	3	6	0	0
26039	45137	"Iaz"	47.10833	22.66111	420	"AWI"	420	3500	4552	4111	1	1	230	0	3	2	4	0	1	0	0	0	1	0	0	0	0	15	3	0	0	0	116	7	0	0	0	1	0	0	0	161	7	3	0	0	0	2	15	0	0	1	0	2	0	0	0	1	8	23	2	0
26039	45137	"Iaz"	47.10833	22.66111	425	"AWI"	425	3718	4590	4216	1	1	205	0	3	1	1	0	11	0	0	0	0	0	0	1	1	11	4	0	0	0	174	0	0	1	0	0	0	0	0	88	4	3	0	0	0	1	37	1	0	0	0	2	0	7	0	1	9	11	0	0
26039	45137	"Iaz"	47.10833	22.66111	430	"AWI"	430	3848	4655	4326	0	0	184	1	1	1	1	0	3	0	1	0	2	0	1	0	0	20	19	0	0	0	89	0	0	1	0	0	1	0	0	130	2	7	0	0	0	0	20	4	0	3	0	1	0	0	0	1	10	22	5	1
26039	45137	"Iaz"	47.10833	22.66111	435	"AWI"	435	4030	4734	4435	1	1	196	2	3	1	2	0	8	0	0	0	0	0	0	1	2	27	12	0	0	0	106	0	0	0	0	0	0	0	0	127	1	1	0	0	0	0	28	0	0	2	0	1	0	0	0	1	5	11	0	1
