"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Juniperus"	"Lamiaceae"	"Malvaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Sorbus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"
3389	4393	"Ryönänsuo"	60.438218	24.176566	15	"AWI"	15	54	545	269	0	0	5.80110497237569	0.460405156537753	0.0920810313075506	0.184162062615101	0	31.3996316758748	0	0	0	0	0	0	0	0.184162062615101	0.184162062615101	0	0	0	0	0	0.920810313075507	0	0	0	0	12.8913443830571	41.6206261510129	0	5.43278084714549	0	0	0.0920810313075506	0	0	0	0	0.552486187845304	0	0	0	0	0	0.0920810313075506	0.0920810313075506
3389	4393	"Ryönänsuo"	60.438218	24.176566	20	"AWI"	20	161	585	381	0.087260034904014	0	9.42408376963351	0	0	0.610820244328098	0	34.9040139616056	0	0.174520069808028	0	0	0.087260034904014	0	0	0.610820244328098	0.087260034904014	0	0	0	0	0	0.523560209424084	0	0	0	0	8.37696335078534	33.4205933682373	0	9.68586387434555	0	0	0.087260034904014	0	0	0	0	0.523560209424084	0.261780104712042	0	0	0	0.087260034904014	0.261780104712042	0.785340314136126
3389	4393	"Ryönänsuo"	60.438218	24.176566	25	"AWI"	25	244	658	496	0	0	7.34856007944389	0	0	0.695134061569017	0	40.9136047666336	0	0	0	0	0	0	0	0.595829195630586	0	0	0	0	0	0	0	0	0	0	0.198609731876862	11.0228401191658	38.8282025819265	0.099304865938431	0	0	0	0.198609731876862	0	0	0	0	0	0	0	0	0	0.099304865938431	0	0
3389	4393	"Ryönänsuo"	60.438218	24.176566	30	"AWI"	30	326	802	592	0	0	3.76610505450942	0	0	0.396432111000991	0	27.1555996035679	0.0991080277502478	0	0	0	0	0	0	0.0991080277502478	0.0991080277502478	0	0	0	0	0.0991080277502478	0	0	0	0	0	26.3627353815659	41.6253716551041	0	0	0	0	0.0991080277502478	0	0	0	0	0	0	0	0	0	0.198216055500496	0	0
3389	4393	"Ryönänsuo"	60.438218	24.176566	35	"AWI"	35	373	1032	676	0	0	11.3432835820896	0	0	0.199004975124378	0	48.7562189054726	0	0	0	0	0	0	0	0.298507462686567	0.099502487562189	0	0	0	0	0	0.099502487562189	0	0	0	0.298507462686567	10.6467661691542	27.1641791044776	0	0	0.099502487562189	0.099502487562189	0.696517412935323	0	0	0	0	0	0	0	0	0	0.099502487562189	0.099502487562189	0
3389	4393	"Ryönänsuo"	60.438218	24.176566	40	"AWI"	40	429	1233	765	0	0	12.7490039840637	0	0	0	0	24.3027888446215	0	0	0	0	0	0	0	0.099601593625498	0.099601593625498	0	0	0	0	0	0.199203187250996	0	0	0	0	10.6573705179283	51.394422310757	0	0	0.099601593625498	0	0.298804780876494	0	0	0	0	0	0	0	0	0	0	0.099601593625498	0
3389	4393	"Ryönänsuo"	60.438218	24.176566	45	"AWI"	45	513	1326	872	0	0	8.5188770571152	0	0	0.0968054211035818	0	17.8121974830591	0	0	0.0968054211035818	0	0	0	0.0968054211035818	0.484027105517909	0	0	0	0	0	0	0	0	0	0	0	12.5847047434656	59.5353339787028	0	0	0	0	0.290416263310745	0	0	0	0	0	0	0	0	0	0.0968054211035818	0.387221684414327	0
3389	4393	"Ryönänsuo"	60.438218	24.176566	50	"AWI"	50	557	1461	975	0	0	12.5246548323471	0	0	0.29585798816568	0	27.120315581854	0	0	0	0	0	0	0	0.591715976331361	0	0	0	0	0	0	0	0	0	0	0.19723865877712	21.5976331360947	36.2919132149901	0	0	0	0	0.986193293885602	0	0	0	0	0	0.0986193293885602	0	0	0.0986193293885602	0	0.19723865877712	0
3389	4393	"Ryönänsuo"	60.438218	24.176566	55	"AWI"	55	665	1552	1080	0	0	7.27091633466136	0	0	0.199203187250996	0	39.0438247011952	0	0	0	0	0	0	0	0.49800796812749	0	0	0	0	0	0	0	0	0	0	0.099601593625498	18.7250996015936	33.7649402390438	0.099601593625498	0	0	0	0.199203187250996	0	0	0	0	0	0	0	0	0	0	0.099601593625498	0
3389	4393	"Ryönänsuo"	60.438218	24.176566	60	"AWI"	60	736	1644	1193	0	0	6.43382352941176	0	0	0.0919117647058823	0	29.6875	0	0	0	0	0	0	0	0.367647058823529	0	0	4.04411764705882	0	0	0	0.0919117647058823	0	0	0	0	22.9779411764706	35.5698529411765	0	0	0	0	0.459558823529412	0	0	0	0	0	0	0	0	0	0.183823529411765	0.0919117647058823	0
3389	4393	"Ryönänsuo"	60.438218	24.176566	65	"AWI"	65	808	1776	1296	0	0	5.4617676266137	0	0	0.297914597815293	0	28.9970208540218	0	0	0	0	0	0	0.198609731876862	0.397219463753724	0.099304865938431	0	0	0	0	0	0.099304865938431	0	0	0	0.397219463753724	24.8262164846077	38.4309831181728	0	0	0.099304865938431	0	0.099304865938431	0	0	0	0	0	0	0	0	0	0.397219463753724	0.198609731876862	0
