"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Arbutus"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Convolvulaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Ficus"	"Frangula"	"Fraxinus"	"Genista"	"Geraniaceae"	"Hypericaceae"	"Indeterminable"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Myrtus"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Tamarix"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	415.5	"AWI"	415.5	5551.5	5920.5	5733.5	0	0	8	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	5	0	0	8	0	0	0	18	0	0	0	0	0	0	0	0	0	1	0	21	3	0	12	1	0	0	0	100	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	432	"AWI"	432	5767	6128	5934	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	7	0	0	9	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	16	5	0	4	0	0	0	0	175	133	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	448	"AWI"	448	5926	6336	6129	5	1	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	8	0	0	11	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	19	5	0	5	1	0	0	0	130	93	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	456	"AWI"	456	6022	6435	6228	6	0	11	0	0	1	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	55	0	0	0	0	0	9	0	0	5	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0	10	6	0	6	1	0	0	0	87	113	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	2	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	464	"AWI"	464	6111	6529	6327	10	0	7	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	17	0	0	15	0	0	5	0	0	7	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	40	2	0	4	3	0	0	0	161	132	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	2	0	0	3
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	472	"AWI"	472	6224	6617	6426	9	0	13	0	0	0	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	32	0	0	49	0	0	3	0	0	20	0	0	0	12	0	0	1	0	0	0	0	0	0	1	1	26	6	0	11	0	0	0	0	0	86	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	3	0	0	3
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	480	"AWI"	480	6340	6705	6526	23	2	10	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	42	0	0	0	0	0	24	0	0	9	0	0	0	17	0	0	3	0	0	0	0	0	0	0	0	19	0	0	8	0	0	0	0	176	71	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	488	"AWI"	488	6482	6782	6622	9	0	9	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	17	0	0	0	0	0	11	0	0	17	0	0	0	8	0	0	1	0	2	0	0	0	0	0	0	12	2	0	5	2	0	0	0	149	119	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	496	"AWI"	496	6569	6944	6730	10	1	3	0	0	2	1	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	26	0	0	73	0	0	8	0	0	16	0	0	0	7	0	0	1	0	0	0	0	0	0	0	0	11	5	0	5	2	0	0	0	123	76	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	504	"AWI"	504	6657	7095	6850	9	0	6	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	22	0	1	0	0	0	7	0	0	12	0	0	0	8	0	0	0	0	0	0	0	0	0	1	0	6	2	0	2	1	0	0	0	167	118	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	512	"AWI"	512	6749	7241	6970	9	1	12	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	33	0	0	46	0	0	13	0	0	16	0	0	0	12	0	0	2	0	0	0	0	0	0	0	0	7	11	0	10	1	0	0	0	234	80	0	0	0	0	0	2	0	0	0	1	0	0	1	0	1	4	0	0	2
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	517.5	"AWI"	517.5	6814	7342.5	7053.5	17	0	12	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	32	0	1	0	0	0	5	0	0	23	0	0	0	13	0	0	1	0	0	0	0	0	0	1	0	5	2	0	11	2	0	0	1	235	61	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	4	0	1	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	518.5	"AWI"	518.5	6825.5	7360	7068.5	7	0	15	0	0	1	1	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	25	0	0	0	0	0	2	0	0	21	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0	8	3	0	3	2	0	0	0	256	75	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	3	0	1	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	519.5	"AWI"	519.5	6836.5	7378	7083	11	1	11	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	0	4	0	0	25	0	0	0	9	0	0	1	0	0	0	1	0	0	0	0	6	0	0	6	2	0	0	0	208	54	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	7	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	520.5	"AWI"	520.5	6848	7394	7097.5	19	0	16	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	7	0	0	18	0	1	0	12	0	0	2	0	0	0	0	0	0	0	0	0	5	0	7	7	0	0	0	223	85	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	1	2
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	521.5	"AWI"	521.5	6862	7409	7112.5	25	1	9	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	11	0	0	0	16	0	0	2	0	0	0	0	0	0	0	0	7	1	0	4	1	0	0	0	225	73	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	5	0	0	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	522.5	"AWI"	522.5	6875	7422	7127.5	11	0	9	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	11	0	0	22	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	7	1	0	9	3	0	0	0	229	74	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	7	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	523.5	"AWI"	523.5	6886	7436	7143	21	0	11	0	0	0	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	20	0	0	0	0	0	9	0	0	20	0	0	0	13	0	0	1	0	0	0	0	0	0	0	0	5	2	0	4	0	0	0	0	212	91	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	7	0	0	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	524.5	"AWI"	524.5	6895	7454	7158.5	16	0	7	0	0	0	2	1	0	0	0	4	0	2	0	0	0	0	0	0	0	0	24	0	0	0	0	0	8	0	0	13	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	6	0	0	7	2	0	0	0	187	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	525.5	"AWI"	525.5	6907.5	7470	7173	14	0	11	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	12	0	0	13	0	0	0	13	0	0	1	0	0	0	0	0	0	0	1	3	2	0	9	2	0	0	0	222	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	526.5	"AWI"	526.5	6925.5	7483.5	7187	13	0	12	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	25	0	0	21	0	0	7	0	0	18	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	10	2	0	13	1	0	0	0	247	121	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	4	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	527.5	"AWI"	527.5	6942.5	7499	7202	14	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	8	0	0	21	0	0	0	13	0	0	0	0	0	0	0	0	0	0	1	7	0	0	5	0	0	0	0	197	140	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	528.5	"AWI"	528.5	6957.5	7515.5	7218	7	0	8	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	35	0	1	0	0	0	3	0	0	25	0	0	0	9	0	0	2	0	0	0	0	0	0	0	1	4	4	0	5	3	0	0	0	211	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	529.5	"AWI"	529.5	6970.5	7533	7233	8	1	11	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	17	0	0	37	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	14	0	0	2	4	0	0	0	201	175	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	530.5	"AWI"	530.5	6984.5	7548.5	7247.5	6	1	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	9	0	0	29	0	0	0	22	0	0	1	0	0	0	0	0	0	1	0	6	4	0	4	3	0	0	0	208	166	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	531.5	"AWI"	531.5	7001	7562	7263	8	1	8	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	0	0	35	0	0	11	0	0	22	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	12	3	0	4	1	0	0	0	212	137	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	4	0	0	2
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	532.5	"AWI"	532.5	7015.5	7575.5	7277.5	2	0	21	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	30	0	0	33	0	0	4	0	0	36	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	4	4	0	7	4	0	0	0	176	135	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	4	0	2	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	533.5	"AWI"	533.5	7026.5	7591	7291	5	1	13	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	44	0	0	37	0	0	6	0	0	17	0	0	0	18	0	0	0	0	0	0	0	0	0	0	1	7	3	0	4	3	0	0	0	196	112	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	6	0	1	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	534.5	"AWI"	534.5	7036	7612	7304.5	2	1	25	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	59	0	0	34	0	0	5	0	1	28	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	7	4	0	12	1	0	0	0	181	126	0	0	0	0	0	1	0	0	0	1	0	0	0	2	1	2	0	1	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	535.5	"AWI"	535.5	7049	7629	7318.5	5	0	10	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	6	0	0	19	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	5	1	0	10	1	0	0	0	152	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	536.5	"AWI"	536.5	7064.5	7642	7333.5	5	0	12	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	50	0	0	0	0	0	4	0	0	15	0	0	0	18	0	0	2	0	0	0	0	0	0	0	0	3	6	0	6	0	0	0	0	163	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	537.5	"AWI"	537.5	7079	7658	7348	6	0	13	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	44	0	0	0	0	0	6	0	0	21	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	5	1	0	10	2	0	0	0	164	95	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	9	0	0	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	538.5	"AWI"	538.5	7094.5	7673.5	7362.5	5	1	10	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	46	0	0	0	0	0	9	0	0	19	0	0	0	21	0	0	0	0	0	0	0	0	0	0	1	3	1	0	7	3	0	0	0	160	120	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	4	0	0	0
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	539.5	"AWI"	539.5	7108.5	7691	7378	2	0	9	0	0	0	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	3	0	0	20	0	0	0	16	0	0	1	0	0	0	0	0	0	1	0	0	2	0	8	2	0	0	0	180	129	0	0	0	1	0	2	0	0	0	5	0	0	0	0	0	2	0	0	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	540.5	"AWI"	540.5	7123.5	7707	7393.5	9	1	8	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	2	0	0	11	0	0	0	15	0	0	2	0	0	0	0	0	0	0	0	6	1	0	11	1	0	0	0	158	135	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5	0	0	1
23939	41604	"Lago dell'Accesa"	42.98787	10.89516	541.5	"AWI"	541.5	7141.5	7721.5	7409.5	9	0	14	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	8	0	0	18	0	0	0	33	0	0	1	0	0	0	0	0	0	1	0	5	0	0	7	2	0	0	0	145	142	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1
