"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Juglans"	"Juniperus"	"Lamiaceae"	"Lythraceae"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
13385	20024	"Avrig"	45.71667	24.38333	160	"AWI"	160	306	515	459	1	0	9	1	2	0	2	0	8	0	1	0	6	0	0	0	9	46	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	8	10	0	0	0	0	0	28	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	170	"AWI"	170	338	542	485	1	0	17	0	2	0	2	0	8	0	0	0	6	0	0	0	8	23	0	0	0	0	78	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	30	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	180	"AWI"	180	353	596	505	3	0	9	2	1	0	3	0	1	0	0	0	2	1	0	0	7	8	1	0	0	1	37	0	0	0	1	0	1	0	0	0	0	0	0	10	5	0	0	0	0	0	12	0	0	3	1	1	0	0	0	0	0	0	0	0	1	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	190	"AWI"	190	372	626	524	3	0	15	3	0	0	4	0	15	0	1	1	5	0	0	0	8	18	0	0	0	0	60	0	0	1	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	59	3	0	2	1	2	0	0	0	0	0	0	2	0	1	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	200	"AWI"	200	390	667	543	1	0	17	0	7	0	5	0	8	0	0	0	3	0	0	0	10	7	0	0	0	0	41	0	0	0	0	0	1	0	0	0	0	0	0	5	2	0	0	0	0	0	55	0	0	0	0	6	1	0	0	0	0	0	0	0	1	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	210	"AWI"	210	412	698	565	2	0	10	0	2	0	6	0	4	0	0	0	5	0	0	0	4	51	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	34	0	0	0	9	1	1	0	0	0	0	0	0	0	0	1	0	0
13385	20024	"Avrig"	45.71667	24.38333	220	"AWI"	220	430	737	586	2	0	41	1	2	0	5	0	48	0	0	1	1	0	0	0	6	1	0	0	0	1	31	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	17	0	1	0	1	1	0	0	0	0	0	0	0	2	0	0	0	1
13385	20024	"Avrig"	45.71667	24.38333	230	"AWI"	230	457	762	608	2	0	90	0	1	0	4	0	43	0	0	0	0	0	0	0	7	1	0	0	0	0	55	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	20	1	0	8	0	1	2	0	0	0	0	0	0	1	0	0	1	0
13385	20024	"Avrig"	45.71667	24.38333	240	"AWI"	240	479	793	631	4	0	110	0	1	0	2	0	100	0	0	0	0	0	0	0	12	2	0	0	0	0	58	0	0	0	1	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	33	1	0	0	0	1	3	0	0	0	0	0	1	1	0	1	0	0
13385	20024	"Avrig"	45.71667	24.38333	250	"AWI"	250	502	813	653	3	0	120	0	1	0	9	0	37	0	0	0	6	0	0	1	15	1	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	31	2	1	5	0	1	0	0	0	0	0	0	0	1	0	0	1	0
13385	20024	"Avrig"	45.71667	24.38333	260	"AWI"	260	528	841	675	7	0	34	0	0	0	8	0	1	0	0	0	3	0	0	0	11	14	0	0	0	0	71	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	13	0	2	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0
13385	20024	"Avrig"	45.71667	24.38333	270	"AWI"	270	558	862	698	3	0	46	0	2	0	5	0	7	0	0	0	4	0	0	0	11	7	0	0	0	1	55	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	8	1	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	280	"AWI"	280	582	888	721	7	0	36	1	2	0	4	0	2	0	0	0	0	0	0	0	6	9	0	0	0	0	43	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	16	0	0	0	0	0	3	0	0	2	0	0	0	0	4	2	0	0
13385	20024	"Avrig"	45.71667	24.38333	290	"AWI"	290	616	913	743	4	0	70	0	2	0	2	0	23	0	0	0	0	0	0	0	10	4	0	0	0	1	65	0	0	0	0	0	0	0	0	0	0	7	0	3	0	0	0	0	0	0	10	2	5	0	1	1	5	0	0	0	0	0	0	0	0	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	300	"AWI"	300	646	944	766	3	0	140	0	4	0	2	0	12	0	0	0	1	1	0	0	10	11	0	0	0	0	56	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	7	4	0	0	0	1	1	0	0	0	0	0	0	0	4	3	0	0
13385	20024	"Avrig"	45.71667	24.38333	310	"AWI"	310	684	981	788	1	0	32	1	2	0	1	0	5	0	0	0	0	0	0	0	5	3	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	9	0	3	0	0	0	0	0	1	9	0	0	0	2	0	2	0	0	0	0	0	0	3	3	1	0	0
13385	20024	"Avrig"	45.71667	24.38333	320	"AWI"	320	709	1028	829	1	0	23	2	1	0	5	0	13	0	0	0	0	0	0	0	9	6	0	0	0	1	130	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	16	1	1	0	0	0	0	0	0	0	0	0	0	0	5	1	1	0
13385	20024	"Avrig"	45.71667	24.38333	330	"AWI"	330	733	1118	891	3	1	17	0	2	0	2	0	6	0	0	0	0	2	0	0	7	51	0	0	0	1	38	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	14	0	22	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	340	"AWI"	340	757	1222	939	4	0	24	1	6	0	4	0	5	0	0	0	0	0	0	1	7	20	0	0	0	0	43	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	20	2	2	0	1	1	0	0	0	0	0	0	0	2	6	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	350	"AWI"	350	780	1288	985	7	0	22	1	1	0	0	0	10	0	0	0	0	0	0	0	14	11	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	24	0	4	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	360	"AWI"	360	809	1359	1033	1	0	15	0	1	0	0	0	5	0	0	0	0	0	0	0	12	8	0	0	0	1	50	0	0	0	0	0	0	1	0	0	0	37	0	1	0	0	0	0	0	0	24	1	0	2	0	0	1	0	0	3	0	0	0	0	8	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	370	"AWI"	370	845	1421	1087	4	0	14	0	1	0	2	0	10	0	0	0	0	0	0	0	12	6	0	0	0	1	56	0	0	0	0	0	0	1	0	0	0	62	0	2	0	0	0	0	0	0	46	0	2	0	2	0	1	0	0	0	0	0	0	0	4	0	1	0
13385	20024	"Avrig"	45.71667	24.38333	380	"AWI"	380	880	1494	1136	5	0	24	1	6	0	5	0	5	0	0	0	0	0	0	0	11	21	0	0	0	0	69	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	1	30	0	1	0	1	2	4	0	0	0	0	0	0	0	2	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	390	"AWI"	390	918	1558	1187	4	0	27	1	2	0	2	0	8	0	0	0	0	0	0	0	8	7	0	0	0	1	45	0	0	0	0	0	0	1	0	1	0	0	0	4	0	0	0	0	0	0	36	0	1	0	1	2	2	0	0	0	0	0	0	1	1	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	410	"AWI"	410	991	1689	1292	4	0	10	0	0	0	2	0	10	0	0	1	0	0	0	0	30	3	0	0	0	2	70	0	0	0	0	0	1	0	0	0	0	37	0	7	0	0	0	0	0	0	43	0	0	0	1	0	1	0	0	0	0	0	0	0	4	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	420	"AWI"	420	1029	1757	1341	1	1	23	0	0	0	0	0	17	0	0	0	0	0	0	0	20	4	0	0	0	1	36	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	2	43	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	430	"AWI"	430	1070	1816	1394	2	0	40	0	2	0	1	0	12	0	1	0	0	0	0	0	21	11	0	0	0	1	51	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	65	0	0	0	1	0	3	0	0	0	0	0	0	1	2	1	0	0
13385	20024	"Avrig"	45.71667	24.38333	440	"AWI"	440	1106	1874	1445	6	0	50	0	0	0	4	0	12	0	0	0	0	0	0	0	20	4	0	0	0	0	57	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	43	0	0	0	0	0	2	1	0	3	0	0	0	0	5	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	450	"AWI"	450	1147	1927	1497	5	2	58	0	0	0	1	0	16	0	0	0	0	0	0	0	12	2	0	0	0	1	56	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	1	0	38	0	0	2	0	0	2	0	0	0	0	0	1	0	2	1	1	0
13385	20024	"Avrig"	45.71667	24.38333	460	"AWI"	460	1189	1992	1549	5	0	60	0	0	0	3	0	15	0	0	0	0	0	0	0	10	0	0	0	0	1	60	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	24	1	0	3	1	0	0	0	1	2	0	0	0	0	7	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	470	"AWI"	470	1227	2052	1604	7	0	43	0	4	0	7	0	33	0	0	0	0	0	0	0	5	2	0	0	0	1	53	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	2	0	36	1	1	0	0	1	1	0	2	0	0	0	0	0	3	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	480	"AWI"	480	1272	2110	1657	4	1	22	1	0	0	1	0	23	0	0	0	2	0	0	0	2	16	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	1	0	20	0	1	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	490	"AWI"	490	1311	2162	1708	5	0	32	1	0	0	2	0	31	0	0	0	0	0	0	1	9	9	0	0	0	1	57	0	0	0	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0	1	20	0	1	0	0	0	1	0	1	5	0	0	0	0	1	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	500	"AWI"	500	1359	2217	1759	9	0	16	0	4	0	10	0	8	0	0	1	3	0	0	0	36	12	0	0	0	0	67	3	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	16	1	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	510	"AWI"	510	1404	2284	1809	4	0	7	0	1	0	16	0	14	0	0	0	1	0	0	0	10	21	0	0	0	3	57	0	0	4	0	0	3	2	0	0	0	0	0	2	0	0	0	0	0	0	20	0	0	0	2	1	0	0	0	5	0	0	1	1	5	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	520	"AWI"	520	1449	2351	1862	6	1	54	0	0	0	5	0	21	0	0	0	0	0	0	0	6	5	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	30	0	1	0	0	0	9	0	0	0	0	0	0	1	7	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	530	"AWI"	530	1488	2396	1917	4	4	40	0	3	0	1	0	23	0	0	0	0	0	0	0	6	1	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	31	0	0	0	0	1	0	1	0	3	0	0	0	0	9	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	540	"AWI"	540	1535	2449	1970	3	0	53	0	0	0	2	0	23	0	0	0	1	0	0	0	20	2	0	0	0	1	45	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	33	0	0	3	0	1	0	0	1	0	0	0	0	0	5	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	550	"AWI"	550	1586	2500	2023	2	0	36	0	0	0	3	0	8	0	0	0	0	0	0	0	9	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	32	0	0	0	0	0	1	0	0	0	0	0	0	0	10	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	560	"AWI"	560	1633	2553	2073	6	0	33	0	2	0	2	0	11	0	0	1	2	0	0	0	12	0	0	0	0	0	56	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	2	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0
13385	20024	"Avrig"	45.71667	24.38333	570	"AWI"	570	1684	2610	2122	6	0	51	0	0	0	0	0	10	0	0	0	1	0	0	0	9	2	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	36	0	0	0	0	0	2	0	0	0	0	0	1	0	10	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	580	"AWI"	580	1732	2663	2176	5	0	88	1	1	0	4	0	21	0	0	0	0	0	0	0	12	3	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	41	0	1	0	0	1	3	0	0	0	0	0	0	0	5	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	590	"AWI"	590	1780	2713	2230	9	0	63	0	0	0	0	0	31	0	0	0	0	0	0	0	20	7	0	0	0	1	70	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	42	1	0	0	0	0	6	0	0	0	0	0	1	0	6	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	600	"AWI"	600	1830	2759	2281	6	0	56	0	2	0	1	0	34	0	0	0	1	0	0	0	22	10	0	1	0	0	57	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	61	0	0	0	0	1	6	0	0	0	1	0	0	0	4	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	610	"AWI"	610	1882	2807	2333	5	2	47	0	4	0	7	0	41	0	0	0	0	1	0	0	13	3	0	0	0	1	80	0	0	0	0	0	0	0	0	0	0	25	0	5	0	0	0	0	5	0	45	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	620	"AWI"	620	1931	2854	2385	10	0	72	1	1	0	2	0	66	0	0	0	0	0	0	0	20	8	0	0	0	1	60	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	4	0	40	1	1	0	2	1	2	0	0	0	0	0	0	0	5	0	1	0
13385	20024	"Avrig"	45.71667	24.38333	630	"AWI"	630	1973	2907	2433	10	0	45	0	3	0	7	0	22	0	0	1	3	1	0	0	16	1	0	0	0	1	70	0	0	0	0	0	1	0	1	0	0	19	0	25	0	0	0	0	1	0	19	0	0	0	1	0	2	0	0	0	0	0	0	2	3	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	640	"AWI"	640	2024	2958	2483	9	0	17	0	0	0	0	0	40	0	0	0	0	0	0	0	8	4	0	0	0	0	80	0	0	1	0	0	0	1	0	0	0	0	0	10	0	0	0	0	1	0	47	1	1	3	0	1	0	0	0	0	0	1	0	0	3	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	650	"AWI"	650	2066	3011	2537	18	0	58	0	0	0	4	0	12	0	0	0	0	0	0	0	14	7	0	0	0	1	84	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	1	0	49	1	0	0	0	0	4	0	0	0	0	1	0	1	5	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	660	"AWI"	660	2127	3061	2588	3	0	38	0	1	0	0	0	22	0	0	0	1	0	0	1	9	3	0	0	0	0	66	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0	0	1	0	40	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	670	"AWI"	670	2183	3106	2647	6	0	44	0	2	0	5	0	42	0	1	0	0	0	0	0	18	5	0	0	0	0	80	0	0	0	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0	0	45	0	0	0	1	0	3	0	0	0	0	0	0	0	7	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	680	"AWI"	680	2240	3152	2698	5	0	42	0	0	0	4	0	48	0	1	0	0	0	0	0	24	4	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	22	0	6	0	0	0	0	0	0	45	0	0	0	0	1	4	0	0	0	0	0	0	0	5	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	690	"AWI"	690	2284	3199	2750	16	0	44	0	2	0	2	0	44	0	0	0	0	0	0	0	13	3	0	0	0	0	85	0	0	0	0	0	1	0	1	0	0	0	0	9	0	0	0	0	0	0	80	0	0	0	0	1	4	0	0	0	0	0	0	0	5	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	700	"AWI"	700	2337	3243	2802	8	1	61	0	3	0	5	0	46	0	0	0	0	0	0	0	7	8	0	1	0	2	51	0	0	0	0	0	0	0	0	0	0	26	0	5	0	0	0	0	2	0	48	0	0	0	0	0	7	0	0	0	0	0	1	1	4	0	0	1
13385	20024	"Avrig"	45.71667	24.38333	710	"AWI"	710	2385	3289	2854	1	0	13	0	0	0	2	0	9	0	1	0	0	0	0	0	3	2	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	720	"AWI"	720	2443	3341	2906	9	1	23	1	1	0	1	0	30	0	0	0	1	0	0	0	12	5	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	45	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	730	"AWI"	730	2493	3394	2958	5	1	30	0	0	0	1	0	16	0	0	0	0	0	0	0	13	5	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	740	"AWI"	740	2542	3435	3010	2	1	25	1	3	0	4	0	33	0	1	0	0	0	0	0	13	5	0	0	0	0	84	0	0	1	0	0	0	2	0	0	0	0	0	10	0	0	0	0	0	0	39	0	0	0	0	2	0	0	0	0	0	0	0	0	12	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	750	"AWI"	750	2592	3480	3060	10	1	47	2	3	0	3	0	21	0	0	0	0	0	0	0	7	2	0	0	0	0	78	0	0	0	0	0	1	0	0	0	0	65	0	6	0	0	0	0	0	0	43	1	1	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	760	"AWI"	760	2650	3527	3109	4	0	42	0	1	0	5	0	23	0	0	0	0	0	0	0	13	1	0	0	0	0	85	0	0	0	0	1	1	1	0	0	0	56	0	5	0	0	0	0	0	0	44	0	0	0	0	1	0	0	0	0	0	1	0	1	4	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	770	"AWI"	770	2699	3573	3160	7	1	40	0	1	0	8	0	22	0	1	0	0	0	0	0	6	5	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	41	0	11	0	0	0	0	0	0	43	0	0	0	1	0	0	0	0	0	0	0	1	2	3	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	780	"AWI"	780	2754	3618	3212	2	0	50	0	1	0	2	0	23	0	0	0	0	1	0	0	2	6	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	46	0	0	0	1	1	1	0	0	0	1	0	0	1	2	0	0	1
13385	20024	"Avrig"	45.71667	24.38333	790	"AWI"	790	2808	3664	3261	10	0	37	1	2	0	5	0	26	0	0	0	0	0	0	0	12	1	0	0	0	0	62	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	62	0	2	0	1	0	0	0	0	0	0	0	2	0	3	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	800	"AWI"	800	2867	3701	3311	3	0	25	0	2	0	0	0	22	0	1	0	0	0	0	1	16	4	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	42	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	810	"AWI"	810	2925	3742	3365	5	0	28	0	1	0	3	0	27	0	0	0	0	0	0	0	8	4	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	1	0	39	0	0	0	0	2	0	0	0	0	0	1	0	1	7	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	820	"AWI"	820	2986	3780	3417	0	0	39	0	2	0	6	0	35	0	0	0	1	0	0	0	13	9	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	22	0	4	0	0	0	0	1	1	37	0	2	0	0	1	2	1	1	0	0	0	0	0	6	1	0	0
13385	20024	"Avrig"	45.71667	24.38333	830	"AWI"	830	3037	3821	3471	11	0	32	0	2	0	5	0	25	0	0	0	0	0	0	0	11	4	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	49	0	0	3	1	1	0	0	0	0	0	0	0	0	6	0	0	0
13385	20024	"Avrig"	45.71667	24.38333	840	"AWI"	840	3106	3855	3523	7	1	36	0	1	0	8	0	20	0	0	0	0	0	0	1	15	1	0	0	0	1	75	0	0	0	0	0	2	0	0	0	0	0	0	11	0	0	0	0	1	0	42	0	0	0	0	1	1	1	0	0	0	0	0	1	3	1	0	0
13385	20024	"Avrig"	45.71667	24.38333	850	"AWI"	850	3163	3901	3575	5	0	27	1	0	0	4	0	9	0	0	0	0	0	0	0	9	3	0	0	0	0	83	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	36	1	1	0	0	1	2	0	0	0	0	0	1	1	5	2	0	0
