"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Linaceae"	"Lythraceae"	"Nartheciaceae"	"Oleaceae"	"Onagraceae"	"Orobanchaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Scrophulariaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
9812	14512	"Cornaher Lough"	53.365506	-7.412886	0	"AWI"	0	-156	11	-65	0.31496062992126	1.10236220472441	0	0	0.15748031496063	0.31496062992126	0	1.5748031496063	0	0	0	0	0.15748031496063	0	8.34645669291339	0	0.15748031496063	8.34645669291339	0	0	0	0	0	1.88976377952756	0.15748031496063	1.73228346456693	0	0	0	13.2283464566929	0.15748031496063	0	0	0	0	0	0.15748031496063	0.15748031496063	0	0	0.15748031496063	3.93700787401575	0	52.755905511811	0	0.15748031496063	0	0.47244094488189	0.62992125984252	0	0.15748031496063	1.73228346456693	0.31496062992126	0.47244094488189	0	0	0.31496062992126	0	0	0	0.62992125984252	0.31496062992126	0
9812	14512	"Cornaher Lough"	53.365506	-7.412886	8	"AWI"	8	-103	240	17	0.181488203266788	4.17422867513612	0	0.544464609800363	0.544464609800363	0.907441016333938	0	2.72232304900181	0	0	0	0	0.362976406533575	0	6.53357531760436	0	0	20.508166969147	0	0	0	0	0	1.63339382940109	0.181488203266788	1.08892921960073	0	0.181488203266788	0	4.71869328493648	0	0	0	0	0	0	0.544464609800363	0	0	0	0.181488203266788	4.3557168784029	0	40.1088929219601	0	0	0.181488203266788	0.544464609800363	2.9038112522686	0	0.181488203266788	3.81125226860254	0.725952813067151	0	0	0.362976406533575	0	0	0	0	1.4519056261343	0.362976406533575	0
9812	14512	"Cornaher Lough"	53.365506	-7.412886	16	"AWI"	16	-54	405	109	0	1.60197165742452	0.246457178065311	0	0.369685767097967	0.369685767097967	0	1.35551447935921	0	0	0	0	0.123228589032656	0	8.00985828712261	0	0.123228589032656	18.607516943931	0	0	0	0	0	2.09488601355514	0	1.60197165742452	0	0	0	22.550831792976	0	0	0	0	0	0.246457178065311	0	0	0	0	0	2.64941466420209	0	35.1201478743068	0	0.246457178065311	0	0.369685767097967	0.862600123228589	0	0	1.60197165742452	0.492914356130622	0.246457178065311	0	0	0.246457178065311	0	0	0	0.862600123228589	0	0
9812	14512	"Cornaher Lough"	53.365506	-7.412886	24	"AWI"	24	-2	560	202	0	5.09461426491994	0.145560407569141	0.291120815138282	0.582241630276565	0	0	3.20232896652111	0.727802037845706	0	0	0	0	0	11.0625909752547	0	0	17.0305676855895	0	0	0	0	0	1.31004366812227	1.16448326055313	1.31004366812227	0	0	0	20.2328966521106	0	0	0	0	0	0	0.145560407569141	0	0.145560407569141	0	0	1.89228529839884	0	29.1120815138282	0.145560407569141	0	0.291120815138282	0.873362445414847	1.89228529839884	0	0.291120815138282	0.873362445414847	0.145560407569141	0	0	0	0	0.145560407569141	0	0.145560407569141	1.74672489082969	0	0
9812	14512	"Cornaher Lough"	53.365506	-7.412886	32	"AWI"	32	49	699	296	0	6.65844636251541	0.246609124537608	0	0.369913686806412	0.61652281134402	0	3.32922318125771	0	0	0	0	0.986436498150432	0	15.1664611590629	0.123304562268804	0.123304562268804	10.9741060419236	0	0	0	0	0	0.123304562268804	0	0.986436498150432	0	0	0	21.4549938347719	0	0	0	0	0	0	0.246609124537608	0	0	0	0	2.95930949445129	0	28.4833538840937	0	0	0	1.23304562268804	1.23304562268804	0	0.123304562268804	1.84956843403206	0.986436498150432	0	0	0	0	0.369913686806412	0	0	0.986436498150432	0.369913686806412	0
9812	14512	"Cornaher Lough"	53.365506	-7.412886	40	"AWI"	40	108	841	396	0	10.1449275362319	0	0.161030595813205	0.161030595813205	0.322061191626409	0	7.56843800322061	0	0	0	0	0	0	27.536231884058	0	0	11.9162640901771	0	0	0	0	0	0.322061191626409	0.322061191626409	1.28824476650564	0	0	0	9.01771336553945	0	0	0	0.161030595813205	0	0.161030595813205	0	0	0	0	0	2.09339774557166	0	19.8067632850242	0	0	0.161030595813205	2.57648953301127	0.966183574879227	0	0.322061191626409	1.93236714975845	0.966183574879227	0.161030595813205	0	0.322061191626409	0	0.483091787439614	0	0	1.12721417069243	0	0
9812	14512	"Cornaher Lough"	53.365506	-7.412886	48	"AWI"	48	175	957	496	0	9.55540809555408	0.26542800265428	0	0.13271400132714	0	0	4.37956204379562	0	0	0	0	0	0	21.4996682149967	0	0	11.6788321167883	0	0	0	0	0	0	0.39814200398142	0.79628400796284	0	0	0.13271400132714	18.8453881884539	0	0	0	0	0	0	0.13271400132714	0.13271400132714	0	0	0	0.59721300597213	0	22.0305242203052	0	0	0	2.52156602521566	0.53085600530856	0	0	2.25613802256138	1.59256801592568	0.13271400132714	0	0	0.13271400132714	0.6635700066357	0	0	1.19442601194426	0.26542800265428	0.13271400132714
9812	14512	"Cornaher Lough"	53.365506	-7.412886	56	"AWI"	56	241	1080	593	0	13.9072847682119	0	0.33112582781457	0.496688741721854	0	0	9.60264900662252	0	0	0	0	0.165562913907285	0	25.8278145695364	0	0	13.2450331125828	0	0	0	0	0	0	0.165562913907285	0.993377483443709	0	0	0.165562913907285	8.11258278145695	0	0	0	0	0	0	0	0	0	0	0	0.165562913907285	0	13.7417218543046	0	0	0	4.13907284768212	3.14569536423841	0	0.165562913907285	1.15894039735099	1.32450331125828	0.165562913907285	0	0	0	0.827814569536424	0	0.33112582781457	1.82119205298013	0	0
9812	14512	"Cornaher Lough"	53.365506	-7.412886	64	"AWI"	64	317	1201	691	0	11.864406779661	0	0	0.521512385919166	0	0	7.30117340286832	0	0	0	0	0.260756192959583	0	16.2972620599739	0	0.260756192959583	10.1694915254237	0	0	0	0	0	0	0	0.130378096479791	0	0	0.130378096479791	20.8604954367666	0	0	0	0.130378096479791	0	0	0	0	0	0	0	1.43415906127771	0	22.4250325945241	0	0.130378096479791	0	3.12907431551499	0	0	0.260756192959583	0.651890482398957	1.82529335071708	0.391134289439374	0	0	0.391134289439374	0.260756192959583	0	0	1.17340286831812	0	0
9812	14512	"Cornaher Lough"	53.365506	-7.412886	72	"AWI"	72	390	1315	788	0	9.3558282208589	0	0.153374233128834	0	0	0	10.4294478527607	0	0	0	0	0	0	15.9509202453988	0	0	12.2699386503067	0	0	0	0	0	0	0	0.766871165644172	0	0	0.153374233128834	18.558282208589	0	0	0	0	0.153374233128834	0	0	0	0	0	0	0.306748466257669	0	23.0061349693252	0	0	0	2.76073619631902	1.22699386503067	0	0.153374233128834	1.22699386503067	1.68711656441718	0.153374233128834	0	0	0.153374233128834	0.153374233128834	0	0	1.38036809815951	0	0
9812	14512	"Cornaher Lough"	53.365506	-7.412886	80	"AWI"	80	458	1429	890	0	7.47176368375326	0.173761946133797	0.173761946133797	0	0.52128583840139	0	4.34404865334492	0	0.173761946133797	0	0	0	0	13.5534317984361	0	0.173761946133797	13.7271937445699	0	0	0	0	0	0.173761946133797	0	0.695047784535187	0	0	0	29.7132927888792	0	0	0	0	0	0	0	0	0	0	0	0.260642919200695	0	22.0677671589922	0	0.173761946133797	0	1.73761946133797	0.695047784535187	0	0	1.39009556907037	1.21633362293658	0	0	0	0	0.173761946133797	0	0	1.21633362293658	0.173761946133797	0
9812	14512	"Cornaher Lough"	53.365506	-7.412886	88	"AWI"	88	534	1546	983	0	8.61538461538461	0	0.307692307692308	0.153846153846154	0.153846153846154	0	9.07692307692308	0.307692307692308	0	0	0	0	0	17.8461538461538	0	0.153846153846154	20.9230769230769	0	0	0	0	0	0	0	1.07692307692308	0	0	0.153846153846154	14.6153846153846	0	0	0	0	0	0	0	0	0	0	0	0	0	17.5384615384615	0	0	0	1.07692307692308	2.30769230769231	0	0.153846153846154	0.461538461538462	2.15384615384615	0.153846153846154	0.153846153846154	0	0	0.153846153846154	0	0	2.30769230769231	0.153846153846154	0
9812	14512	"Cornaher Lough"	53.365506	-7.412886	96	"AWI"	96	609	1643	1082	0	3.68098159509202	0	0	0	0	0	5.11247443762781	0	0	0	0	0	0	14.519427402863	0	0	23.1083844580777	0	0	0	0.613496932515337	0	0	0	0.204498977505113	0	0	0	23.9263803680982	0	0	0	0	0	0	0.408997955010225	0	0	0	0	0.81799591002045	0	22.4948875255624	0	0	0.204498977505113	1.84049079754601	0	0	0	0.613496932515337	1.22699386503067	0	0	0	0	0.408997955010225	0	0	0.81799591002045	0	0
