"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Quercus.evg.type"	"Rosaceae"	"Rubiaceae"	"Salix"	"Tilia"	"Ulmus"	"Urticaceae"
26041	45144	"Lake Bled"	46.36667	14.1	8	"AWI"	8	9288	9754	9444	0	0.566037735849057	0.566037735849057	0	0	0	0	0	5.47169811320755	0	0	0	0	0	5.66037735849057	1.69811320754717	0	0	0	0	0	0	0	0	0.188679245283019	0	19.2452830188679	42.4528301886792	0	0	0	0	9.81132075471698	0.188679245283019	0	0	0.377358490566038	4.15094339622642	9.62264150943396	0
26041	45144	"Lake Bled"	46.36667	14.1	16	"AWI"	16	9373	9984	9617	3.11284046692607	0.389105058365759	1.94552529182879	0	0	0	0.583657587548638	0	5.44747081712062	0	0.194552529182879	0	0	0	2.91828793774319	1.16731517509728	0	0	0.583657587548638	0	3.30739299610895	0	0.194552529182879	0.194552529182879	0.972762645914397	1.36186770428016	10.5058365758755	44.7470817120623	0.194552529182879	0	0	0.194552529182879	10.1167315175097	0	0.583657587548638	0	0.194552529182879	3.50194552529183	7.5875486381323	0
26041	45144	"Lake Bled"	46.36667	14.1	24	"AWI"	24	9479	10179	9794	0	0.182815356489945	0.36563071297989	0	0	0	0	0	4.57038391224863	0	0	0	0	0	1.46252285191956	0.731261425959781	0	0	0	0	0	0	0	0	0.548446069469835	0	13.7111517367459	54.1133455210238	0	0	0	0	6.94698354661792	0.182815356489945	0	0	0.36563071297989	4.57038391224863	12.2486288848263	0
26041	45144	"Lake Bled"	46.36667	14.1	32	"AWI"	32	9599	10346	9968	3.57142857142857	0	2.44360902255639	0.18796992481203	0	0	1.12781954887218	0	14.2857142857143	0	0.18796992481203	0	0	0	5.26315789473684	1.50375939849624	0	0	0.18796992481203	0	0	0	0	0	1.31578947368421	3.7593984962406	7.89473684210526	36.8421052631579	0	0	0	0	6.57894736842105	0	0.18796992481203	0	0.18796992481203	4.13533834586466	10.3383458646617	0
26041	45144	"Lake Bled"	46.36667	14.1	40	"AWI"	40	9729	10486	10145	0	0	0.757575757575758	0.189393939393939	0.189393939393939	0	0.378787878787879	0	4.35606060606061	0	0	0	0	0	0.189393939393939	0.378787878787879	0	0	0	0.378787878787879	0	0	0	0	0.757575757575758	0	13.4469696969697	64.5833333333333	0	0	0	0	7.1969696969697	0	0	0	0	1.32575757575758	5.87121212121212	0
26041	45144	"Lake Bled"	46.36667	14.1	48	"AWI"	48	9944	10576	10321	1.17416829745597	0.391389432485323	0.978473581213307	0.587084148727984	0	0	0.782778864970646	0	9.19765166340509	0	0.391389432485323	0	0	0	2.15264187866928	1.56555772994129	0	0.195694716242661	0.195694716242661	0	0	0	0	0.391389432485323	1.36986301369863	0.587084148727984	2.73972602739726	60.4696673189824	0	0	0	0	8.80626223091977	0	0.391389432485323	0	0.391389432485323	1.95694716242661	5.28375733855186	0
26041	45144	"Lake Bled"	46.36667	14.1	56	"AWI"	56	10258	10660	10473	0	0	0.32258064516129	0	0	0	0	0	6.7741935483871	0	0	0	0	0	0.32258064516129	1.61290322580645	0	0	0	0	0	0	0	0	2.58064516129032	0	31.6129032258064	40.3225806451613	0	0	0	0	10.6451612903226	0	0	0.32258064516129	0	0.645161290322581	4.83870967741935	0
26041	45144	"Lake Bled"	46.36667	14.1	64	"AWI"	64	10429	10884	10642	5.68421052631579	0.421052631578947	1.26315789473684	0.210526315789474	0.421052631578947	0	1.47368421052632	0	16.2105263157895	0.210526315789474	0	0	0	0	5.05263157894737	3.36842105263158	0	0	0.631578947368421	0	0	0	0	0.421052631578947	3.36842105263158	2.31578947368421	8.84210526315789	35.7894736842105	0	0	0	0	7.36842105263158	0	0.210526315789474	0	0.631578947368421	1.47368421052632	4.21052631578947	0.421052631578947
26041	45144	"Lake Bled"	46.36667	14.1	104	"AWI"	104	11056	12136	11562	3.38645418326693	0.199203187250996	1.99203187250996	0.99601593625498	0.398406374501992	0	5.57768924302789	0	8.16733067729084	0.199203187250996	0.398406374501992	0	0	0	3.58565737051793	1.39442231075697	0	0	0.199203187250996	0	0	0	0	0	1.99203187250996	3.78486055776892	14.9402390438247	48.00796812749	0	0	0	0	2.39043824701195	0	0.398406374501992	0.199203187250996	0.796812749003984	0.597609561752988	0	0.398406374501992
26041	45144	"Lake Bled"	46.36667	14.1	112	"AWI"	112	11237	12296	11756	2.55474452554745	0	1.64233576642336	2.73722627737226	0.547445255474453	0.182481751824818	5.65693430656934	0	6.2043795620438	0.182481751824818	0	0	0	0	1.82481751824817	3.1021897810219	0	0	0.364963503649635	0	10.4014598540146	0.182481751824818	0	0.72992700729927	4.56204379562044	1.82481751824817	8.94160583941606	44.1605839416058	0.182481751824818	0	0	0.182481751824818	2.55474452554745	0	0	0	0.364963503649635	0.182481751824818	0.547445255474453	0.182481751824818
26041	45144	"Lake Bled"	46.36667	14.1	120	"AWI"	120	11414	12476	11947	0	0	0.200803212851406	0.803212851405622	0	0	2.00803212851406	0	3.01204819277108	0	0	0	0	0	0.401606425702811	1.20481927710843	0	0	0	0	0	0	0	0	2.20883534136546	0	23.6947791164659	64.4578313253012	0	0	0	0	2.00803212851406	0	0	0	0	0	0	0
26041	45144	"Lake Bled"	46.36667	14.1	128	"AWI"	128	11569	12639	12115	2.60521042084168	0	0.601202404809619	2.00400801603206	0.200400801603206	0	3.80761523046092	0	1.80360721442886	0	0.200400801603206	0	0	0	1.20240480961924	0.200400801603206	0	0	0	0	0	0	0	0	2.00400801603206	0	16.4328657314629	63.7274549098196	0	0	0	0	2.60521042084168	0	1.60320641282565	0	0	1.00200400801603	0	0
