"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Corylus"	"Cyperaceae"	"Ericales"	"Picea"	"Pinus"	"Poaceae"	"Quercus"	"Salix"	"Tilia"	"Ulmus"
3056	3986	"Chistic"	57.335	33	13	"AWI"	13	2049	3465	2840	7.3943661971831	0	0.704225352112676	0	14.7887323943662	10.5633802816901	0	20.4225352112676	22.1830985915493	23.5915492957746	0.352112676056338	0	0	0	0
3056	3986	"Chistic"	57.335	33	19	"AWI"	19	2208	3586	2978	5.98290598290598	0.427350427350427	0	0	17.0940170940171	0.854700854700855	0	38.4615384615385	13.6752136752137	23.0769230769231	0.427350427350427	0	0	0	0
3056	3986	"Chistic"	57.335	33	24	"AWI"	24	2371	3692	3093	9.61538461538462	0.961538461538462	0	0	18.2692307692308	2.88461538461538	0	5.76923076923077	23.0769230769231	38.4615384615385	0	0	0.961538461538462	0	0
3056	3986	"Chistic"	57.335	33	34	"AWI"	34	2624	3916	3335	11.9565217391304	1.08695652173913	1.08695652173913	0	28.2608695652174	13.0434782608696	0	32.6086956521739	8.69565217391304	3.26086956521739	0	0	0	0	0
3056	3986	"Chistic"	57.335	33	39	"AWI"	39	2763	4010	3453	9.64912280701754	0	0.87719298245614	0	33.3333333333333	16.6666666666667	1.75438596491228	9.64912280701754	2.63157894736842	20.1754385964912	5.26315789473684	0	0	0	0
3056	3986	"Chistic"	57.335	33	44	"AWI"	44	2908	4106	3571	7.92079207920792	0.495049504950495	0.495049504950495	0.99009900990099	10.3960396039604	5.44554455445545	0	9.40594059405941	15.3465346534653	48.019801980198	1.48514851485149	0	0	0	0
3056	3986	"Chistic"	57.335	33	49	"AWI"	49	3037	4202	3688	0.847457627118644	1.69491525423729	0	0	16.9491525423729	1.69491525423729	0	45.7627118644068	8.47457627118644	24.5762711864407	0	0	0	0	0
3056	3986	"Chistic"	57.335	33	54	"AWI"	54	3181	4296	3803	2.64150943396226	0.377358490566038	0.377358490566038	0	7.16981132075472	0.377358490566038	0	18.8679245283019	20	50.188679245283	0	0	0	0	0
3056	3986	"Chistic"	57.335	33	59	"AWI"	59	3326	4394	3922	8.7719298245614	0.87719298245614	0.87719298245614	0	21.0526315789474	1.75438596491228	0	5.26315789473684	9.64912280701754	46.4912280701754	4.3859649122807	0	0	0	0.87719298245614
3056	3986	"Chistic"	57.335	33	64	"AWI"	64	3460	4482	4040	1.98019801980198	0.99009900990099	0.99009900990099	0	12.8712871287129	5.94059405940594	0	15.8415841584158	20.7920792079208	37.6237623762376	1.98019801980198	0.99009900990099	0	0	0
