"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Ceratonia"	"Cistaceae"	"Colchicaceae"	"Convolvulaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Ephedraceae"	"Ericales"	"Eucalyptus"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Heliotropium"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Loranthaceae"	"Lythraceae"	"Morus"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	1	"AWI"	1	-133	36	-49	0	4.83870967741935	0	9.67741935483871	0	0	0	6.45161290322581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.83870967741935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.83870967741935	0	0	0	0	19.3548387096774	0	0	0	0	0	0	0	0	0	0	19.3548387096774	3.2258064516129	0	0	0	0	0	0	0	0	0	0	22.5806451612903	0	0	4.83870967741935	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	6	"AWI"	6	-111	62	-24	0	0	3.93700787401575	1.5748031496063	0	0	0	4.7244094488189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36220472440945	0.78740157480315	0	0	1.5748031496063	0.78740157480315	0	0	0	0	0	0.78740157480315	0	0	0	0.78740157480315	0	0	0	9.44881889763779	0	0	0	0	0	0	19.6850393700787	0	0	0	0	0	0	6.2992125984252	0	0	0.78740157480315	0	0	0.78740157480315	0	0	40.1574803149606	3.93700787401575	0	0	0	0	0	0	0	0	0.78740157480315	0	0	0	0	0.78740157480315	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	10	"AWI"	10	-98	95	-6	0	2.54237288135593	5.08474576271187	0.847457627118644	0	0	0.847457627118644	2.54237288135593	0	0	0	0.847457627118644	0	0	0	0	0	0	0	0	0	0	1.69491525423729	0	0	0	0	0	0	0	8.47457627118644	15.2542372881356	0	0	0	0	0	0.847457627118644	0	0	0	0	0	0	0	0	1.69491525423729	0	5.08474576271187	0	0	0	0	0.847457627118644	0	3.38983050847458	0.847457627118644	0	0	0	0	0	0	0	37.2881355932203	0	0	0	0	0	1.69491525423729	0	0	0	5.08474576271187	0	0	0	0	5.08474576271187	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	14	"AWI"	14	-90	137	12	0	0	4.85436893203883	3.88349514563107	0	0	0	4.85436893203883	0	0	0	0	0	0	0	0	0	0.970873786407767	0	0	0	0	2.9126213592233	0	14.5631067961165	0	0.970873786407767	1.94174757281553	0	0	2.9126213592233	0	0.970873786407767	0	0	0	0	0	0	0	0	3.88349514563107	0	0.970873786407767	0	0	0	0	20.3883495145631	0	0	0	0	0	0	1.94174757281553	5.8252427184466	0	0	0	0	0	0	0	18.4466019417476	9.70873786407767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	22	"AWI"	22	-78	226	46	1.0989010989011	0	2.1978021978022	6.59340659340659	0	0	0	10.989010989011	0	0	0	0	0	0	0	0	0	5.49450549450549	0	0	0	0	4.3956043956044	0	0	0	3.2967032967033	0	2.1978021978022	0	0	0	1.0989010989011	0	0	1.0989010989011	1.0989010989011	0	0	0	1.0989010989011	5.49450549450549	0	1.0989010989011	0	0	1.0989010989011	0	26.3736263736264	0	0	0	1.0989010989011	1.0989010989011	0	0	1.0989010989011	0	0	0	0	0	0	0	8.79120879120879	12.0879120879121	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0989010989011	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	30	"AWI"	30	-64	322	82	0	0	0	7.69230769230769	0	0	5.49450549450549	6.59340659340659	0	1.0989010989011	0	0	0	0	0	0	0	0	0	0	0	0	1.0989010989011	0	0	0	3.2967032967033	0	0	0	6.59340659340659	38.4615384615385	0	0	0	0	0	0	0	0	0	0	0	1.0989010989011	0	0	0	0	5.49450549450549	0	0	0	0	0	0	2.1978021978022	0	0	0	0	0	0	0	0	15.3846153846154	0	0	0	0	0	0	0	0	1.0989010989011	0	0	0	0	0	4.3956043956044	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	38	"AWI"	38	-28	344	130	0	0	0.99009900990099	1.98019801980198	0	0	0.99009900990099	4.95049504950495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99009900990099	0	0	0.99009900990099	0	0	0	0.99009900990099	0	0	0	0	0	1.98019801980198	0	0	0	0	0	0	2.97029702970297	0	0	0.99009900990099	0	22.7722772277228	0	0	0	0	0.99009900990099	0.99009900990099	1.98019801980198	0.99009900990099	0	0	0	0	0	0	0	21.7821782178218	32.6732673267327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	46	"AWI"	46	-11	374	183	0	0	2.88461538461538	0.961538461538462	0	0	0.961538461538462	5.76923076923077	0	0.961538461538462	0	0	0	0	1.92307692307692	0	0	0.961538461538462	0	0	0	0	0	0	0	0	1.92307692307692	0	0	0	0	0	1.92307692307692	0	0	0	0	0	0	0	0	1.92307692307692	0	0	0	0	2.88461538461538	0	14.4230769230769	0	0	0	0	0.961538461538462	0	0.961538461538462	0.961538461538462	0	0	0	0	0	0	0	32.6923076923077	25	0	0	0	0	0	0	0	0	0	0	0	0.961538461538462	0	0	0	0	0	0.961538461538462
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	56	"AWI"	56	5	427	246	0	0	0	7.14285714285714	0	0	2.38095238095238	3.96825396825397	0	0	0	0	0	0	0	0	0	8.73015873015873	0	0	0	0	0.793650793650794	0	0	0	3.96825396825397	0	0	0	4.76190476190476	19.047619047619	0	0	0	0	1.58730158730159	0.793650793650794	0	0	0	0	0	0	0.793650793650794	0	0	0	3.96825396825397	0	0	0	0	0	0	0.793650793650794	0	0	0	0	0	0	0	0	35.7142857142857	0	0	0	0	0	2.38095238095238	0	0	0	1.58730158730159	0	0	0	0	1.58730158730159	0	0	0	0
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	62	"AWI"	62	65	458	284	0	0	1.55642023346304	1.55642023346304	0	0	1.16731517509728	3.11284046692607	0	0.389105058365759	0	0	0	0	0	0	0	0.389105058365759	0	0	0	0.389105058365759	0	0	9.33852140077821	0	0	0	0	0	1.94552529182879	0	0.389105058365759	0.389105058365759	0.389105058365759	0	0	1.16731517509728	0	0	0	0	0	0	0	0.778210116731518	4.28015564202335	0	2.33463035019455	0	0	0	0	0.778210116731518	0	0.389105058365759	0	0	0	0	0	0	0	0	55.2529182879377	12.84046692607	0	0	0	0	0	0	0	0	0.389105058365759	0	0	0	0	0	0	0.389105058365759	0	0.389105058365759
27018	47590	"Urio Quattrocchi"	37.90121	14.39575	70	"AWI"	70	201	470	345	0	0	0	0.555555555555556	0	0	1.66666666666667	2.22222222222222	0	0	0	0	0	0	0	0	0	1.11111111111111	0	0	0	0	0.555555555555556	0	0	0	1.11111111111111	0	0	0	3.88888888888889	0	0	0	0	0	0	0	0	0.555555555555556	0	0	0	0	0	0	5.55555555555556	0	5	0	0	0	0	0	0	0.555555555555556	0	0	0	0	0	0	0	0	68.3333333333333	8.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0.555555555555556	0	0	0	0
