"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cedrus"	"Celtis"	"Cistaceae"	"Convolvulaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Crataegus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Genista"	"Gentianaceae"	"Geraniaceae"	"Heliotropium"	"Hypericaceae"	"Ilex"	"Juglans"	"Juncaceae"	"Juniperus"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Linaceae"	"Melanthiaceae"	"Moraceae"	"Morus"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Platanus"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Prunus"	"Pterocarya"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rhus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Saxifragaceae"	"Scrophulariaceae"	"Solanaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Thymelaeaceae"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"	"Vitaceae"
14267	22330	"Didachara"	41.68389	42.49694	0	"AWI"	0	-142	24	-54	8.7281795511222	0	0	2.9925187032419	0	0	0	2.7431421446384	0	0	0	2.49376558603491	0	0	0	0	0	0	0.249376558603491	0	0	0	0	0	1.24688279301746	0	0	7.48129675810474	0	0	0	0	0	21.1970074812968	0	0	0	0	0	0	0	0	0.249376558603491	0	0.498753117206983	0	0	0	0	0	0	0	0.249376558603491	0	0	3.24189526184539	0	43.640897755611	0	0	0	0	0	0	0	0	0	0	0	1.99501246882793	0	0	0	0	0	1.24688279301746	0	0	0	0	0	0	0	0.249376558603491	0	0.498753117206983	0	0	0.498753117206983	0.249376558603491	0.249376558603491	0	0
14267	22330	"Didachara"	41.68389	42.49694	10	"AWI"	10	-97	177	13	3.68098159509202	0.306748466257669	0	1.84049079754601	0	0	0	3.06748466257669	0	0	0	3.68098159509202	0	0.306748466257669	0	0	0	0	1.22699386503067	0	0	0	0	0	1.22699386503067	0	0	3.37423312883436	0	0	0	0	0	30.6748466257669	0	0.306748466257669	0	0	0	0	0	0	0	0	0.920245398773006	0	0	0	0	0	0	0	0	0	0	3.06748466257669	0	41.7177914110429	0	0	0	0	0	0	0	0	0	0	0	0.920245398773006	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306748466257669	0	0.920245398773006	0	0	1.84049079754601	0.613496932515337	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	20	"AWI"	20	-48	291	91	1.81818181818182	0	0	3.27272727272727	0	0	0	1.81818181818182	0	0	0	2.18181818181818	0	0	0	0	0	0	0.727272727272727	0	0	0	0	0	1.81818181818182	0.363636363636364	0	7.63636363636364	0	0	0	0	0	32.3636363636364	0	0	0	0	0	0	0	0	0.363636363636364	0	2.54545454545455	0	0	0	0	0	0	0	0	0	0	10.9090909090909	0	25.4545454545455	0	0	0	0	0	0	0	0	0	0	0	3.27272727272727	0	0	0	0	0	0.727272727272727	0	0.363636363636364	0	0	0	0	0	0.363636363636364	0	0.363636363636364	0	0	2.18181818181818	1.45454545454545	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	30	"AWI"	30	8	393	168	1.12612612612613	0	0	2.47747747747748	0	0	0	1.8018018018018	0	0	0	0.675675675675676	0	0	0	0.900900900900901	0	0	0.45045045045045	0	0	0.225225225225225	0	0	1.8018018018018	0	0	49.5495495495495	0	0	0	0	0	16.4414414414414	0	0	0	0	0	0	0	0	0.225225225225225	0	4.05405405405405	0	0	0	0	0.225225225225225	0	0	0	0	0	5.18018018018018	0	10.1351351351351	0	0	0	0	0	0	0	0	0	0	0	3.82882882882883	0	0	0	0	0	0.45045045045045	0	0	0	0	0	0	0	0	0	0	0	0	0.225225225225225	0.225225225225225	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	40	"AWI"	40	65	487	247	0.258397932816538	0	0	5.16795865633075	0	0	0	1.55038759689922	0	0	0	3.10077519379845	0	0.258397932816538	0	0.775193798449612	0	0	2.0671834625323	0	0	0	0	0	4.1343669250646	0	0	26.3565891472868	0	0	0	0	0	13.6950904392765	0	0	0	0	0	0	0	0	0	0	7.75193798449612	0	0	0	0	0	0	0.516795865633075	0	0	0	6.71834625322997	0	15.7622739018088	0	0	0	0	0	0	0	0	0	0	0	4.90956072351421	0	0	0	0	0	0.516795865633075	0	0.258397932816538	0	0	0	0	0	0.516795865633075	0	0.775193798449612	0	0	3.10077519379845	1.55038759689922	0	0	0.258397932816538
14267	22330	"Didachara"	41.68389	42.49694	50	"AWI"	50	128	586	334	1.21951219512195	0	0	4.8780487804878	0	0	0	3.90243902439024	0	0	0	1.46341463414634	0	0.24390243902439	0	0.48780487804878	0	0	1.21951219512195	0	0	0.24390243902439	0	0	2.19512195121951	0	0	27.0731707317073	0	0	0	0	0	8.78048780487805	0	0	0.24390243902439	0	0	0	0.731707317073171	0	0.48780487804878	0.24390243902439	3.17073170731707	0	0	0	0	0	0	0	0	0	0	5.1219512195122	0	4.14634146341463	0	0	0	0	0	26.0975609756098	0	0	0	0	0	2.92682926829268	0	0	0	0	0	0.24390243902439	1.46341463414634	0.24390243902439	0	0	0	0.731707317073171	0	0	0	0	0	0	0.48780487804878	1.95121951219512	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	60	"AWI"	60	185	671	412	0.168350168350168	0	0	2.52525252525253	0	0	0	3.53535353535354	0	0	0	0.505050505050505	0	0.168350168350168	0	1.85185185185185	0	0	0	0	0	0	0	0	2.52525252525253	0	0	35.5218855218855	0	0	0	0	0	8.92255892255892	0.336700336700337	0	0	0	0	0	0.336700336700337	0	0	0	4.71380471380471	0	0	0	0	0	0	0	0	0	0	4.20875420875421	0	4.20875420875421	0	0	0	0	0	21.5488215488215	0	0	0	0	0	3.36700336700337	0	0	0.168350168350168	0	0	0.673400673400673	0	0.841750841750842	0	0	0	0	0	0	0	0.336700336700337	0	0	0.673400673400673	2.86195286195286	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	70	"AWI"	70	254	745	493	0.440528634361234	0.146842878120411	0	2.6431718061674	0	0	0	2.20264317180617	0	0	0	1.46842878120411	0	0.146842878120411	0	0	0	0	1.02790014684288	0	0	0	0	0	2.05580029368576	0	0	65.1982378854625	0.146842878120411	0	0	0	0	6.90161527165932	0	0	0	0	0	0	0.146842878120411	0	0.440528634361234	0	0.881057268722467	0	0	0.293685756240822	0	0	0	0	0	0	0	3.08370044052863	0	6.6079295154185	0	0.146842878120411	0	0	0	0	0	0	0	0	0	3.37738619676946	0	0	0	0	0	1.02790014684288	0	0.293685756240822	0	0	0	0	0	0	0	0.587371512481645	0	0	0.440528634361234	0.146842878120411	0	0	0.146842878120411
14267	22330	"Didachara"	41.68389	42.49694	80	"AWI"	80	341	830	576	0.58055152394775	0.435413642960813	0	2.61248185776488	0	0	0	3.04789550072569	0	0	0	0.145137880986938	0	0.435413642960813	0	1.74165457184325	0	0	1.01596516690856	0	0	0	0	0	1.1611030478955	0	0	42.9608127721335	0.290275761973875	0	0	0	0	2.75761973875181	0	0	0	0	0	0	0	0	1.01596516690856	0	0.58055152394775	0	0	0	0	0	0	0	0	0	0	3.04789550072569	0	4.35413642960813	0	0	0	0	0	25.689404934688	0	0	0	0	0	1.45137880986938	0	0	0.145137880986938	0	0	0.290275761973875	2.61248185776488	0	0	0	0	0	0	0	0	0.435413642960813	0	0	0.145137880986938	3.04789550072569	0	0	0
14267	22330	"Didachara"	41.68389	42.49694	90	"AWI"	90	418	889	654	0.860585197934595	0	0	2.06540447504303	0	0	0	2.06540447504303	0	0	0	0.172117039586919	0	0	0	0	0	0	0.860585197934595	0	0	0	0	0	0.172117039586919	0	0	62.1342512908778	0	0	0	0	0	3.6144578313253	0	0	0	0	0	0	0	0	0.516351118760757	0	0.344234079173838	0	0	0	0	0	0	0	0	0	0	1.54905335628227	0	8.77796901893287	0	0	0	0	0	11.8760757314974	0	0	0	0.172117039586919	0.172117039586919	2.58175559380379	0	0	0	0	0	0.172117039586919	0	0	0	0	0	0	0	0.344234079173838	0	0	0	0	0.516351118760757	0.860585197934595	0.172117039586919	0	0
