"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cistaceae"	"Cornus"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Frangula"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Olea"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Sorbus"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
23669	40955	"Burgaschisee"	47.16969	7.66823	453.05	"AWI"	453.05	4193.4	4334.35	4262.45	33	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	59	0	4	0	0	0	0	0	141	0	29	0	0	0	1	0	0	0	0	0	0	0	0	0	4	4	0	0	0	1	0	48	0	0	0	0	0	1	0	0	0	1	0	5	5	1	1	0
23669	40955	"Burgaschisee"	47.16969	7.66823	453.4	"AWI"	453.4	4203.2	4343.8	4272.6	41	1	164	0	0	0	0	1	0	50	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	107	0	20	0	0	0	3	0	0	0	0	0	0	0	0	0	6	2	0	0	0	2	1	37	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	453.75	"AWI"	453.75	4213	4353.25	4282.75	35	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	88	0	3	0	0	0	0	0	121	0	19	0	0	0	3	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	1	0	3	10	1	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	454.1	"AWI"	454.1	4222.9	4362.7	4292.9	24	0	0	0	0	0	1	1	0	62	0	0	0	0	0	0	0	0	61	0	4	0	0	0	0	0	128	0	22	0	0	0	1	1	0	0	0	0	0	0	1	0	2	4	0	0	0	1	0	37	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	454.45	"AWI"	454.45	4233.05	4372.15	4303.05	27	1	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	71	0	4	0	0	0	0	1	103	0	25	0	0	0	4	0	0	0	0	0	0	0	0	0	5	6	0	0	0	1	0	59	0	0	0	0	0	4	0	0	0	1	0	3	2	1	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	454.8	"AWI"	454.8	4243.2	4381.6	4313.2	30	1	0	0	0	0	0	1	0	52	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	117	0	51	0	0	0	2	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	47	0	0	0	0	0	0	0	0	1	0	0	6	1	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	455.2	"AWI"	455.2	4254.4	4392.2	4324.6	37	0	0	0	0	0	0	2	0	49	0	0	0	0	0	0	0	0	64	0	5	0	0	0	1	0	94	0	31	0	0	0	2	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	1	0	3	6	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	455.6	"AWI"	455.6	4265.2	4402.6	4335.8	36	2	0	0	0	0	1	1	0	51	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	136	0	37	0	0	0	2	0	0	0	0	0	0	0	0	0	9	4	0	0	0	1	0	51	0	0	0	0	0	0	0	0	1	2	0	5	4	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	455.95	"AWI"	455.95	4274.65	4411.7	4345.6	40	2	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	88	0	2	0	0	0	0	0	115	0	18	0	1	0	1	0	0	0	0	0	0	0	0	0	2	6	0	0	0	3	0	45	0	0	0	0	0	1	0	0	1	2	0	4	4	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	456.35	"AWI"	456.35	4286.5	4420.35	4356.8	36	1	0	0	0	0	0	1	0	64	0	0	0	0	0	0	0	0	73	0	4	0	0	0	0	0	119	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	2	0	57	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	456.8	"AWI"	456.8	4300	4429.8	4369.4	37	0	0	0	1	0	0	0	0	71	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	127	0	28	0	0	0	4	0	0	0	0	0	0	0	0	0	4	2	0	0	0	1	0	55	0	0	0	1	0	3	0	0	0	0	0	3	2	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	457.2	"AWI"	457.2	4313.2	4438.2	4380.6	36	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	92	0	2	0	0	0	0	0	125	0	26	0	0	0	2	0	0	0	0	0	0	0	0	0	2	4	0	0	0	1	0	54	0	0	0	0	0	1	0	0	0	0	0	6	4	1	1	0
23669	40955	"Burgaschisee"	47.16969	7.66823	457.6	"AWI"	457.6	4327.6	4446.6	4391.8	34	2	0	0	0	0	0	1	0	76	0	0	0	0	0	0	0	0	60	0	11	0	0	0	0	0	124	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	40	0	0	0	0	0	1	0	0	0	0	0	1	5	0	2	0
23669	40955	"Burgaschisee"	47.16969	7.66823	458	"AWI"	458	4342	4455	4403	36	0	0	0	0	0	0	1	0	59	0	0	0	0	0	0	0	0	60	0	6	0	0	0	0	0	112	0	23	0	0	0	1	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	1	4	4	1	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	458.35	"AWI"	458.35	4357.05	4461.3	4412.8	34	0	138	0	1	0	1	0	0	63	0	0	0	0	0	0	0	0	49	0	8	0	0	0	0	0	122	0	20	0	0	0	2	0	0	0	0	0	0	0	0	0	4	2	0	0	0	1	0	55	0	0	0	0	0	1	0	0	0	1	0	1	4	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	458.65	"AWI"	458.65	4369.95	4466.7	4421.2	36	2	123	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	43	0	11	0	0	0	0	0	124	0	35	0	0	0	1	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	47	0	0	0	0	0	1	0	0	0	0	0	2	4	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	458.95	"AWI"	458.95	4382.85	4472.1	4429.6	34	1	134	0	0	0	0	1	0	55	0	0	0	0	0	0	0	0	66	0	7	0	0	0	0	0	114	0	20	0	0	0	1	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	53	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	459.3	"AWI"	459.3	4396.4	4478.4	4438.8	39	3	126	0	0	0	0	1	0	51	0	0	0	0	0	0	0	0	62	0	4	0	0	0	0	0	118	0	26	0	0	0	2	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	58	0	0	0	0	0	3	0	0	0	0	0	3	4	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	459.65	"AWI"	459.65	4409.7	4484.7	4447.9	37	1	0	0	0	0	0	1	0	60	0	0	0	0	0	0	0	0	64	0	8	0	0	0	0	0	118	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	1	0	51	0	0	0	0	0	2	0	0	0	0	0	2	3	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	460	"AWI"	460	4423	4491	4457	37	4	132	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	62	0	2	0	0	0	0	0	113	0	18	0	0	0	1	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	53	0	0	0	0	0	1	0	0	0	0	0	2	7	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	460.45	"AWI"	460.45	4430.2	4498.65	4468.25	35	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	66	0	1	0	0	0	1	0	159	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	72	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	460.9	"AWI"	460.9	4437.4	4506.3	4479.5	37	2	0	0	0	0	0	1	0	68	0	0	0	0	0	0	0	0	61	0	6	0	0	0	0	0	111	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	58	0	0	0	0	0	4	0	0	0	0	0	2	5	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	461.25	"AWI"	461.25	4443.25	4515	4488	32	2	0	0	0	0	2	2	0	66	0	0	0	0	0	0	0	0	56	0	4	0	0	0	0	0	139	0	17	0	0	0	2	0	0	0	0	0	0	0	0	0	6	3	0	0	0	1	0	59	0	0	0	0	0	2	0	0	0	1	0	6	6	1	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	461.6	"AWI"	461.6	4449.2	4524.8	4496.4	29	1	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	79	0	3	0	0	0	0	0	129	0	26	0	0	0	3	0	0	0	0	0	0	0	0	0	5	1	0	0	0	2	0	50	0	0	0	0	0	0	0	0	0	0	0	5	6	1	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	461.95	"AWI"	461.95	4455.15	4534.6	4504.8	22	1	0	0	0	0	0	3	0	76	0	0	0	0	0	0	0	0	76	0	5	0	0	0	0	0	115	0	30	0	0	0	2	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	66	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	1
23669	40955	"Burgaschisee"	47.16969	7.66823	462.3	"AWI"	462.3	4462.9	4547.7	4512.6	30	1	0	0	1	0	0	0	0	82	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	105	0	27	0	0	0	1	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	68	0	0	0	0	0	1	0	0	0	0	0	3	7	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	462.7	"AWI"	462.7	4472.1	4563.3	4521.4	32	0	0	0	0	0	1	1	0	67	0	0	0	0	0	0	0	0	79	0	6	0	0	0	0	0	93	0	31	0	0	0	1	0	0	0	0	0	0	0	0	0	4	2	0	0	0	1	0	66	0	0	0	0	0	1	0	0	0	0	0	6	7	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	463.1	"AWI"	463.1	4481.5	4578	4530.2	37	1	0	0	1	0	0	0	0	75	0	0	0	0	0	0	0	0	71	0	3	0	0	0	1	0	96	0	28	0	1	0	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	3	0	5	8	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	463.45	"AWI"	463.45	4490.25	4588.5	4537.9	23	2	0	0	0	0	0	1	0	97	0	0	0	0	0	0	0	0	81	0	4	0	0	0	0	0	99	0	30	0	0	0	2	0	0	0	0	0	0	0	0	0	1	5	0	0	0	1	0	50	0	0	0	0	0	4	0	0	1	2	0	3	10	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	463.8	"AWI"	463.8	4499	4599	4545.6	25	3	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	80	0	3	0	0	0	0	0	94	0	41	0	0	0	2	0	0	0	0	0	0	0	0	0	9	3	0	0	0	1	0	52	0	0	0	0	0	0	0	0	0	1	0	2	3	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	464.15	"AWI"	464.15	4508.65	4609.35	4553.6	26	0	108	0	0	0	0	1	0	89	0	0	0	0	0	0	0	0	85	0	1	0	0	0	2	0	108	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	3	0	42	0	0	0	0	0	1	0	0	0	0	0	2	4	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	464.5	"AWI"	464.5	4519.5	4619.5	4562	22	1	0	0	0	0	0	0	0	67	0	1	0	0	0	0	0	0	94	0	1	0	0	0	0	0	85	0	24	0	0	0	1	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	63	0	0	0	0	0	1	0	0	0	0	1	6	6	1	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	464.9	"AWI"	464.9	4531.9	4631.1	4571.6	17	2	0	0	0	0	1	3	0	58	0	0	0	0	0	0	0	0	95	0	3	0	0	0	0	0	91	0	20	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	1	0	56	0	0	0	0	0	3	0	1	1	2	0	7	1	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	465.3	"AWI"	465.3	4541.9	4646	4583.3	18	1	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	92	0	6	0	0	0	0	0	109	0	19	0	0	0	2	2	0	0	0	0	0	0	0	0	3	3	0	0	0	2	0	59	0	0	0	0	0	1	0	0	1	1	0	3	4	1	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	465.65	"AWI"	465.65	4549.95	4660	4594.15	15	0	116	0	1	0	1	1	0	77	0	0	0	0	0	0	0	0	87	0	3	0	0	0	0	0	98	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	70	0	0	0	0	0	1	0	0	0	1	0	3	2	1	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	465.95	"AWI"	465.95	4556.85	4672	4603.45	15	1	127	0	1	0	0	0	0	82	0	0	0	0	0	0	0	0	104	0	13	0	0	0	0	0	87	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	46	0	0	0	0	0	6	0	0	1	0	0	2	5	3	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	466.25	"AWI"	466.25	4563.75	4682.25	4612.75	12	0	0	0	0	0	0	2	0	118	0	0	0	0	0	0	0	0	116	0	3	0	0	0	0	0	88	0	20	0	0	0	1	1	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	44	0	0	0	1	0	0	0	0	0	0	0	4	1	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	466.55	"AWI"	466.55	4570.65	4692.15	4622.05	8	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	116	0	3	0	0	0	0	0	73	0	27	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	49	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	466.85	"AWI"	466.85	4577.55	4702.05	4631.35	6	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	119	0	3	0	0	0	0	0	67	0	31	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	41	0	0	0	0	0	2	0	0	0	1	0	1	2	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	467.2	"AWI"	467.2	4585.4	4714.4	4642.2	7	0	0	0	0	0	0	3	0	120	0	0	0	0	0	0	0	0	120	0	3	0	0	0	0	0	48	0	26	0	0	0	2	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	49	0	0	0	0	0	2	0	0	0	1	0	2	4	2	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	467.6	"AWI"	467.6	4594.2	4729.2	4654.6	11	0	0	1	0	0	0	1	0	126	1	0	0	0	0	0	0	0	133	0	1	0	0	0	0	0	44	0	23	0	1	0	5	0	0	0	0	0	0	0	0	0	1	1	0	0	0	4	0	37	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	467.95	"AWI"	467.95	4601.9	4742.15	4665.45	6	0	0	0	0	0	0	2	0	102	0	0	0	0	0	0	0	0	133	0	5	0	0	0	0	0	60	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	48	0	0	0	0	0	3	0	0	0	0	0	1	2	2	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	468.25	"AWI"	468.25	4608.75	4752.5	4674.25	8	0	0	0	1	0	0	1	0	119	0	0	0	0	0	0	0	0	113	0	2	0	0	0	0	0	47	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	59	0	0	0	0	0	3	0	0	0	0	0	1	1	1	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	468.6	"AWI"	468.6	4616.8	4764.4	4684.4	10	1	0	0	1	0	0	2	0	145	0	0	0	0	0	0	0	0	135	0	7	0	0	0	0	0	41	0	17	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	66	0	0	0	0	0	2	0	0	0	0	0	0	9	0	1	0
23669	40955	"Burgaschisee"	47.16969	7.66823	469	"AWI"	469	4626	4778	4696	10	1	0	0	0	0	0	1	0	94	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	39	0	24	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	43	0	0	0	0	0	5	0	0	0	1	0	1	2	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	469.35	"AWI"	469.35	4634.4	4787.1	4706.5	6	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	124	0	3	0	0	0	0	0	46	0	21	0	0	0	2	0	0	0	0	0	0	0	0	0	2	4	0	0	0	1	0	53	0	0	0	0	0	1	0	0	0	0	0	3	3	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	469.7	"AWI"	469.7	4642.8	4796.2	4717	4	0	0	0	0	0	0	3	0	123	0	0	0	0	0	0	0	0	128	0	2	0	0	0	0	0	49	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	49	0	0	0	0	0	4	0	0	1	0	0	2	5	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	470.05	"AWI"	470.05	4651.2	4805.3	4727.6	7	0	0	0	0	0	0	2	0	137	0	0	0	0	0	0	0	0	120	0	1	0	0	0	1	0	30	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	44	0	0	0	0	0	1	0	0	1	0	0	1	6	1	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	470.4	"AWI"	470.4	4659.6	4814.4	4738.8	3	0	0	0	0	0	0	2	0	105	0	0	0	0	0	0	0	0	124	0	4	0	0	0	0	0	41	0	15	0	0	0	2	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	39	0	0	0	0	0	2	0	0	1	1	0	1	4	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	470.75	"AWI"	470.75	4668	4823.5	4750	5	1	0	0	0	0	0	2	0	131	0	0	0	0	0	0	0	0	112	0	2	0	0	0	0	0	34	0	19	0	0	0	2	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	40	0	0	0	0	0	2	0	0	0	0	0	1	2	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	471.05	"AWI"	471.05	4675.25	4831.1	4759.9	9	0	0	0	1	0	0	1	0	152	0	0	0	0	0	0	0	0	96	0	2	0	0	0	0	0	28	0	22	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	30	0	0	0	0	0	9	0	0	0	0	0	0	6	1	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	471.4	"AWI"	471.4	4684	4838.8	4773.2	5	0	0	0	0	0	0	2	0	149	0	0	0	0	0	0	0	0	100	0	2	0	0	0	0	0	42	0	15	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	31	0	0	0	0	0	3	0	0	0	0	0	0	5	1	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	471.8	"AWI"	471.8	4694	4847.6	4788.4	3	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	94	0	2	0	0	0	0	0	35	0	14	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	33	0	0	0	0	0	3	0	0	0	0	0	1	4	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	472.2	"AWI"	472.2	4704	4858.8	4801.2	5	0	0	0	0	0	0	3	0	123	0	0	0	0	0	0	0	0	94	0	2	0	0	0	0	0	39	0	10	0	1	0	2	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	29	0	0	0	0	0	4	0	0	0	0	0	2	4	1	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	472.6	"AWI"	472.6	4714	4872.4	4811.6	5	2	0	0	0	0	0	3	0	110	0	0	0	0	0	0	0	0	130	0	4	0	0	0	0	0	39	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	37	0	0	0	0	0	4	0	0	0	0	0	1	4	1	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	472.95	"AWI"	472.95	4722.75	4884.3	4820.7	10	1	0	1	0	0	0	3	0	69	0	0	0	0	0	0	0	0	117	0	5	0	0	0	0	0	37	0	13	0	0	0	2	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	39	0	0	0	0	0	10	0	0	0	0	0	3	5	1	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	473.25	"AWI"	473.25	4730.75	4894	4828.25	14	1	0	0	0	0	0	1	0	58	0	0	0	0	0	0	0	0	88	0	2	0	0	0	0	0	67	0	5	0	1	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	40	0	0	0	0	0	4	0	0	1	0	0	4	7	1	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	473.6	"AWI"	473.6	4740.2	4905.2	4837	11	1	0	1	0	0	0	1	0	78	0	0	0	0	0	0	0	0	108	0	2	0	0	0	0	0	50	0	5	0	1	0	5	0	0	0	0	0	0	0	0	0	5	2	0	0	0	1	0	45	0	0	0	0	0	7	0	0	0	0	0	1	7	1	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	473.95	"AWI"	473.95	4749.65	4916.4	4845.75	12	2	0	0	0	0	0	3	0	41	0	0	0	0	0	0	0	0	134	0	2	0	0	0	0	0	59	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	42	0	0	0	0	0	11	0	0	1	0	0	4	1	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	474.3	"AWI"	474.3	4759.4	4926.4	4855.1	19	0	0	0	0	0	0	1	0	44	0	0	0	0	0	0	0	0	111	0	5	0	0	0	0	0	44	0	19	0	0	0	1	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	43	0	0	0	0	0	14	0	0	0	0	0	1	3	1	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	474.65	"AWI"	474.65	4769.2	4936.2	4864.55	15	0	170	0	0	0	0	4	0	48	0	0	0	1	0	0	0	0	129	0	8	0	0	0	0	0	42	0	22	0	1	0	3	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	32	0	0	0	0	0	7	0	0	0	0	0	1	6	0	1	0
23669	40955	"Burgaschisee"	47.16969	7.66823	474.95	"AWI"	474.95	4777.6	4944.6	4872.65	19	0	167	0	0	0	0	1	0	48	0	0	0	0	0	0	0	0	125	0	3	0	0	0	0	0	36	0	14	0	0	0	5	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	35	0	0	0	0	0	4	0	0	1	0	0	1	6	1	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	475.3	"AWI"	475.3	4787.7	4953.8	4882.7	10	0	163	0	0	0	0	1	0	46	0	0	0	0	0	0	0	0	122	0	3	0	0	0	0	0	84	0	16	0	2	0	4	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	23	0	0	0	0	0	5	0	0	1	0	0	0	2	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	475.65	"AWI"	475.65	4797.85	4962.9	4892.85	21	1	0	0	0	0	0	1	0	49	0	0	0	1	0	0	0	0	112	0	2	0	0	0	0	0	75	0	19	0	2	0	4	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	40	0	0	0	0	0	11	0	0	1	0	0	1	11	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	475.95	"AWI"	475.95	4806.55	4970.7	4901.55	12	0	0	0	0	0	1	2	0	64	0	0	0	0	0	0	0	0	99	1	8	0	0	0	0	0	62	0	35	0	1	0	2	0	0	0	0	0	0	0	0	0	4	1	0	0	0	1	0	29	0	0	0	0	0	8	0	0	2	0	0	5	3	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	476.25	"AWI"	476.25	4815.25	4978.75	4910.25	23	2	0	0	0	0	0	2	0	77	0	0	0	0	0	0	0	0	138	0	8	0	0	0	0	1	39	0	16	0	0	0	4	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	46	0	0	0	0	0	8	0	0	0	1	0	1	4	1	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	476.55	"AWI"	476.55	4823.95	4986.85	4918.95	14	1	163	0	0	0	0	2	0	44	0	0	0	0	0	0	0	0	175	0	4	0	0	0	0	0	55	0	17	0	0	0	1	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	21	0	0	0	0	0	9	0	0	1	0	0	6	8	0	1	0
23669	40955	"Burgaschisee"	47.16969	7.66823	476.85	"AWI"	476.85	4832.65	4994.95	4927.65	10	2	0	0	0	0	0	0	0	61	1	0	0	0	0	0	0	0	133	1	4	0	0	0	0	0	42	0	21	0	2	0	1	1	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	49	0	0	0	0	0	14	0	0	1	0	0	3	5	1	2	0
23669	40955	"Burgaschisee"	47.16969	7.66823	477.2	"AWI"	477.2	4843	5003.8	4937.4	7	1	0	0	1	0	0	0	0	56	0	0	0	0	0	0	0	0	136	0	4	0	0	0	0	0	69	0	24	0	1	0	6	1	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	32	0	0	0	0	0	14	0	0	2	0	0	6	5	1	1	0
23669	40955	"Burgaschisee"	47.16969	7.66823	477.6	"AWI"	477.6	4855	5013.4	4948.2	10	1	0	0	0	0	1	1	0	56	0	0	0	0	0	0	0	0	132	1	5	0	0	0	0	0	58	2	23	0	7	0	2	4	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	44	0	0	0	0	0	5	0	0	5	0	0	3	7	0	0	0
23669	40955	"Burgaschisee"	47.16969	7.66823	477.95	"AWI"	477.95	4865.5	5021.8	4957.65	13	4	0	0	2	0	1	0	0	54	0	0	1	0	0	0	0	1	104	3	2	0	0	0	1	3	49	2	21	1	11	0	3	4	0	0	0	0	0	0	0	0	2	2	0	17	0	0	0	40	0	0	0	0	0	17	0	0	6	0	0	5	2	1	1	0
