"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Hypericaceae"	"Ilex"	"Iridaceae"	"Juglans"	"Lamiaceae"	"Lentibulariaceae"	"Liliaceae"	"Lythraceae"	"Myrica"	"Nartheciaceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Scrophulariaceae"	"Solanaceae"	"Taxus"	"Tilia"	"Ulmus"	"Urticaceae"
15906	24488	"Lac de Brennilis"	48.35361	-3.88722	5	"AWI"	5	-86	165	14	0	0.900900900900901	0.900900900900901	0.45045045045045	0	0.45045045045045	0	1.8018018018018	0	2.25225225225225	0	0	0	0	0	2.7027027027027	2.25225225225225	0	0	0	11.7117117117117	0	0	0	0	0	0	0.45045045045045	0	0	0	1.8018018018018	0	0	0	8.55855855855856	12.1621621621622	25.6756756756757	0	0	0	0	18.018018018018	0	0	0	0	6.75675675675676	0.45045045045045	0	0	0.900900900900901	0	1.8018018018018	0
15906	24488	"Lac de Brennilis"	48.35361	-3.88722	10	"AWI"	10	-47	261	76	0	0.909090909090909	0.909090909090909	0	0.454545454545455	1.36363636363636	0	2.27272727272727	0	0	0	0	0	0	0	4.09090909090909	2.72727272727273	0	0	0	15.4545454545455	0	0	0.454545454545455	0.454545454545455	0	1.36363636363636	1.81818181818182	0	0	0	2.27272727272727	0	0	0	0.909090909090909	4.09090909090909	22.2727272727273	0	0	0	0.454545454545455	26.3636363636364	0.909090909090909	0	0	1.36363636363636	6.81818181818182	0	0	0	1.36363636363636	0	0.909090909090909	0
15906	24488	"Lac de Brennilis"	48.35361	-3.88722	15	"AWI"	15	-3	347	141	0	1.70940170940171	0	0.854700854700855	0	0	0	0.854700854700855	0	0	0	0	0	0	0	5.12820512820513	5.12820512820513	0	0	0.854700854700855	20.5128205128205	0	0	0	0	0	0	0	0	0	0	1.70940170940171	0	0	0	0.854700854700855	7.69230769230769	12.8205128205128	0	0	0	0	35.8974358974359	0	0	0	0	3.41880341880342	0	0	0	2.56410256410256	0	0	0
15906	24488	"Lac de Brennilis"	48.35361	-3.88722	20	"AWI"	20	40	426	206	0	5.66037735849057	0	0	0.943396226415094	0	0	2.35849056603774	0	0.471698113207547	0	0	0	0	0	1.88679245283019	0.943396226415094	0	0	0.471698113207547	20.2830188679245	0	0	0	0	0	0	1.41509433962264	0.943396226415094	0	0	1.88679245283019	1.41509433962264	0	0.471698113207547	0	5.66037735849057	25	0	0	0	0	23.1132075471698	0.471698113207547	0	0	0	5.18867924528302	0.943396226415094	0	0	0	0	0.471698113207547	0
15906	24488	"Lac de Brennilis"	48.35361	-3.88722	25	"AWI"	25	91	506	273	0	6.12244897959184	1.36054421768707	0	0	1.02040816326531	0	5.78231292517007	0	0	0.340136054421769	0.340136054421769	0	0	0	4.76190476190476	6.12244897959184	0	0	0.340136054421769	11.5646258503401	0	0	0	0	0	0.340136054421769	0.680272108843537	0.680272108843537	0	0	6.46258503401361	0.680272108843537	0	1.02040816326531	0.680272108843537	5.10204081632653	20.0680272108844	0	0	0	0	21.0884353741497	0	0	0	0.340136054421769	3.06122448979592	0.340136054421769	0	0	1.02040816326531	0	0.680272108843537	0
15906	24488	"Lac de Brennilis"	48.35361	-3.88722	35	"AWI"	35	195	655	404	0.290697674418605	3.77906976744186	0	0	0.581395348837209	0.581395348837209	0	3.19767441860465	0	1.16279069767442	0	0	0	0	0	13.3720930232558	4.94186046511628	0	0	0.290697674418605	15.9883720930233	0.290697674418605	0	0	0	0	0.581395348837209	0	0.290697674418605	0	0	2.90697674418605	0	0	0.581395348837209	0.290697674418605	7.55813953488372	23.546511627907	0	0	0	0	12.5	0.581395348837209	0	0	0.581395348837209	4.06976744186047	0	0.581395348837209	0.290697674418605	0.872093023255814	0	0.290697674418605	0
15906	24488	"Lac de Brennilis"	48.35361	-3.88722	45	"AWI"	45	303	796	534	0	4.09356725146199	1.16959064327485	0	0	1.75438596491228	0	4.09356725146199	0	0	0	0	0	0	0	8.18713450292398	2.33918128654971	0	0	0	20.4678362573099	0	0.584795321637427	0	0	0	0	0	0.584795321637427	0	0	5.26315789473684	0	0	0	0	2.33918128654971	9.94152046783626	0	0	0	0.584795321637427	29.8245614035088	0	0	0	0	5.26315789473684	0.584795321637427	0.584795321637427	0	1.75438596491228	0	0.584795321637427	0
15906	24488	"Lac de Brennilis"	48.35361	-3.88722	50	"AWI"	50	362	861	599	0	9.09090909090909	0.909090909090909	0.909090909090909	0	0.909090909090909	0	3.63636363636364	0	0.909090909090909	0.909090909090909	0	0	0	0.909090909090909	8.18181818181818	3.63636363636364	0	0	0	7.27272727272727	0	0	0	0	0	0	2.72727272727273	0	0	0	1.81818181818182	0.909090909090909	0.909090909090909	0	0	1.81818181818182	15.4545454545455	0	0	0	0	31.8181818181818	0	0	0	0	2.72727272727273	0.909090909090909	1.81818181818182	0	1.81818181818182	0	0	0
15906	24488	"Lac de Brennilis"	48.35361	-3.88722	55	"AWI"	55	417	923	664	0	13.2978723404255	0	0	0	1.59574468085106	0	2.12765957446809	0	0	0	0	0	0	0	18.6170212765957	0.531914893617021	0	0	0	7.97872340425532	0	0	0	0	0	0	0	0	0	0	5.85106382978723	0	0	0.531914893617021	0.531914893617021	3.19148936170213	19.1489361702128	0	0	0	0	23.4042553191489	0	0	0	0	2.12765957446809	0	0	0	0.531914893617021	0	0.531914893617021	0
15906	24488	"Lac de Brennilis"	48.35361	-3.88722	60	"AWI"	60	477	982	729	0	15.2941176470588	0	0	0.294117647058824	0.294117647058824	0	4.41176470588235	0	0	0	0	0	0	0	16.7647058823529	1.47058823529412	0	0	0	5.29411764705882	0.294117647058824	0	0.294117647058824	0	0	0	0.294117647058824	0	0	0	7.64705882352941	0	0	0	0	7.94117647058823	12.6470588235294	0	0	0	0	23.5294117647059	0	0	0	0	1.76470588235294	0.294117647058824	0	0	0.882352941176471	0	0.588235294117647	0
