"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Cistaceae"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Juglans"	"Juniperus"	"Larix"	"Liliaceae"	"Melanthiaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
14540	22786	"Alpi di Robièi Val Bavona"	46.445	8.51833	500	"AWI"	500	8071	9216	8720	7.32860520094563	0	0	0.236406619385343	0	0	0	0.709219858156028	0	2.60047281323877	0	0	0	0	0	0	0	23.6406619385343	0	10.4018912529551	0	0	0	0	0	0	0.945626477541371	0	0	0	0	0	0	0	0	0	34.0425531914894	0	0	0	0	3.3096926713948	0.945626477541371	0	0	0.472813238770686	4.25531914893617	2.60047281323877	0.472813238770686	0.945626477541371	0	6.85579196217494	0.236406619385343	0	0
14540	22786	"Alpi di Robièi Val Bavona"	46.445	8.51833	510	"AWI"	510	8536	9312	8922	9.40499040307102	0	4.79846449136276	0	0	0	0	0.191938579654511	0	4.03071017274472	0	0	0	0	0	0	0	17.2744721689059	0	11.9001919385797	0	0	0	0	0	0	0	0.191938579654511	0	0	0.191938579654511	0	0	0.191938579654511	0	0	33.2053742802303	0	0	0.191938579654511	0	2.30326295585413	0.383877159309021	0	0	0.191938579654511	6.52591170825336	1.72744721689059	0	2.11132437619962	0	4.79846449136276	0	0	0.383877159309021
14540	22786	"Alpi di Robièi Val Bavona"	46.445	8.51833	520	"AWI"	520	8719	9500	9141	7.08860759493671	0	0	0	0	0	0	1.0126582278481	0	3.0379746835443	0.253164556962025	0.506329113924051	0	0	0	0	0	16.9620253164557	0	9.62025316455696	0	0	0	0	0	0	0	0	0	0	0.253164556962025	0	0.253164556962025	0	0	0	38.4810126582278	0	0	0	0	2.53164556962025	0.506329113924051	0	0	0	9.11392405063291	1.51898734177215	0	3.29113924050633	0	5.31645569620253	0.253164556962025	0	0
14540	22786	"Alpi di Robièi Val Bavona"	46.445	8.51833	530	"AWI"	530	9031	9627	9328	4.36974789915966	0	0	0.168067226890756	0	0	0	0.672268907563025	0	4.36974789915966	0	0.336134453781513	0	0	0	0	0	23.6974789915966	0	7.73109243697479	0	0	0	0	0	0	0	0.168067226890756	0	0	0.168067226890756	0	0	0	0	0	41.344537815126	0	0	0	0	1.68067226890756	0.336134453781513	0	0	0	9.07563025210084	1.51260504201681	0	0.672268907563025	0	3.52941176470588	0.168067226890756	0	0
14540	22786	"Alpi di Robièi Val Bavona"	46.445	8.51833	540	"AWI"	540	9183	9880	9525	2.07253886010363	0	0	0	0	0	0	1.20898100172712	0	2.93609671848014	0	0.345423143350604	0	0	0	0	0	13.2987910189983	0	6.21761658031088	0	0	0	0	0	0	0.172711571675302	0	0	0.172711571675302	0.690846286701209	0	0.172711571675302	0.172711571675302	0	0	60.1036269430052	0	0	0	0	2.07253886010363	0.172711571675302	0	0	0	5.18134715025907	0.863557858376511	0	1.20898100172712	0	2.93609671848014	0	0	0
14540	22786	"Alpi di Robièi Val Bavona"	46.445	8.51833	550	"AWI"	550	9421	10042	9716	0.722543352601156	0	0	0	0	0	0	1.73410404624277	0	3.17919075144509	0	0.144508670520231	0	0	0	0	0	18.4971098265896	0	1.58959537572254	0	0	0	0	0	0	0	0.144508670520231	0	0	0	0	0	0	0	0	56.2138728323699	0	0	0	0	0.722543352601156	0.289017341040462	0	0	0.144508670520231	11.5606936416185	1.01156069364162	0	0.722543352601156	0	3.32369942196532	0	0	0
14540	22786	"Alpi di Robièi Val Bavona"	46.445	8.51833	560	"AWI"	560	9524	10378	9911	1.79282868525896	0	2.39043824701195	0	0.199203187250996	0	0	1.59362549800797	0	2.19123505976096	0	0	0	0	0	0	0	18.3266932270916	0	3.38645418326693	0	0	0	0	0.199203187250996	0	0.199203187250996	0	0	0.199203187250996	0	0	0	0	0	0.199203187250996	47.609561752988	0	0	0	0	1.99203187250996	0	0	0	0.99601593625498	11.5537848605578	0.99601593625498	0	1.19521912350598	0	4.58167330677291	0.398406374501992	0	0
14540	22786	"Alpi di Robièi Val Bavona"	46.445	8.51833	565	"AWI"	565	9639	10474	10028	0.943396226415094	0	0	0.377358490566038	0.188679245283019	0	0	0.566037735849057	0	5.47169811320755	0	0.377358490566038	0	0	0	0	0	14.9056603773585	0	3.58490566037736	0	0	0	0	0	0	0	0	0	0.377358490566038	0.377358490566038	0	0	0	0	0	56.6037735849057	0	0	0	0	1.13207547169811	0	0	0	0.188679245283019	8.49056603773585	1.50943396226415	0.188679245283019	0.566037735849057	0	4.15094339622642	0	0	0
14540	22786	"Alpi di Robièi Val Bavona"	46.445	8.51833	570	"AWI"	570	9709	10675	10144	1.98198198198198	0.18018018018018	2.16216216216216	0	0.18018018018018	0	0	1.08108108108108	0	5.94594594594595	0.18018018018018	0.18018018018018	0	0	0.36036036036036	0	0	12.0720720720721	0	8.10810810810811	0	0	0	0	0	0	0.18018018018018	0	0	0	0.36036036036036	0	0	0	0	0	41.8018018018018	0	0	0	0	3.6036036036036	0.18018018018018	0	0.36036036036036	0.36036036036036	12.0720720720721	1.08108108108108	0.720720720720721	1.26126126126126	0	5.40540540540541	0.18018018018018	0	0
14540	22786	"Alpi di Robièi Val Bavona"	46.445	8.51833	575	"AWI"	575	9753	10945	10245	2.60047281323877	0	0	0.236406619385343	0	0	0	0.472813238770686	0	5.20094562647754	0.236406619385343	0	0	0	0	0	0	8.51063829787234	0	4.49172576832151	0.236406619385343	0	0	0	0.236406619385343	0	0	0.236406619385343	0	0	0.236406619385343	0	0	0	0	0	61.2293144208038	0	0	0	0	0.945626477541371	0	0	0	0.472813238770686	9.45626477541371	0.709219858156028	0.472813238770686	0.945626477541371	0	3.07328605200946	0	0	0
