"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Brassicaceae"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ephedraceae"	"Fraxinus"	"Juniperus"	"Olea"	"Ostrya.Carpinus"	"Phillyrea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tilia"	"Ulmus"
26024	45107	"Lake Gramousti"	39.885	20.59528	708	"AWI"	708	4659	6746	5886	16	2	1	89	1	0	0	1	1	3	0	4	0	2	18	0	47	0	0	24	0	181	4	0	1	5	1	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	718	"AWI"	718	4751	6812	5980	5	4	0	90	0	0	7	0	7	6	0	0	0	0	2	1	36	0	0	72	0	44	5	0	0	3	0	0	1
26024	45107	"Lake Gramousti"	39.885	20.59528	732	"AWI"	732	4851	6925	6094	8	1	1	54	2	15	0	3	5	10	0	0	0	0	13	0	40	0	0	65	1	109	25	0	0	4	4	3	0
26024	45107	"Lake Gramousti"	39.885	20.59528	750	"AWI"	750	5133	6986	6231	5	4	10	128	1	22	1	1	3	50	1	0	0	0	5	8	35	0	0	105	2	94	0	0	0	0	0	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	796	"AWI"	796	5607	7209	6599	3	0	0	49	0	30	0	3	1	29	1	1	0	0	15	0	18	0	0	59	2	102	3	0	0	9	2	0	1
26024	45107	"Lake Gramousti"	39.885	20.59528	814	"AWI"	814	5953	7262	6723	2	0	6	24	0	0	0	0	0	72	0	0	0	0	2	0	13	0	0	31	0	79	0	0	0	0	0	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	828	"AWI"	828	6156	7318	6822	0	3	2	7	0	0	4	2	7	7	0	0	0	0	3	7	14	0	0	83	25	53	0	1	2	0	0	3	0
26024	45107	"Lake Gramousti"	39.885	20.59528	846	"AWI"	846	6350	7406	6964	2	0	0	51	0	4	7	3	5	4	0	0	0	0	1	0	9	0	0	30	3	26	1	1	0	12	0	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	860	"AWI"	860	6451	7483	7048	9	0	4	159	0	0	1	0	3	9	0	7	0	1	32	5	30	0	0	57	4	115	16	0	2	4	4	3	3
26024	45107	"Lake Gramousti"	39.885	20.59528	878	"AWI"	878	6534	7554	7121	0	3	3	9	0	0	1	1	14	1	1	0	0	0	18	1	33	0	0	97	46	36	1	0	3	1	2	3	0
26024	45107	"Lake Gramousti"	39.885	20.59528	892	"AWI"	892	6575	7635	7176	3	1	8	23	0	0	0	2	3	29	0	0	1	0	22	2	28	0	0	90	25	31	1	4	0	0	1	4	1
26024	45107	"Lake Gramousti"	39.885	20.59528	910	"AWI"	910	6622	7771	7248	1	1	1	17	1	10	0	1	14	1	0	0	0	1	5	2	14	0	0	54	11	39	13	0	0	0	0	1	1
26024	45107	"Lake Gramousti"	39.885	20.59528	924	"AWI"	924	6690	7835	7303	4	0	4	14	0	0	0	4	0	12	0	3	0	0	26	4	22	0	0	84	7	84	2	0	1	0	0	6	2
26024	45107	"Lake Gramousti"	39.885	20.59528	942	"AWI"	942	6786	7890	7377	1	3	1	2	0	0	2	0	2	5	0	0	0	0	5	3	15	0	0	28	3	63	3	0	0	0	0	4	0
26024	45107	"Lake Gramousti"	39.885	20.59528	964	"AWI"	964	6851	8000	7469	4	0	1	7	1	0	0	0	1	0	0	0	0	0	7	2	3	0	0	47	0	28	0	0	0	1	0	1	1
26024	45107	"Lake Gramousti"	39.885	20.59528	996	"AWI"	996	7004	8133	7596	4	0	3	1	0	0	5	0	13	6	0	0	0	0	16	4	16	0	0	81	3	35	1	5	6	0	0	5	3
26024	45107	"Lake Gramousti"	39.885	20.59528	1012	"AWI"	1012	7078	8202	7661	7	3	10	5	1	47	0	6	0	14	1	0	0	0	13	1	31	0	0	113	2	38	3	2	0	0	2	2	1
26024	45107	"Lake Gramousti"	39.885	20.59528	1028	"AWI"	1028	7132	8278	7729	1	0	2	5	0	0	0	1	1	2	0	0	0	0	4	0	6	0	0	27	1	5	0	2	0	0	0	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1044	"AWI"	1044	7214	8342	7789	8	2	1	8	0	25	0	8	6	30	0	0	1	0	23	3	47	0	0	134	0	47	0	3	0	1	3	2	1
26024	45107	"Lake Gramousti"	39.885	20.59528	1060	"AWI"	1060	7310	8396	7851	1	4	4	8	1	56	0	4	4	16	0	2	0	0	8	2	18	0	0	108	0	37	1	3	0	0	2	1	2
26024	45107	"Lake Gramousti"	39.885	20.59528	1076	"AWI"	1076	7387	8468	7913	14	2	2	16	0	21	0	1	8	74	0	1	0	0	22	0	30	0	0	95	1	48	1	1	1	5	4	1	1
26024	45107	"Lake Gramousti"	39.885	20.59528	1092	"AWI"	1092	7440	8543	7979	17	2	7	14	0	0	1	3	9	15	0	0	0	0	10	0	31	0	0	96	2	41	0	1	0	1	2	6	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1108	"AWI"	1108	7551	8612	8034	8	1	2	53	0	0	1	1	5	115	0	2	1	0	14	0	14	0	0	81	2	65	0	0	0	1	0	4	1
26024	45107	"Lake Gramousti"	39.885	20.59528	1124	"AWI"	1124	7676	8674	8093	0	0	5	0	2	0	1	1	1	27	0	0	0	0	11	7	11	0	0	69	0	40	0	0	0	1	0	2	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1140	"AWI"	1140	7767	8745	8155	4	0	1	10	0	0	1	1	5	83	0	0	1	0	6	0	12	10	0	53	0	77	2	0	5	3	3	0	3
26024	45107	"Lake Gramousti"	39.885	20.59528	1156	"AWI"	1156	7829	8820	8219	5	3	1	2	0	0	1	1	3	36	0	0	0	1	6	4	7	0	0	128	0	79	0	0	0	4	0	2	3
26024	45107	"Lake Gramousti"	39.885	20.59528	1174	"AWI"	1174	8036	8927	8327	3	0	1	27	3	0	6	1	1	9	0	0	1	0	0	5	18	0	0	52	0	166	0	3	0	10	2	3	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1188	"AWI"	1188	8122	9026	8425	0	1	1	4	0	0	1	1	4	15	0	2	2	0	0	10	8	0	0	62	0	118	1	5	2	6	0	9	3
26024	45107	"Lake Gramousti"	39.885	20.59528	1204	"AWI"	1204	8186	9191	8537	6	2	5	9	0	0	6	0	5	16	0	2	0	0	4	0	19	0	0	64	0	115	2	3	3	7	1	0	12
26024	45107	"Lake Gramousti"	39.885	20.59528	1220	"AWI"	1220	8241	9396	8643	2	0	0	13	0	0	0	0	1	27	0	0	0	0	3	0	27	0	0	115	0	75	1	0	2	9	3	3	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1236	"AWI"	1236	8380	9537	8830	6	0	2	13	0	0	3	0	1	29	0	0	1	0	5	3	41	0	0	119	1	78	5	8	0	3	2	6	1
26024	45107	"Lake Gramousti"	39.885	20.59528	1248	"AWI"	1248	8443	9674	8971	1	7	7	14	2	0	5	0	3	2	3	0	3	0	3	0	12	0	0	114	1	63	0	5	3	0	0	0	1
26024	45107	"Lake Gramousti"	39.885	20.59528	1252	"AWI"	1252	8463	9737	9016	0	2	7	3	0	0	0	0	0	1	0	0	0	4	2	0	12	0	0	132	0	57	0	5	10	1	0	2	1
26024	45107	"Lake Gramousti"	39.885	20.59528	1268	"AWI"	1268	8520	10007	9184	3	0	6	4	0	0	0	0	0	11	1	0	2	0	1	0	17	0	0	163	2	43	1	10	1	15	1	2	3
26024	45107	"Lake Gramousti"	39.885	20.59528	1284	"AWI"	1284	8639	10260	9346	2	2	8	19	3	0	0	0	3	3	1	1	0	1	3	2	18	5	0	122	0	107	1	16	16	5	0	1	2
26024	45107	"Lake Gramousti"	39.885	20.59528	1300	"AWI"	1300	8849	10346	9531	1	2	5	10	0	0	0	0	1	3	2	1	12	1	4	11	16	0	0	194	0	106	0	0	6	2	4	1	2
26024	45107	"Lake Gramousti"	39.885	20.59528	1316	"AWI"	1316	8989	10458	9724	0	5	6	14	7	0	0	3	1	9	4	0	0	1	0	3	12	0	0	109	0	97	0	8	9	0	0	2	3
26024	45107	"Lake Gramousti"	39.885	20.59528	1332	"AWI"	1332	9109	10632	9916	4	0	18	12	0	115	0	20	0	7	29	0	1	0	4	0	29	0	0	54	0	35	0	0	0	2	0	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1348	"AWI"	1348	9322	10787	10089	0	0	7	7	1	0	5	0	1	2	0	0	2	0	0	0	8	0	0	29	0	28	0	3	0	0	0	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1364	"AWI"	1364	9595	10907	10255	1	1	4	4	7	4	0	0	1	36	3	0	10	0	0	1	24	0	0	86	0	114	3	1	5	1	1	1	2
26024	45107	"Lake Gramousti"	39.885	20.59528	1380	"AWI"	1380	9770	11057	10433	0	2	11	22	20	0	16	0	0	3	1	0	3	2	3	4	9	0	0	58	9	88	0	0	10	0	0	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1396	"AWI"	1396	9888	11317	10612	7	1	16	29	9	26	1	1	1	51	18	0	4	0	2	0	57	0	0	104	5	120	3	0	0	5	7	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1412	"AWI"	1412	10023	11576	10780	0	1	11	28	0	0	2	0	0	13	8	0	2	0	0	0	30	0	0	49	0	35	0	0	0	0	0	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1420	"AWI"	1420	10089	11691	10862	5	5	21	44	3	53	12	1	4	13	38	1	0	0	3	1	38	0	0	153	0	65	4	0	0	0	4	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1428	"AWI"	1428	10142	11826	10939	1	1	6	25	2	0	1	3	1	7	16	0	3	0	2	0	24	0	0	120	1	48	2	0	1	0	3	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1436	"AWI"	1436	10182	11989	11016	1	2	8	19	2	0	1	3	5	4	12	0	14	0	0	0	29	0	0	131	0	77	3	0	2	5	11	1	1
26024	45107	"Lake Gramousti"	39.885	20.59528	1444	"AWI"	1444	10229	12199	11089	0	6	4	11	4	0	2	4	2	6	3	0	2	0	3	0	44	0	0	43	3	80	0	0	0	1	0	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1460	"AWI"	1460	10295	12638	11231	1	1	6	67	0	0	0	0	0	14	14	0	0	0	1	0	14	0	0	95	0	10	0	0	1	0	6	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1475	"AWI"	1475	10436	12801	11387	2	0	39	11	2	53	0	0	0	15	4	0	2	0	3	0	19	0	0	103	0	14	5	0	0	2	8	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1508	"AWI"	1508	10646	13228	11752	0	0	68	3	1	0	0	0	0	33	0	0	0	0	1	0	9	0	0	61	0	3	0	0	0	1	0	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1540	"AWI"	1540	10911	13697	12091	0	1	30	4	3	0	1	1	0	26	0	0	0	0	0	0	13	0	0	40	0	6	0	0	0	0	0	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1550	"AWI"	1550	11003	13791	12195	2	2	60	11	4	29	2	3	1	35	4	0	0	0	1	0	8	0	0	113	0	8	1	0	1	0	13	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1558	"AWI"	1558	11060	13893	12282	1	1	72	14	8	28	1	0	1	25	1	0	1	0	0	0	6	0	0	175	1	8	1	0	1	0	15	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1564	"AWI"	1564	11102	13975	12342	1	1	108	25	4	0	4	5	3	34	4	0	0	0	2	0	14	0	0	85	0	2	1	0	0	0	5	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1572	"AWI"	1572	11149	14108	12427	0	6	145	39	73	0	0	0	1	29	8	0	2	0	0	0	15	0	0	94	7	57	0	0	0	19	0	3	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1580	"AWI"	1580	11199	14229	12512	1	2	45	60	26	26	0	1	2	15	2	0	0	0	0	1	16	0	0	59	0	22	0	0	0	0	1	0	1
26024	45107	"Lake Gramousti"	39.885	20.59528	1588	"AWI"	1588	11267	14330	12593	2	3	210	16	20	55	1	0	0	15	2	0	0	0	1	0	9	0	0	91	1	7	0	0	1	0	4	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1596	"AWI"	1596	11357	14389	12676	0	2	55	42	29	8	1	0	1	13	2	0	1	0	2	0	8	0	0	95	0	9	2	0	0	1	5	0	2
26024	45107	"Lake Gramousti"	39.885	20.59528	1604	"AWI"	1604	11434	14457	12765	0	2	37	10	12	0	1	0	0	48	0	0	5	0	1	0	5	0	0	21	1	12	0	0	0	0	0	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1636	"AWI"	1636	11645	14863	13104	1	2	214	12	26	54	1	1	1	198	3	0	3	0	5	4	22	0	0	80	2	15	0	0	0	7	0	2	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1668	"AWI"	1668	11963	15202	13438	0	0	172	3	32	0	1	5	0	34	2	0	1	0	1	0	11	0	0	23	0	6	0	0	0	0	0	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1700	"AWI"	1700	12218	15546	13794	1	0	64	2	71	40	0	0	0	18	1	0	0	0	0	0	11	0	0	37	0	6	0	0	0	1	0	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1732	"AWI"	1732	12563	15824	14123	2	0	7	4	19	0	0	0	1	27	0	0	1	0	0	0	9	0	0	46	0	1	0	0	0	0	0	0	1
26024	45107	"Lake Gramousti"	39.885	20.59528	1764	"AWI"	1764	12854	16178	14478	2	0	2	5	2	0	5	0	0	102	2	0	0	0	0	0	16	0	0	68	0	2	0	0	0	0	0	0	0
26024	45107	"Lake Gramousti"	39.885	20.59528	1828	"AWI"	1828	13581	16787	15209	0	0	29	0	0	147	0	0	2	9	4	0	0	0	3	0	30	0	0	58	0	1	0	0	0	0	0	0	0
