# Command file for Castanea
# Generated on Rstudio by user vandermeersch, on the 2023-07-07

# The filenames below are relative to the folder containing this command file
castaneaFileName	=	fagus_cmaes_output_subset1_rep2.txt
inventoryFileName	=	C:/Users/vandermeersch/Documents/CEFE/phd/hindcasting/simulation/castanea/run/inventory.txt

climateBaseName	=	D:/climate/HadCM3B_60Kyr_Climate/2023_dataset/castanea_format/025deg/1500BP/
climateExtension	=	.txt
simulationName	=	ind1_


#	siteId	gridName	latitude	longitude	soilHeight	stone	wfc	wilt	bulk	SOLCLAYtop	SOLCLAYsol	SOLFINtop	SOLFINsol	SOLSANDtop	SOLSANDsol	numberOfYears
66	8208	48.87	-1.29	199.998	0.139	0.318	0.15	1.476	0.191	0.215	0.723	0.707	0.277	0.293	30
67	8209	48.87	-1.04	199.997	0.15	0.318	0.151	1.469	0.192	0.216	0.72	0.704	0.279	0.296	30
68	8210	48.87	-0.789999999999999	199.996	0.153	0.321	0.156	1.472	0.201	0.224	0.725	0.708	0.274	0.291	30
69	8211	48.87	-0.539999999999999	199.988	0.153	0.321	0.161	1.482	0.21	0.233	0.724	0.707	0.276	0.293	30
70	8212	48.87	-0.289999999999999	199.987	0.148	0.323	0.169	1.495	0.223	0.252	0.752	0.739	0.248	0.261	30
71	8213	48.87	-0.0399999999999991	199.951	0.139	0.329	0.183	1.509	0.248	0.286	0.778	0.769	0.222	0.231	30
72	8214	48.87	0.210000000000001	199.894	0.152	0.328	0.172	1.497	0.226	0.257	0.751	0.737	0.248	0.263	30
73	8215	48.87	0.460000000000001	199.985	0.146	0.326	0.166	1.506	0.209	0.233	0.759	0.745	0.241	0.255	30
74	8216	48.87	0.710000000000001	200	0.14	0.327	0.166	1.512	0.191	0.216	0.762	0.751	0.238	0.248	30
75	8217	48.87	0.960000000000001	200	0.137	0.331	0.168	1.516	0.193	0.218	0.77	0.762	0.23	0.238	30
76	8218	48.87	1.21	200	0.129	0.328	0.17	1.521	0.199	0.223	0.758	0.749	0.242	0.251	30
77	8219	48.87	1.46	200	0.131	0.322	0.177	1.526	0.214	0.241	0.746	0.735	0.254	0.265	30
78	8220	48.87	1.71	200	0.133	0.317	0.178	1.524	0.218	0.249	0.73	0.719	0.27	0.281	30
79	8221	48.87	1.96	200	0.132	0.308	0.168	1.522	0.21	0.237	0.669	0.657	0.331	0.344	30
80	8222	48.87	2.21	200	0.126	0.301	0.165	1.512	0.217	0.24	0.611	0.597	0.39	0.403	30
81	8223	48.87	2.46	200	0.113	0.299	0.168	1.516	0.225	0.247	0.606	0.589	0.394	0.411	30
82	8224	48.87	2.71	200	0.108	0.3	0.167	1.534	0.214	0.24	0.648	0.63	0.352	0.37	30
83	8225	48.87	2.96	200	0.118	0.308	0.175	1.539	0.223	0.253	0.732	0.716	0.268	0.284	30
84	8226	48.87	3.21	200	0.124	0.316	0.184	1.54	0.232	0.266	0.788	0.775	0.212	0.225	30
85	8227	48.87	3.46	200	0.129	0.321	0.187	1.537	0.237	0.271	0.799	0.787	0.201	0.213	30
86	8228	48.87	3.71	200	0.136	0.323	0.184	1.532	0.231	0.261	0.772	0.76	0.228	0.24	30
87	8229	48.87	3.96	200	0.135	0.319	0.185	1.541	0.24	0.268	0.75	0.741	0.25	0.259	30
88	8230	48.87	4.21	200	0.127	0.318	0.19	1.549	0.252	0.278	0.748	0.738	0.252	0.262	30
89	8231	48.87	4.46	199.998	0.128	0.32	0.193	1.542	0.264	0.291	0.763	0.753	0.237	0.247	30
90	8232	48.87	4.71	199.988	0.129	0.32	0.189	1.536	0.258	0.285	0.766	0.754	0.234	0.246	30
91	8233	48.87	4.96	199.999	0.133	0.313	0.172	1.53	0.225	0.247	0.725	0.709	0.276	0.291	30
92	8234	48.87	5.21	199.999	0.154	0.329	0.194	1.52	0.269	0.296	0.777	0.768	0.223	0.232	30
93	8235	48.87	5.46	200	0.173	0.335	0.198	1.517	0.275	0.3	0.774	0.764	0.226	0.236	30
94	8236	48.87	5.71	199.999	0.154	0.331	0.197	1.521	0.274	0.299	0.756	0.745	0.244	0.255	30
95	8237	48.87	5.96	199.999	0.151	0.326	0.196	1.525	0.275	0.301	0.744	0.736	0.256	0.264	30
96	8238	48.87	6.21	200	0.148	0.324	0.194	1.528	0.277	0.3	0.74	0.73	0.26	0.27	30
97	8239	48.87	6.46	199.999	0.141	0.328	0.197	1.532	0.277	0.298	0.751	0.741	0.249	0.26	30
98	8240	48.87	6.71	199.998	0.127	0.32	0.182	1.533	0.254	0.272	0.716	0.705	0.284	0.294	30
99	8241	48.87	6.96	199.997	0.13	0.313	0.175	1.533	0.246	0.267	0.693	0.682	0.307	0.318	30
100	8242	48.87	7.21	199.989	0.157	0.313	0.175	1.522	0.238	0.258	0.684	0.671	0.316	0.329	30
101	8243	48.87	7.46	199.986	0.154	0.3	0.155	1.514	0.202	0.217	0.635	0.62	0.365	0.38	30
102	8244	48.87	7.71	199.992	0.119	0.29	0.147	1.513	0.193	0.208	0.598	0.583	0.402	0.417	30
103	8245	48.87	7.96	199.991	0.086	0.279	0.131	1.521	0.176	0.188	0.541	0.524	0.458	0.476	30
104	8246	48.87	8.21	199.852	0.098	0.287	0.136	1.511	0.184	0.196	0.561	0.538	0.439	0.462	30
105	8247	48.87	8.46	199.402	0.153	0.301	0.147	1.486	0.197	0.212	0.602	0.577	0.397	0.422	30
106	8248	48.87	8.71	199.723	0.165	0.312	0.165	1.503	0.223	0.243	0.666	0.65	0.334	0.35	30
107	8249	48.87	8.96	200	0.145	0.315	0.177	1.523	0.24	0.263	0.706	0.696	0.294	0.304	30
108	8250	48.87	9.21	200	0.138	0.309	0.175	1.522	0.232	0.253	0.682	0.672	0.318	0.328	30
109	8251	48.87	9.46	199.998	0.161	0.306	0.163	1.517	0.213	0.23	0.65	0.633	0.35	0.367	30
110	8252	48.87	9.71	199.995	0.176	0.308	0.151	1.504	0.202	0.216	0.632	0.611	0.368	0.389	30
111	8253	48.87	9.96	199.995	0.175	0.313	0.157	1.502	0.214	0.231	0.659	0.641	0.34	0.359	30
112	8254	48.87	10.21	199.996	0.167	0.317	0.165	1.507	0.223	0.243	0.679	0.662	0.321	0.338	30
113	8255	48.87	10.46	200	0.137	0.31	0.162	1.524	0.213	0.233	0.663	0.651	0.336	0.349	30
114	8256	48.87	10.71	200	0.138	0.303	0.156	1.53	0.205	0.221	0.635	0.622	0.365	0.378	30
115	8257	48.87	10.96	199.999	0.159	0.307	0.161	1.527	0.209	0.229	0.649	0.634	0.351	0.366	30
116	8258	48.87	11.21	199.996	0.149	0.31	0.164	1.522	0.209	0.231	0.649	0.636	0.351	0.364	30
117	8259	48.87	11.46	199.998	0.141	0.303	0.159	1.526	0.202	0.223	0.633	0.62	0.367	0.38	30
118	8260	48.87	11.71	199.991	0.14	0.297	0.155	1.53	0.196	0.219	0.616	0.603	0.384	0.397	30
119	8261	48.87	11.96	199.991	0.135	0.295	0.153	1.529	0.195	0.217	0.618	0.605	0.382	0.395	30
120	8262	48.87	12.21	199.997	0.117	0.296	0.154	1.528	0.203	0.219	0.647	0.633	0.353	0.367	30
121	8263	48.87	12.46	199.992	0.114	0.295	0.149	1.524	0.203	0.217	0.65	0.633	0.35	0.367	30
122	8264	48.87	12.71	199.844	0.125	0.298	0.148	1.516	0.203	0.216	0.655	0.636	0.345	0.364	30
123	8265	48.87	12.96	199.141	0.165	0.3	0.14	1.485	0.187	0.197	0.608	0.581	0.391	0.419	30
124	8266	48.87	13.21	198.185	0.192	0.3	0.132	1.464	0.168	0.177	0.571	0.537	0.428	0.462	30
125	8267	48.87	13.46	193.386	0.209	0.3	0.126	1.439	0.155	0.161	0.553	0.517	0.447	0.483	30
126	8268	48.87	13.71	194.866	0.213	0.301	0.121	1.413	0.145	0.15	0.538	0.5	0.462	0.5	30
127	8269	48.87	13.96	197.195	0.214	0.3	0.121	1.416	0.144	0.152	0.536	0.501	0.464	0.499	30
128	8270	48.87	14.21	199.451	0.192	0.293	0.13	1.475	0.159	0.173	0.554	0.525	0.446	0.475	30
129	8271	48.87	14.46	199.928	0.159	0.287	0.138	1.519	0.171	0.191	0.57	0.55	0.43	0.45	30
130	8272	48.87	14.71	199.91	0.149	0.283	0.131	1.516	0.159	0.178	0.533	0.515	0.467	0.484	30
131	8273	48.87	14.96	199.936	0.156	0.279	0.123	1.51	0.144	0.159	0.505	0.485	0.495	0.515	30
132	8274	48.87	15.21	199.973	0.16	0.28	0.131	1.527	0.147	0.164	0.538	0.52	0.462	0.48	30
133	8275	48.87	15.46	199.978	0.153	0.287	0.144	1.54	0.167	0.188	0.593	0.58	0.406	0.42	30
134	8276	48.87	15.71	199.999	0.145	0.293	0.152	1.542	0.182	0.206	0.629	0.617	0.371	0.383	30
135	8277	48.87	15.96	200	0.13	0.296	0.161	1.53	0.201	0.22	0.646	0.637	0.354	0.363	30
136	8278	48.87	16.21	200	0.103	0.299	0.167	1.516	0.223	0.234	0.643	0.635	0.357	0.365	30
137	8279	48.87	16.46	200	0.083	0.298	0.164	1.514	0.229	0.237	0.613	0.602	0.388	0.398	30
138	8280	48.87	16.71	200	0.09	0.299	0.166	1.517	0.23	0.241	0.632	0.62	0.368	0.38	30
139	8281	48.87	16.96	200	0.084	0.29	0.159	1.515	0.22	0.23	0.606	0.592	0.394	0.408	30
140	8282	48.87	17.21	200	0.089	0.289	0.159	1.519	0.218	0.233	0.623	0.61	0.377	0.39	30
141	8283	48.87	17.46	200	0.107	0.308	0.172	1.517	0.24	0.259	0.698	0.684	0.302	0.316	30
142	8284	48.87	17.71	199.995	0.127	0.311	0.168	1.506	0.231	0.252	0.695	0.677	0.305	0.323	30
143	8285	48.87	17.96	199.98	0.132	0.311	0.167	1.501	0.223	0.243	0.679	0.657	0.321	0.343	30
144	8286	48.87	18.21	199.949	0.141	0.314	0.169	1.499	0.226	0.249	0.681	0.659	0.319	0.341	30
145	8287	48.87	18.46	199.696	0.181	0.317	0.161	1.475	0.214	0.237	0.666	0.641	0.334	0.359	30
146	8288	48.87	18.71	198.453	0.177	0.312	0.15	1.462	0.203	0.22	0.648	0.623	0.352	0.377	30
147	8289	48.87	18.96	194.65	0.196	0.313	0.142	1.422	0.19	0.203	0.627	0.597	0.372	0.403	30
148	8290	48.87	19.21	193.931	0.225	0.315	0.136	1.398	0.172	0.184	0.601	0.566	0.398	0.434	30
149	8291	48.87	19.46	189.757	0.234	0.31	0.127	1.375	0.158	0.166	0.568	0.53	0.431	0.469	30
150	8292	48.87	19.71	189.48	0.231	0.306	0.123	1.376	0.149	0.156	0.552	0.513	0.448	0.487	30
151	8293	48.87	19.96	190.334	0.234	0.305	0.123	1.371	0.143	0.15	0.54	0.5	0.46	0.5	30
152	8294	48.87	20.21	191.81	0.225	0.305	0.127	1.392	0.157	0.166	0.557	0.521	0.443	0.479	30
153	8295	48.87	20.46	194.783	0.211	0.306	0.137	1.436	0.18	0.192	0.599	0.568	0.401	0.432	30
154	8296	48.87	20.71	196.557	0.209	0.306	0.139	1.445	0.184	0.195	0.61	0.579	0.39	0.421	30
155	8297	48.87	20.96	198.173	0.203	0.309	0.145	1.462	0.19	0.203	0.628	0.596	0.372	0.404	30
156	8298	48.87	21.21	199.659	0.139	0.308	0.16	1.503	0.216	0.237	0.665	0.642	0.334	0.358	30
157	8299	48.87	21.46	199.595	0.122	0.308	0.161	1.504	0.221	0.242	0.676	0.655	0.323	0.345	30
158	8300	48.87	21.71	199.891	0.078	0.304	0.163	1.52	0.232	0.254	0.672	0.657	0.327	0.343	30
159	8301	48.87	21.96	199.298	0.078	0.307	0.161	1.513	0.239	0.259	0.676	0.657	0.324	0.343	30
160	8302	48.87	22.21	198.283	0.121	0.314	0.157	1.489	0.223	0.241	0.671	0.645	0.329	0.355	30
161	8303	48.87	22.46	198.302	0.146	0.318	0.155	1.474	0.214	0.23	0.664	0.635	0.335	0.365	30
162	8304	48.87	22.71	196.044	0.184	0.32	0.144	1.436	0.197	0.206	0.648	0.613	0.352	0.387	30
163	8305	48.87	22.96	194.763	0.196	0.318	0.136	1.418	0.181	0.189	0.62	0.586	0.38	0.414	30
164	8306	48.87	23.21	194.097	0.191	0.319	0.134	1.403	0.171	0.179	0.602	0.567	0.398	0.432	30
165	8307	48.87	23.46	191.746	0.214	0.32	0.13	1.373	0.165	0.172	0.585	0.547	0.415	0.453	30
166	8308	48.87	23.71	190.156	0.22	0.318	0.13	1.364	0.167	0.174	0.581	0.54	0.418	0.46	30
167	8309	48.87	23.96	194.932	0.183	0.316	0.14	1.423	0.183	0.195	0.613	0.577	0.387	0.423	30
168	8310	48.87	24.21	198.835	0.143	0.309	0.144	1.474	0.189	0.203	0.629	0.598	0.371	0.402	30
169	8311	48.87	24.46	199.947	0.115	0.3	0.139	1.493	0.181	0.196	0.625	0.596	0.375	0.404	30
170	8312	48.87	24.71	200	0.08	0.298	0.143	1.506	0.193	0.207	0.634	0.612	0.366	0.388	30
171	8313	48.87	24.96	200	0.079	0.302	0.15	1.501	0.211	0.225	0.686	0.667	0.314	0.333	30
172	8314	48.87	25.21	200	0.092	0.306	0.153	1.494	0.212	0.227	0.708	0.691	0.292	0.309	30
173	8315	48.87	25.46	200	0.092	0.31	0.156	1.481	0.22	0.232	0.721	0.705	0.279	0.295	30
174	8316	48.87	25.71	200	0.088	0.312	0.159	1.473	0.223	0.235	0.715	0.701	0.285	0.299	30
175	8317	48.87	25.96	200	0.089	0.308	0.16	1.48	0.216	0.228	0.696	0.683	0.304	0.317	30
176	8318	48.87	26.21	200	0.084	0.314	0.164	1.469	0.227	0.239	0.712	0.701	0.288	0.299	30
177	8319	48.87	26.46	200	0.084	0.316	0.165	1.459	0.23	0.241	0.716	0.703	0.284	0.297	30
178	8320	48.87	26.71	200	0.087	0.315	0.162	1.463	0.22	0.23	0.724	0.709	0.277	0.291	30
179	8321	48.87	26.96	200	0.088	0.312	0.158	1.471	0.215	0.227	0.719	0.704	0.282	0.296	30
180	8322	48.87	27.21	200	0.084	0.307	0.154	1.476	0.214	0.227	0.711	0.698	0.289	0.302	30
181	8323	48.87	27.46	200	0.08	0.308	0.154	1.469	0.218	0.231	0.712	0.699	0.288	0.301	30
182	8324	48.87	27.71	200	0.081	0.308	0.156	1.467	0.222	0.235	0.716	0.704	0.285	0.296	30
183	8325	48.87	27.96	200	0.077	0.308	0.156	1.468	0.223	0.235	0.72	0.708	0.28	0.292	30
184	8326	48.87	28.21	200	0.07	0.31	0.16	1.47	0.223	0.233	0.727	0.716	0.273	0.284	30
185	8327	48.87	28.46	200	0.066	0.308	0.156	1.478	0.214	0.225	0.713	0.702	0.287	0.299	30
186	8328	48.87	28.71	200	0.067	0.307	0.154	1.482	0.212	0.223	0.697	0.685	0.303	0.315	30
187	8329	48.87	28.96	200	0.067	0.309	0.159	1.48	0.218	0.23	0.707	0.697	0.293	0.304	30
188	8330	48.87	29.21	200	0.072	0.309	0.16	1.486	0.218	0.23	0.708	0.698	0.292	0.302	30
189	8331	48.87	29.46	200	0.066	0.313	0.162	1.482	0.219	0.232	0.703	0.693	0.297	0.307	30
190	8332	48.87	29.71	200	0.055	0.321	0.166	1.462	0.227	0.234	0.715	0.705	0.285	0.296	30
191	8333	48.87	29.96	200	0.054	0.322	0.169	1.464	0.237	0.243	0.718	0.707	0.282	0.293	30
192	8334	48.87	30.21	200	0.056	0.318	0.171	1.468	0.241	0.249	0.717	0.706	0.283	0.295	30
193	8335	48.87	30.46	200	0.056	0.319	0.171	1.461	0.246	0.254	0.73	0.719	0.271	0.281	30
194	8336	48.87	30.71	200	0.057	0.324	0.172	1.452	0.251	0.258	0.733	0.725	0.268	0.276	30
195	8337	48.87	30.96	200	0.057	0.32	0.169	1.458	0.239	0.246	0.709	0.7	0.291	0.3	30
196	8338	48.87	31.21	200	0.054	0.324	0.173	1.455	0.245	0.251	0.718	0.709	0.282	0.291	30
197	8339	48.87	31.46	199.994	0.052	0.32	0.168	1.453	0.238	0.245	0.706	0.697	0.294	0.303	30
198	8340	48.87	31.71	199.995	0.051	0.319	0.165	1.453	0.231	0.238	0.695	0.686	0.305	0.314	30
199	8341	48.87	31.96	200	0.05	0.321	0.164	1.447	0.226	0.231	0.689	0.679	0.311	0.321	30
200	8342	48.87	32.21	199.997	0.055	0.318	0.16	1.459	0.224	0.231	0.671	0.661	0.329	0.339	30
201	8343	48.87	32.46	199.998	0.053	0.321	0.158	1.454	0.231	0.237	0.679	0.667	0.321	0.333	30
202	8344	48.87	32.71	199.976	0.046	0.317	0.156	1.455	0.229	0.234	0.684	0.672	0.316	0.328	30
203	8345	48.87	32.96	199.878	0.044	0.319	0.157	1.45	0.228	0.231	0.687	0.675	0.314	0.325	30
204	8346	48.87	33.21	199.959	0.043	0.32	0.159	1.455	0.228	0.231	0.681	0.67	0.319	0.33	30
205	8347	48.87	33.46	199.995	0.039	0.323	0.164	1.455	0.234	0.236	0.689	0.679	0.311	0.321	30
206	8348	48.87	33.71	199.956	0.041	0.323	0.161	1.455	0.232	0.234	0.683	0.674	0.317	0.326	30
207	8349	48.87	33.96	199.774	0.039	0.322	0.154	1.453	0.225	0.229	0.671	0.661	0.329	0.339	30
208	8350	48.87	34.21	199.475	0.033	0.325	0.152	1.457	0.221	0.227	0.645	0.635	0.355	0.365	30
209	8351	48.87	34.46	199.981	0.018	0.327	0.163	1.459	0.233	0.237	0.665	0.654	0.335	0.346	30
210	8352	48.87	34.71	200	0.015	0.34	0.175	1.418	0.256	0.256	0.719	0.708	0.282	0.292	30
211	8353	48.62	-4.54	199.66	0.109	0.312	0.142	1.442	0.165	0.182	0.589	0.57	0.411	0.431	30
212	8354	48.62	-4.29	199.991	0.119	0.319	0.145	1.446	0.161	0.182	0.633	0.613	0.368	0.388	30
213	8355	48.62	-4.04	199.956	0.129	0.326	0.148	1.441	0.17	0.192	0.657	0.64	0.343	0.36	30
214	8356	48.62	-3.79	199.941	0.135	0.326	0.152	1.431	0.184	0.206	0.659	0.643	0.341	0.357	30
215	8357	48.62	-3.54	199.818	0.136	0.323	0.151	1.43	0.185	0.209	0.659	0.643	0.342	0.358	30
216	8358	48.62	-3.29	199.935	0.135	0.322	0.148	1.443	0.184	0.21	0.675	0.659	0.325	0.341	30
217	8359	48.62	-3.04	199.909	0.139	0.321	0.15	1.451	0.181	0.207	0.68	0.663	0.32	0.337	30
218	8360	48.62	-2.79	199.939	0.141	0.32	0.153	1.467	0.191	0.218	0.692	0.675	0.308	0.325	30
219	8361	48.62	-2.54	199.872	0.128	0.312	0.155	1.487	0.202	0.227	0.671	0.655	0.329	0.345	30
220	8362	48.62	-2.29	199.847	0.122	0.308	0.151	1.491	0.198	0.219	0.659	0.64	0.341	0.36	30
221	8363	48.62	-2.04	199.583	0.115	0.302	0.145	1.495	0.2	0.214	0.616	0.593	0.384	0.407	30
222	8364	48.62	-1.79	199.894	0.103	0.301	0.148	1.501	0.216	0.225	0.636	0.608	0.364	0.392	30
223	8365	48.62	-1.54	199.992	0.112	0.306	0.148	1.502	0.213	0.228	0.675	0.651	0.326	0.349	30
224	8366	48.62	-1.29	199.999	0.129	0.311	0.148	1.498	0.197	0.22	0.712	0.693	0.288	0.307	30
225	8367	48.62	-1.04	199.999	0.144	0.314	0.148	1.489	0.189	0.213	0.723	0.705	0.276	0.295	30
226	8368	48.62	-0.789999999999999	199.997	0.143	0.316	0.15	1.485	0.195	0.217	0.722	0.703	0.278	0.297	30
227	8369	48.62	-0.539999999999999	199.963	0.144	0.314	0.153	1.49	0.196	0.22	0.709	0.691	0.291	0.309	30
