# Command file for Castanea
# Generated on Rstudio by user vandermeersch, on the 2023-06-23

# The filenames below are relative to the folder containing this command file
castaneaFileName	=	CastaneaSpecies_08_2021.txt
inventoryFileName	=	C:/Users/vandermeersch/Documents/CEFE/phd/hindcasting/simulation/castanea/run/inventory.txt

climateBaseName	=	D:/climate/HadCM3B_60Kyr_Climate/2023_dataset/castanea_format/025deg/5500BP/
climateExtension	=	.txt
simulationName	=	ind1_


#	siteId	gridName	latitude	longitude	soilHeight	stone	wfc	wilt	bulk	SOLCLAYtop	SOLCLAYsol	SOLFINtop	SOLFINsol	SOLSANDtop	SOLSANDsol	numberOfYears
43	6076	52.37	14.71	199.996	0.085	0.249	0.102	1.508	0.091	0.105	0.278	0.282	0.721	0.717	30
44	6077	52.37	14.96	199.979	0.102	0.239	0.093	1.506	0.065	0.079	0.229	0.234	0.77	0.766	30
45	6078	52.37	15.21	199.988	0.11	0.243	0.094	1.492	0.066	0.08	0.25	0.254	0.749	0.745	30
46	6079	52.37	15.46	199.999	0.096	0.245	0.099	1.518	0.08	0.096	0.293	0.298	0.706	0.702	30
47	6080	52.37	15.71	199.999	0.081	0.237	0.096	1.524	0.07	0.086	0.238	0.244	0.761	0.755	30
48	6081	52.37	15.96	199.999	0.076	0.231	0.093	1.519	0.059	0.073	0.19	0.197	0.809	0.802	30
49	6082	52.37	16.21	200	0.066	0.232	0.097	1.54	0.078	0.096	0.251	0.261	0.749	0.738	30
50	6083	52.37	16.46	200	0.058	0.238	0.103	1.556	0.095	0.117	0.318	0.33	0.681	0.669	30
51	6084	52.37	16.71	200	0.062	0.238	0.103	1.553	0.1	0.119	0.322	0.332	0.677	0.668	30
52	6085	52.37	16.96	200	0.066	0.241	0.105	1.542	0.1	0.115	0.306	0.31	0.694	0.689	30
53	6086	52.37	17.21	200	0.057	0.236	0.102	1.557	0.082	0.102	0.286	0.295	0.713	0.705	30
54	6087	52.37	17.46	200	0.054	0.235	0.101	1.562	0.082	0.104	0.292	0.303	0.707	0.697	30
55	6088	52.37	17.71	200	0.054	0.237	0.102	1.564	0.089	0.112	0.314	0.326	0.685	0.673	30
56	6089	52.37	17.96	199.999	0.062	0.236	0.102	1.558	0.091	0.113	0.309	0.321	0.69	0.679	30
57	6090	52.37	18.21	199.998	0.066	0.239	0.104	1.552	0.097	0.116	0.323	0.334	0.676	0.666	30
58	6091	52.37	18.46	199.999	0.063	0.235	0.101	1.547	0.089	0.108	0.29	0.305	0.709	0.695	30
59	6092	52.37	18.71	200	0.058	0.235	0.101	1.552	0.086	0.107	0.296	0.313	0.704	0.687	30
60	6093	52.37	18.96	200	0.053	0.233	0.1	1.552	0.086	0.109	0.308	0.326	0.691	0.674	30
61	6094	52.37	19.21	200	0.055	0.234	0.1	1.545	0.087	0.109	0.316	0.331	0.684	0.668	30
62	6095	52.37	19.46	200	0.061	0.24	0.1	1.538	0.081	0.1	0.29	0.3	0.709	0.699	30
63	6096	52.37	19.71	200	0.06	0.248	0.103	1.543	0.085	0.104	0.312	0.32	0.687	0.68	30
64	6097	52.37	19.96	200	0.056	0.248	0.105	1.544	0.086	0.105	0.317	0.325	0.683	0.675	30
65	6098	52.37	20.21	200	0.054	0.247	0.103	1.545	0.083	0.1	0.302	0.309	0.697	0.691	30
66	6099	52.37	20.46	200	0.056	0.248	0.102	1.538	0.076	0.091	0.281	0.285	0.718	0.714	30
67	6100	52.37	20.71	200	0.058	0.249	0.102	1.53	0.081	0.095	0.276	0.278	0.723	0.722	30
68	6101	52.37	20.96	200	0.061	0.254	0.108	1.523	0.091	0.102	0.288	0.287	0.711	0.712	30
69	6102	52.37	21.21	200	0.055	0.252	0.104	1.529	0.077	0.09	0.256	0.258	0.743	0.741	30
70	6103	52.37	21.46	199.999	0.05	0.247	0.1	1.534	0.068	0.083	0.227	0.233	0.772	0.767	30
71	6104	52.37	21.71	199.999	0.052	0.246	0.099	1.535	0.068	0.084	0.239	0.245	0.76	0.754	30
72	6105	52.37	21.96	200	0.051	0.243	0.1	1.539	0.068	0.085	0.261	0.268	0.738	0.732	30
73	6106	52.37	22.21	200	0.05	0.244	0.1	1.543	0.07	0.087	0.282	0.288	0.718	0.712	30
74	6107	52.37	22.46	200	0.049	0.248	0.101	1.546	0.072	0.089	0.303	0.306	0.697	0.694	30
75	6108	52.37	22.71	200	0.048	0.245	0.099	1.548	0.071	0.088	0.308	0.31	0.692	0.69	30
76	6109	52.37	22.96	199.988	0.06	0.246	0.096	1.527	0.066	0.08	0.284	0.284	0.716	0.716	30
77	6110	52.37	23.21	199.96	0.058	0.254	0.1	1.519	0.069	0.083	0.296	0.295	0.703	0.705	30
78	6111	52.37	23.46	199.982	0.052	0.263	0.111	1.541	0.093	0.109	0.397	0.395	0.603	0.605	30
79	6112	52.37	23.71	199.892	0.054	0.26	0.11	1.546	0.096	0.111	0.4	0.398	0.599	0.602	30
80	6113	52.37	23.96	199.715	0.06	0.254	0.104	1.534	0.083	0.096	0.34	0.336	0.659	0.664	30
81	6114	52.37	24.21	199.944	0.054	0.255	0.104	1.529	0.081	0.094	0.329	0.324	0.67	0.676	30
82	6115	52.37	24.46	200	0.05	0.261	0.107	1.522	0.085	0.097	0.338	0.331	0.661	0.669	30
83	6116	52.37	24.71	199.999	0.044	0.258	0.106	1.528	0.088	0.1	0.335	0.329	0.665	0.671	30
84	6117	52.37	24.96	199.999	0.04	0.262	0.109	1.528	0.091	0.102	0.353	0.346	0.647	0.654	30
85	6118	52.37	25.21	199.976	0.046	0.278	0.114	1.5	0.098	0.108	0.357	0.348	0.643	0.652	30
86	6119	52.37	25.46	199.974	0.046	0.286	0.119	1.49	0.108	0.12	0.377	0.37	0.623	0.63	30
87	6120	52.37	25.71	199.982	0.049	0.273	0.113	1.508	0.092	0.107	0.345	0.339	0.654	0.661	30
88	6121	52.37	25.96	199.985	0.051	0.271	0.112	1.507	0.086	0.103	0.33	0.325	0.67	0.675	30
89	6122	52.37	26.21	199.989	0.049	0.267	0.109	1.505	0.084	0.097	0.32	0.312	0.68	0.688	30
90	6123	52.37	26.46	199.995	0.051	0.271	0.109	1.494	0.086	0.096	0.327	0.316	0.673	0.684	30
91	6124	52.37	26.71	199.996	0.051	0.276	0.109	1.483	0.087	0.097	0.329	0.319	0.671	0.682	30
92	6125	52.37	26.96	199.999	0.047	0.271	0.109	1.492	0.094	0.103	0.333	0.324	0.667	0.676	30
93	6126	52.37	27.21	199.998	0.045	0.28	0.112	1.48	0.105	0.115	0.351	0.342	0.649	0.658	30
94	6127	52.37	27.46	199.995	0.053	0.272	0.103	1.481	0.076	0.087	0.299	0.287	0.701	0.713	30
95	6128	52.37	27.71	199.976	0.052	0.276	0.104	1.462	0.073	0.083	0.292	0.278	0.708	0.722	30
96	6129	52.37	27.96	199.963	0.051	0.277	0.109	1.479	0.082	0.092	0.317	0.305	0.683	0.695	30
97	6130	52.37	28.21	199.998	0.062	0.263	0.099	1.482	0.057	0.069	0.258	0.247	0.742	0.753	30
98	6131	52.37	28.46	200	0.055	0.261	0.1	1.497	0.061	0.074	0.281	0.27	0.719	0.73	30
99	6132	52.37	28.71	199.998	0.053	0.268	0.105	1.495	0.073	0.085	0.316	0.303	0.684	0.697	30
100	6133	52.37	28.96	199.996	0.051	0.27	0.108	1.497	0.079	0.09	0.321	0.309	0.679	0.69	30
101	6134	52.37	29.21	200	0.057	0.262	0.105	1.5	0.068	0.081	0.298	0.289	0.702	0.71	30
102	6135	52.37	29.46	200	0.057	0.263	0.105	1.506	0.069	0.082	0.307	0.299	0.692	0.701	30
103	6136	52.37	29.71	199.999	0.049	0.281	0.112	1.503	0.085	0.098	0.353	0.343	0.647	0.657	30
104	6137	52.37	29.96	200	0.053	0.286	0.111	1.492	0.087	0.099	0.357	0.344	0.643	0.656	30
105	6138	52.37	30.21	200	0.052	0.289	0.115	1.495	0.1	0.112	0.393	0.381	0.607	0.619	30
106	6139	52.37	30.46	200	0.049	0.295	0.121	1.497	0.113	0.123	0.425	0.414	0.575	0.586	30
107	6140	52.37	30.71	200	0.054	0.287	0.116	1.51	0.106	0.116	0.405	0.393	0.595	0.607	30
108	6141	52.37	30.96	200	0.056	0.294	0.122	1.512	0.119	0.13	0.444	0.432	0.556	0.568	30
109	6142	52.37	31.21	199.999	0.053	0.294	0.12	1.516	0.115	0.127	0.448	0.437	0.552	0.563	30
110	6143	52.37	31.46	199.999	0.047	0.3	0.125	1.503	0.129	0.143	0.488	0.477	0.512	0.523	30
111	6144	52.37	31.71	199.999	0.048	0.3	0.122	1.493	0.12	0.133	0.458	0.445	0.542	0.554	30
112	6145	52.37	31.96	199.996	0.05	0.3	0.119	1.491	0.114	0.128	0.449	0.436	0.551	0.564	30
113	6146	52.37	32.21	199.996	0.044	0.305	0.125	1.495	0.134	0.148	0.506	0.496	0.494	0.504	30
114	6147	52.37	32.46	199.999	0.038	0.303	0.128	1.495	0.141	0.157	0.529	0.521	0.471	0.479	30
115	6148	52.37	32.71	199.998	0.041	0.305	0.127	1.486	0.14	0.154	0.527	0.516	0.473	0.484	30
116	6149	52.37	32.96	200	0.042	0.307	0.13	1.484	0.153	0.166	0.553	0.541	0.447	0.459	30
117	6150	52.37	33.21	200	0.041	0.302	0.13	1.481	0.15	0.165	0.545	0.536	0.454	0.464	30
118	6151	52.37	33.46	199.999	0.044	0.311	0.129	1.443	0.146	0.16	0.513	0.504	0.487	0.496	30
119	6152	52.37	33.71	199.999	0.05	0.307	0.121	1.443	0.123	0.139	0.458	0.443	0.542	0.557	30
120	6153	52.37	33.96	199.999	0.048	0.305	0.118	1.45	0.114	0.131	0.461	0.442	0.539	0.558	30
121	6154	52.37	34.21	199.998	0.046	0.307	0.122	1.453	0.13	0.148	0.517	0.499	0.483	0.501	30
122	6155	52.37	34.46	199.999	0.04	0.315	0.134	1.458	0.171	0.188	0.63	0.619	0.37	0.381	30
123	6156	52.37	34.71	200	0.036	0.319	0.145	1.453	0.204	0.221	0.707	0.699	0.293	0.301	30
124	6157	52.12	-9.54	197.218	0.216	0.336	0.142	1.274	0.178	0.186	0.533	0.53	0.467	0.47	30
125	6158	52.12	-9.29	198.306	0.223	0.335	0.14	1.266	0.174	0.182	0.527	0.528	0.473	0.471	30
126	6159	52.12	-9.04	198.896	0.226	0.336	0.145	1.307	0.18	0.19	0.548	0.555	0.451	0.445	30
127	6160	52.12	-8.79	198.125	0.22	0.333	0.146	1.345	0.19	0.201	0.563	0.572	0.437	0.428	30
128	6161	52.12	-8.54	197.94	0.216	0.33	0.146	1.356	0.188	0.2	0.562	0.571	0.438	0.429	30
129	6162	52.12	-8.29	197.827	0.214	0.33	0.147	1.365	0.187	0.197	0.559	0.566	0.441	0.434	30
130	6163	52.12	-8.04	198.127	0.217	0.33	0.146	1.362	0.183	0.192	0.544	0.551	0.456	0.449	30
131	6164	52.12	-7.79	198.535	0.214	0.331	0.144	1.359	0.182	0.191	0.542	0.547	0.458	0.453	30
132	6165	52.12	-4.54	199.335	0.195	0.34	0.157	1.359	0.192	0.204	0.583	0.586	0.417	0.414	30
133	6166	52.12	-4.29	199.662	0.203	0.34	0.155	1.341	0.191	0.202	0.582	0.587	0.418	0.413	30
134	6167	52.12	-4.04	199.453	0.203	0.339	0.149	1.314	0.187	0.195	0.576	0.577	0.424	0.423	30
135	6168	52.12	-3.79	196.462	0.21	0.335	0.137	1.263	0.173	0.176	0.548	0.545	0.452	0.455	30
136	6169	52.12	-3.54	197.495	0.21	0.338	0.144	1.296	0.184	0.188	0.585	0.584	0.415	0.416	30
137	6170	52.12	-3.29	199.442	0.211	0.337	0.15	1.332	0.198	0.203	0.614	0.616	0.386	0.384	30
138	6171	52.12	-3.04	199.318	0.206	0.33	0.152	1.38	0.201	0.209	0.612	0.611	0.388	0.389	30
139	6172	52.12	-2.79	199.777	0.182	0.322	0.156	1.441	0.213	0.223	0.615	0.611	0.385	0.389	30
140	6173	52.12	-2.54	199.878	0.178	0.322	0.16	1.444	0.22	0.231	0.613	0.608	0.387	0.392	30
141	6174	52.12	-2.29	199.823	0.161	0.321	0.162	1.448	0.234	0.244	0.586	0.576	0.414	0.424	30
142	6175	52.12	-2.04	199.775	0.157	0.324	0.171	1.456	0.249	0.262	0.608	0.597	0.392	0.403	30
143	6176	52.12	-1.79	199.903	0.172	0.329	0.179	1.456	0.258	0.277	0.642	0.632	0.358	0.368	30
144	6177	52.12	-1.54	199.917	0.178	0.332	0.186	1.452	0.272	0.293	0.666	0.657	0.334	0.343	30
145	6178	52.12	-1.29	199.922	0.174	0.334	0.189	1.449	0.282	0.303	0.68	0.672	0.32	0.328	30
146	6179	52.12	-1.04	199.966	0.169	0.333	0.189	1.45	0.281	0.303	0.674	0.668	0.327	0.333	30
147	6180	52.12	-0.789999999999999	199.98	0.167	0.333	0.185	1.461	0.279	0.299	0.669	0.661	0.332	0.339	30
148	6181	52.12	-0.539999999999999	199.994	0.163	0.33	0.182	1.465	0.279	0.296	0.657	0.647	0.343	0.353	30
149	6182	52.12	-0.289999999999999	199.997	0.153	0.328	0.179	1.463	0.28	0.294	0.641	0.626	0.36	0.374	30
150	6183	52.12	-0.0399999999999991	200	0.154	0.334	0.181	1.443	0.289	0.302	0.661	0.646	0.339	0.354	30
151	6184	52.12	0.210000000000001	199.999	0.146	0.328	0.178	1.443	0.278	0.292	0.655	0.64	0.345	0.36	30
152	6185	52.12	0.460000000000001	199.996	0.153	0.329	0.182	1.466	0.278	0.295	0.659	0.647	0.341	0.354	30
153	6186	52.12	0.710000000000001	199.999	0.146	0.324	0.175	1.48	0.261	0.279	0.622	0.612	0.378	0.389	30
154	6187	52.12	0.960000000000001	200	0.13	0.319	0.166	1.488	0.244	0.26	0.599	0.588	0.401	0.412	30
155	6188	52.12	1.21	200	0.114	0.314	0.159	1.482	0.227	0.24	0.56	0.547	0.44	0.453	30
156	6189	52.12	4.71	200	0.052	0.354	0.166	1.388	0.298	0.286	0.64	0.607	0.36	0.393	30
157	6190	52.12	4.96	199.999	0.055	0.354	0.168	1.394	0.312	0.301	0.633	0.604	0.367	0.396	30
158	6191	52.12	5.21	199.999	0.063	0.293	0.127	1.459	0.17	0.167	0.393	0.371	0.607	0.629	30
159	6192	52.12	5.46	199.993	0.066	0.277	0.114	1.469	0.127	0.129	0.335	0.32	0.664	0.68	30
160	6193	52.12	5.71	199.998	0.074	0.251	0.098	1.489	0.062	0.07	0.21	0.205	0.79	0.795	30
161	6194	52.12	5.96	199.994	0.089	0.255	0.1	1.487	0.071	0.081	0.256	0.249	0.744	0.75	30
162	6195	52.12	6.21	199.998	0.06	0.257	0.106	1.49	0.097	0.105	0.296	0.281	0.704	0.718	30
163	6196	52.12	6.46	199.998	0.054	0.249	0.099	1.488	0.073	0.082	0.236	0.224	0.764	0.775	30
164	6197	52.12	6.71	200	0.056	0.248	0.097	1.505	0.071	0.081	0.242	0.234	0.757	0.766	30
165	6198	52.12	6.96	200	0.075	0.262	0.103	1.507	0.09	0.103	0.345	0.339	0.654	0.661	30
166	6199	52.12	7.21	200	0.086	0.277	0.117	1.501	0.123	0.139	0.466	0.46	0.534	0.54	30
167	6200	52.12	7.46	200	0.08	0.27	0.115	1.506	0.122	0.137	0.448	0.441	0.552	0.559	30
168	6201	52.12	7.71	199.998	0.079	0.261	0.106	1.509	0.104	0.118	0.373	0.369	0.627	0.631	30
169	6202	52.12	7.96	199.98	0.096	0.273	0.115	1.511	0.119	0.135	0.433	0.429	0.567	0.571	30
170	6203	52.12	8.21	199.987	0.114	0.288	0.128	1.513	0.14	0.157	0.525	0.519	0.475	0.481	30
171	6204	52.12	8.46	199.996	0.122	0.298	0.139	1.516	0.159	0.176	0.621	0.613	0.379	0.387	30
172	6205	52.12	8.71	199.986	0.127	0.302	0.143	1.518	0.168	0.185	0.654	0.648	0.346	0.352	30
173	6206	52.12	8.96	199.978	0.147	0.312	0.152	1.517	0.183	0.202	0.681	0.673	0.319	0.327	30
174	6207	52.12	9.21	199.877	0.161	0.316	0.155	1.51	0.187	0.206	0.689	0.679	0.311	0.321	30
175	6208	52.12	9.46	199.823	0.162	0.316	0.156	1.508	0.187	0.205	0.703	0.692	0.297	0.308	30
176	6209	52.12	9.71	199.851	0.145	0.314	0.153	1.508	0.179	0.198	0.711	0.702	0.289	0.298	30
177	6210	52.12	9.96	199.986	0.133	0.315	0.156	1.51	0.185	0.205	0.719	0.711	0.281	0.289	30
178	6211	52.12	10.21	199.888	0.124	0.315	0.156	1.512	0.184	0.204	0.725	0.717	0.275	0.282	30
179	6212	52.12	10.46	199.865	0.114	0.314	0.158	1.507	0.19	0.209	0.71	0.705	0.29	0.295	30
180	6213	52.12	10.71	199.953	0.119	0.322	0.165	1.505	0.201	0.222	0.73	0.727	0.269	0.273	30
181	6214	52.12	10.96	199.997	0.121	0.321	0.163	1.505	0.198	0.219	0.712	0.709	0.288	0.291	30
182	6215	52.12	11.21	200	0.113	0.316	0.154	1.509	0.179	0.198	0.685	0.684	0.315	0.316	30
183	6216	52.12	11.46	200	0.096	0.305	0.144	1.513	0.165	0.182	0.614	0.614	0.386	0.386	30
184	6217	52.12	11.71	199.997	0.08	0.281	0.129	1.513	0.153	0.167	0.468	0.469	0.532	0.531	30
185	6218	52.12	11.96	199.974	0.083	0.262	0.112	1.509	0.116	0.134	0.361	0.369	0.639	0.631	30
186	6219	52.12	12.21	199.933	0.092	0.247	0.099	1.497	0.078	0.095	0.275	0.285	0.724	0.715	30
187	6220	52.12	12.46	199.986	0.11	0.247	0.098	1.494	0.072	0.09	0.286	0.296	0.713	0.704	30
188	6221	52.12	12.71	199.975	0.097	0.251	0.102	1.503	0.08	0.097	0.299	0.308	0.701	0.692	30
189	6222	52.12	12.96	199.881	0.088	0.245	0.099	1.498	0.068	0.084	0.24	0.249	0.759	0.751	30
190	6223	52.12	13.21	199.808	0.084	0.244	0.099	1.491	0.068	0.082	0.22	0.229	0.779	0.771	30
191	6224	52.12	13.46	199.572	0.094	0.238	0.095	1.494	0.061	0.075	0.21	0.219	0.789	0.781	30
192	6225	52.12	13.71	199.536	0.092	0.234	0.093	1.494	0.051	0.065	0.175	0.18	0.824	0.819	30
193	6226	52.12	13.96	199.925	0.089	0.238	0.096	1.501	0.06	0.073	0.2	0.203	0.799	0.796	30
194	6227	52.12	14.21	199.97	0.088	0.239	0.097	1.507	0.065	0.079	0.223	0.229	0.776	0.77	30
195	6228	52.12	14.46	199.983	0.097	0.236	0.093	1.502	0.057	0.07	0.206	0.211	0.793	0.788	30
196	6229	52.12	14.71	199.99	0.087	0.245	0.1	1.506	0.076	0.088	0.244	0.248	0.755	0.751	30
197	6230	52.12	14.96	199.973	0.089	0.234	0.092	1.496	0.052	0.065	0.182	0.186	0.817	0.813	30
198	6231	52.12	15.21	199.974	0.092	0.234	0.091	1.494	0.053	0.066	0.192	0.195	0.807	0.804	30
199	6232	52.12	15.46	199.994	0.087	0.237	0.096	1.52	0.072	0.088	0.249	0.255	0.75	0.745	30
200	6233	52.12	15.71	199.978	0.082	0.241	0.099	1.528	0.083	0.101	0.279	0.286	0.72	0.714	30
201	6234	52.12	15.96	199.985	0.07	0.237	0.097	1.52	0.069	0.084	0.223	0.23	0.776	0.769	30
202	6235	52.12	16.21	199.998	0.066	0.239	0.1	1.529	0.08	0.098	0.258	0.267	0.742	0.732	30
203	6236	52.12	16.46	199.999	0.061	0.246	0.105	1.544	0.099	0.12	0.33	0.34	0.67	0.659	30
204	6237	52.12	16.71	200	0.058	0.243	0.105	1.556	0.099	0.12	0.336	0.345	0.664	0.655	30
205	6238	52.12	16.96	200	0.063	0.239	0.103	1.555	0.094	0.113	0.311	0.319	0.688	0.681	30
206	6239	52.12	17.21	200	0.06	0.235	0.101	1.553	0.084	0.103	0.286	0.295	0.714	0.705	30
207	6240	52.12	17.46	200	0.058	0.234	0.101	1.556	0.083	0.103	0.29	0.299	0.709	0.701	30
208	6241	52.12	17.71	199.994	0.056	0.234	0.1	1.549	0.088	0.108	0.297	0.304	0.703	0.695	30
209	6242	52.12	17.96	199.943	0.056	0.233	0.099	1.545	0.086	0.106	0.281	0.289	0.719	0.71	30
210	6243	52.12	18.21	199.985	0.063	0.23	0.098	1.543	0.087	0.106	0.284	0.294	0.715	0.705	30
211	6244	52.12	18.46	199.998	0.074	0.232	0.099	1.537	0.089	0.107	0.289	0.3	0.71	0.7	30
212	6245	52.12	18.71	199.997	0.061	0.233	0.101	1.539	0.088	0.108	0.287	0.301	0.712	0.699	30
213	6246	52.12	18.96	200	0.056	0.229	0.099	1.542	0.084	0.108	0.297	0.314	0.703	0.686	30
214	6247	52.12	19.21	200	0.056	0.232	0.101	1.536	0.091	0.114	0.33	0.346	0.669	0.654	30
215	6248	52.12	19.46	200	0.055	0.241	0.103	1.532	0.093	0.115	0.341	0.354	0.658	0.645	30
216	6249	52.12	19.71	200	0.056	0.245	0.104	1.537	0.087	0.109	0.325	0.338	0.674	0.661	30
217	6250	52.12	19.96	200	0.057	0.244	0.103	1.538	0.087	0.108	0.308	0.32	0.692	0.68	30
218	6251	52.12	20.21	200	0.055	0.235	0.099	1.54	0.076	0.094	0.277	0.284	0.722	0.715	30
219	6252	52.12	20.46	200	0.055	0.245	0.102	1.538	0.078	0.094	0.297	0.299	0.702	0.701	30
220	6253	52.12	20.71	200	0.057	0.244	0.102	1.536	0.082	0.096	0.3	0.299	0.7	0.701	30
221	6254	52.12	20.96	200	0.061	0.247	0.108	1.533	0.095	0.107	0.32	0.317	0.679	0.683	30
222	6255	52.12	21.21	200	0.059	0.248	0.104	1.534	0.081	0.094	0.276	0.272	0.724	0.727	30
223	6256	52.12	21.46	200	0.054	0.24	0.098	1.541	0.069	0.085	0.24	0.244	0.759	0.756	30
224	6257	52.12	21.71	200	0.052	0.242	0.099	1.538	0.072	0.089	0.262	0.269	0.737	0.731	30
225	6258	52.12	21.96	199.999	0.051	0.244	0.099	1.533	0.068	0.086	0.253	0.259	0.747	0.741	30
226	6259	52.12	22.21	199.996	0.05	0.243	0.099	1.536	0.069	0.085	0.259	0.265	0.74	0.734	30
227	6260	52.12	22.46	200	0.051	0.252	0.103	1.538	0.075	0.092	0.302	0.307	0.697	0.693	30
