# Command file for Castanea
# Generated on Rstudio by user vandermeersch, on the 2023-06-23

# The filenames below are relative to the folder containing this command file
castaneaFileName	=	CastaneaSpecies_08_2021.txt
inventoryFileName	=	C:/Users/vandermeersch/Documents/CEFE/phd/hindcasting/simulation/castanea/run/inventory.txt

climateBaseName	=	D:/climate/HadCM3B_60Kyr_Climate/2023_dataset/castanea_format/025deg/5500BP/
climateExtension	=	.txt
simulationName	=	ind1_


#	siteId	gridName	latitude	longitude	soilHeight	stone	wfc	wilt	bulk	SOLCLAYtop	SOLCLAYsol	SOLFINtop	SOLFINsol	SOLSANDtop	SOLSANDsol	numberOfYears
1	10726	44.12	24.96	200	0.031	0.343	0.214	1.497	0.343	0.362	0.791	0.785	0.209	0.215	30
2	10727	44.12	25.21	200	0.03	0.339	0.212	1.497	0.333	0.353	0.781	0.774	0.219	0.226	30
3	10728	44.12	25.46	200	0.03	0.349	0.216	1.494	0.345	0.362	0.792	0.784	0.208	0.216	30
4	10729	44.12	25.71	200	0.03	0.347	0.214	1.493	0.34	0.357	0.784	0.774	0.216	0.226	30
5	10730	44.12	25.96	199.999	0.032	0.337	0.205	1.491	0.316	0.333	0.763	0.754	0.237	0.246	30
6	10731	44.12	26.21	199.995	0.032	0.331	0.2	1.49	0.303	0.32	0.753	0.744	0.247	0.256	30
7	10732	44.12	26.46	199.998	0.032	0.334	0.202	1.486	0.303	0.32	0.766	0.755	0.234	0.245	30
8	10733	44.12	26.71	199.998	0.032	0.337	0.204	1.488	0.308	0.327	0.78	0.769	0.221	0.23	30
9	10734	44.12	26.96	199.997	0.035	0.335	0.203	1.489	0.307	0.327	0.782	0.772	0.219	0.228	30
10	10735	44.12	27.21	200	0.035	0.334	0.206	1.489	0.304	0.324	0.781	0.771	0.219	0.228	30
11	10736	44.12	27.46	200	0.039	0.33	0.204	1.488	0.295	0.316	0.771	0.763	0.229	0.237	30
12	10737	44.12	27.71	199.999	0.045	0.326	0.204	1.493	0.293	0.314	0.767	0.762	0.234	0.238	30
13	10738	44.12	27.96	200	0.053	0.322	0.202	1.498	0.289	0.311	0.76	0.757	0.241	0.243	30
14	10739	44.12	28.21	200	0.051	0.326	0.205	1.505	0.29	0.312	0.775	0.772	0.225	0.228	30
15	10740	44.12	28.46	199.989	0.054	0.326	0.205	1.511	0.291	0.318	0.762	0.759	0.238	0.241	30
16	10741	43.87	-1.04	199.992	0.062	0.294	0.149	1.508	0.171	0.217	0.457	0.467	0.543	0.533	30
17	10742	43.87	-0.789999999999999	199.999	0.067	0.287	0.151	1.517	0.176	0.223	0.483	0.492	0.517	0.508	30
18	10743	43.87	-0.539999999999999	199.997	0.073	0.287	0.153	1.522	0.182	0.229	0.51	0.519	0.489	0.481	30
19	10744	43.87	-0.289999999999999	199.991	0.077	0.292	0.159	1.526	0.19	0.238	0.554	0.561	0.445	0.439	30
20	10745	43.87	-0.0399999999999991	199.969	0.093	0.301	0.168	1.524	0.199	0.239	0.591	0.59	0.409	0.41	30
21	10746	43.87	0.210000000000001	199.968	0.114	0.316	0.188	1.52	0.242	0.271	0.664	0.658	0.336	0.342	30
22	10747	43.87	0.460000000000001	199.999	0.119	0.325	0.204	1.517	0.284	0.3	0.728	0.718	0.272	0.282	30
23	10748	43.87	0.710000000000001	200	0.114	0.326	0.205	1.519	0.288	0.301	0.736	0.726	0.264	0.274	30
24	10749	43.87	0.960000000000001	200	0.111	0.323	0.201	1.52	0.282	0.298	0.726	0.716	0.274	0.284	30
25	10750	43.87	1.21	200	0.092	0.312	0.187	1.524	0.26	0.284	0.69	0.683	0.309	0.317	30
26	10751	43.87	1.46	200	0.09	0.313	0.189	1.525	0.266	0.296	0.685	0.682	0.315	0.318	30
27	10752	43.87	1.71	199.998	0.1	0.322	0.2	1.519	0.281	0.315	0.698	0.7	0.302	0.3	30
28	10753	43.87	1.96	199.999	0.101	0.325	0.204	1.521	0.288	0.323	0.705	0.71	0.295	0.29	30
29	10754	43.87	2.21	199.99	0.118	0.326	0.198	1.514	0.275	0.317	0.678	0.687	0.322	0.314	30
30	10755	43.87	2.46	199.957	0.148	0.322	0.178	1.5	0.242	0.287	0.626	0.629	0.375	0.371	30
31	10756	43.87	2.71	199.887	0.162	0.322	0.173	1.495	0.245	0.288	0.626	0.63	0.374	0.37	30
32	10757	43.87	2.96	199.336	0.17	0.323	0.175	1.482	0.25	0.295	0.625	0.631	0.375	0.369	30
33	10758	43.87	3.21	199.137	0.174	0.331	0.183	1.474	0.264	0.317	0.632	0.641	0.368	0.359	30
34	10759	43.87	3.46	198.91	0.192	0.336	0.187	1.463	0.262	0.318	0.628	0.639	0.372	0.362	30
35	10760	43.87	3.71	199.033	0.195	0.339	0.193	1.466	0.267	0.327	0.634	0.65	0.366	0.35	30
36	10761	43.87	3.96	199.668	0.164	0.332	0.196	1.487	0.265	0.323	0.646	0.663	0.355	0.337	30
37	10762	43.87	4.21	199.643	0.149	0.323	0.189	1.504	0.251	0.301	0.633	0.647	0.368	0.353	30
38	10763	43.87	4.46	199.571	0.136	0.317	0.183	1.508	0.244	0.287	0.624	0.634	0.377	0.366	30
39	10764	43.87	4.71	199.296	0.121	0.316	0.182	1.51	0.249	0.285	0.629	0.636	0.371	0.365	30
40	10765	43.87	4.96	199.363	0.122	0.314	0.182	1.518	0.251	0.285	0.639	0.645	0.361	0.355	30
41	10766	43.87	5.21	198.66	0.148	0.327	0.193	1.507	0.274	0.318	0.652	0.664	0.348	0.337	30
42	10767	43.87	5.46	199.139	0.163	0.33	0.195	1.499	0.272	0.316	0.653	0.665	0.347	0.336	30
43	10768	43.87	5.71	199.169	0.168	0.326	0.191	1.506	0.26	0.299	0.647	0.654	0.353	0.346	30
44	10769	43.87	5.96	198.94	0.163	0.32	0.181	1.508	0.248	0.283	0.632	0.636	0.368	0.364	30
45	10770	43.87	6.21	194.902	0.187	0.323	0.174	1.475	0.242	0.277	0.622	0.624	0.378	0.376	30
46	10771	43.87	6.46	187.669	0.215	0.327	0.166	1.434	0.232	0.263	0.608	0.604	0.392	0.395	30
47	10772	43.87	6.71	183.692	0.223	0.325	0.16	1.42	0.223	0.25	0.599	0.593	0.402	0.407	30
48	10773	43.87	6.96	184.261	0.227	0.33	0.17	1.44	0.236	0.27	0.607	0.606	0.394	0.394	30
49	10774	43.87	7.21	182.753	0.229	0.331	0.173	1.441	0.237	0.272	0.6	0.601	0.4	0.399	30
50	10775	43.87	7.46	180.753	0.241	0.333	0.175	1.427	0.244	0.279	0.607	0.607	0.394	0.393	30
51	10776	43.87	7.71	187.059	0.239	0.338	0.184	1.431	0.263	0.305	0.629	0.633	0.371	0.367	30
52	10777	43.87	7.96	195.391	0.213	0.342	0.194	1.464	0.284	0.335	0.638	0.65	0.362	0.35	30
53	10778	43.87	10.46	197.357	0.14	0.333	0.19	1.466	0.27	0.308	0.637	0.641	0.363	0.359	30
54	10779	43.87	10.71	198.452	0.131	0.327	0.187	1.479	0.268	0.307	0.641	0.645	0.359	0.355	30
55	10780	43.87	10.96	199.571	0.126	0.328	0.192	1.487	0.282	0.322	0.667	0.672	0.333	0.328	30
56	10781	43.87	11.21	199.766	0.132	0.338	0.205	1.489	0.3	0.343	0.684	0.691	0.316	0.309	30
57	10782	43.87	11.46	199.547	0.141	0.341	0.204	1.486	0.294	0.34	0.685	0.69	0.316	0.31	30
58	10783	43.87	11.71	199.476	0.153	0.338	0.194	1.467	0.276	0.315	0.674	0.67	0.326	0.33	30
59	10784	43.87	11.96	199.75	0.156	0.341	0.201	1.479	0.291	0.333	0.689	0.689	0.311	0.311	30
60	10785	43.87	12.21	199.872	0.148	0.342	0.209	1.49	0.311	0.355	0.717	0.721	0.283	0.28	30
61	10786	43.87	12.46	199.953	0.135	0.342	0.217	1.5	0.33	0.371	0.744	0.749	0.256	0.251	30
62	10787	43.87	12.71	199.915	0.119	0.338	0.218	1.505	0.334	0.369	0.756	0.759	0.243	0.241	30
63	10788	43.87	15.71	199.948	0.068	0.347	0.224	1.481	0.365	0.399	0.707	0.714	0.293	0.286	30
64	10789	43.87	15.96	199.911	0.078	0.351	0.23	1.484	0.372	0.405	0.714	0.722	0.286	0.278	30
65	10790	43.87	16.21	199.908	0.09	0.35	0.224	1.47	0.345	0.386	0.693	0.704	0.307	0.296	30
66	10791	43.87	16.46	198.239	0.135	0.34	0.197	1.438	0.295	0.334	0.653	0.659	0.347	0.342	30
67	10792	43.87	16.71	198.001	0.141	0.333	0.181	1.431	0.264	0.297	0.636	0.633	0.364	0.367	30
68	10793	43.87	16.96	197.077	0.152	0.329	0.171	1.42	0.24	0.27	0.623	0.617	0.377	0.383	30
69	10794	43.87	17.21	196.939	0.155	0.329	0.166	1.403	0.22	0.254	0.606	0.601	0.394	0.399	30
70	10795	43.87	17.46	195.677	0.163	0.332	0.168	1.404	0.218	0.253	0.612	0.604	0.388	0.396	30
71	10796	43.87	17.71	191.993	0.182	0.329	0.16	1.391	0.213	0.237	0.611	0.594	0.389	0.406	30
72	10797	43.87	17.96	195.576	0.159	0.325	0.161	1.42	0.215	0.237	0.622	0.606	0.378	0.394	30
73	10798	43.87	18.21	196.225	0.138	0.328	0.174	1.453	0.234	0.265	0.648	0.641	0.352	0.359	30
74	10799	43.87	18.46	196.971	0.167	0.331	0.174	1.423	0.232	0.268	0.644	0.632	0.356	0.368	30
75	10800	43.87	18.71	196.951	0.173	0.329	0.167	1.421	0.22	0.255	0.635	0.621	0.365	0.379	30
76	10801	43.87	18.96	198.645	0.16	0.33	0.174	1.45	0.23	0.268	0.647	0.64	0.353	0.36	30
77	10802	43.87	19.21	198.15	0.172	0.33	0.175	1.445	0.233	0.268	0.644	0.631	0.356	0.369	30
78	10803	43.87	19.46	198.399	0.163	0.324	0.173	1.463	0.232	0.264	0.639	0.626	0.361	0.374	30
79	10804	43.87	19.71	199.492	0.129	0.326	0.184	1.497	0.252	0.291	0.664	0.661	0.336	0.34	30
80	10805	43.87	19.96	199.92	0.103	0.324	0.188	1.51	0.252	0.289	0.675	0.672	0.325	0.329	30
81	10806	43.87	20.21	199.969	0.078	0.321	0.191	1.513	0.259	0.296	0.682	0.678	0.318	0.322	30
82	10807	43.87	20.46	199.985	0.061	0.317	0.191	1.522	0.265	0.302	0.674	0.672	0.327	0.328	30
83	10808	43.87	20.71	199.989	0.06	0.317	0.194	1.523	0.267	0.307	0.67	0.671	0.33	0.329	30
84	10809	43.87	20.96	199.987	0.068	0.322	0.198	1.52	0.267	0.313	0.67	0.672	0.33	0.328	30
85	10810	43.87	21.21	199.989	0.057	0.313	0.191	1.519	0.267	0.301	0.656	0.655	0.344	0.345	30
86	10811	43.87	21.46	199.958	0.057	0.316	0.194	1.514	0.276	0.306	0.674	0.67	0.326	0.33	30
87	10812	43.87	21.71	199.743	0.091	0.324	0.188	1.504	0.257	0.294	0.669	0.664	0.331	0.336	30
