# Command file for Castanea
# Generated on Rstudio by user vandermeersch, on the 2023-10-26

# The filenames below are relative to the folder containing this command file
castaneaFileName	=	qpetraea_subset1_rep1.txt
inventoryFileName	=	C:/Users/vandermeersch/Documents/CEFE/phd/castanea/run/inventory.txt

climateBaseName	=	D:/climate/ERA5-Land/castanea_format/
climateExtension	=	.txt
simulationName	=	ind1_


#	siteId	gridName	latitude	longitude	soilHeight	stone	wfc	wilt	bulk	SOLCLAYtop	SOLCLAYsol	SOLFINtop	SOLFINsol	SOLSANDtop	SOLSANDsol	numberOfYears
1	1	71.1	-8.4	181.822544698416	0.248	0.31	0.11	1.133	0.095	0.09	0.355	0.341	0.645	0.659	30
2	2	71.1	-8.3	168.712143308631	0.27	0.315	0.113	1.13	0.106	0.098	0.373	0.357	0.627	0.643	30
3	3	71.1	-8.2	175.601652062503	0.283	0.318	0.113	1.05	0.163	0.151	0.421	0.4	0.579	0.599	30
4	4	71.1	-8.1	161.84606312604	0.292	0.321	0.114	1.048	0.145	0.134	0.411	0.391	0.59	0.609	30
5	5	71.1	25.6	163.319124497872	0.228	0.323	0.118	1.33	0.086	0.089	0.441	0.428	0.558	0.572	30
6	6	71.1	25.7	164.913659575212	0.215	0.323	0.118	1.353	0.089	0.094	0.444	0.432	0.556	0.568	30
7	7	71.1	25.8	163.037630873463	0.222	0.321	0.117	1.351	0.081	0.086	0.44	0.426	0.56	0.574	30
8	8	71	-8.3	167.674833814712	0.281	0.311	0.112	1.157	0.087	0.079	0.361	0.343	0.639	0.657	30
9	9	71	24	162.352450233316	0.241	0.308	0.102	1.286	0.079	0.085	0.442	0.424	0.558	0.576	30
10	10	71	25.4	159.355241358467	0.229	0.315	0.108	1.329	0.08	0.083	0.439	0.422	0.561	0.578	30
11	11	71	25.5	164.040562631574	0.219	0.32	0.115	1.336	0.089	0.092	0.449	0.435	0.551	0.565	30
12	12	71	25.6	166.223467671567	0.212	0.323	0.12	1.375	0.098	0.103	0.454	0.443	0.546	0.556	30
13	13	71	25.7	170.883831028574	0.207	0.321	0.118	1.381	0.091	0.095	0.45	0.44	0.549	0.56	30
14	14	71	26	168.535792520972	0.28	0.314	0.108	1.282	0.105	0.107	0.482	0.45	0.518	0.549	30
15	15	71	27.4	154.757137873172	0.216	0.317	0.109	1.328	0.08	0.081	0.439	0.422	0.561	0.578	30
16	16	71	27.5	153.211450506306	0.217	0.316	0.108	1.314	0.079	0.078	0.429	0.413	0.57	0.587	30
17	17	71	27.6	153.904432121064	0.201	0.314	0.106	1.293	0.08	0.08	0.413	0.398	0.587	0.602	30
18	18	71	27.7	161.247717486558	0.199	0.313	0.106	1.316	0.079	0.08	0.412	0.396	0.588	0.604	30
19	19	71	27.8	170.43694159221	0.176	0.311	0.101	1.351	0.074	0.076	0.415	0.4	0.584	0.6	30
20	20	71	27.9	162.631926416825	0.186	0.31	0.102	1.369	0.075	0.076	0.409	0.394	0.59	0.606	30
21	21	71	28	162.852642879081	0.196	0.309	0.1	1.363	0.059	0.06	0.396	0.381	0.604	0.619	30
22	22	71	28.1	157.599510612351	0.198	0.309	0.1	1.363	0.065	0.066	0.402	0.387	0.598	0.613	30
23	23	71	28.2	166.415966443887	0.195	0.309	0.103	1.354	0.061	0.065	0.416	0.397	0.583	0.603	30
24	24	71	28.4	155.658150635722	0.208	0.312	0.105	1.317	0.077	0.079	0.42	0.4	0.58	0.6	30
25	25	71	28.5	163.531181019249	0.192	0.31	0.104	1.324	0.074	0.078	0.432	0.412	0.567	0.588	30
26	26	70.9	-8.9	156.395163562697	0.251	0.309	0.106	1.136	0.08	0.072	0.369	0.351	0.63	0.649	30
27	27	70.9	-8.8	147.099932676438	0.298	0.311	0.109	1.116	0.09	0.079	0.389	0.369	0.611	0.631	30
28	28	70.9	-8.7	148.733310389254	0.297	0.316	0.114	1.093	0.089	0.082	0.378	0.358	0.622	0.642	30
29	29	70.9	24.7	151.132005443484	0.22	0.31	0.105	1.356	0.056	0.058	0.405	0.39	0.595	0.61	30
30	30	70.9	24.8	154.414265024122	0.231	0.309	0.105	1.371	0.06	0.062	0.408	0.394	0.591	0.606	30
31	31	70.9	24.9	152.714774376538	0.226	0.308	0.105	1.368	0.06	0.062	0.397	0.382	0.602	0.617	30
32	32	70.9	25	153.767458729946	0.212	0.308	0.106	1.337	0.061	0.064	0.404	0.388	0.595	0.612	30
33	33	70.9	25.1	150.894735556745	0.215	0.305	0.105	1.347	0.057	0.06	0.387	0.372	0.612	0.628	30
34	34	70.9	25.2	150.98591368721	0.219	0.303	0.102	1.334	0.067	0.069	0.407	0.39	0.593	0.61	30
35	35	70.9	25.3	152.675612683765	0.211	0.314	0.109	1.292	0.079	0.079	0.44	0.42	0.56	0.58	30
36	36	70.9	25.4	155.197692516616	0.204	0.314	0.106	1.331	0.069	0.069	0.427	0.409	0.572	0.59	30
37	37	70.9	25.5	158.096641745469	0.215	0.312	0.106	1.341	0.077	0.078	0.439	0.422	0.561	0.578	30
38	38	70.9	25.6	164.895688853906	0.217	0.314	0.107	1.344	0.08	0.082	0.449	0.432	0.551	0.568	30
39	39	70.9	25.7	172.049125637868	0.207	0.311	0.103	1.337	0.07	0.072	0.447	0.425	0.552	0.574	30
40	40	70.9	25.8	175.165987310761	0.178	0.312	0.103	1.309	0.07	0.072	0.458	0.433	0.542	0.566	30
41	41	70.9	25.9	174.494773061591	0.201	0.313	0.103	1.247	0.096	0.096	0.493	0.47	0.507	0.53	30
42	42	70.9	26.3	152.301267602384	0.231	0.314	0.108	1.258	0.092	0.091	0.439	0.42	0.561	0.58	30
43	43	70.9	26.4	149.501062808927	0.229	0.314	0.106	1.274	0.086	0.086	0.438	0.421	0.562	0.578	30
