# Command file for Castanea
# Generated on Rstudio by user vandermeersch, on the 2023-10-09

# The filenames below are relative to the folder containing this command file
castaneaFileName	=	aalba_subset1_rep1.txt
inventoryFileName	=	C:/Users/vandermeersch/Documents/CEFE/phd/castanea/run/inventory.txt

climateBaseName	=	D:/climate/ERA5-Land/castanea_format/
climateExtension	=	.txt
simulationName	=	ind1_


#	siteId	gridName	latitude	longitude	soilHeight	stone	wfc	wilt	bulk	SOLCLAYtop	SOLCLAYsol	SOLFINtop	SOLFINsol	SOLSANDtop	SOLSANDsol	numberOfYears
1	90952	40.6	23.5	199.761050438187	0.143	0.305	0.184	1.529	0.242	0.29	0.576	0.598	0.424	0.402	30
2	90953	40.6	23.6	199.600683967562	0.148	0.306	0.182	1.52	0.234	0.284	0.564	0.585	0.435	0.415	30
3	90954	40.6	23.7	198.351028158844	0.141	0.313	0.189	1.502	0.245	0.295	0.587	0.602	0.413	0.398	30
4	91070	40.5	-8.8	200	0.077	0.309	0.153	1.458	0.177	0.217	0.452	0.473	0.548	0.527	30
5	91071	40.5	-8.7	200	0.09	0.306	0.153	1.488	0.164	0.225	0.447	0.484	0.553	0.516	30
6	91072	40.5	-8.6	200	0.104	0.308	0.158	1.49	0.18	0.256	0.481	0.529	0.519	0.472	30
7	91073	40.5	-8.5	199.999306987709	0.123	0.317	0.17	1.482	0.203	0.277	0.527	0.567	0.473	0.433	30
8	91074	40.5	-8.4	199.801836126543	0.156	0.317	0.17	1.473	0.199	0.279	0.54	0.578	0.46	0.422	30
9	91075	40.5	-8.3	199.074345149436	0.216	0.32	0.172	1.443	0.197	0.278	0.541	0.573	0.458	0.426	30
10	91076	40.5	-8.2	199.36134838907	0.206	0.32	0.167	1.449	0.192	0.271	0.525	0.558	0.475	0.442	30
11	91077	40.5	-8.1	199.87562877568	0.187	0.313	0.159	1.463	0.175	0.254	0.483	0.523	0.517	0.477	30
12	91078	40.5	-8	199.988503895861	0.191	0.308	0.154	1.472	0.17	0.251	0.454	0.504	0.546	0.496	30
13	91079	40.5	-7.9	199.999561713302	0.196	0.304	0.153	1.479	0.169	0.25	0.45	0.501	0.55	0.499	30
14	91080	40.5	-7.8	199.999180273476	0.197	0.304	0.155	1.486	0.17	0.25	0.456	0.506	0.544	0.494	30
15	91081	40.5	-7.7	199.996708745254	0.2	0.302	0.154	1.486	0.172	0.245	0.465	0.51	0.535	0.49	30
16	91082	40.5	-7.6	199.898861253101	0.223	0.305	0.151	1.475	0.176	0.239	0.476	0.511	0.524	0.489	30
17	91083	40.5	-7.5	199.632165825435	0.241	0.314	0.156	1.462	0.184	0.244	0.509	0.535	0.491	0.465	30
18	91084	40.5	-7.4	199.618048680687	0.24	0.312	0.157	1.467	0.178	0.242	0.492	0.524	0.508	0.476	30
19	91085	40.5	-7.3	199.897847137883	0.23	0.3	0.15	1.483	0.166	0.232	0.444	0.485	0.556	0.515	30
20	91086	40.5	-7.2	199.994407252191	0.217	0.291	0.148	1.493	0.158	0.222	0.425	0.467	0.575	0.533	30
21	91087	40.5	-7.1	199.983130812453	0.216	0.287	0.148	1.502	0.157	0.216	0.418	0.458	0.582	0.542	30
22	91088	40.5	-7	199.983644379201	0.225	0.287	0.149	1.507	0.164	0.221	0.422	0.459	0.578	0.541	30
23	91089	40.5	-6.9	199.999488434958	0.217	0.288	0.155	1.511	0.176	0.235	0.459	0.492	0.541	0.508	30
24	91090	40.5	-6.8	199.995517079248	0.207	0.295	0.164	1.514	0.192	0.249	0.505	0.533	0.495	0.467	30
25	91091	40.5	-6.7	199.909449079167	0.209	0.308	0.172	1.509	0.202	0.261	0.544	0.567	0.456	0.433	30
26	91092	40.5	-6.6	199.791397807603	0.204	0.314	0.175	1.507	0.206	0.267	0.57	0.592	0.431	0.408	30
27	91093	40.5	-6.5	199.5629205582	0.203	0.313	0.172	1.51	0.207	0.264	0.572	0.594	0.428	0.406	30
28	91094	40.5	-6.4	198.322944371789	0.221	0.313	0.17	1.507	0.208	0.264	0.572	0.593	0.429	0.407	30
29	91095	40.5	-6.3	195.700175410446	0.247	0.312	0.169	1.492	0.208	0.261	0.571	0.588	0.429	0.412	30
30	91096	40.5	-6.2	194.975462683154	0.248	0.312	0.166	1.48	0.209	0.256	0.563	0.576	0.437	0.424	30
31	91097	40.5	-6.1	197.588111848506	0.221	0.309	0.164	1.484	0.2	0.247	0.536	0.551	0.464	0.449	30
32	91098	40.5	-6	198.510832059853	0.213	0.304	0.16	1.494	0.192	0.243	0.522	0.541	0.478	0.459	30
33	91099	40.5	-5.9	199.52908329684	0.179	0.295	0.157	1.507	0.181	0.237	0.484	0.512	0.517	0.488	30
34	91100	40.5	-5.8	199.959836483967	0.163	0.288	0.154	1.516	0.179	0.236	0.474	0.504	0.527	0.496	30
35	91101	40.5	-5.7	199.877532529149	0.18	0.292	0.155	1.512	0.178	0.23	0.483	0.509	0.517	0.491	30
