# Command file for Castanea
# Generated on Rstudio by user vandermeersch, on the 2023-10-09

# The filenames below are relative to the folder containing this command file
castaneaFileName	=	aalba_subset1_rep1.txt
inventoryFileName	=	C:/Users/vandermeersch/Documents/CEFE/phd/castanea/run/inventory.txt

climateBaseName	=	D:/climate/ERA5-Land/castanea_format/
climateExtension	=	.txt
simulationName	=	ind1_


#	siteId	gridName	latitude	longitude	soilHeight	stone	wfc	wilt	bulk	SOLCLAYtop	SOLCLAYsol	SOLFINtop	SOLFINsol	SOLSANDtop	SOLSANDsol	numberOfYears
16	49354	52.2	13.5	199.566900394154	0.096	0.237	0.094	1.491	0.064	0.077	0.206	0.217	0.793	0.783	30
17	49355	52.2	13.6	199.618330997118	0.101	0.235	0.092	1.491	0.058	0.072	0.188	0.196	0.812	0.804	30
18	49356	52.2	13.7	199.318011736569	0.104	0.231	0.092	1.49	0.045	0.058	0.15	0.153	0.848	0.847	30
19	49357	52.2	13.8	199.693307182912	0.099	0.235	0.093	1.493	0.046	0.059	0.156	0.161	0.843	0.838	30
20	49358	52.2	13.9	199.9529576921	0.09	0.24	0.096	1.497	0.06	0.072	0.19	0.192	0.809	0.807	30
21	49359	52.2	14	199.979615489263	0.109	0.24	0.097	1.503	0.058	0.071	0.196	0.199	0.803	0.801	30
22	49360	52.2	14.1	199.999794319593	0.102	0.247	0.103	1.517	0.078	0.093	0.276	0.285	0.723	0.714	30
23	49361	52.2	14.2	199.999814170576	0.09	0.247	0.103	1.523	0.085	0.103	0.296	0.307	0.704	0.693	30
24	49362	52.2	14.3	199.992754507893	0.089	0.242	0.098	1.496	0.056	0.069	0.187	0.194	0.812	0.805	30
25	49363	52.2	14.4	199.999760963157	0.095	0.232	0.091	1.489	0.05	0.062	0.175	0.179	0.823	0.82	30
26	49364	52.2	14.5	199.995786905571	0.113	0.228	0.087	1.485	0.044	0.056	0.176	0.178	0.823	0.821	30
27	49365	52.2	14.6	199.999033469334	0.089	0.249	0.102	1.506	0.083	0.096	0.27	0.273	0.73	0.727	30
28	49366	52.2	14.7	199.99931548109	0.071	0.266	0.116	1.512	0.107	0.119	0.309	0.311	0.691	0.689	30
29	49367	52.2	14.8	199.994709637144	0.088	0.239	0.096	1.5	0.055	0.068	0.183	0.188	0.815	0.811	30
30	49368	52.2	14.9	199.994732347129	0.104	0.231	0.089	1.489	0.046	0.059	0.18	0.183	0.819	0.816	30
31	49369	52.2	15	199.970075804039	0.096	0.23	0.088	1.478	0.042	0.055	0.158	0.16	0.841	0.839	30
32	49370	52.2	15.1	199.948240940736	0.102	0.228	0.087	1.478	0.038	0.05	0.153	0.153	0.846	0.846	30
33	49371	52.2	15.2	199.987342005663	0.102	0.229	0.088	1.457	0.038	0.05	0.154	0.156	0.844	0.843	30
34	49372	52.2	15.3	199.989656323225	0.101	0.234	0.09	1.478	0.05	0.062	0.185	0.187	0.814	0.812	30
35	49373	52.2	15.4	199.998934116313	0.091	0.237	0.094	1.516	0.068	0.083	0.239	0.245	0.76	0.755	30
36	49374	52.2	15.5	199.999792029384	0.079	0.245	0.103	1.536	0.089	0.108	0.293	0.303	0.706	0.697	30
37	49375	52.2	15.6	199.999940237113	0.084	0.239	0.1	1.54	0.099	0.12	0.33	0.341	0.67	0.659	30
38	49376	52.2	15.7	199.998839621103	0.089	0.246	0.101	1.537	0.093	0.113	0.316	0.325	0.684	0.675	30
39	49377	52.2	15.8	199.992003613675	0.081	0.248	0.103	1.531	0.086	0.104	0.291	0.3	0.708	0.7	30
40	49378	52.2	15.9	199.989121973668	0.069	0.246	0.102	1.523	0.081	0.098	0.262	0.27	0.738	0.729	30
41	49379	52.2	16	199.998360383746	0.063	0.239	0.101	1.519	0.073	0.089	0.229	0.237	0.77	0.762	30
42	49380	52.2	16.1	199.998091299054	0.062	0.228	0.093	1.523	0.066	0.082	0.208	0.217	0.791	0.782	30
43	49381	52.2	16.2	200	0.064	0.227	0.092	1.529	0.069	0.086	0.22	0.228	0.779	0.772	30
44	49382	52.2	16.3	200	0.067	0.23	0.096	1.54	0.078	0.097	0.264	0.273	0.735	0.726	30
45	49383	52.2	16.4	200	0.059	0.238	0.103	1.55	0.098	0.12	0.339	0.35	0.66	0.65	30
46	49384	52.2	16.5	200	0.054	0.244	0.106	1.553	0.1	0.123	0.358	0.368	0.642	0.632	30
47	49385	52.2	16.6	200	0.054	0.255	0.109	1.557	0.1	0.123	0.357	0.369	0.643	0.631	30
48	49386	52.2	16.7	200	0.06	0.248	0.106	1.556	0.098	0.12	0.334	0.344	0.666	0.656	30
49	49387	52.2	16.8	200	0.067	0.237	0.1	1.549	0.091	0.11	0.304	0.31	0.696	0.69	30
50	49388	52.2	16.9	200	0.07	0.237	0.097	1.546	0.086	0.103	0.281	0.286	0.719	0.713	30
51	49389	52.2	17	200	0.065	0.237	0.097	1.55	0.083	0.1	0.264	0.271	0.736	0.729	30
52	49390	52.2	17.1	200	0.059	0.231	0.099	1.558	0.08	0.098	0.264	0.271	0.736	0.729	30
53	49391	52.2	17.2	200	0.055	0.235	0.105	1.557	0.084	0.103	0.289	0.296	0.711	0.704	30
54	49392	52.2	17.3	200	0.053	0.234	0.105	1.555	0.081	0.101	0.291	0.3	0.709	0.7	30
55	49393	52.2	17.4	200	0.052	0.234	0.101	1.558	0.077	0.098	0.28	0.289	0.72	0.711	30
56	49394	52.2	17.5	200	0.055	0.236	0.101	1.563	0.081	0.102	0.29	0.298	0.71	0.702	30
57	49395	52.2	17.6	200	0.05	0.234	0.102	1.567	0.089	0.112	0.324	0.333	0.676	0.667	30
58	49396	52.2	17.7	199.998822747759	0.052	0.239	0.101	1.549	0.095	0.116	0.313	0.321	0.687	0.679	30
59	49397	52.2	17.8	199.999652451044	0.052	0.25	0.106	1.539	0.102	0.123	0.317	0.325	0.683	0.675	30
60	49398	52.2	17.9	199.997049517641	0.049	0.25	0.106	1.545	0.108	0.13	0.339	0.348	0.661	0.652	30
61	49399	52.2	18	199.999332690887	0.049	0.242	0.107	1.552	0.107	0.13	0.337	0.349	0.663	0.651	30
62	49400	52.2	18.1	200	0.053	0.234	0.103	1.546	0.096	0.115	0.297	0.307	0.703	0.693	30
63	49401	52.2	18.2	200	0.059	0.228	0.099	1.547	0.096	0.114	0.3	0.309	0.7	0.69	30
64	49402	52.2	18.3	199.999829068813	0.075	0.238	0.104	1.537	0.102	0.119	0.325	0.331	0.674	0.668	30
65	49403	52.2	18.4	199.999981534828	0.065	0.236	0.102	1.529	0.115	0.132	0.327	0.335	0.672	0.664	30
66	49404	52.2	18.5	200	0.068	0.235	0.102	1.535	0.088	0.105	0.269	0.283	0.731	0.717	30
67	49405	52.2	18.6	200	0.059	0.24	0.106	1.544	0.096	0.115	0.311	0.323	0.689	0.676	30
68	49406	52.2	18.7	200	0.057	0.242	0.106	1.546	0.092	0.114	0.314	0.328	0.686	0.672	30
69	49407	52.2	18.8	200	0.052	0.232	0.102	1.549	0.087	0.111	0.306	0.323	0.694	0.677	30
70	49408	52.2	18.9	200	0.054	0.233	0.103	1.55	0.09	0.115	0.332	0.349	0.667	0.651	30
71	49409	52.2	19	200	0.057	0.226	0.099	1.547	0.083	0.107	0.309	0.326	0.691	0.674	30
72	49410	52.2	19.1	200	0.053	0.227	0.101	1.547	0.085	0.11	0.322	0.339	0.677	0.66	30
73	49411	52.2	19.2	200	0.054	0.227	0.1	1.539	0.087	0.112	0.326	0.342	0.673	0.658	30
74	49412	52.2	19.3	200	0.053	0.235	0.104	1.534	0.101	0.125	0.351	0.366	0.649	0.634	30
75	49413	52.2	19.4	200	0.052	0.242	0.106	1.53	0.107	0.129	0.362	0.375	0.637	0.624	30
76	49414	52.2	19.5	200	0.049	0.24	0.103	1.538	0.095	0.119	0.355	0.369	0.645	0.631	30
77	49415	52.2	19.6	200	0.053	0.243	0.105	1.539	0.094	0.119	0.353	0.367	0.647	0.633	30
78	49416	52.2	19.7	200	0.052	0.246	0.105	1.543	0.091	0.115	0.341	0.356	0.659	0.644	30
79	49417	52.2	19.8	200	0.053	0.253	0.107	1.542	0.091	0.115	0.325	0.341	0.675	0.659	30
80	49418	52.2	19.9	200	0.055	0.258	0.111	1.545	0.096	0.12	0.328	0.344	0.672	0.656	30
81	49419	52.2	20	200	0.049	0.252	0.112	1.54	0.096	0.116	0.325	0.338	0.676	0.662	30
82	49420	52.2	20.1	200	0.048	0.233	0.102	1.545	0.084	0.104	0.295	0.31	0.704	0.69	30
83	49421	52.2	20.2	200	0.049	0.231	0.099	1.544	0.08	0.099	0.281	0.292	0.718	0.708	30
84	49422	52.2	20.3	200	0.05	0.238	0.101	1.544	0.081	0.099	0.3	0.306	0.699	0.694	30
85	49423	52.2	20.4	200	0.048	0.242	0.102	1.545	0.079	0.097	0.314	0.317	0.685	0.682	30
86	49424	52.2	20.5	200	0.05	0.244	0.103	1.542	0.084	0.099	0.329	0.329	0.67	0.671	30
87	49425	52.2	20.6	200	0.054	0.252	0.108	1.535	0.093	0.106	0.347	0.344	0.652	0.655	30
88	49426	52.2	20.7	200	0.056	0.251	0.109	1.533	0.097	0.109	0.35	0.345	0.65	0.654	30
89	49427	52.2	20.8	200	0.06	0.253	0.111	1.531	0.099	0.109	0.353	0.346	0.647	0.654	30
90	49428	52.2	20.9	200	0.068	0.261	0.122	1.529	0.121	0.129	0.386	0.377	0.614	0.623	30
91	49429	52.2	21	200	0.072	0.271	0.134	1.521	0.144	0.151	0.417	0.407	0.583	0.593	30
92	49430	52.2	21.1	200	0.067	0.265	0.125	1.524	0.119	0.129	0.363	0.356	0.636	0.644	30
93	49431	52.2	21.2	200	0.063	0.242	0.098	1.535	0.073	0.084	0.255	0.25	0.744	0.749	30
94	49432	52.2	21.3	200	0.057	0.244	0.099	1.539	0.064	0.077	0.224	0.224	0.775	0.775	30
95	49433	52.2	21.4	200	0.051	0.245	0.101	1.54	0.074	0.09	0.246	0.251	0.753	0.749	30
96	49434	52.2	21.5	200	0.05	0.241	0.099	1.546	0.074	0.09	0.253	0.26	0.746	0.74	30
97	49435	52.2	21.6	200	0.051	0.24	0.101	1.549	0.073	0.09	0.266	0.273	0.734	0.727	30
98	49436	52.2	21.7	200	0.057	0.248	0.102	1.543	0.073	0.09	0.271	0.278	0.728	0.722	30
99	49437	52.2	21.8	200	0.063	0.248	0.099	1.533	0.071	0.087	0.263	0.267	0.737	0.733	30
100	49438	52.2	21.9	200	0.056	0.253	0.101	1.529	0.07	0.087	0.255	0.26	0.744	0.739	30
101	49439	52.2	22	200	0.048	0.247	0.099	1.538	0.064	0.082	0.236	0.243	0.763	0.757	30
102	49440	52.2	22.1	200	0.047	0.245	0.099	1.545	0.066	0.083	0.25	0.257	0.749	0.743	30
103	49441	52.2	22.2	200	0.048	0.239	0.098	1.542	0.076	0.093	0.269	0.276	0.731	0.724	30
104	49442	52.2	22.3	200	0.048	0.253	0.107	1.54	0.081	0.097	0.288	0.293	0.711	0.707	30
105	49443	52.2	22.4	200	0.048	0.25	0.102	1.538	0.074	0.09	0.282	0.286	0.717	0.714	30
106	49444	52.2	22.5	199.999720798303	0.051	0.258	0.103	1.532	0.071	0.087	0.293	0.296	0.706	0.703	30
107	49445	52.2	22.6	199.999076499004	0.056	0.257	0.102	1.547	0.068	0.086	0.314	0.317	0.686	0.683	30
108	49446	52.2	22.7	199.999807543872	0.051	0.256	0.104	1.548	0.076	0.093	0.335	0.34	0.664	0.66	30
109	49447	52.2	22.8	200	0.053	0.257	0.105	1.549	0.082	0.1	0.347	0.351	0.653	0.649	30
110	49448	52.2	22.9	200	0.05	0.254	0.103	1.547	0.078	0.095	0.337	0.338	0.663	0.662	30
111	49449	52.2	23	200	0.053	0.253	0.101	1.54	0.075	0.089	0.32	0.32	0.679	0.68	30
112	49450	52.2	23.1	199.995503078384	0.054	0.253	0.101	1.539	0.074	0.09	0.322	0.324	0.677	0.676	30
113	49451	52.2	23.2	199.999631451781	0.054	0.253	0.099	1.545	0.077	0.093	0.329	0.328	0.671	0.672	30
114	49452	52.2	23.3	200	0.054	0.257	0.104	1.542	0.081	0.097	0.349	0.348	0.651	0.652	30
115	49453	52.2	23.4	200	0.056	0.264	0.111	1.541	0.091	0.111	0.393	0.391	0.607	0.609	30
116	49454	52.2	23.5	199.999644336679	0.054	0.268	0.113	1.537	0.09	0.108	0.378	0.376	0.622	0.624	30
117	49455	52.2	23.6	200	0.056	0.259	0.11	1.546	0.096	0.112	0.417	0.414	0.583	0.586	30
118	49456	52.2	23.7	200	0.047	0.259	0.112	1.544	0.107	0.121	0.407	0.404	0.593	0.596	30
119	49457	52.2	23.8	199.99994171585	0.049	0.256	0.11	1.551	0.097	0.111	0.394	0.391	0.606	0.608	30
120	49458	52.2	23.9	199.998992528366	0.053	0.253	0.105	1.55	0.084	0.097	0.348	0.344	0.652	0.656	30
121	49459	52.2	24	200	0.041	0.252	0.106	1.548	0.089	0.102	0.365	0.361	0.634	0.639	30
122	49460	52.2	24.1	199.999735566028	0.038	0.251	0.106	1.548	0.096	0.109	0.373	0.369	0.627	0.631	30
123	49461	52.2	24.2	199.998059089925	0.039	0.253	0.107	1.542	0.096	0.107	0.378	0.372	0.621	0.628	30
124	49462	52.2	24.3	200	0.038	0.255	0.109	1.541	0.093	0.102	0.375	0.367	0.625	0.633	30
125	49463	52.2	24.4	200	0.036	0.256	0.111	1.529	0.097	0.104	0.375	0.364	0.625	0.636	30
126	49464	52.2	24.5	200	0.034	0.258	0.109	1.531	0.089	0.099	0.355	0.345	0.645	0.655	30
127	49465	52.2	24.6	200	0.038	0.254	0.106	1.525	0.084	0.094	0.336	0.327	0.664	0.673	30
128	49466	52.2	24.7	200	0.035	0.253	0.109	1.528	0.095	0.105	0.363	0.355	0.637	0.645	30
129	49467	52.2	24.8	199.997649654597	0.033	0.256	0.108	1.532	0.095	0.105	0.357	0.348	0.643	0.652	30
130	49468	52.2	24.9	199.993711945359	0.033	0.264	0.113	1.529	0.097	0.107	0.371	0.362	0.629	0.638	30
131	49469	52.2	25	200	0.035	0.265	0.117	1.527	0.098	0.11	0.393	0.386	0.607	0.614	30
132	49470	52.2	25.1	200	0.04	0.267	0.115	1.528	0.094	0.105	0.379	0.37	0.621	0.63	30
133	49471	52.2	25.2	199.918952720533	0.042	0.269	0.117	1.527	0.091	0.102	0.382	0.373	0.618	0.627	30
134	49472	52.2	25.3	199.851076357996	0.049	0.269	0.111	1.519	0.086	0.098	0.368	0.36	0.632	0.64	30
135	49473	52.2	25.4	199.966088802319	0.048	0.269	0.115	1.526	0.087	0.1	0.366	0.36	0.634	0.64	30
136	49474	52.2	25.5	199.959889908646	0.046	0.262	0.107	1.531	0.089	0.103	0.377	0.371	0.623	0.629	30
137	49475	52.2	25.6	199.998404077197	0.043	0.264	0.112	1.531	0.088	0.105	0.382	0.378	0.617	0.622	30
138	49476	52.2	25.7	199.997539263367	0.049	0.26	0.105	1.525	0.086	0.102	0.363	0.357	0.637	0.643	30
139	49477	52.2	25.8	199.997126998776	0.051	0.259	0.103	1.523	0.085	0.099	0.357	0.35	0.643	0.65	30
140	49478	52.2	25.9	199.997571156336	0.046	0.263	0.113	1.529	0.094	0.11	0.386	0.382	0.613	0.618	30
141	49479	52.2	26	199.999644146184	0.043	0.265	0.116	1.526	0.103	0.117	0.407	0.401	0.593	0.599	30
142	49480	52.2	26.1	199.999688151397	0.045	0.273	0.116	1.501	0.104	0.115	0.386	0.377	0.614	0.622	30
143	49481	52.2	26.2	200	0.047	0.278	0.113	1.492	0.1	0.109	0.348	0.337	0.652	0.663	30
144	49482	52.2	26.3	200	0.047	0.275	0.109	1.493	0.097	0.105	0.331	0.318	0.669	0.682	30
145	49483	52.2	26.4	199.993945890468	0.044	0.274	0.115	1.496	0.113	0.119	0.369	0.357	0.631	0.643	30
146	49484	52.2	26.5	199.99628799779	0.038	0.308	0.133	1.484	0.138	0.143	0.429	0.418	0.571	0.582	30
147	49485	52.2	26.6	200	0.038	0.306	0.13	1.461	0.138	0.144	0.424	0.413	0.576	0.587	30
148	49486	52.2	26.7	200	0.044	0.301	0.129	1.469	0.115	0.121	0.375	0.364	0.625	0.636	30
149	49487	52.2	26.8	200	0.049	0.283	0.111	1.471	0.1	0.107	0.345	0.332	0.655	0.668	30
150	49488	52.2	26.9	200	0.044	0.28	0.116	1.485	0.115	0.122	0.382	0.37	0.619	0.63	30
151	49489	52.2	27	200	0.044	0.275	0.117	1.492	0.12	0.129	0.403	0.393	0.597	0.606	30
152	49490	52.2	27.1	199.998160970697	0.043	0.275	0.115	1.498	0.115	0.126	0.383	0.374	0.616	0.626	30
153	49491	52.2	27.2	199.983719065385	0.041	0.277	0.113	1.486	0.114	0.125	0.37	0.36	0.63	0.64	30
154	49492	52.2	27.3	199.98610261561	0.048	0.277	0.107	1.472	0.099	0.109	0.334	0.321	0.665	0.679	30
155	49493	52.2	27.4	199.983984903821	0.048	0.278	0.112	1.496	0.107	0.116	0.362	0.35	0.638	0.65	30
156	49494	52.2	27.5	199.974276504493	0.048	0.28	0.107	1.45	0.094	0.102	0.325	0.309	0.675	0.691	30
157	49495	52.2	27.6	199.996052179785	0.045	0.277	0.105	1.461	0.088	0.097	0.321	0.305	0.679	0.695	30
158	49496	52.2	27.7	199.988359289627	0.052	0.271	0.105	1.472	0.083	0.094	0.314	0.304	0.686	0.696	30
159	49497	52.2	27.8	199.998745152807	0.059	0.262	0.098	1.466	0.065	0.076	0.273	0.262	0.727	0.738	30
160	49498	52.2	27.9	199.997494672881	0.059	0.261	0.1	1.473	0.067	0.078	0.283	0.271	0.717	0.73	30
161	49499	52.2	28	199.997458734961	0.054	0.27	0.103	1.473	0.068	0.079	0.283	0.27	0.717	0.73	30
162	49500	52.2	28.1	199.999637356557	0.064	0.258	0.097	1.467	0.063	0.075	0.271	0.257	0.728	0.742	30
163	49501	52.2	28.2	199.99989961038	0.062	0.253	0.094	1.475	0.063	0.074	0.278	0.265	0.722	0.735	30
164	49502	52.2	28.3	199.996282508451	0.063	0.253	0.095	1.469	0.063	0.075	0.27	0.256	0.73	0.744	30
165	49503	52.2	28.4	200	0.049	0.251	0.096	1.504	0.064	0.076	0.279	0.268	0.721	0.733	30
166	49504	52.2	28.5	200	0.049	0.251	0.097	1.499	0.069	0.079	0.291	0.281	0.709	0.719	30
167	49505	52.2	28.6	199.999984787348	0.05	0.257	0.098	1.487	0.073	0.084	0.299	0.287	0.701	0.714	30
168	49506	52.2	28.7	199.999787507242	0.04	0.267	0.106	1.49	0.093	0.104	0.347	0.335	0.653	0.665	30
169	49507	52.2	28.8	199.990665868114	0.043	0.275	0.105	1.477	0.082	0.092	0.314	0.3	0.685	0.699	30
170	49508	52.2	28.9	199.933427289896	0.053	0.282	0.107	1.463	0.08	0.09	0.311	0.294	0.688	0.705	30
171	49509	52.2	29	199.999905064169	0.04	0.273	0.111	1.476	0.087	0.095	0.334	0.32	0.666	0.68	30
172	49510	52.2	29.1	199.999314818216	0.053	0.268	0.103	1.476	0.074	0.084	0.304	0.29	0.695	0.71	30
173	49511	52.2	29.2	199.999123701999	0.06	0.267	0.104	1.479	0.075	0.085	0.313	0.299	0.687	0.701	30
174	49512	52.2	29.3	200	0.058	0.26	0.105	1.504	0.064	0.075	0.296	0.285	0.704	0.716	30
175	49513	52.2	29.4	200	0.056	0.264	0.106	1.503	0.065	0.076	0.314	0.303	0.686	0.698	30
176	49514	52.2	29.5	200	0.053	0.274	0.107	1.487	0.071	0.082	0.33	0.317	0.67	0.683	30
177	49515	52.2	29.6	199.999887756778	0.057	0.281	0.109	1.488	0.075	0.089	0.334	0.32	0.666	0.68	30
178	49516	52.2	29.7	199.999730240396	0.056	0.28	0.112	1.488	0.078	0.093	0.353	0.339	0.647	0.661	30
179	49517	52.2	29.8	200	0.048	0.294	0.118	1.49	0.095	0.109	0.396	0.383	0.604	0.617	30
180	49518	52.2	29.9	200	0.046	0.284	0.11	1.493	0.089	0.103	0.377	0.364	0.623	0.636	30
181	49519	52.2	30	200	0.054	0.271	0.105	1.499	0.084	0.099	0.364	0.352	0.636	0.649	30
182	49520	52.2	30.1	200	0.048	0.276	0.111	1.508	0.103	0.117	0.404	0.393	0.596	0.607	30
183	49521	52.2	30.2	200	0.04	0.292	0.123	1.529	0.127	0.142	0.464	0.456	0.536	0.544	30
184	49522	52.2	30.3	200	0.041	0.296	0.126	1.539	0.136	0.151	0.493	0.485	0.507	0.515	30
185	49523	52.2	30.4	200	0.041	0.296	0.127	1.544	0.138	0.153	0.523	0.515	0.477	0.485	30
186	49524	52.2	30.5	199.9960976853	0.04	0.301	0.131	1.51	0.14	0.154	0.529	0.522	0.471	0.478	30
187	49525	52.2	30.6	199.995929978585	0.045	0.298	0.122	1.49	0.12	0.132	0.447	0.439	0.553	0.561	30
188	49526	52.2	30.7	200	0.046	0.286	0.113	1.511	0.096	0.107	0.381	0.372	0.619	0.628	30
189	49527	52.2	30.8	200	0.047	0.288	0.121	1.51	0.093	0.102	0.375	0.365	0.625	0.635	30
190	49528	52.2	30.9	200	0.05	0.299	0.116	1.499	0.092	0.101	0.375	0.364	0.625	0.635	30
191	49529	52.2	31	199.997682946681	0.057	0.281	0.107	1.508	0.084	0.095	0.355	0.342	0.645	0.658	30
192	49530	52.2	31.1	199.992579842748	0.059	0.283	0.105	1.523	0.084	0.097	0.373	0.36	0.627	0.64	30
193	49531	52.2	31.2	199.996404867548	0.056	0.288	0.114	1.527	0.088	0.101	0.395	0.384	0.604	0.615	30
194	49532	52.2	31.3	200	0.056	0.287	0.115	1.529	0.101	0.115	0.424	0.415	0.575	0.585	30
195	49533	52.2	31.4	200	0.052	0.296	0.122	1.531	0.123	0.139	0.49	0.48	0.51	0.52	30
196	49534	52.2	31.5	200	0.046	0.302	0.127	1.531	0.144	0.161	0.554	0.543	0.446	0.457	30
197	49535	52.2	31.6	200	0.047	0.302	0.129	1.527	0.151	0.167	0.553	0.542	0.447	0.458	30
198	49536	52.2	31.7	200	0.048	0.298	0.134	1.516	0.152	0.165	0.533	0.522	0.467	0.478	30
199	49537	52.2	31.8	200	0.039	0.304	0.134	1.515	0.144	0.158	0.513	0.503	0.487	0.497	30
200	49538	52.2	31.9	200	0.043	0.306	0.122	1.498	0.116	0.129	0.453	0.44	0.547	0.56	30
201	49541	52.2	32.2	199.9999172707	0.048	0.297	0.118	1.497	0.126	0.14	0.47	0.46	0.53	0.54	30
202	49542	52.2	32.3	199.999649962035	0.05	0.299	0.115	1.491	0.117	0.131	0.462	0.453	0.538	0.547	30
203	49543	52.2	32.4	199.999609692699	0.051	0.3	0.121	1.481	0.115	0.128	0.452	0.439	0.548	0.561	30
204	49544	52.2	32.5	199.997233125832	0.041	0.304	0.125	1.495	0.146	0.159	0.554	0.545	0.446	0.455	30
205	49545	52.2	32.6	199.999685237127	0.047	0.302	0.125	1.499	0.124	0.137	0.489	0.479	0.511	0.521	30
206	49546	52.2	32.7	199.999994800327	0.047	0.299	0.119	1.481	0.12	0.132	0.484	0.473	0.516	0.526	30
207	49547	52.2	32.8	199.998967532722	0.041	0.299	0.12	1.487	0.124	0.137	0.478	0.468	0.521	0.532	30
208	49548	52.2	32.9	199.999989029169	0.044	0.306	0.123	1.491	0.123	0.136	0.493	0.482	0.506	0.518	30
209	49549	52.2	33	199.999987947293	0.043	0.304	0.125	1.487	0.135	0.149	0.518	0.508	0.482	0.492	30
210	49550	52.2	33.1	199.998938332482	0.052	0.301	0.123	1.483	0.12	0.135	0.484	0.473	0.516	0.527	30
211	49551	52.2	33.2	199.999947318486	0.048	0.289	0.121	1.489	0.123	0.138	0.501	0.49	0.499	0.51	30
212	49552	52.2	33.3	199.998846913522	0.056	0.302	0.128	1.431	0.149	0.165	0.534	0.528	0.465	0.472	30
213	49553	52.2	33.4	199.997067358162	0.044	0.309	0.132	1.45	0.151	0.161	0.524	0.514	0.476	0.485	30
214	49554	52.2	33.5	199.99990799419	0.031	0.298	0.13	1.505	0.146	0.155	0.521	0.511	0.479	0.489	30
215	49555	52.2	33.6	199.998879685787	0.034	0.3	0.126	1.499	0.133	0.147	0.492	0.483	0.507	0.517	30
216	49556	52.2	33.7	199.997229858668	0.041	0.297	0.122	1.49	0.12	0.14	0.46	0.453	0.54	0.547	30
217	49557	52.2	33.8	199.999366884164	0.041	0.297	0.121	1.494	0.117	0.137	0.48	0.468	0.521	0.532	30
218	49558	52.2	33.9	199.998720038585	0.042	0.297	0.122	1.48	0.114	0.134	0.486	0.475	0.515	0.526	30
219	49559	52.2	34	199.998416778834	0.033	0.304	0.126	1.472	0.14	0.16	0.565	0.552	0.435	0.448	30
220	49560	52.2	34.1	199.996509132349	0.034	0.31	0.135	1.465	0.155	0.176	0.605	0.593	0.395	0.407	30
221	49561	52.2	34.2	199.999620381755	0.028	0.304	0.136	1.464	0.177	0.196	0.668	0.659	0.331	0.341	30
222	49620	52.1	-10.5	187.763284881043	0.196	0.332	0.133	1.186	0.158	0.16	0.537	0.505	0.463	0.495	30
223	49621	52.1	-10.4	196.753955285158	0.193	0.336	0.14	1.246	0.151	0.157	0.546	0.52	0.454	0.48	30
224	49622	52.1	-10.3	197.060099643762	0.214	0.337	0.142	1.242	0.155	0.161	0.549	0.524	0.45	0.476	30
225	49623	52.1	-9.8	198.076194256499	0.183	0.337	0.143	1.274	0.162	0.166	0.513	0.5	0.486	0.5	30
