# Command file for Castanea
# Generated on Rstudio by user vandermeersch, on the 2023-10-09

# The filenames below are relative to the folder containing this command file
castaneaFileName	=	aalba_subset1_rep1.txt
inventoryFileName	=	C:/Users/vandermeersch/Documents/CEFE/phd/castanea/run/inventory.txt

climateBaseName	=	D:/climate/ERA5-Land/castanea_format/
climateExtension	=	.txt
simulationName	=	ind1_


#	siteId	gridName	latitude	longitude	soilHeight	stone	wfc	wilt	bulk	SOLCLAYtop	SOLCLAYsol	SOLFINtop	SOLFINsol	SOLSANDtop	SOLSANDsol	numberOfYears
1	68448	47.7	27	200	0.055	0.324	0.188	1.473	0.285	0.298	0.738	0.725	0.262	0.275	30
2	68449	47.7	27.1	200	0.052	0.331	0.199	1.454	0.307	0.317	0.773	0.762	0.226	0.238	30
3	68450	47.7	27.2	200	0.052	0.332	0.197	1.455	0.304	0.313	0.762	0.751	0.238	0.249	30
4	68451	47.7	27.3	200	0.044	0.323	0.189	1.466	0.289	0.298	0.728	0.716	0.272	0.284	30
5	68452	47.7	27.4	199.994111664115	0.049	0.327	0.191	1.46	0.291	0.299	0.738	0.727	0.261	0.273	30
6	68453	47.7	27.5	199.998855832254	0.052	0.336	0.202	1.447	0.31	0.318	0.771	0.761	0.229	0.239	30
7	68454	47.7	27.6	200	0.055	0.337	0.205	1.44	0.317	0.325	0.782	0.773	0.218	0.227	30
8	68455	47.7	27.7	200	0.054	0.34	0.203	1.437	0.328	0.336	0.8	0.79	0.2	0.21	30
9	68456	47.7	27.8	200	0.059	0.338	0.199	1.435	0.321	0.329	0.788	0.776	0.212	0.223	30
10	68457	47.7	27.9	200	0.057	0.335	0.197	1.45	0.31	0.319	0.765	0.753	0.235	0.246	30
11	68458	47.7	28	200	0.06	0.338	0.2	1.449	0.308	0.319	0.769	0.757	0.231	0.243	30
12	68459	47.7	28.1	200	0.068	0.337	0.2	1.445	0.314	0.325	0.785	0.774	0.215	0.226	30
