# Command file for Castanea
# Generated on Rstudio by user vandermeersch, on the 2023-10-09

# The filenames below are relative to the folder containing this command file
castaneaFileName	=	aalba_subset1_rep1.txt
inventoryFileName	=	C:/Users/vandermeersch/Documents/CEFE/phd/castanea/run/inventory.txt

climateBaseName	=	D:/climate/ERA5-Land/castanea_format/
climateExtension	=	.txt
simulationName	=	ind1_


#	siteId	gridName	latitude	longitude	soilHeight	stone	wfc	wilt	bulk	SOLCLAYtop	SOLCLAYsol	SOLFINtop	SOLFINsol	SOLSANDtop	SOLSANDsol	numberOfYears
25	63299	48.8	-3.1	199.755451708955	0.133	0.321	0.144	1.444	0.175	0.194	0.628	0.61	0.372	0.391	30
26	63300	48.8	-3	198.524008976173	0.152	0.317	0.143	1.425	0.18	0.196	0.6	0.581	0.4	0.419	30
27	63301	48.8	-1.6	199.963468579923	0.122	0.32	0.145	1.489	0.207	0.218	0.623	0.602	0.377	0.398	30
28	63302	48.8	-1.5	199.986122346059	0.128	0.306	0.145	1.49	0.191	0.211	0.665	0.647	0.335	0.353	30
29	63303	48.8	-1.4	200	0.13	0.316	0.148	1.483	0.185	0.21	0.716	0.699	0.284	0.301	30
30	63304	48.8	-1.3	199.999693707715	0.14	0.319	0.149	1.472	0.182	0.207	0.72	0.706	0.279	0.294	30
31	63305	48.8	-1.2	199.99957045247	0.147	0.319	0.147	1.47	0.185	0.208	0.711	0.697	0.289	0.303	30
32	63306	48.8	-1.1	199.988610770215	0.163	0.321	0.146	1.444	0.187	0.209	0.692	0.674	0.308	0.326	30
33	63307	48.8	-1	199.990394307306	0.163	0.319	0.145	1.441	0.188	0.209	0.676	0.657	0.325	0.344	30
34	63308	48.8	-0.9	199.988541721718	0.154	0.312	0.144	1.466	0.186	0.207	0.679	0.661	0.321	0.339	30
35	63309	48.8	-0.8	199.997684945474	0.154	0.321	0.154	1.473	0.203	0.225	0.727	0.709	0.273	0.291	30
36	63310	48.8	-0.7	199.996172153669	0.154	0.326	0.161	1.473	0.211	0.233	0.73	0.713	0.27	0.286	30
37	63311	48.8	-0.6	199.998477754449	0.146	0.321	0.16	1.49	0.21	0.233	0.726	0.708	0.274	0.291	30
38	63312	48.8	-0.5	199.99503961583	0.147	0.314	0.152	1.484	0.196	0.218	0.698	0.681	0.302	0.32	30
39	63313	48.8	-0.4	199.998886900312	0.16	0.316	0.152	1.475	0.194	0.217	0.682	0.665	0.318	0.335	30
40	63314	48.8	-0.3	199.996231077377	0.158	0.32	0.159	1.488	0.204	0.227	0.706	0.69	0.294	0.31	30
41	63315	48.8	-0.2	199.984088516191	0.146	0.324	0.17	1.501	0.222	0.249	0.768	0.757	0.232	0.243	30
42	63316	48.8	-0.1	199.997339500455	0.144	0.325	0.176	1.511	0.236	0.269	0.799	0.79	0.201	0.21	30
43	63317	48.8	0	199.905391491295	0.145	0.325	0.18	1.512	0.241	0.279	0.785	0.774	0.215	0.226	30
44	63318	48.8	0.1	199.935053366439	0.14	0.328	0.183	1.51	0.237	0.279	0.766	0.756	0.234	0.244	30
45	63319	48.8	0.2	199.972141292326	0.154	0.33	0.175	1.496	0.23	0.263	0.753	0.739	0.246	0.261	30
46	63320	48.8	0.3	199.978660114193	0.161	0.326	0.169	1.489	0.223	0.25	0.735	0.719	0.264	0.281	30
47	63321	48.8	0.4	199.939359862937	0.157	0.325	0.162	1.496	0.214	0.235	0.736	0.717	0.264	0.283	30
48	63322	48.8	0.5	199.993852012518	0.152	0.325	0.162	1.501	0.203	0.224	0.733	0.715	0.267	0.285	30
49	63323	48.8	0.6	200	0.146	0.327	0.168	1.507	0.196	0.221	0.774	0.761	0.226	0.238	30
50	63324	48.8	0.7	200	0.144	0.327	0.167	1.508	0.191	0.215	0.757	0.746	0.243	0.254	30
51	63325	48.8	0.8	200	0.142	0.326	0.163	1.506	0.179	0.205	0.743	0.734	0.257	0.266	30
52	63326	48.8	0.9	200	0.139	0.33	0.169	1.514	0.189	0.215	0.765	0.759	0.235	0.241	30
53	63327	48.8	1	200	0.141	0.337	0.176	1.518	0.205	0.233	0.801	0.799	0.199	0.201	30
54	63328	48.8	1.1	200	0.14	0.335	0.173	1.518	0.203	0.229	0.781	0.776	0.218	0.224	30
55	63329	48.8	1.2	200	0.133	0.33	0.171	1.518	0.205	0.23	0.756	0.749	0.244	0.251	30
56	63330	48.8	1.3	200	0.134	0.322	0.172	1.519	0.202	0.226	0.73	0.719	0.27	0.281	30
57	63331	48.8	1.4	200	0.135	0.306	0.161	1.525	0.199	0.224	0.704	0.689	0.296	0.311	30
58	63332	48.8	1.5	200	0.121	0.325	0.178	1.533	0.214	0.241	0.761	0.751	0.239	0.249	30
59	63333	48.8	1.6	200	0.122	0.327	0.186	1.53	0.231	0.261	0.773	0.767	0.227	0.233	30
60	63334	48.8	1.7	200	0.129	0.315	0.175	1.526	0.209	0.243	0.73	0.72	0.27	0.28	30
61	63335	48.8	1.8	200	0.137	0.316	0.176	1.521	0.209	0.242	0.712	0.702	0.288	0.298	30
62	63336	48.8	1.9	200	0.127	0.314	0.176	1.524	0.216	0.245	0.687	0.677	0.313	0.323	30
63	63337	48.8	2	200	0.117	0.305	0.168	1.527	0.207	0.232	0.639	0.626	0.361	0.374	30
64	63338	48.8	2.1	199.999443798496	0.128	0.299	0.159	1.521	0.203	0.227	0.617	0.604	0.383	0.396	30
65	63339	48.8	2.2	199.999308990657	0.146	0.304	0.16	1.508	0.203	0.23	0.625	0.612	0.375	0.388	30
66	63340	48.8	2.3	199.999945935469	0.141	0.308	0.174	1.498	0.233	0.26	0.628	0.615	0.373	0.385	30
67	63341	48.8	2.4	199.999943601355	0.117	0.301	0.167	1.501	0.233	0.251	0.591	0.573	0.409	0.427	30
68	63342	48.8	2.5	200	0.103	0.292	0.16	1.512	0.214	0.234	0.565	0.545	0.435	0.455	30
69	63343	48.8	2.6	200	0.099	0.294	0.164	1.525	0.206	0.235	0.566	0.551	0.434	0.449	30
70	63344	48.8	2.7	200	0.095	0.292	0.155	1.534	0.185	0.214	0.568	0.55	0.432	0.45	30
71	63345	48.8	2.8	200	0.098	0.293	0.151	1.536	0.178	0.205	0.588	0.565	0.412	0.435	30
72	63346	48.8	2.9	200	0.112	0.299	0.161	1.535	0.197	0.225	0.652	0.631	0.348	0.369	30
73	63347	48.8	3	200	0.121	0.309	0.178	1.538	0.218	0.253	0.731	0.714	0.269	0.286	30
74	63348	48.8	3.1	200	0.118	0.316	0.187	1.542	0.234	0.274	0.785	0.771	0.215	0.229	30
75	63349	48.8	3.2	200	0.115	0.319	0.191	1.541	0.243	0.285	0.806	0.792	0.194	0.208	30
76	63350	48.8	3.3	200	0.115	0.321	0.19	1.545	0.239	0.278	0.818	0.805	0.182	0.195	30
77	63351	48.8	3.4	200	0.119	0.323	0.188	1.542	0.243	0.28	0.822	0.811	0.178	0.189	30
78	63352	48.8	3.5	200	0.122	0.327	0.193	1.537	0.249	0.286	0.827	0.816	0.173	0.184	30
79	63353	48.8	3.6	199.998712521773	0.128	0.322	0.183	1.533	0.239	0.273	0.816	0.803	0.184	0.196	30
80	63354	48.8	3.7	199.999286145508	0.132	0.326	0.182	1.532	0.229	0.259	0.792	0.779	0.207	0.22	30
81	63355	48.8	3.8	199.999913305572	0.133	0.322	0.184	1.535	0.239	0.269	0.774	0.766	0.226	0.234	30
82	63356	48.8	3.9	200	0.125	0.319	0.189	1.542	0.248	0.28	0.773	0.765	0.227	0.235	30
83	63357	48.8	4	200	0.126	0.32	0.194	1.55	0.254	0.286	0.769	0.762	0.232	0.238	30
84	63358	48.8	4.1	200	0.126	0.323	0.197	1.554	0.256	0.286	0.759	0.752	0.242	0.248	30
85	63359	48.8	4.2	199.998128240946	0.132	0.324	0.198	1.552	0.255	0.286	0.753	0.747	0.248	0.253	30
86	63360	48.8	4.3	199.999797745511	0.133	0.325	0.2	1.549	0.27	0.299	0.791	0.784	0.21	0.217	30
87	63361	48.8	4.4	200	0.137	0.327	0.202	1.545	0.275	0.305	0.787	0.78	0.213	0.22	30
88	63362	48.8	4.5	199.999259751017	0.125	0.318	0.188	1.537	0.266	0.289	0.753	0.741	0.247	0.259	30
89	63363	48.8	4.6	199.999022421741	0.146	0.326	0.197	1.529	0.277	0.308	0.781	0.776	0.219	0.224	30
90	63364	48.8	4.7	199.998278058137	0.131	0.319	0.187	1.534	0.258	0.285	0.748	0.737	0.252	0.263	30
91	63365	48.8	4.8	199.999889300449	0.106	0.298	0.159	1.54	0.217	0.236	0.664	0.644	0.336	0.356	30
92	63366	48.8	4.9	200	0.125	0.302	0.16	1.533	0.211	0.229	0.693	0.675	0.307	0.325	30
93	63367	48.8	5	200	0.139	0.31	0.168	1.538	0.212	0.232	0.725	0.711	0.275	0.289	30
94	63368	48.8	5.1	199.999991631379	0.146	0.318	0.183	1.529	0.25	0.275	0.748	0.736	0.252	0.264	30
95	63369	48.8	5.2	199.999765680552	0.165	0.33	0.2	1.515	0.273	0.302	0.764	0.756	0.236	0.244	30
96	63370	48.8	5.3	199.998776391924	0.169	0.337	0.204	1.511	0.285	0.313	0.787	0.78	0.213	0.22	30
97	63371	48.8	5.4	200	0.166	0.339	0.203	1.512	0.283	0.309	0.803	0.797	0.197	0.203	30
98	63372	48.8	5.5	200	0.179	0.337	0.197	1.517	0.273	0.296	0.762	0.751	0.238	0.249	30
99	63373	48.8	5.6	199.99996796808	0.17	0.335	0.2	1.516	0.277	0.3	0.766	0.756	0.234	0.244	30
100	63374	48.8	5.7	199.999797666026	0.15	0.331	0.196	1.522	0.27	0.296	0.753	0.743	0.247	0.257	30
101	63375	48.8	5.8	199.999764897396	0.13	0.327	0.189	1.527	0.258	0.284	0.708	0.696	0.293	0.304	30
102	63376	48.8	5.9	200	0.129	0.327	0.202	1.529	0.281	0.315	0.759	0.753	0.241	0.247	30
103	63377	48.8	6	200	0.152	0.327	0.201	1.526	0.279	0.308	0.751	0.743	0.249	0.257	30
104	63378	48.8	6.1	200	0.167	0.326	0.194	1.52	0.266	0.289	0.721	0.708	0.28	0.292	30
105	63379	48.8	6.2	200	0.175	0.326	0.195	1.519	0.28	0.303	0.737	0.728	0.263	0.272	30
106	63380	48.8	6.3	199.999972368725	0.158	0.327	0.197	1.53	0.284	0.308	0.746	0.737	0.254	0.263	30
107	63381	48.8	6.4	199.99994570442	0.146	0.326	0.195	1.53	0.271	0.293	0.731	0.721	0.269	0.279	30
108	63382	48.8	6.5	200	0.15	0.326	0.193	1.528	0.266	0.285	0.737	0.726	0.263	0.274	30
109	63383	48.8	6.6	199.999988885043	0.139	0.326	0.193	1.531	0.271	0.289	0.748	0.737	0.252	0.263	30
110	63384	48.8	6.7	199.997129938003	0.121	0.318	0.183	1.533	0.257	0.275	0.721	0.709	0.279	0.29	30
111	63385	48.8	6.8	199.996127030752	0.116	0.312	0.169	1.532	0.241	0.258	0.688	0.677	0.311	0.322	30
112	63386	48.8	6.9	199.997266893996	0.127	0.308	0.163	1.532	0.232	0.251	0.675	0.663	0.324	0.337	30
113	63387	48.8	7	199.996889432712	0.138	0.314	0.179	1.533	0.251	0.275	0.702	0.691	0.298	0.309	30
114	63388	48.8	7.1	199.999958120464	0.141	0.324	0.198	1.53	0.279	0.308	0.752	0.745	0.248	0.255	30
115	63389	48.8	7.2	199.999683272224	0.142	0.319	0.187	1.53	0.262	0.288	0.735	0.727	0.265	0.273	30
116	63390	48.8	7.3	199.987527871362	0.166	0.302	0.159	1.519	0.212	0.228	0.641	0.624	0.359	0.375	30
117	63391	48.8	7.4	199.989189101107	0.146	0.302	0.161	1.518	0.208	0.225	0.637	0.624	0.363	0.375	30
118	63392	48.8	7.5	199.998977189345	0.111	0.313	0.18	1.522	0.238	0.262	0.703	0.699	0.297	0.301	30
119	63393	48.8	7.6	199.999159378219	0.107	0.31	0.174	1.517	0.233	0.255	0.708	0.702	0.292	0.298	30
120	63394	48.8	7.7	199.999605649319	0.085	0.279	0.138	1.52	0.187	0.202	0.594	0.58	0.407	0.42	30
121	63395	48.8	7.8	200	0.071	0.263	0.124	1.522	0.158	0.171	0.467	0.455	0.533	0.545	30
122	63396	48.8	7.9	200	0.067	0.263	0.116	1.522	0.158	0.17	0.455	0.441	0.544	0.559	30
123	63397	48.8	8	200	0.062	0.271	0.123	1.528	0.172	0.181	0.514	0.494	0.486	0.506	30
124	63398	48.8	8.1	199.999955735608	0.071	0.285	0.134	1.527	0.184	0.194	0.554	0.533	0.446	0.467	30
125	63399	48.8	8.2	199.997481032762	0.101	0.293	0.144	1.516	0.2	0.216	0.602	0.578	0.398	0.422	30
126	63400	48.8	8.3	199.965121073292	0.139	0.301	0.147	1.508	0.199	0.215	0.607	0.581	0.392	0.419	30
127	63401	48.8	8.4	199.624978450447	0.196	0.302	0.141	1.468	0.185	0.196	0.575	0.539	0.425	0.461	30
128	63402	48.8	8.5	198.736792799925	0.219	0.305	0.135	1.433	0.175	0.182	0.573	0.541	0.426	0.458	30
129	63403	48.8	8.6	198.314408105209	0.221	0.308	0.135	1.424	0.17	0.178	0.566	0.533	0.434	0.466	30
130	63404	48.8	8.7	199.685552563215	0.211	0.307	0.138	1.473	0.174	0.184	0.593	0.568	0.407	0.431	30
131	63405	48.8	8.8	199.993728917524	0.177	0.318	0.168	1.509	0.23	0.251	0.692	0.68	0.308	0.32	30
132	63406	48.8	8.9	200	0.155	0.323	0.186	1.52	0.255	0.281	0.726	0.719	0.274	0.281	30
133	63407	48.8	9	200	0.152	0.317	0.178	1.525	0.238	0.261	0.703	0.695	0.297	0.305	30
134	63408	48.8	9.1	200	0.159	0.31	0.17	1.523	0.212	0.232	0.639	0.626	0.361	0.374	30
135	63409	48.8	9.2	200	0.157	0.308	0.173	1.511	0.226	0.245	0.626	0.618	0.374	0.382	30
136	63410	48.8	9.3	200	0.152	0.305	0.172	1.517	0.226	0.249	0.649	0.638	0.351	0.362	30
137	63411	48.8	9.4	200	0.164	0.303	0.165	1.517	0.217	0.236	0.646	0.629	0.354	0.371	30
138	63412	48.8	9.5	199.999920556276	0.17	0.302	0.158	1.517	0.209	0.223	0.631	0.612	0.369	0.388	30
139	63413	48.8	9.6	199.992952712125	0.173	0.301	0.153	1.51	0.195	0.208	0.608	0.588	0.392	0.412	30
140	63414	48.8	9.7	199.99927052822	0.178	0.301	0.147	1.5	0.193	0.205	0.613	0.591	0.387	0.409	30
141	63415	48.8	9.8	199.999632282012	0.177	0.307	0.153	1.509	0.204	0.218	0.638	0.622	0.361	0.378	30
142	63416	48.8	9.9	199.996480745699	0.175	0.317	0.165	1.505	0.231	0.249	0.686	0.669	0.314	0.331	30
143	63417	48.8	10	199.994262994939	0.179	0.321	0.168	1.495	0.239	0.261	0.701	0.682	0.299	0.317	30
144	63418	48.8	10.1	199.979354045041	0.199	0.324	0.169	1.478	0.224	0.247	0.669	0.647	0.33	0.353	30
145	63419	48.8	10.2	199.996591051081	0.177	0.326	0.17	1.486	0.234	0.261	0.693	0.674	0.307	0.326	30
146	63420	48.8	10.3	199.998604805003	0.159	0.325	0.177	1.5	0.243	0.269	0.72	0.707	0.28	0.293	30
147	63421	48.8	10.4	200	0.164	0.315	0.166	1.514	0.223	0.245	0.692	0.676	0.308	0.324	30
148	63422	48.8	10.5	200	0.142	0.309	0.161	1.527	0.213	0.235	0.668	0.654	0.332	0.345	30
149	63423	48.8	10.6	200	0.13	0.308	0.163	1.532	0.211	0.231	0.655	0.643	0.344	0.356	30
150	63424	48.8	10.7	200	0.146	0.303	0.158	1.54	0.206	0.223	0.65	0.638	0.35	0.362	30
151	63425	48.8	10.8	200	0.152	0.299	0.154	1.542	0.196	0.212	0.635	0.617	0.364	0.382	30
152	63426	48.8	10.9	200	0.163	0.299	0.151	1.541	0.197	0.215	0.644	0.627	0.355	0.373	30
153	63427	48.8	11	199.999926418375	0.166	0.306	0.16	1.535	0.21	0.228	0.663	0.646	0.337	0.354	30
154	63428	48.8	11.1	199.995926371068	0.168	0.305	0.156	1.529	0.204	0.223	0.644	0.628	0.355	0.372	30
155	63429	48.8	11.2	199.992735526801	0.143	0.304	0.157	1.529	0.195	0.214	0.633	0.62	0.367	0.38	30
156	63430	48.8	11.3	199.999594137023	0.108	0.305	0.16	1.539	0.204	0.225	0.659	0.651	0.341	0.349	30
157	63431	48.8	11.4	199.999988284478	0.103	0.297	0.158	1.538	0.202	0.219	0.632	0.622	0.369	0.379	30
158	63432	48.8	11.5	199.999984099728	0.107	0.297	0.16	1.537	0.211	0.228	0.655	0.642	0.346	0.358	30
159	63433	48.8	11.6	200	0.101	0.299	0.162	1.541	0.214	0.234	0.677	0.666	0.323	0.334	30
160	63434	48.8	11.7	200	0.103	0.287	0.149	1.541	0.192	0.209	0.6	0.588	0.4	0.412	30
161	63435	48.8	11.8	199.998939785282	0.11	0.281	0.142	1.541	0.179	0.196	0.556	0.544	0.444	0.456	30
162	63436	48.8	11.9	199.994109428089	0.116	0.28	0.139	1.543	0.18	0.197	0.574	0.562	0.426	0.438	30
163	63437	48.8	12	199.965520380508	0.121	0.286	0.145	1.536	0.187	0.205	0.61	0.596	0.39	0.403	30
164	63438	48.8	12.1	199.975748639406	0.124	0.291	0.149	1.529	0.193	0.21	0.627	0.613	0.373	0.387	30
165	63439	48.8	12.2	200	0.122	0.296	0.153	1.527	0.203	0.22	0.651	0.638	0.349	0.362	30
166	63440	48.8	12.3	199.999368786934	0.116	0.301	0.157	1.525	0.211	0.229	0.673	0.659	0.327	0.341	30
167	63441	48.8	12.4	199.999384956366	0.112	0.295	0.153	1.528	0.214	0.232	0.685	0.667	0.315	0.332	30
168	63442	48.8	12.5	199.999872661284	0.104	0.304	0.161	1.534	0.222	0.241	0.713	0.699	0.287	0.301	30
169	63443	48.8	12.6	199.998857507087	0.099	0.303	0.157	1.535	0.224	0.241	0.73	0.717	0.27	0.283	30
170	63444	48.8	12.7	199.999474873916	0.092	0.306	0.157	1.533	0.215	0.23	0.731	0.718	0.269	0.282	30
171	63445	48.8	12.8	199.998301838681	0.092	0.302	0.152	1.528	0.218	0.229	0.708	0.694	0.291	0.307	30
172	63446	48.8	12.9	199.976260997289	0.099	0.297	0.148	1.523	0.216	0.226	0.656	0.637	0.345	0.363	30
173	63447	48.8	13	199.820258811398	0.124	0.297	0.146	1.51	0.204	0.215	0.628	0.605	0.372	0.395	30
174	63448	48.8	13.1	199.891265314213	0.145	0.297	0.142	1.503	0.191	0.203	0.617	0.59	0.383	0.41	30
175	63449	48.8	13.2	199.490632256814	0.178	0.301	0.139	1.483	0.185	0.194	0.595	0.561	0.405	0.439	30
176	63450	48.8	13.3	199.797898816865	0.186	0.296	0.132	1.478	0.17	0.18	0.559	0.525	0.441	0.475	30
177	63451	48.8	13.4	199.750177934375	0.191	0.297	0.134	1.487	0.171	0.181	0.578	0.546	0.422	0.453	30
178	63452	48.8	13.5	199.224684668922	0.193	0.301	0.137	1.486	0.178	0.187	0.595	0.563	0.404	0.437	30
179	63453	48.8	13.6	198.592512562652	0.202	0.303	0.132	1.465	0.177	0.184	0.588	0.554	0.412	0.446	30
180	63454	48.8	13.7	194.795647625227	0.207	0.3	0.121	1.421	0.143	0.148	0.531	0.491	0.47	0.509	30
181	63455	48.8	13.8	192.01632453177	0.228	0.298	0.115	1.384	0.128	0.131	0.506	0.466	0.494	0.534	30
182	63456	48.8	13.9	196.121797487217	0.23	0.299	0.115	1.377	0.121	0.125	0.505	0.467	0.495	0.533	30
183	63457	48.8	14	197.263346277911	0.219	0.302	0.119	1.403	0.14	0.146	0.529	0.498	0.47	0.502	30
184	63458	48.8	14.1	199.391158001231	0.204	0.3	0.122	1.437	0.148	0.157	0.544	0.51	0.455	0.49	30
185	63459	48.8	14.2	199.960351001631	0.197	0.297	0.13	1.477	0.157	0.17	0.564	0.531	0.436	0.469	30
186	63460	48.8	14.3	199.959375448027	0.197	0.293	0.134	1.502	0.165	0.182	0.57	0.541	0.43	0.459	30
187	63461	48.8	14.4	199.703660488582	0.181	0.294	0.14	1.499	0.167	0.186	0.575	0.548	0.425	0.452	30
188	63462	48.8	14.5	199.992345742153	0.168	0.287	0.137	1.526	0.166	0.189	0.568	0.548	0.432	0.452	30
189	63463	48.8	14.6	199.912286633216	0.174	0.285	0.13	1.51	0.162	0.182	0.551	0.526	0.449	0.474	30
190	63464	48.8	14.7	199.999432127781	0.151	0.281	0.131	1.529	0.165	0.187	0.549	0.53	0.451	0.47	30
191	63465	48.8	14.8	199.993530634472	0.156	0.283	0.126	1.513	0.155	0.172	0.527	0.507	0.473	0.493	30
192	63466	48.8	14.9	199.977943509372	0.157	0.279	0.122	1.517	0.145	0.161	0.501	0.484	0.499	0.516	30
193	63467	48.8	15	199.951854823927	0.157	0.276	0.121	1.518	0.136	0.15	0.498	0.477	0.502	0.522	30
194	63468	48.8	15.1	199.970917769622	0.15	0.278	0.125	1.526	0.141	0.157	0.516	0.495	0.484	0.504	30
195	63469	48.8	15.2	199.999847405367	0.149	0.28	0.138	1.536	0.15	0.168	0.557	0.542	0.442	0.458	30
196	63470	48.8	15.3	199.952570504548	0.146	0.283	0.143	1.54	0.161	0.18	0.581	0.569	0.419	0.432	30
197	63471	48.8	15.4	199.85795866474	0.165	0.284	0.141	1.529	0.155	0.172	0.571	0.553	0.429	0.447	30
198	63472	48.8	15.5	200	0.148	0.284	0.143	1.546	0.164	0.186	0.6	0.587	0.4	0.413	30
199	63473	48.8	15.6	200	0.151	0.286	0.145	1.548	0.17	0.192	0.616	0.6	0.384	0.399	30
200	63474	48.8	15.7	199.998875079886	0.144	0.292	0.151	1.546	0.176	0.2	0.629	0.617	0.371	0.383	30
201	63475	48.8	15.8	199.99778968212	0.144	0.292	0.154	1.542	0.186	0.211	0.646	0.634	0.353	0.366	30
202	63476	48.8	15.9	200	0.139	0.294	0.154	1.535	0.194	0.218	0.642	0.63	0.358	0.37	30
203	63477	48.8	16	200	0.126	0.291	0.158	1.516	0.207	0.221	0.633	0.62	0.367	0.38	30
204	63478	48.8	16.1	200	0.102	0.302	0.173	1.508	0.23	0.237	0.664	0.655	0.336	0.345	30
205	63479	48.8	16.2	200	0.086	0.295	0.166	1.511	0.223	0.228	0.621	0.607	0.379	0.393	30
206	63480	48.8	16.3	200	0.069	0.286	0.155	1.513	0.213	0.214	0.565	0.548	0.435	0.452	30
207	63481	48.8	16.4	200	0.064	0.29	0.158	1.513	0.22	0.224	0.549	0.535	0.451	0.465	30
208	63482	48.8	16.5	200	0.072	0.296	0.164	1.516	0.233	0.241	0.585	0.574	0.415	0.426	30
209	63483	48.8	16.6	200	0.094	0.303	0.172	1.519	0.238	0.249	0.639	0.627	0.361	0.373	30
210	63484	48.8	16.7	200	0.094	0.298	0.165	1.519	0.226	0.237	0.618	0.605	0.382	0.395	30
211	63485	48.8	16.8	200	0.072	0.279	0.146	1.517	0.206	0.213	0.537	0.52	0.463	0.48	30
212	63486	48.8	16.9	200	0.056	0.282	0.152	1.514	0.21	0.213	0.535	0.514	0.465	0.486	30
213	63487	48.8	17	200	0.056	0.285	0.154	1.51	0.215	0.219	0.554	0.533	0.446	0.467	30
214	63488	48.8	17.1	200	0.059	0.286	0.155	1.513	0.216	0.226	0.578	0.563	0.421	0.437	30
215	63489	48.8	17.2	200	0.081	0.302	0.173	1.523	0.237	0.252	0.672	0.66	0.328	0.34	30
216	63490	48.8	17.3	200	0.099	0.306	0.173	1.523	0.238	0.257	0.696	0.68	0.304	0.32	30
217	63491	48.8	17.4	200	0.116	0.307	0.165	1.517	0.232	0.254	0.689	0.672	0.311	0.328	30
218	63492	48.8	17.5	200	0.127	0.308	0.163	1.519	0.229	0.251	0.704	0.688	0.296	0.312	30
219	63493	48.8	17.6	199.999520859559	0.131	0.305	0.16	1.505	0.224	0.245	0.693	0.674	0.307	0.325	30
220	63494	48.8	17.7	199.999355863125	0.123	0.309	0.169	1.507	0.23	0.252	0.697	0.683	0.303	0.317	30
221	63495	48.8	17.8	199.999813792754	0.111	0.315	0.182	1.507	0.245	0.269	0.713	0.702	0.287	0.298	30
222	63496	48.8	17.9	199.999855170973	0.107	0.31	0.177	1.509	0.238	0.261	0.701	0.687	0.299	0.313	30
223	63497	48.8	18	199.978732300053	0.14	0.308	0.167	1.5	0.214	0.233	0.667	0.639	0.333	0.361	30
