# Command file for Castanea
# Generated on Rstudio by user vandermeersch, on the 2023-10-26

# The filenames below are relative to the folder containing this command file
castaneaFileName	=	qpetraea_subset1_rep1.txt
inventoryFileName	=	C:/Users/vandermeersch/Documents/CEFE/phd/castanea/run/inventory.txt

climateBaseName	=	D:/climate/ERA5-Land/castanea_format/
climateExtension	=	.txt
simulationName	=	ind1_


#	siteId	gridName	latitude	longitude	soilHeight	stone	wfc	wilt	bulk	SOLCLAYtop	SOLCLAYsol	SOLFINtop	SOLFINsol	SOLSANDtop	SOLSANDsol	numberOfYears
1	14775	63.6	12.2	154.094791284169	0.207	0.303	0.094	1.246	0.085	0.086	0.481	0.459	0.519	0.541	30
2	14776	63.6	12.3	155.581003461424	0.197	0.305	0.092	1.223	0.083	0.083	0.483	0.456	0.517	0.545	30
3	14777	63.6	12.4	154.869580313411	0.2	0.305	0.093	1.217	0.085	0.085	0.484	0.459	0.516	0.542	30
4	14778	63.6	12.5	159.631597582823	0.196	0.305	0.093	1.229	0.085	0.086	0.482	0.456	0.518	0.544	30
5	14779	63.6	12.6	169.739212809451	0.198	0.301	0.092	1.289	0.077	0.08	0.476	0.444	0.524	0.556	30
6	14780	63.6	12.7	164.772634872079	0.207	0.299	0.09	1.285	0.067	0.068	0.467	0.435	0.533	0.565	30
7	14781	63.6	12.8	168.864109241137	0.211	0.299	0.09	1.293	0.063	0.063	0.461	0.427	0.54	0.573	30
8	14782	63.6	12.9	182.95855416436	0.214	0.302	0.094	1.319	0.075	0.075	0.472	0.428	0.528	0.572	30
9	14783	63.6	13	187.666739518109	0.211	0.306	0.1	1.33	0.086	0.086	0.481	0.433	0.519	0.568	30
10	14784	63.6	13.1	181.4679593835	0.212	0.301	0.095	1.346	0.078	0.078	0.469	0.421	0.531	0.579	30
11	14785	63.6	13.2	179.646147680742	0.218	0.299	0.092	1.332	0.074	0.075	0.473	0.432	0.527	0.569	30
12	14786	63.6	13.3	188.868779551787	0.215	0.3	0.093	1.344	0.072	0.075	0.472	0.428	0.528	0.572	30
13	14787	63.6	13.4	188.708610654441	0.204	0.301	0.093	1.339	0.067	0.068	0.467	0.425	0.533	0.575	30
14	14788	63.6	13.5	194.127866716261	0.198	0.303	0.096	1.352	0.067	0.069	0.464	0.42	0.536	0.58	30
15	14789	63.6	13.6	193.995147931086	0.196	0.304	0.097	1.366	0.07	0.074	0.469	0.427	0.531	0.573	30
16	14790	63.6	13.7	196.878207159407	0.194	0.304	0.098	1.367	0.073	0.076	0.468	0.425	0.532	0.575	30
17	14791	63.6	13.8	196.959404983014	0.199	0.308	0.103	1.382	0.086	0.091	0.483	0.444	0.517	0.556	30
18	14792	63.6	13.9	193.983562103217	0.205	0.31	0.107	1.38	0.096	0.104	0.5	0.46	0.499	0.54	30
19	14793	63.6	14	197.59478528074	0.2	0.305	0.1	1.38	0.08	0.083	0.489	0.449	0.511	0.551	30
20	14794	63.6	14.1	197.123229252404	0.201	0.305	0.098	1.37	0.084	0.087	0.488	0.45	0.512	0.55	30
21	14795	63.6	14.2	195.778662128523	0.201	0.308	0.102	1.363	0.093	0.097	0.489	0.454	0.511	0.546	30
22	14796	63.6	14.3	199.462468934172	0.197	0.305	0.1	1.38	0.076	0.081	0.453	0.42	0.547	0.58	30
23	14797	63.6	14.4	199.981174036468	0.186	0.305	0.098	1.373	0.067	0.078	0.433	0.407	0.567	0.593	30
24	14798	63.6	14.5	199.860902902928	0.195	0.308	0.101	1.382	0.082	0.093	0.457	0.43	0.543	0.57	30
25	14799	63.6	14.6	199.791758051637	0.187	0.311	0.104	1.378	0.091	0.103	0.491	0.463	0.509	0.537	30
26	14800	63.6	14.7	199.912550127832	0.184	0.309	0.103	1.379	0.08	0.091	0.49	0.459	0.51	0.541	30
27	14801	63.6	14.8	199.778858989781	0.182	0.309	0.103	1.395	0.078	0.091	0.488	0.457	0.512	0.543	30
28	14802	63.6	14.9	199.657071307767	0.181	0.309	0.102	1.389	0.082	0.094	0.491	0.459	0.509	0.541	30
29	14803	63.6	15	199.260980338709	0.183	0.31	0.103	1.388	0.087	0.098	0.497	0.465	0.503	0.535	30
30	14804	63.6	15.1	199.585792711875	0.188	0.309	0.103	1.387	0.09	0.102	0.495	0.46	0.505	0.54	30
31	14805	63.6	15.2	199.977588307095	0.18	0.312	0.108	1.38	0.097	0.111	0.496	0.469	0.504	0.531	30
32	14806	63.6	15.3	199.980483248045	0.17	0.318	0.116	1.38	0.104	0.119	0.492	0.471	0.508	0.529	30
33	14807	63.6	15.4	199.95879632618	0.166	0.316	0.113	1.386	0.093	0.107	0.479	0.456	0.521	0.544	30
34	14808	63.6	15.5	199.978216561546	0.167	0.306	0.103	1.381	0.067	0.08	0.453	0.427	0.547	0.573	30
35	14809	63.6	15.6	199.974871879599	0.172	0.301	0.098	1.394	0.059	0.071	0.457	0.427	0.543	0.573	30
36	14810	63.6	15.7	199.94842081031	0.179	0.302	0.099	1.397	0.069	0.08	0.466	0.436	0.534	0.564	30
37	14811	63.6	15.8	199.797108625094	0.185	0.303	0.1	1.393	0.08	0.089	0.478	0.45	0.522	0.55	30
38	14812	63.6	15.9	199.756187540699	0.185	0.302	0.1	1.385	0.082	0.092	0.48	0.453	0.52	0.547	30
39	14813	63.6	16	199.859601457197	0.183	0.301	0.1	1.386	0.079	0.091	0.478	0.452	0.522	0.548	30
40	14814	63.6	16.1	199.730633061484	0.184	0.302	0.1	1.387	0.076	0.088	0.476	0.451	0.524	0.55	30
41	14815	63.6	16.2	199.566675373311	0.187	0.301	0.098	1.377	0.076	0.088	0.477	0.451	0.523	0.549	30
42	14816	63.6	16.3	199.585144760734	0.187	0.302	0.098	1.377	0.076	0.087	0.476	0.45	0.524	0.55	30
43	14817	63.6	16.4	199.661683141073	0.187	0.301	0.097	1.389	0.074	0.085	0.471	0.445	0.529	0.555	30
44	14818	63.6	16.5	199.790044437149	0.185	0.3	0.095	1.399	0.071	0.084	0.471	0.446	0.529	0.554	30
45	14819	63.6	16.6	199.868027897824	0.185	0.299	0.094	1.4	0.068	0.082	0.467	0.444	0.533	0.556	30
46	14820	63.6	16.7	199.79294109959	0.186	0.299	0.094	1.381	0.066	0.079	0.461	0.438	0.539	0.562	30
47	14821	63.6	16.8	199.750594166789	0.187	0.298	0.094	1.372	0.068	0.081	0.461	0.439	0.539	0.561	30
48	14822	63.6	16.9	199.859994296143	0.184	0.297	0.094	1.379	0.064	0.077	0.448	0.426	0.552	0.574	30
49	14823	63.6	17	199.961842183555	0.179	0.297	0.092	1.367	0.061	0.074	0.439	0.417	0.561	0.583	30
50	14824	63.6	17.1	199.887643556714	0.174	0.301	0.096	1.349	0.062	0.074	0.439	0.415	0.561	0.585	30
51	14825	63.6	17.2	199.921781346904	0.176	0.303	0.096	1.348	0.061	0.071	0.427	0.403	0.573	0.597	30
52	14826	63.6	17.3	199.961911158919	0.185	0.3	0.092	1.365	0.061	0.071	0.426	0.402	0.574	0.597	30
53	14827	63.6	17.4	199.921563689279	0.19	0.297	0.09	1.376	0.064	0.073	0.428	0.405	0.572	0.595	30
54	14828	63.6	17.5	199.940831626236	0.188	0.299	0.091	1.372	0.063	0.073	0.427	0.403	0.572	0.596	30
55	14829	63.6	17.6	199.73540388322	0.193	0.301	0.093	1.352	0.068	0.077	0.431	0.407	0.569	0.593	30
56	14830	63.6	17.7	199.757111864994	0.2	0.299	0.092	1.364	0.069	0.077	0.43	0.405	0.57	0.595	30
57	14831	63.6	17.8	199.898973049857	0.198	0.295	0.09	1.369	0.064	0.073	0.422	0.397	0.578	0.603	30
58	14832	63.6	17.9	199.895006629358	0.195	0.295	0.091	1.371	0.064	0.074	0.411	0.388	0.589	0.612	30
59	14833	63.6	18	199.24440096785	0.209	0.297	0.092	1.37	0.069	0.078	0.414	0.391	0.586	0.608	30
60	14834	63.6	18.1	199.003687100191	0.214	0.301	0.095	1.378	0.072	0.08	0.426	0.402	0.574	0.598	30
61	14835	63.6	18.2	199.524837485261	0.209	0.298	0.094	1.375	0.075	0.083	0.431	0.407	0.569	0.593	30
62	14836	63.6	18.3	199.718281052996	0.197	0.296	0.093	1.358	0.081	0.091	0.434	0.41	0.566	0.59	30
63	14837	63.6	18.4	198.299702296675	0.203	0.295	0.093	1.353	0.076	0.087	0.413	0.391	0.587	0.609	30
64	14838	63.6	18.5	198.740698880519	0.198	0.297	0.094	1.354	0.077	0.088	0.432	0.406	0.568	0.594	30
65	14839	63.6	18.6	199.364969687553	0.189	0.298	0.095	1.348	0.08	0.09	0.433	0.406	0.567	0.594	30
66	14840	63.6	18.7	198.575425336866	0.194	0.295	0.094	1.336	0.074	0.085	0.412	0.39	0.588	0.609	30
67	14841	63.6	18.8	197.924287801839	0.196	0.296	0.093	1.32	0.076	0.087	0.419	0.4	0.58	0.6	30
68	14842	63.6	18.9	198.731347790434	0.189	0.301	0.097	1.329	0.082	0.092	0.436	0.414	0.564	0.586	30
69	14843	63.6	19	199.500047771091	0.182	0.303	0.099	1.314	0.077	0.088	0.414	0.392	0.586	0.607	30
70	14844	63.6	19.1	199.711629262079	0.184	0.303	0.1	1.296	0.076	0.086	0.393	0.37	0.607	0.63	30
71	14845	63.6	19.2	198.941854276637	0.195	0.301	0.099	1.296	0.072	0.083	0.377	0.359	0.623	0.641	30
72	14846	63.6	19.3	198.852766235095	0.187	0.303	0.101	1.295	0.077	0.088	0.381	0.361	0.619	0.639	30
73	14847	63.6	19.4	199.843034852916	0.18	0.306	0.106	1.306	0.088	0.1	0.378	0.359	0.622	0.641	30
74	14848	63.6	19.5	199.361470351829	0.185	0.304	0.106	1.294	0.09	0.101	0.329	0.313	0.671	0.687	30
75	14849	63.6	19.6	197.580846448106	0.191	0.303	0.105	1.264	0.079	0.089	0.308	0.29	0.692	0.71	30
76	14850	63.6	19.7	199.255100438839	0.194	0.302	0.105	1.25	0.076	0.087	0.304	0.29	0.696	0.71	30
77	14851	63.6	22.4	166.437834881552	0.159	0.332	0.135	1.277	0.17	0.176	0.521	0.51	0.479	0.49	30
78	14852	63.6	22.5	182.935890027671	0.138	0.325	0.128	1.306	0.139	0.148	0.477	0.467	0.522	0.533	30
79	14853	63.6	22.6	193.928238630613	0.129	0.317	0.122	1.314	0.132	0.143	0.479	0.469	0.521	0.531	30
80	14854	63.6	22.7	197.767272218303	0.129	0.317	0.122	1.32	0.139	0.152	0.482	0.472	0.518	0.528	30
81	14855	63.6	22.8	198.0043364689	0.125	0.318	0.123	1.316	0.142	0.153	0.486	0.477	0.514	0.523	30
82	14856	63.6	22.9	199.222018798434	0.129	0.317	0.12	1.314	0.126	0.138	0.473	0.464	0.527	0.536	30
83	14857	63.6	23	199.486442797706	0.13	0.312	0.117	1.32	0.111	0.123	0.43	0.422	0.57	0.577	30
84	14858	63.6	23.1	199.706997087094	0.133	0.307	0.113	1.318	0.102	0.115	0.398	0.388	0.602	0.612	30
85	14859	63.6	23.2	199.749307678836	0.145	0.305	0.111	1.31	0.088	0.103	0.359	0.35	0.641	0.65	30
86	14860	63.6	23.3	199.672260907761	0.149	0.306	0.11	1.317	0.081	0.097	0.365	0.355	0.635	0.645	30
87	14861	63.6	23.4	199.835627861547	0.144	0.306	0.11	1.324	0.084	0.097	0.379	0.367	0.621	0.633	30
88	14862	63.6	23.5	199.936834862602	0.133	0.311	0.114	1.333	0.1	0.112	0.43	0.421	0.57	0.579	30
89	14863	63.6	23.6	199.94726446362	0.134	0.311	0.114	1.332	0.089	0.102	0.409	0.399	0.591	0.601	30
90	14864	63.6	23.7	199.847239103237	0.142	0.307	0.111	1.339	0.087	0.1	0.405	0.395	0.595	0.604	30
91	14865	63.6	23.8	199.943252036763	0.152	0.302	0.107	1.333	0.062	0.077	0.352	0.342	0.648	0.658	30
92	14866	63.6	23.9	199.952751681494	0.146	0.304	0.106	1.333	0.068	0.082	0.37	0.361	0.63	0.639	30
93	14867	63.6	24	199.982310584671	0.141	0.307	0.108	1.338	0.084	0.098	0.401	0.392	0.599	0.608	30
94	14868	63.6	24.1	199.836015274294	0.141	0.306	0.106	1.322	0.069	0.083	0.376	0.367	0.624	0.633	30
95	14869	63.6	24.2	199.806555182872	0.144	0.306	0.106	1.309	0.072	0.087	0.369	0.359	0.631	0.641	30
96	14870	63.6	24.3	199.923418110156	0.139	0.311	0.109	1.321	0.092	0.106	0.431	0.42	0.569	0.58	30
97	14871	63.6	24.4	199.980263643095	0.142	0.311	0.108	1.321	0.094	0.109	0.454	0.44	0.546	0.56	30
98	14872	63.6	24.5	199.908789138051	0.149	0.305	0.104	1.32	0.077	0.094	0.405	0.391	0.595	0.609	30
99	14873	63.6	24.6	199.926382746092	0.151	0.305	0.105	1.32	0.07	0.088	0.374	0.36	0.626	0.64	30
100	14874	63.6	24.7	199.450286076573	0.154	0.308	0.107	1.323	0.076	0.092	0.379	0.364	0.621	0.636	30
101	14875	63.6	24.8	198.36821941963	0.148	0.31	0.109	1.331	0.084	0.1	0.396	0.385	0.604	0.615	30
102	14876	63.6	24.9	199.037520780903	0.139	0.308	0.109	1.341	0.098	0.113	0.436	0.424	0.564	0.576	30
103	14877	63.6	25	199.902544080149	0.144	0.305	0.107	1.344	0.097	0.112	0.434	0.42	0.566	0.58	30
104	14878	63.6	25.1	199.973755535026	0.147	0.304	0.105	1.354	0.09	0.105	0.42	0.406	0.58	0.594	30
105	14879	63.6	25.2	199.962719144667	0.153	0.304	0.105	1.358	0.088	0.102	0.412	0.398	0.588	0.602	30
106	14880	63.6	25.3	199.959730004363	0.152	0.303	0.104	1.361	0.094	0.107	0.417	0.403	0.582	0.597	30
107	14881	63.6	25.4	199.954390241444	0.149	0.303	0.102	1.36	0.085	0.098	0.404	0.39	0.596	0.61	30
108	14882	63.6	25.5	199.966822433318	0.151	0.296	0.097	1.361	0.072	0.086	0.385	0.37	0.615	0.63	30
109	14883	63.6	25.6	199.939422466983	0.157	0.295	0.096	1.358	0.068	0.083	0.371	0.356	0.629	0.644	30
110	14884	63.6	25.7	199.92591632968	0.157	0.299	0.1	1.344	0.072	0.086	0.38	0.365	0.62	0.635	30
111	14885	63.6	25.8	199.638363376372	0.159	0.305	0.105	1.334	0.083	0.097	0.404	0.391	0.596	0.609	30
112	14886	63.6	25.9	198.669215886739	0.163	0.318	0.116	1.324	0.099	0.111	0.43	0.419	0.57	0.581	30
113	14887	63.6	26	198.960807584179	0.16	0.313	0.114	1.351	0.094	0.106	0.43	0.416	0.57	0.584	30
114	14888	63.6	26.1	199.902186766706	0.159	0.3	0.102	1.386	0.076	0.089	0.418	0.401	0.581	0.599	30
115	14889	63.6	26.2	199.968358701485	0.16	0.301	0.1	1.381	0.077	0.09	0.435	0.417	0.565	0.583	30
116	14890	63.6	26.3	199.946925120223	0.157	0.303	0.101	1.37	0.085	0.098	0.444	0.429	0.555	0.571	30
117	14891	63.6	26.4	199.957786903952	0.153	0.305	0.104	1.37	0.097	0.109	0.468	0.452	0.532	0.548	30
118	14892	63.6	26.5	199.98870172928	0.142	0.306	0.107	1.38	0.11	0.122	0.505	0.49	0.495	0.51	30
119	14893	63.6	26.6	199.967322532184	0.138	0.313	0.114	1.383	0.119	0.13	0.51	0.497	0.49	0.503	30
120	14894	63.6	26.7	199.882553473377	0.139	0.31	0.113	1.382	0.121	0.131	0.5	0.487	0.5	0.513	30
121	14895	63.6	26.8	199.939285165459	0.143	0.31	0.113	1.377	0.113	0.124	0.479	0.466	0.521	0.534	30
122	14896	63.6	26.9	199.955888893387	0.14	0.307	0.11	1.38	0.114	0.125	0.487	0.474	0.513	0.526	30
123	14897	63.6	27	199.828406735045	0.137	0.316	0.116	1.383	0.123	0.133	0.508	0.497	0.492	0.503	30
124	14898	63.6	27.1	199.791467550095	0.133	0.317	0.118	1.384	0.127	0.136	0.517	0.506	0.483	0.494	30
125	14899	63.6	27.2	199.893964415001	0.133	0.318	0.118	1.388	0.128	0.137	0.521	0.508	0.479	0.492	30
126	14900	63.6	27.3	199.828380941406	0.137	0.313	0.112	1.379	0.115	0.122	0.509	0.494	0.491	0.506	30
127	14901	63.6	27.4	199.954345375037	0.135	0.315	0.114	1.384	0.113	0.12	0.511	0.495	0.489	0.505	30
128	14902	63.6	27.5	199.993546667411	0.139	0.316	0.115	1.381	0.111	0.117	0.5	0.485	0.5	0.515	30
129	14903	63.6	27.6	199.956489115683	0.159	0.308	0.104	1.371	0.089	0.095	0.467	0.45	0.533	0.55	30
130	14904	63.6	27.7	199.96600374939	0.165	0.3	0.095	1.371	0.071	0.08	0.417	0.404	0.583	0.596	30
131	14905	63.6	27.8	199.992028478019	0.161	0.299	0.095	1.37	0.067	0.077	0.397	0.387	0.602	0.613	30
132	14906	63.6	27.9	199.996631346319	0.161	0.303	0.1	1.366	0.068	0.077	0.391	0.378	0.609	0.622	30
133	14907	63.6	28	199.999547685512	0.165	0.295	0.091	1.371	0.055	0.067	0.373	0.361	0.627	0.639	30
134	14908	63.6	28.1	199.992720868311	0.162	0.294	0.089	1.363	0.055	0.067	0.362	0.35	0.637	0.65	30
135	14909	63.6	28.2	199.969524396184	0.164	0.294	0.09	1.361	0.058	0.069	0.369	0.36	0.631	0.64	30
136	14910	63.6	28.3	199.902842499831	0.159	0.295	0.09	1.36	0.06	0.071	0.371	0.363	0.629	0.637	30
137	14911	63.6	28.4	199.486191449288	0.16	0.295	0.09	1.359	0.056	0.067	0.375	0.367	0.624	0.632	30
138	14912	63.6	28.5	199.711051635439	0.159	0.293	0.089	1.369	0.054	0.064	0.382	0.369	0.618	0.631	30
139	14913	63.6	28.6	199.7669622942	0.164	0.293	0.089	1.366	0.058	0.067	0.387	0.373	0.612	0.626	30
140	14914	63.6	28.7	199.93899059491	0.159	0.294	0.091	1.363	0.07	0.079	0.414	0.399	0.586	0.6	30
