# Command file for Castanea
# Generated on Rstudio by user vandermeersch, on the 2023-10-26

# The filenames below are relative to the folder containing this command file
castaneaFileName	=	qpetraea_subset1_rep1.txt
inventoryFileName	=	C:/Users/vandermeersch/Documents/CEFE/phd/castanea/run/inventory.txt

climateBaseName	=	D:/climate/ERA5-Land/castanea_format/
climateExtension	=	.txt
simulationName	=	ind1_


#	siteId	gridName	latitude	longitude	soilHeight	stone	wfc	wilt	bulk	SOLCLAYtop	SOLCLAYsol	SOLFINtop	SOLFINsol	SOLSANDtop	SOLSANDsol	numberOfYears
1	3214	68.5	21.2	173.182495390374	0.147	0.295	0.103	1.185	0.085	0.085	0.465	0.436	0.536	0.563	30
2	3215	68.5	21.3	171.059513402117	0.154	0.296	0.102	1.174	0.084	0.085	0.456	0.426	0.544	0.574	30
3	3216	68.5	21.4	179.627719087441	0.15	0.296	0.102	1.143	0.082	0.081	0.456	0.426	0.544	0.573	30
4	3217	68.5	21.5	181.438995601194	0.15	0.296	0.105	1.156	0.082	0.082	0.464	0.435	0.537	0.564	30
5	3218	68.5	21.6	179.450073008418	0.164	0.298	0.106	1.192	0.087	0.087	0.475	0.447	0.525	0.553	30
6	3219	68.5	21.7	185.323204748985	0.167	0.297	0.105	1.194	0.081	0.08	0.47	0.44	0.53	0.56	30
7	3220	68.5	21.8	187.093505767578	0.173	0.3	0.104	1.186	0.077	0.075	0.469	0.442	0.532	0.559	30
8	3221	68.5	21.9	192.63637920557	0.162	0.304	0.103	1.162	0.067	0.066	0.456	0.43	0.544	0.57	30
9	3222	68.5	22	195.581327190362	0.144	0.304	0.102	1.154	0.056	0.055	0.425	0.397	0.574	0.602	30
10	3223	68.5	22.1	194.581068806082	0.135	0.3	0.099	1.162	0.054	0.054	0.425	0.397	0.575	0.602	30
11	3224	68.5	22.2	197.432672359298	0.125	0.315	0.103	1.14	0.057	0.058	0.426	0.402	0.573	0.597	30
12	3225	68.5	22.3	199.083670097958	0.124	0.316	0.107	1.107	0.058	0.06	0.419	0.397	0.58	0.602	30
13	3226	68.5	22.4	198.154762098255	0.12	0.311	0.102	1.076	0.054	0.055	0.412	0.391	0.587	0.608	30
14	3227	68.5	22.5	198.930412928988	0.118	0.304	0.1	1.128	0.057	0.057	0.421	0.4	0.579	0.599	30
15	3228	68.5	22.6	199.335782812232	0.122	0.306	0.1	1.151	0.051	0.052	0.415	0.396	0.584	0.604	30
16	3229	68.5	22.7	198.631423467515	0.123	0.306	0.1	1.143	0.05	0.051	0.412	0.392	0.587	0.607	30
17	3230	68.5	22.8	194.127086587841	0.122	0.306	0.1	1.159	0.047	0.048	0.396	0.375	0.602	0.624	30
18	3231	68.5	22.9	196.97467153107	0.12	0.306	0.099	1.111	0.052	0.052	0.401	0.378	0.598	0.621	30
19	3232	68.5	23	195.531288932192	0.122	0.303	0.099	1.167	0.056	0.057	0.432	0.408	0.567	0.591	30
20	3233	68.5	23.1	194.488319394622	0.122	0.303	0.099	1.174	0.051	0.052	0.416	0.394	0.583	0.605	30
21	3234	68.5	23.2	189.739016082037	0.117	0.307	0.101	1.159	0.05	0.05	0.397	0.378	0.601	0.621	30
22	3235	68.5	23.3	185.331592165235	0.122	0.307	0.103	1.169	0.054	0.055	0.413	0.391	0.586	0.608	30
23	3236	68.5	23.4	188.858559460234	0.118	0.305	0.1	1.167	0.05	0.05	0.406	0.385	0.593	0.614	30
24	3237	68.5	23.5	185.061061039319	0.123	0.302	0.098	1.193	0.053	0.052	0.413	0.39	0.586	0.609	30
25	3238	68.5	23.6	188.643741993471	0.125	0.296	0.096	1.217	0.045	0.045	0.392	0.368	0.606	0.631	30
26	3239	68.5	23.7	181.162142239664	0.134	0.296	0.097	1.193	0.049	0.049	0.402	0.375	0.597	0.624	30
27	3240	68.5	23.8	181.391634820127	0.15	0.297	0.098	1.159	0.057	0.057	0.396	0.37	0.604	0.63	30
28	3241	68.5	23.9	182.398244523188	0.135	0.299	0.098	1.143	0.051	0.05	0.384	0.361	0.616	0.638	30
29	3242	68.5	24	172.080622887172	0.133	0.297	0.095	1.184	0.045	0.046	0.375	0.356	0.624	0.643	30
30	3243	68.5	24.1	176.231255512788	0.134	0.296	0.096	1.183	0.04	0.04	0.376	0.356	0.623	0.643	30
31	3244	68.5	24.2	180.509211615371	0.132	0.299	0.098	1.157	0.044	0.044	0.387	0.365	0.612	0.634	30
32	3245	68.5	24.3	185.819804044066	0.125	0.297	0.097	1.208	0.042	0.043	0.383	0.364	0.615	0.635	30
33	3246	68.5	24.4	189.202681197761	0.12	0.302	0.098	1.235	0.04	0.042	0.386	0.367	0.613	0.632	30
34	3247	68.5	24.5	186.067628749806	0.128	0.302	0.099	1.206	0.047	0.049	0.401	0.381	0.598	0.618	30
35	3248	68.5	24.6	180.799317705358	0.122	0.299	0.098	1.216	0.049	0.052	0.398	0.38	0.6	0.619	30
36	3249	68.5	24.7	175.339012374627	0.119	0.295	0.098	1.243	0.051	0.055	0.406	0.387	0.593	0.611	30
37	3250	68.5	24.8	173.476002958643	0.133	0.296	0.099	1.209	0.056	0.06	0.413	0.398	0.586	0.602	30
