# Command file for Castanea
# Generated on Rstudio by user vandermeersch, on the 2023-10-09

# The filenames below are relative to the folder containing this command file
castaneaFileName	=	aalba_subset1_rep1.txt
inventoryFileName	=	C:/Users/vandermeersch/Documents/CEFE/phd/castanea/run/inventory.txt

climateBaseName	=	D:/climate/ERA5-Land/castanea_format/
climateExtension	=	.txt
simulationName	=	ind1_


#	siteId	gridName	latitude	longitude	soilHeight	stone	wfc	wilt	bulk	SOLCLAYtop	SOLCLAYsol	SOLFINtop	SOLFINsol	SOLSANDtop	SOLSANDsol	numberOfYears
1	30861	57.9	13	186.6893598519	0.148	0.291	0.098	1.38	0.09	0.098	0.422	0.398	0.579	0.603	30
2	30862	57.9	13.1	189.210352890944	0.153	0.292	0.1	1.38	0.085	0.094	0.418	0.396	0.583	0.604	30
3	30863	57.9	13.2	192.524216034411	0.143	0.291	0.1	1.391	0.083	0.095	0.402	0.387	0.598	0.613	30
4	30864	57.9	13.3	196.300423821528	0.141	0.293	0.104	1.396	0.089	0.101	0.403	0.392	0.597	0.608	30
5	30865	57.9	13.4	198.050655045845	0.145	0.292	0.106	1.403	0.096	0.108	0.415	0.404	0.586	0.596	30
6	30866	57.9	13.5	195.810827129416	0.152	0.294	0.106	1.393	0.089	0.1	0.412	0.397	0.589	0.604	30
7	30867	57.9	13.6	194.849748734386	0.152	0.295	0.104	1.379	0.078	0.088	0.394	0.377	0.606	0.623	30
8	30868	57.9	13.7	194.945339884085	0.152	0.294	0.101	1.378	0.066	0.077	0.379	0.365	0.621	0.636	30
9	30869	57.9	13.8	196.386988258828	0.163	0.292	0.101	1.389	0.075	0.085	0.391	0.375	0.61	0.625	30
10	30870	57.9	13.9	197.766404347616	0.165	0.29	0.1	1.394	0.076	0.085	0.392	0.375	0.609	0.626	30
11	30871	57.9	14	199.680808684966	0.144	0.289	0.104	1.395	0.084	0.097	0.383	0.375	0.618	0.626	30
12	30872	57.9	14.1	198.288197129372	0.145	0.293	0.11	1.428	0.123	0.132	0.44	0.424	0.56	0.576	30
13	30873	57.9	14.2	197.313275909302	0.184	0.307	0.115	1.412	0.13	0.136	0.512	0.494	0.486	0.504	30
14	30874	57.9	14.3	180.610067258129	0.171	0.303	0.115	1.382	0.128	0.136	0.462	0.447	0.538	0.553	30
15	30875	57.9	14.4	192.214102122372	0.154	0.296	0.109	1.4	0.127	0.136	0.455	0.442	0.545	0.558	30
16	30876	57.9	14.5	194.309508410909	0.151	0.298	0.106	1.383	0.093	0.103	0.423	0.408	0.577	0.592	30
17	30877	57.9	14.6	196.860470268841	0.153	0.294	0.101	1.378	0.087	0.1	0.411	0.401	0.589	0.599	30
18	30878	57.9	14.7	198.56777603067	0.148	0.298	0.104	1.379	0.093	0.105	0.423	0.412	0.577	0.588	30
19	30879	57.9	14.8	199.684656381732	0.142	0.299	0.112	1.402	0.121	0.131	0.452	0.445	0.548	0.555	30
20	30880	57.9	14.9	198.741410684992	0.161	0.303	0.112	1.4	0.11	0.121	0.44	0.429	0.56	0.571	30
21	30881	57.9	15	198.442184615956	0.168	0.301	0.105	1.375	0.088	0.097	0.418	0.402	0.582	0.598	30
22	30882	57.9	15.1	198.311338033045	0.168	0.3	0.104	1.373	0.093	0.102	0.425	0.411	0.576	0.59	30
23	30883	57.9	15.2	197.91512284606	0.166	0.298	0.104	1.376	0.102	0.111	0.433	0.419	0.567	0.581	30
24	30884	57.9	15.3	197.477795077238	0.161	0.3	0.106	1.379	0.1	0.109	0.436	0.422	0.564	0.577	30
25	30885	57.9	15.4	195.399573395046	0.162	0.3	0.103	1.372	0.098	0.105	0.446	0.429	0.554	0.57	30
26	30886	57.9	15.5	196.154942317896	0.165	0.299	0.103	1.368	0.101	0.11	0.449	0.431	0.55	0.568	30
27	30887	57.9	15.6	195.52915924407	0.166	0.299	0.102	1.358	0.096	0.106	0.435	0.419	0.564	0.581	30
28	30888	57.9	15.7	194.024500829863	0.158	0.3	0.104	1.364	0.106	0.114	0.448	0.434	0.551	0.566	30
29	30889	57.9	15.8	190.408895935426	0.147	0.308	0.116	1.364	0.128	0.136	0.475	0.464	0.525	0.536	30
30	30890	57.9	15.9	184.956881604705	0.152	0.307	0.115	1.354	0.132	0.141	0.474	0.464	0.526	0.536	30
31	30891	57.9	16	176.723499733438	0.156	0.302	0.108	1.339	0.117	0.126	0.445	0.436	0.554	0.564	30
32	30892	57.9	16.1	175.42372223786	0.146	0.309	0.116	1.341	0.133	0.141	0.461	0.451	0.539	0.549	30
33	30893	57.9	16.2	175.312289143987	0.147	0.313	0.124	1.335	0.155	0.163	0.482	0.473	0.518	0.526	30
34	30894	57.9	16.3	172.513895826733	0.147	0.315	0.126	1.332	0.171	0.18	0.495	0.488	0.505	0.512	30
35	30895	57.9	16.4	176.142934971591	0.136	0.317	0.136	1.343	0.192	0.202	0.503	0.496	0.497	0.504	30
