"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Castanea"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Juglans"	"Larix"	"Liquidambar"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Rosaceae"	"Rumex"	"Salix"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"
254	260	"Berry Pond"	42.5	-73.31667	15	"AWI"	15	-71	400	81	0	0	5	0.625	0.208333333333333	9.16666666666667	18.75	1.66666666666667	3.54166666666667	2.29166666666667	0.625	1.25	0	6.04166666666667	1.25	0.416666666666667	3.95833333333333	0.625	0	0	0	0.208333333333333	3.33333333333333	5.625	0	0.208333333333333	8.75	0.416666666666667	13.75	0	3.54166666666667	0.416666666666667	0	0	0.416666666666667	6.66666666666667	1.25
254	260	"Berry Pond"	42.5	-73.31667	30	"AWI"	30	-5	697	229	0	0	4.33673469387755	0.255102040816327	0.510204081632653	8.16326530612245	15.3061224489796	0	6.63265306122449	1.53061224489796	1.27551020408163	2.29591836734694	0	3.31632653061224	1.53061224489796	1.02040816326531	5.61224489795918	0	0	0	0	3.31632653061224	1.02040816326531	3.31632653061224	0.255102040816327	0	8.16326530612245	1.02040816326531	18.6224489795918	0	5.35714285714286	0.255102040816327	0	0.510204081632653	0	5.61224489795918	0.76530612244898
254	260	"Berry Pond"	42.5	-73.31667	55	"AWI"	55	139	1005	492	0	0	3.03030303030303	0	0.168350168350168	0	29.2929292929293	0.505050505050505	8.24915824915825	3.1986531986532	1.51515151515152	1.01010101010101	0	5.72390572390572	2.02020202020202	0	4.04040404040404	0.168350168350168	0.673400673400673	0	0	2.02020202020202	3.7037037037037	1.68350168350168	0	0	2.52525252525253	0.336700336700337	17.8451178451178	0	2.02020202020202	0.505050505050505	0.168350168350168	0	0.168350168350168	8.92255892255892	0.505050505050505
254	260	"Berry Pond"	42.5	-73.31667	77	"AWI"	77	305	1250	730	0	0	2.77227722772277	0	0.198019801980198	0	20.5940594059406	0.792079207920792	6.53465346534654	3.96039603960396	1.98019801980198	2.37623762376238	0	8.11881188118812	1.38613861386139	0	5.94059405940594	0.99009900990099	1.18811881188119	0	0	3.56435643564356	2.57425742574257	1.78217821782178	0	0.792079207920792	0.396039603960396	0.198019801980198	22.7722772277228	0	0	0.396039603960396	0	0	0.396039603960396	9.7029702970297	0.594059405940594
254	260	"Berry Pond"	42.5	-73.31667	97	"AWI"	97	483	1449	939	0	0	1.41843971631206	0	0	0	20.5673758865248	0.945626477541371	5.67375886524823	4.25531914893617	1.41843971631206	4.72813238770686	0	11.3475177304965	2.60047281323877	0	6.38297872340426	0.236406619385343	0	0	0	2.36406619385343	1.89125295508274	3.3096926713948	0	0.472813238770686	1.41843971631206	0.945626477541371	17.4940898345154	0	0	0.472813238770686	0	0	0.236406619385343	10.8747044917258	0.945626477541371
254	260	"Berry Pond"	42.5	-73.31667	111	"AWI"	111	602	1585	1090	0	0	4.64	0.16	0.16	0	21.92	1.12	4.32	3.52	3.04	1.44	0	14.56	1.12	0	6.08	0	0.32	0	0	2.08	2.08	2.72	0	0.48	1.28	0.48	18.56	0	0	0.16	0	0	0.32	7.52	1.92
254	260	"Berry Pond"	42.5	-73.31667	125	"AWI"	125	810	1688	1245	0.516795865633075	0	1.29198966408269	0	0	0	20.2842377260982	2.19638242894057	4.26356589147287	1.42118863049096	1.42118863049096	0	0	10.4651162790698	1.67958656330749	0	3.22997416020672	0	0.129198966408269	0	0	7.23514211886305	1.42118863049096	8.91472868217054	0	0	0.258397932816538	0	27.7777777777778	0	0	0.129198966408269	0.129198966408269	0.258397932816538	0	6.45994832041344	0.516795865633075
254	260	"Berry Pond"	42.5	-73.31667	145	"AWI"	145	1043	1929	1493	0	0	0.952380952380952	0	0.238095238095238	0	17.6190476190476	1.66666666666667	1.66666666666667	3.0952380952381	2.14285714285714	2.85714285714286	0	21.6666666666667	3.0952380952381	0	5.47619047619048	0.238095238095238	0	0	0	4.04761904761905	3.33333333333333	2.38095238095238	0	0.476190476190476	0.714285714285714	0.238095238095238	12.1428571428571	0	0	0.476190476190476	0	0	0	13.8095238095238	1.66666666666667
254	260	"Berry Pond"	42.5	-73.31667	165	"AWI"	165	1271	2374	1796	0	0	2.69784172661871	0	0	0	19.0647482014388	2.87769784172662	3.77697841726619	2.69784172661871	0	0	0	8.81294964028777	4.13669064748201	0	2.87769784172662	0.719424460431655	0	0	0	7.73381294964029	0.179856115107914	10.6115107913669	0	0	0	0.179856115107914	24.2805755395683	0	0	0.359712230215827	0	0	0.719424460431655	7.19424460431655	1.07913669064748
254	260	"Berry Pond"	42.5	-73.31667	185	"AWI"	185	1531	2759	2170	0	0	1.63934426229508	0	0	0	22.7868852459016	1.80327868852459	1.31147540983607	1.31147540983607	0	0	0.163934426229508	16.7213114754098	5.24590163934426	0	2.29508196721311	0.655737704918033	0.163934426229508	0.163934426229508	0	8.0327868852459	0	8.19672131147541	0	0	0	0.491803278688525	21.9672131147541	0	0	0	0	0	0	5.73770491803279	1.31147540983607
