"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Isoëtes"	"Juglans"	"Larix"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tsuga"	"Ulmus"
1554	1595	"Lake GB2"	56.1	-75.28333	24	"AWI"	24	437	2095	1196	2	0	93	0	0	5	2	42	0	0	0	1	0	0	2	4	0	0	0	0	0	3	2	0	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	26	"AWI"	26	508	2186	1318	0	0	142	1	0	3	0	68	0	0	0	1	0	5	2	5	0	0	0	0	0	12	4	0	0	520	43	0	0	2	0	0	5	0	2	0	0	0	0	0	2
1554	1595	"Lake GB2"	56.1	-75.28333	28	"AWI"	28	563	2297	1435	0	0	124	0	0	5	2	67	0	0	0	0	0	4	0	4	0	0	0	0	0	4	1	0	1	348	26	0	1	3	0	0	1	0	0	0	0	0	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	30	"AWI"	30	602	2454	1547	0	0	134	2	0	3	2	55	0	0	0	0	0	2	5	4	0	0	2	5	1	3	4	0	1	309	29	0	0	7	0	0	0	0	0	0	0	0	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	36	"AWI"	36	955	2622	1870	2	0	162	0	0	1	3	91	0	0	0	0	0	1	3	8	0	0	1	0	0	6	3	1	0	788	35	0	0	5	0	0	0	0	0	0	0	1	0	0	1
1554	1595	"Lake GB2"	56.1	-75.28333	40	"AWI"	40	1074	2823	2099	0	0	133	2	0	1	0	67	0	0	0	0	1	3	1	11	1	0	0	0	0	4	2	0	0	382	24	0	0	2	0	1	2	0	0	0	0	0	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	45	"AWI"	45	1574	2913	2353	0	0	151	1	0	1	0	96	0	0	0	0	0	2	2	6	0	1	2	1	0	4	5	1	2	380	17	0	0	2	0	0	2	0	0	0	0	3	0	1	0
1554	1595	"Lake GB2"	56.1	-75.28333	51	"AWI"	51	1917	3118	2679	0	0	244	0	0	1	0	74	0	0	0	0	1	1	2	6	0	0	0	0	0	1	7	0	0	305	18	0	0	8	0	0	0	0	0	0	0	0	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	56	"AWI"	56	2306	3193	2866	0	0	161	2	1	8	0	67	0	0	0	0	0	0	1	4	0	0	0	2	0	2	1	0	0	303	17	0	0	1	0	0	1	1	0	0	0	1	0	0	1
1554	1595	"Lake GB2"	56.1	-75.28333	60	"AWI"	60	2483	3352	3038	0	0	125	0	0	1	0	65	0	0	0	0	0	2	2	4	0	0	0	0	0	1	2	0	0	310	33	0	0	2	0	0	0	0	0	0	0	2	0	0	1
1554	1595	"Lake GB2"	56.1	-75.28333	68	"AWI"	68	2632	3530	3168	0	0	200	1	0	2	2	82	0	0	0	0	0	1	2	2	0	0	1	0	0	1	3	0	0	352	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	70	"AWI"	70	2669	3599	3197	0	1	340	1	0	3	0	141	0	0	0	0	1	0	6	8	0	0	2	0	0	4	6	0	1	532	0	0	0	4	0	0	1	0	0	0	0	1	0	0	1
1554	1595	"Lake GB2"	56.1	-75.28333	76	"AWI"	76	2810	3701	3298	0	0	138	0	0	1	2	72	0	0	0	0	0	0	3	6	0	0	1	1	0	1	2	0	0	442	11	0	0	2	0	0	0	0	0	0	0	2	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	80	"AWI"	80	2881	3805	3364	0	0	100	0	0	6	2	56	0	0	0	0	1	9	12	3	0	0	1	1	0	1	1	0	2	430	27	0	0	4	0	1	0	0	0	0	0	3	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	84	"AWI"	84	2983	3859	3434	0	0	352	3	0	7	0	155	0	0	0	0	0	3	2	11	0	0	2	0	0	3	5	1	2	598	29	0	0	9	0	1	2	0	0	0	0	0	0	1	0
1554	1595	"Lake GB2"	56.1	-75.28333	90	"AWI"	90	3071	3967	3539	0	0	269	1	0	5	0	119	0	0	0	0	1	3	8	7	0	1	0	0	0	3	4	1	0	429	8	0	0	1	0	0	0	0	0	0	0	1	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	96	"AWI"	96	3198	4072	3646	0	0	202	0	0	6	0	104	0	0	0	0	0	2	5	2	0	0	0	0	0	6	2	0	0	404	22	0	0	3	0	0	0	0	0	0	0	2	1	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	100	"AWI"	100	3262	4156	3716	1	0	0	0	0	4	0	57	0	0	0	0	1	1	0	8	0	0	1	0	0	1	4	0	0	368	26	0	0	1	0	0	0	0	0	0	0	3	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	104	"AWI"	104	3367	4201	3783	0	0	146	0	0	4	0	90	0	0	0	0	0	3	1	5	0	0	0	0	0	1	2	0	0	324	11	0	0	3	0	0	1	0	0	0	0	0	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	112	"AWI"	112	3540	4328	3919	0	0	221	1	0	1	0	86	0	0	0	0	0	2	5	7	0	0	1	0	0	2	4	1	1	349	0	0	0	7	0	0	1	0	0	0	0	4	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	116	"AWI"	116	3639	4373	3986	0	0	215	1	0	4	0	83	0	0	0	0	0	0	2	4	0	0	0	0	0	4	2	0	1	326	8	0	0	2	0	1	2	0	0	0	0	0	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	120	"AWI"	120	3703	4454	4054	0	0	255	0	0	2	0	125	0	0	0	0	0	3	2	5	0	0	0	2	0	2	3	0	1	354	0	0	0	5	0	4	2	0	0	0	0	3	0	0	3
1554	1595	"Lake GB2"	56.1	-75.28333	124	"AWI"	124	3784	4554	4146	0	0	259	0	0	5	0	147	0	0	0	0	0	1	1	2	0	0	0	0	0	3	5	1	0	290	5	0	0	5	0	0	0	0	0	0	1	2	0	1	0
1554	1595	"Lake GB2"	56.1	-75.28333	130	"AWI"	130	3851	4819	4278	0	0	253	0	0	2	5	100	0	0	0	0	0	0	3	3	0	0	0	1	0	1	6	1	1	230	0	0	0	2	0	1	0	0	0	0	0	1	0	0	1
1554	1595	"Lake GB2"	56.1	-75.28333	136	"AWI"	136	3972	4958	4413	0	0	198	1	0	3	0	142	0	0	0	0	1	1	3	5	0	0	0	1	0	2	0	0	0	312	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	140	"AWI"	140	4029	5112	4500	0	0	259	1	0	1	0	103	0	0	0	0	2	1	4	3	0	0	1	0	0	2	6	0	1	294	0	0	0	4	0	1	0	0	0	0	0	2	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	144	"AWI"	144	4120	5175	4597	3	0	323	1	0	0	2	152	0	0	0	0	0	0	4	6	0	0	2	0	0	2	1	0	1	308	0	0	0	5	1	0	2	0	0	0	0	3	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	150	"AWI"	150	4205	5338	4739	0	0	225	1	0	1	0	110	0	0	0	0	0	2	1	8	0	0	0	0	0	4	3	0	0	281	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	156	"AWI"	156	4360	5449	4881	0	0	203	0	0	4	0	105	0	0	0	0	0	0	3	4	0	0	0	0	0	2	2	2	0	268	0	1	0	1	0	0	0	0	0	0	0	4	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	160	"AWI"	160	4423	5572	4977	0	0	300	0	0	0	3	104	0	0	0	0	0	1	1	3	0	0	1	0	0	4	4	0	0	252	10	0	0	2	0	0	0	0	0	0	0	2	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	166	"AWI"	166	4568	5672	5124	0	0	234	0	0	4	0	93	0	0	0	0	0	3	2	4	0	0	1	0	0	2	6	0	0	259	6	0	0	3	0	0	0	0	0	0	0	1	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	172	"AWI"	172	4696	5785	5268	0	0	224	2	0	5	0	127	0	0	0	0	0	0	3	4	0	0	0	0	0	2	4	0	0	250	0	0	0	3	0	0	0	0	0	0	0	2	0	0	2
1554	1595	"Lake GB2"	56.1	-75.28333	176	"AWI"	176	4791	5861	5361	0	0	253	0	0	2	0	133	0	0	0	0	0	1	2	1	0	0	0	1	0	1	2	0	0	249	0	0	0	4	0	2	1	0	0	0	0	3	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	180	"AWI"	180	4870	5961	5457	0	0	247	1	0	3	0	118	0	0	0	0	0	0	4	1	0	0	1	1	0	3	2	0	0	185	0	0	0	3	0	1	1	0	0	0	0	1	0	0	1
1554	1595	"Lake GB2"	56.1	-75.28333	184	"AWI"	184	5000	6005	5549	0	0	198	0	0	3	0	120	0	0	0	0	0	1	4	2	0	0	0	0	0	2	1	0	1	235	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	190	"AWI"	190	5134	6122	5694	0	0	524	1	0	4	0	187	0	0	0	0	0	2	1	4	0	0	0	1	0	3	4	1	0	427	0	0	1	10	0	1	2	0	0	0	0	1	1	0	1
1554	1595	"Lake GB2"	56.1	-75.28333	195	"AWI"	195	5330	6187	5802	0	0	291	0	0	5	0	119	0	0	0	0	0	1	4	1	0	0	0	0	0	1	0	0	0	261	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	200	"AWI"	200	5446	6281	5920	0	0	236	0	0	1	0	78	0	0	0	0	0	1	4	1	0	0	0	1	0	4	3	1	0	232	0	0	0	2	0	3	0	0	0	0	0	2	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	204	"AWI"	204	5644	6332	6007	0	0	277	1	0	4	0	110	0	0	0	0	0	2	4	0	0	0	2	0	0	4	0	0	0	303	7	0	0	2	0	0	2	0	0	0	0	1	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	210	"AWI"	210	5812	6457	6155	0	0	292	0	0	3	2	57	1	0	0	0	0	3	2	1	0	0	0	1	0	4	3	0	0	226	5	0	0	4	0	2	0	0	0	0	0	3	0	0	0
1554	1595	"Lake GB2"	56.1	-75.28333	216	"AWI"	216	5969	6667	6314	0	0	235	2	0	4	2	81	0	0	0	0	0	4	6	6	0	0	0	1	0	6	2	0	0	260	0	0	0	7	0	8	0	0	0	0	0	2	0	0	2
1554	1595	"Lake GB2"	56.1	-75.28333	220	"AWI"	220	6029	6889	6412	0	0	208	4	0	7	0	88	0	0	0	0	0	6	7	9	0	0	3	1	0	28	0	3	1	310	12	0	0	10	0	14	0	0	0	0	0	8	0	0	1
1554	1595	"Lake GB2"	56.1	-75.28333	224	"AWI"	224	6151	6968	6529	0	0	117	3	0	4	5	134	0	0	0	0	0	15	15	11	0	0	1	4	0	56	1	3	1	258	10	1	0	20	0	46	1	0	0	1	0	5	0	0	4
1554	1595	"Lake GB2"	56.1	-75.28333	230	"AWI"	230	6244	7162	6699	0	0	119	2	0	11	0	234	1	1	0	0	0	16	23	38	1	0	1	21	0	67	2	0	2	339	20	0	0	22	0	96	1	0	0	0	0	16	0	0	3
1554	1595	"Lake GB2"	56.1	-75.28333	236	"AWI"	236	6437	7260	6872	0	1	165	6	0	22	6	174	1	0	0	0	0	9	29	60	0	0	4	7	0	7	0	1	1	214	23	1	0	17	0	130	1	0	0	0	0	17	0	0	2
1554	1595	"Lake GB2"	56.1	-75.28333	240	"AWI"	240	6510	7391	6988	0	0	119	7	1	13	12	88	0	0	1	0	0	6	40	23	0	0	3	0	0	2	1	2	1	156	0	2	0	21	0	21	1	0	0	0	0	31	0	0	4
