"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Geraniaceae"	"Lamiaceae"	"Liliaceae"	"Montiaceae"	"Onagraceae"	"Orobanchaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Primulaceae"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"
967	998	"Gytgykai Lake"	63.16667	175	270	"AWI"	270	10000	13740	11713	62.1848739495798	0.210084033613445	0	0.210084033613445	0.420168067226891	0.420168067226891	19.9579831932773	0.630252100840336	0	0	0	5.25210084033613	0.840336134453782	0	0	0	0.420168067226891	0	0	1.26050420168067	0.630252100840336	0	0	0	3.15126050420168	0	0	0.420168067226891	1.47058823529412	0	0	0.210084033613445	0	1.26050420168067	0	0.210084033613445	0.840336134453782
967	998	"Gytgykai Lake"	63.16667	175	280	"AWI"	280	10345	13945	12311	45.9183673469388	0	0	0	2.55102040816327	0	18.6224489795918	0	0	0	0	11.734693877551	3.06122448979592	0	0	0	0	0	0	0	0	0	0	0	13.5204081632653	0	0	0	0	0	0	0	0	4.08163265306122	0	0	0.510204081632653
967	998	"Gytgykai Lake"	63.16667	175	290	"AWI"	290	10645	14305	12834	58.6626139817629	0	0	0	0.303951367781155	0	23.7082066869301	0.60790273556231	0	0	0.60790273556231	5.47112462006079	0.911854103343465	0	0	0	0.303951367781155	0	0	0	0.303951367781155	0	0	0	4.25531914893617	0	0	0.911854103343465	0	0	0	0	0	2.73556231003039	0	0.303951367781155	0.911854103343465
967	998	"Gytgykai Lake"	63.16667	175	300	"AWI"	300	11661	14469	13287	39.3939393939394	0.303030303030303	0	0	0	0	18.1818181818182	0.909090909090909	0	0	0	25.7575757575758	0.909090909090909	0	0	0	0.303030303030303	0	0	0	0.303030303030303	0.303030303030303	0	0	7.87878787878788	0	0	0.909090909090909	1.51515151515152	0	0	0	0	2.42424242424242	0.303030303030303	0	0.606060606060606
967	998	"Gytgykai Lake"	63.16667	175	310	"AWI"	310	12763	14590	13734	29.5566502463054	0	0	0	4.43349753694581	0	17.2413793103448	0	0	0	0	22.1674876847291	4.43349753694581	0	0	0.492610837438424	0.246305418719212	0	0	0	0	0	0	0	13.7931034482759	0	0	0	0	0	0	0	0	7.38916256157635	0	0.246305418719212	0
967	998	"Gytgykai Lake"	63.16667	175	330	"AWI"	330	14715	15361	14928	2.79329608938547	0	0	0	3.91061452513966	0	47.4860335195531	0	0	0	0.279329608938547	22.3463687150838	5.02793296089385	0	0	0.279329608938547	0.279329608938547	0	0	0	0	0	0.279329608938547	0	11.1731843575419	0	0	0	0	0	0	0	0.279329608938547	5.02793296089385	0	0.558659217877095	0.279329608938547
967	998	"Gytgykai Lake"	63.16667	175	360	"AWI"	360	16814	17700	17440	1.25	0	0	0.3125	10	0	0	0	0	0	0.9375	59.375	0.3125	0.625	0	0	0.3125	0	0	0	0	0	0	0.3125	13.125	0	0	0	0	0	0	0	0.625	9.375	0.9375	1.875	0.625
967	998	"Gytgykai Lake"	63.16667	175	385	"AWI"	385	17055	18283	17653	0.510204081632653	0.255102040816327	0	0.255102040816327	14.2857142857143	1.27551020408163	1.78571428571429	0	0	0	3.06122448979592	39.7959183673469	0.76530612244898	0	0	0.255102040816327	0.255102040816327	0	0	0	0	0	0.255102040816327	0	22.7040816326531	0	0	0	6.37755102040816	0	0	0	0	3.06122448979592	2.04081632653061	0.510204081632653	2.55102040816327
967	998	"Gytgykai Lake"	63.16667	175	440	"AWI"	440	17474	19063	18188	0	0	0	0	30.3030303030303	0	4.04040404040404	0.673400673400673	0	0	0.673400673400673	22.8956228956229	2.02020202020202	0	0	0	0	0	0	0	0	0	0.336700336700337	0	25.5892255892256	0	0	0	4.37710437710438	0	0	0	1.68350168350168	2.02020202020202	2.69360269360269	2.02020202020202	0.673400673400673
967	998	"Gytgykai Lake"	63.16667	175	540	"AWI"	540	18166	20256	19167	8.48056537102473	0	0	0	25.4416961130742	0	9.89399293286219	0	0	0	2.82685512367491	15.547703180212	1.41342756183746	0	0	0	0	0	0	0	0	0	0	0	31.095406360424	0	0	0	0	0	0	0	0	4.24028268551237	0	1.06007067137809	0
967	998	"Gytgykai Lake"	63.16667	175	585	"AWI"	585	18532	20712	19623	0.625	0	0	0	8.75	0	5.9375	0.625	0	0	0.9375	47.5	0.3125	0	0	0	0	0	0	0	0	0	0.625	0	20.625	0	0	0	1.875	0	0	0	0.9375	5.9375	3.125	1.25	0.9375
967	998	"Gytgykai Lake"	63.16667	175	590	"AWI"	590	18599	20739	19673	5.8252427184466	0	0	0	9.70873786407767	0	4.36893203883495	0	0	0	0.485436893203883	29.126213592233	0	0	0	0	0	0	0	0	0	0	0	0	48.5436893203884	0	0	0	0	0	0	0	0	0	1.94174757281553	0	0
967	998	"Gytgykai Lake"	63.16667	175	600	"AWI"	600	18693	20850	19769	1.34228187919463	0	0	0	11.0738255033557	1.67785234899329	3.69127516778524	0	0	0	3.69127516778524	45.9731543624161	0	0	0	0.671140939597315	0	0	0	0	0	0	0.335570469798658	0	23.1543624161074	0	0	0	0	0	0	0	0	1.34228187919463	5.70469798657718	1.34228187919463	0
967	998	"Gytgykai Lake"	63.16667	175	610	"AWI"	610	18769	20969	19870	3.33333333333333	0	0	0	13.3333333333333	0	1.66666666666667	0	0	0	0	52.5	0	0	0	0	0	0	0	0	0	0	0	0	27.5	0	0	0	0	0	0	0	0	1.66666666666667	0	0	0
967	998	"Gytgykai Lake"	63.16667	175	620	"AWI"	620	18862	21070	19969	1.23076923076923	0	0	0	19.6923076923077	1.53846153846154	3.69230769230769	0.615384615384615	0	0	2.15384615384615	26.7692307692308	0	0.307692307692308	0	0	0	0	0	0	0	0	0.615384615384615	0	30.7692307692308	0	0	0	4.92307692307692	0	0	0	0.307692307692308	1.53846153846154	4.61538461538462	0	1.23076923076923
967	998	"Gytgykai Lake"	63.16667	175	630	"AWI"	630	18948	21154	20077	3.68663594470046	0	0	0	18.4331797235023	0	4.60829493087558	1.84331797235023	0	0	2.30414746543779	41.0138248847926	0	0	0	0	0	0	0	0	0	0	0	0	21.6589861751152	0	0	0	0	0	0	0	0	2.30414746543779	4.14746543778802	0	0
967	998	"Gytgykai Lake"	63.16667	175	640	"AWI"	640	19054	21234	20177	5.32915360501567	0	0	0	13.4796238244514	0	7.21003134796238	1.25391849529781	0	0	2.19435736677116	41.3793103448276	0	0	0	0	0	0	0	0	0	0	0	0	16.6144200626959	0	0	0	2.19435736677116	0	0	0	0.626959247648903	5.64263322884013	3.44827586206897	0	0.626959247648903
967	998	"Gytgykai Lake"	63.16667	175	650	"AWI"	650	19140	21304	20274	5.96026490066225	0	0	0	21.1920529801325	0	7.28476821192053	0	0	0	1.32450331125828	45.0331125827815	0	0	0	0	0	0	0	0	0	0	0	0	17.2185430463576	0	0	0	0	0	0	0	0	1.98675496688742	0	0	0
967	998	"Gytgykai Lake"	63.16667	175	670	"AWI"	670	19303	21488	20478	0	0	0	0	7.75862068965517	0	0	0	0	0	0	34.4827586206897	0	0	0	0	0	0	0	0	0	0	0	0	55.1724137931034	0	0	0	0	0	0	0	0	0	2.58620689655172	0	0
967	998	"Gytgykai Lake"	63.16667	175	680	"AWI"	680	19366	21604	20574	2.30769230769231	0	0	0	10	0	6.15384615384615	0	0	0	0	34.6153846153846	0	0	0	0	0	0	0	0	0	0	0	0	43.8461538461538	0	0	0	0	0	0	0	0	1.53846153846154	1.53846153846154	0	0
967	998	"Gytgykai Lake"	63.16667	175	690	"AWI"	690	19517	21685	20677	4.0650406504065	1.6260162601626	0	0	8.13008130081301	0	4.8780487804878	0	0	0	0	32.520325203252	0	0	0	0	0	0	0	0	0	0	0.813008130081301	0	45.5284552845528	0	0	0	0	0	0	0	0	0	2.4390243902439	0	0
967	998	"Gytgykai Lake"	63.16667	175	700	"AWI"	700	19634	21785	20781	8.07017543859649	0	0	0	7.01754385964912	0	3.15789473684211	0	0	0	2.80701754385965	31.9298245614035	1.05263157894737	0	0	0	0	0	0	0	0	0	0	0	37.8947368421053	0	0	0	0	0	0	0	0	0.350877192982456	6.66666666666667	0	1.05263157894737
967	998	"Gytgykai Lake"	63.16667	175	710	"AWI"	710	19715	21882	20885	18.75	0	0	0	3.125	0	0	3.125	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	46.875	0	0	0	0	0	0	0	0	1.5625	1.5625	0	0
967	998	"Gytgykai Lake"	63.16667	175	720	"AWI"	720	19853	21972	20985	9.87654320987654	0	0	0	9.25925925925926	0	3.08641975308642	1.23456790123457	0	0	1.85185185185185	26.5432098765432	0	0	0	0	0	0	0	0	0	0	0	0	39.5061728395062	0	0	0	0	0	0	0	0	6.79012345679012	1.85185185185185	0	0
967	998	"Gytgykai Lake"	63.16667	175	730	"AWI"	730	19947	22067	21090	9.50819672131147	0	0	0	6.55737704918033	0	6.22950819672131	0	0	0	3.60655737704918	36.0655737704918	0.327868852459016	0	0	0.655737704918033	0.327868852459016	0	0	0	0	0	0	0	24.5901639344262	0	0	0	4.26229508196721	0	0	0	0.655737704918033	3.27868852459016	2.62295081967213	0	1.31147540983607
967	998	"Gytgykai Lake"	63.16667	175	740	"AWI"	740	20044	22159	21180	9.09090909090909	0	0	0	12.396694214876	0	0	0	0	0	4.13223140495868	35.5371900826446	0	0	0	0	0	0	0	0	0	0	0	0	32.2314049586777	0	0	0	0	0	0	0	0.826446280991736	2.47933884297521	2.47933884297521	0	0.826446280991736
967	998	"Gytgykai Lake"	63.16667	175	783	"AWI"	783	20512	22512	21616	5.60747663551402	0	0	0	5.60747663551402	0	0	0	0	0	0	54.2056074766355	0	0	0	0	0	0	0	0	0	0	0	0	29.9065420560748	0	0	0	0	0	0	0	0	1.86915887850467	2.80373831775701	0	0
967	998	"Gytgykai Lake"	63.16667	175	792	"AWI"	792	20647	22571	21705	0.763358778625954	0.763358778625954	0	0	13.7404580152672	0	1.52671755725191	0	0	0	1.52671755725191	48.0916030534351	0	0	0	0	0	0	0	0	0	0	0	0	33.587786259542	0	0	0	0	0	0	0	0	0	0	0	0
967	998	"Gytgykai Lake"	63.16667	175	801	"AWI"	801	20743	22653	21794	1.58730158730159	0	0	0	15.8730158730159	0	0	0	0	0	0	48.4126984126984	0	0	0	0	0	0	0	0	0	0.793650793650794	0	0	31.7460317460317	0	0	0	0	0	0	0	0	1.58730158730159	0	0	0
967	998	"Gytgykai Lake"	63.16667	175	810	"AWI"	810	20850	22735	21879	4	0	0	0	16	0	0	0	0	0	0	51	2	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	1	0	0
967	998	"Gytgykai Lake"	63.16667	175	820	"AWI"	820	20990	22784	21967	9.93377483443709	0	0	0	10.5960264900662	0	2.64900662251656	2.64900662251656	0	0	3.97350993377483	26.4900662251656	2.64900662251656	0	0	0	0	0	0	0	0	0	0	0	35.7615894039735	0	0	0	0	0	0	0	0	2.64900662251656	2.64900662251656	0	0
967	998	"Gytgykai Lake"	63.16667	175	830	"AWI"	830	21103	22872	22068	8.08823529411765	0	0	0	16.9117647058824	0	2.20588235294118	1.47058823529412	0	0	3.67647058823529	26.4705882352941	0	0	0	0	0	0	0	0	0	0	2.20588235294118	0	33.8235294117647	0	0	0	0	0	0	0	0	0	3.67647058823529	1.47058823529412	0
967	998	"Gytgykai Lake"	63.16667	175	840	"AWI"	840	21196	22966	22164	5.44871794871795	0	0	0	15.0641025641026	0	4.80769230769231	1.6025641025641	0	0	1.92307692307692	44.5512820512821	0	0	0	0	0	0	0	0	0	0	0.641025641025641	0	12.5	0	0	0	2.24358974358974	0	0	0	0	3.52564102564103	7.05128205128205	0.641025641025641	0
967	998	"Gytgykai Lake"	63.16667	175	850	"AWI"	850	21373	23031	22251	3.88349514563107	0	0	0	17.4757281553398	0	5.8252427184466	0.970873786407767	0	0	1.94174757281553	48.5436893203884	0	0	0	0	0	0	0	0	0	0	0	0	13.5922330097087	0	0	0	0	0	0	0	0	2.9126213592233	4.85436893203883	0	0
967	998	"Gytgykai Lake"	63.16667	175	860	"AWI"	860	21504	23111	22352	3.2	0	0	0	11.2	0	2.4	0	0	0	2.4	44.8	2.4	0	0	0	0	0	0	0	0	0	0.8	0	32	0	0	0	0	0	0	0	0	0.8	0	0	0
967	998	"Gytgykai Lake"	63.16667	175	870	"AWI"	870	21615	23221	22458	1.70940170940171	0	0	0	18.8034188034188	0	0	0	0	0	0	47.8632478632479	2.56410256410256	0	0	0	0	0	0	0	0	0	0	0	29.0598290598291	0	0	0	0	0	0	0	0	0	0	0	0
967	998	"Gytgykai Lake"	63.16667	175	880	"AWI"	880	21817	23304	22543	1.48514851485149	0	0	0	13.8613861386139	0	2.97029702970297	1.48514851485149	0	0	2.97029702970297	34.6534653465347	0	0	0	0	0	0	0	0	0	0	0	0	39.6039603960396	0	0	0	0	0	0	0	0	0	2.97029702970297	0	0
967	998	"Gytgykai Lake"	63.16667	175	890	"AWI"	890	22037	23386	22638	1.69491525423729	0	0	0	10.1694915254237	0	0	0	0	0	0	50.8474576271186	0	0	0	0	0	0	0	0	0	0	0	0	32.2033898305085	0	0	0	0	0	0	0	0	1.69491525423729	3.38983050847458	0	0
967	998	"Gytgykai Lake"	63.16667	175	900	"AWI"	900	22171	23484	22735	2.05479452054794	0	0	0	16.4383561643836	0	2.05479452054794	1.36986301369863	0	0	2.73972602739726	38.3561643835616	0	0	0	0	0	0	0	0	0	0	0	0	30.1369863013699	0	0	0	0	0	0	0	0.684931506849315	0	4.10958904109589	2.05479452054794	0
967	998	"Gytgykai Lake"	63.16667	175	910	"AWI"	910	22376	23570	22844	1.2987012987013	0	0	0	22.7272727272727	0	1.94805194805195	0	0	0	0	37.6623376623377	1.94805194805195	0	0	0	0	0	0	0	0	0	0	0	27.9220779220779	0	0	0	0	0	0	0	0	1.2987012987013	3.8961038961039	1.2987012987013	0
967	998	"Gytgykai Lake"	63.16667	175	920	"AWI"	920	22575	23686	22970	0	0	0	0	28.3018867924528	0	1.88679245283019	0	0	0	2.83018867924528	18.8679245283019	0	0	0	0	0	0	0	0	0	0	0	0	47.1698113207547	0	0	0	0	0	0	0	0	0	0	0.943396226415094	0
967	998	"Gytgykai Lake"	63.16667	175	930	"AWI"	930	22659	23851	23090	0	0	0	0	17.8947368421053	4.21052631578947	2.63157894736842	0	0	0	2.10526315789474	52.6315789473684	0	0	0	0	0	0	0	0	0	0	0	0	10.5263157894737	0	0	0	0	0	0	0	1.05263157894737	0.526315789473684	3.15789473684211	5.26315789473684	0
967	998	"Gytgykai Lake"	63.16667	175	940	"AWI"	940	22747	24083	23220	0.228310502283105	0	0	0	13.6986301369863	4.5662100456621	1.36986301369863	1.36986301369863	0	0	2.73972602739726	29.2237442922374	0	0	0	0	0	0	0	0	0	0	0	0.45662100456621	38.3561643835616	0	0	0	2.28310502283105	0	0	0	1.14155251141552	0.45662100456621	2.73972602739726	1.36986301369863	0
967	998	"Gytgykai Lake"	63.16667	175	950	"AWI"	950	22850	24336	23405	2.73972602739726	0	0	0	9.58904109589041	0	5.47945205479452	0.684931506849315	0	0	2.73972602739726	36.986301369863	1.36986301369863	0	0	0	0	0	0	0	0	0	0.684931506849315	0	31.5068493150685	0	0	0	3.42465753424658	0	0	0	0	1.36986301369863	1.36986301369863	2.05479452054794	0
967	998	"Gytgykai Lake"	63.16667	175	960	"AWI"	960	22923	24720	23565	0	0.373134328358209	0	0	7.46268656716418	2.98507462686567	1.49253731343284	3.73134328358209	0	0	5.22388059701492	52.2388059701493	0.746268656716418	0	0	0	0	0	0	0	0	0	0	0	22.3880597014925	0	0	0	0	0	0	0	0	1.11940298507463	1.11940298507463	0	1.11940298507463
967	998	"Gytgykai Lake"	63.16667	175	970	"AWI"	970	22974	25140	23717	0.588235294117647	0	0	0	11.7647058823529	2.35294117647059	1.76470588235294	1.76470588235294	0	0	5.88235294117647	51.7647058823529	0	0	0	0	0	0	0	0	0	0	1.17647058823529	0	21.1764705882353	0	0	0	0	0	0	0	0	0	0	1.76470588235294	0
