"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Celastraceae"	"Corylus"	"Crassulaceae"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Elaeagnus"	"Ericales"	"Fabaceae"	"Fraxinus"	"Isoëtes"	"Juglans"	"Lamiaceae"	"Larix"	"Menispermaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Saxifragaceae"	"Solanaceae"	"Thalictrum"	"Ulmus"	"Urticaceae"
810	834	"Beaverhouse Lake"	54.74222	-101.68167	0	"AWI"	0	-101	61	-23	0	0	23.3087742799732	1.67448091091762	0	1.80843938379102	0.87073007367716	20.0267916945747	0	0	0	0	0	0	0	0	0.133958472873409	1.4735432016075	0	0	0	0	0.133958472873409	0.334896182183523	0	0	0.401875418620228	0	0.0669792364367046	0	0	14.9363697253851	30.1406563965171	0	1.4735432016075	0.736771600803751	0.0669792364367046	0.0669792364367046	0	0	0	2.14333556597455	0.133958472873409	0.0669792364367046	0	0	0	0
810	834	"Beaverhouse Lake"	54.74222	-101.68167	10	"AWI"	10	-27	604	165	0.117508813160987	0	23.2667450058754	0.587544065804935	0.235017626321974	2.7027027027027	0	21.2690951821387	0	0	0	0	0	0	0.117508813160987	0	0.117508813160987	2.35017626321974	0	0	0	0	0	0.82256169212691	0	0	1.05757931844888	0	0.235017626321974	0	0	20.4465334900117	22.9142185663925	0	2.23266745005875	0.235017626321974	0	0	0	0	0	1.05757931844888	0.235017626321974	0	0	0	0	0
810	834	"Beaverhouse Lake"	54.74222	-101.68167	25	"AWI"	25	90	1228	474	0.193798449612403	0	17.6356589147287	0.581395348837209	0	1.35658914728682	0	19.7674418604651	0	0	0	0	0	0	0.581395348837209	0.193798449612403	0.193798449612403	2.71317829457364	0	0	0	0	0.193798449612403	0.193798449612403	0	0	1.74418604651163	0	0	0	0	11.8217054263566	37.2093023255814	0	2.13178294573643	0.387596899224806	0	0.193798449612403	0	0	0	2.90697674418605	0	0	0	0	0	0
810	834	"Beaverhouse Lake"	54.74222	-101.68167	35	"AWI"	35	155	1597	699	0.452147701582517	0	21.8538055764883	0.150715900527506	0.0753579502637528	2.33609645817634	0	23.1348907309721	0	0	0	0	0	0	0.150715900527506	0	0.0753579502637528	2.93896006028636	0	0	0	0	0.0753579502637528	0.0753579502637528	0.0753579502637528	0	0.52750565184627	0	0.150715900527506	0	0	14.0919366993218	26.224566691786	0	3.01431801055011	1.65787490580256	0.150715900527506	0	0	0	0	2.41145440844009	0.150715900527506	0	0	0	0.226073850791258	0
810	834	"Beaverhouse Lake"	54.74222	-101.68167	40	"AWI"	40	249	1677	815	0.247933884297521	0	14.297520661157	0.413223140495868	0	1.40495867768595	0	17.7685950413223	0	0	0	0	0	0	0.330578512396694	0	0	4.3801652892562	0	0	0	0	0	0	0	0	0.413223140495868	0	0	0	0	16.6942148760331	40.9090909090909	0	1.2396694214876	0.330578512396694	0.330578512396694	0	0	0	0	1.15702479338843	0	0	0	0	0.0826446280991736	0
810	834	"Beaverhouse Lake"	54.74222	-101.68167	50	"AWI"	50	366	1908	1045	0	0	24.6603260869565	0.407608695652174	0.203804347826087	1.35869565217391	0	15.4211956521739	0	0	0	0	0	0	0.271739130434783	0	0.611413043478261	3.0570652173913	0	0	0	0	0	0.0679347826086956	0	0	1.01902173913043	0	0	0	0.0679347826086956	15.2853260869565	31.7255434782609	0	2.17391304347826	1.15489130434783	0.0679347826086956	0.135869565217391	0	0	0	2.03804347826087	0.0679347826086956	0	0	0.0679347826086956	0.135869565217391	0
810	834	"Beaverhouse Lake"	54.74222	-101.68167	60	"AWI"	60	549	2123	1266	0	0	17.5563463819692	0.118623962040332	0	2.37247924080664	0	15.8956109134045	0	0	0	0	0	0	0.118623962040332	0	0.118623962040332	1.42348754448399	0	0	0.118623962040332	0	0	0	0	0	0.474495848161329	0	0	0	0	17.5563463819692	39.6204033214709	0	2.49110320284698	0.474495848161329	0	0	0	0	0	1.30486358244365	0.237247924080664	0	0	0.118623962040332	0	0
810	834	"Beaverhouse Lake"	54.74222	-101.68167	70	"AWI"	70	667	2351	1495	0	0	22.8513650151668	0.505561172901921	0	2.83114256825076	0	16.2790697674419	0	0	0	0	0	0	0.202224469160768	0	0	2.02224469160768	0	0	0	0	0	0	0	0	0	0	0	0	0	16.4812942366026	33.9737108190091	0	2.02224469160768	0.70778564206269	0	0.101112234580384	0	0	0	1.82002022244692	0.101112234580384	0.101112234580384	0	0	0	0
810	834	"Beaverhouse Lake"	54.74222	-101.68167	80	"AWI"	80	898	2501	1718	0	0	16.793893129771	0.572519083969466	0	1.90839694656489	0	10.3053435114504	0	0	0	0	0	0	0	0	0	3.81679389312977	0	0	0	0	0	0	0	0	0.190839694656489	0	0	0	0	25.5725190839695	37.2137404580153	0	2.48091603053435	0	0.190839694656489	0	0	0	0	0.954198473282443	0	0	0	0	0	0
810	834	"Beaverhouse Lake"	54.74222	-101.68167	90	"AWI"	90	1060	2735	1934	0	0	18.5990338164251	0.72463768115942	0	3.26086956521739	0	10.1449275362319	0	0	0	0	0	0	0.72463768115942	0	0.120772946859903	2.65700483091787	0	0	0	0	0	0	0	0	0	0	0	0.120772946859903	0	19.2028985507246	40.0966183574879	0	1.81159420289855	0.36231884057971	0	0	0	0	0	2.05314009661836	0	0	0	0	0.120772946859903	0
810	834	"Beaverhouse Lake"	54.74222	-101.68167	100	"AWI"	100	1302	2872	2150	0	0.127959053103007	20.0255918106206	0.0639795265515035	0.0639795265515035	1.47152911068458	0	16.7626359564939	0	0	0	0	0	0	0.191938579654511	0	0.511836212412028	3.19897632757518	0	0	0	0	0.0639795265515035	0.0639795265515035	0	0	0.895713371721049	0	0.383877159309021	0	0.0639795265515035	13.7555982085733	35.1247600767754	0	3.19897632757518	1.15163147792706	0.0639795265515035	0.127959053103007	0	0.0639795265515035	0	2.43122200895713	0.127959053103007	0	0	0.0639795265515035	0	0
810	834	"Beaverhouse Lake"	54.74222	-101.68167	110	"AWI"	110	1542	3047	2363	0	0	14.344262295082	0.409836065573771	0.136612021857924	1.09289617486339	0	12.8415300546448	0	0	0	0.136612021857924	0	0	0.136612021857924	0	0.136612021857924	1.63934426229508	0	0	0	0	0.136612021857924	0	0	0	0	0	0	0	0	19.3989071038251	44.8087431693989	0	1.63934426229508	0.546448087431694	0.136612021857924	0	0	0	0	2.18579234972678	0	0	0	0.136612021857924	0.136612021857924	0
