"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Ceanothus"	"Cercocarpus"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Geraniaceae"	"Grossulariaceae"	"Indeterminable"	"Isoëtes"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Malvaceae"	"Onagraceae"	"Orobanchaceae"	"Phrymaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Pseudotsuga"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Sarcobataceae"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Urticaceae"
494	506	"Copley Lake"	38.871908	-107.08357	40	"AWI"	40	1647	4762	2847	37	0	3	58	1	51	0	0	0	0	0	0	0	0	0	15	0	4	0	0	0	0	0	4	14040	0	6	0	0	0	0	0	0	85	199	0	29	0	0	8	0	5	13	0	0	0	0	6	0	9	0	0	5	0
494	506	"Copley Lake"	38.871908	-107.08357	44	"AWI"	44	2165	5072	3488	48	0	1	57	2	79	0	0	0	0	1	1	0	0	0	17	0	0	0	0	0	0	0	5	3500	0	7	0	0	0	0	0	0	108	174	0	21	0	0	9	0	4	43	0	0	0	0	0	0	6	0	0	3	0
494	506	"Copley Lake"	38.871908	-107.08357	48	"AWI"	48	2421	5548	4161	39	0	3	58	0	60	0	0	0	0	0	0	0	0	0	20	0	9	0	0	0	0	0	4	20140	0	10	0	1	0	0	0	0	94	177	0	29	0	0	2	0	8	14	0	0	0	0	0	0	11	0	0	7	0
494	506	"Copley Lake"	38.871908	-107.08357	52	"AWI"	52	3093	6023	4721	38	0	1	32	1	63	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	4	1944	0	7	0	0	0	0	0	0	93	187	0	29	0	0	1	0	5	24	0	0	0	0	3	0	9	0	0	0	0
494	506	"Copley Lake"	38.871908	-107.08357	56	"AWI"	56	3983	6189	5269	48	1	0	39	2	83	0	0	0	0	0	1	0	0	0	21	1	0	0	0	0	0	0	14	2056	0	7	0	0	0	0	0	0	107	173	0	27	0	0	2	0	7	24	0	0	0	0	1	0	7	0	0	1	0
494	506	"Copley Lake"	38.871908	-107.08357	60	"AWI"	60	4491	6515	5863	48	0	3	28	1	57	0	0	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	10	6188	0	7	0	0	0	0	0	0	128	177	0	12	0	0	7	0	5	23	0	0	0	0	1	0	7	0	0	1	0
494	506	"Copley Lake"	38.871908	-107.08357	64	"AWI"	64	5277	6610	6135	61	0	1	34	0	66	0	0	0	0	1	1	5	0	0	11	0	4	0	0	0	0	0	8	910	0	12	0	1	0	0	0	0	118	122	0	21	0	0	1	0	10	24	0	0	0	0	4	0	9	0	0	2	0
494	506	"Copley Lake"	38.871908	-107.08357	68	"AWI"	68	5769	6829	6436	47	0	4	32	0	43	0	0	0	0	0	0	0	0	0	16	0	4	1	1	0	0	0	9	3995	0	6	0	0	0	0	0	0	188	98	0	16	0	0	6	0	4	28	0	0	0	1	2	0	10	0	0	2	0
494	506	"Copley Lake"	38.871908	-107.08357	72	"AWI"	72	5996	7172	6638	28	0	4	61	0	65	0	0	0	4	0	1	0	0	0	19	0	0	0	1	0	0	0	18	4672	0	27	0	0	0	0	0	0	116	143	0	41	0	0	1	0	6	37	0	0	0	0	1	1	13	0	0	8	0
494	506	"Copley Lake"	38.871908	-107.08357	76	"AWI"	76	6130	7341	6774	27	0	5	45	2	55	0	0	0	0	0	1	1	0	1	16	0	3	0	0	0	0	0	9	2889	0	10	0	0	0	0	0	0	124	130	0	32	0	0	1	0	8	37	0	0	0	0	6	0	6	1	0	4	0
494	506	"Copley Lake"	38.871908	-107.08357	80	"AWI"	80	6225	7582	6902	31	0	8	49	1	57	0	0	0	0	0	2	0	0	0	18	0	0	0	2	0	0	0	27	891	0	28	0	0	0	0	0	0	157	178	0	33	0	0	2	0	9	23	0	0	0	0	1	0	11	0	0	5	0
494	506	"Copley Lake"	38.871908	-107.08357	84	"AWI"	84	6408	7686	7039	41	0	9	42	0	45	0	0	1	3	0	0	0	1	0	19	0	4	0	0	0	0	0	16	1645	0	14	0	0	0	0	0	0	201	177	0	18	0	0	2	0	21	26	0	0	0	0	1	0	4	0	0	7	0
494	506	"Copley Lake"	38.871908	-107.08357	88	"AWI"	88	6512	7849	7183	44	0	6	48	1	58	0	1	0	0	0	0	0	0	0	17	0	4	0	0	0	0	0	8	780	0	17	0	0	0	0	0	0	216	214	0	24	0	0	4	0	8	40	0	0	0	0	3	0	3	0	0	10	0
494	506	"Copley Lake"	38.871908	-107.08357	92	"AWI"	92	6686	7994	7318	40	0	9	48	1	71	0	0	0	0	0	1	0	0	0	15	0	0	0	0	0	0	0	40	2034	0	20	0	0	0	0	0	0	133	137	0	25	0	0	1	0	11	34	0	0	0	0	4	1	5	0	0	3	0
494	506	"Copley Lake"	38.871908	-107.08357	96	"AWI"	96	6864	8095	7459	20	0	6	31	0	77	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	36	4410	0	19	0	0	0	0	0	0	145	130	0	25	0	0	0	0	5	18	0	0	0	0	0	0	7	0	0	5	0
494	506	"Copley Lake"	38.871908	-107.08357	100	"AWI"	100	6985	8234	7601	24	0	7	37	0	62	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	49	511	0	19	0	0	0	0	0	0	148	158	0	20	0	0	1	0	16	30	0	0	0	0	1	0	4	0	0	6	0
494	506	"Copley Lake"	38.871908	-107.08357	104	"AWI"	104	7307	8336	7750	19	0	7	53	0	65	0	1	0	0	1	0	0	0	0	8	1	5	0	0	0	0	0	15	810	0	25	0	0	0	0	0	0	76	141	0	43	0	0	13	0	10	50	0	0	0	0	2	0	3	0	0	3	0
494	506	"Copley Lake"	38.871908	-107.08357	108	"AWI"	108	7487	8518	7919	14	0	2	30	0	45	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	6	1089	0	19	0	0	0	0	0	0	75	186	0	26	0	0	10	0	9	25	0	0	0	0	4	0	9	0	0	4	0
494	506	"Copley Lake"	38.871908	-107.08357	112	"AWI"	112	7670	8756	8127	14	0	9	68	1	80	0	0	0	0	0	2	0	0	0	10	0	4	0	0	0	0	1	10	171	0	10	0	0	0	0	0	0	98	185	0	33	0	0	2	0	7	26	0	0	0	0	2	2	6	0	0	4	2
494	506	"Copley Lake"	38.871908	-107.08357	116	"AWI"	116	7803	9094	8372	14	0	6	46	0	80	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	28	398	0	21	0	0	0	0	0	0	52	157	0	36	3	0	6	0	3	9	0	0	0	0	4	1	6	0	0	6	0
494	506	"Copley Lake"	38.871908	-107.08357	120	"AWI"	120	7891	9584	8601	12	0	6	53	0	86	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	6	292	0	9	0	0	0	0	0	0	58	147	0	22	0	0	0	0	6	35	0	0	0	0	0	2	11	0	0	3	0
494	506	"Copley Lake"	38.871908	-107.08357	124	"AWI"	124	8218	9739	8851	20	0	6	51	1	81	0	0	0	0	0	0	0	0	0	7	0	3	5	1	0	0	0	17	383	0	12	0	0	0	0	0	0	73	150	0	23	0	0	4	0	7	27	0	0	0	0	0	0	6	0	0	5	0
494	506	"Copley Lake"	38.871908	-107.08357	128	"AWI"	128	8414	10001	9109	14	0	9	43	0	82	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6	755	0	22	0	1	0	0	0	0	99	136	0	19	0	0	5	0	9	37	0	0	0	0	1	0	8	0	0	1	0
494	506	"Copley Lake"	38.871908	-107.08357	132	"AWI"	132	8650	10337	9395	14	0	9	40	0	68	0	1	0	0	0	0	0	0	0	9	1	0	0	0	1	0	0	3	423	0	11	0	1	0	0	0	1	82	183	0	21	0	0	3	1	6	12	0	0	0	0	2	0	7	0	0	4	0
494	506	"Copley Lake"	38.871908	-107.08357	136	"AWI"	136	8846	10797	9712	25	0	7	47	0	83	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	8	435	2	8	0	0	0	0	0	0	84	165	0	16	0	0	1	0	3	24	0	0	0	0	3	0	6	0	0	5	0
494	506	"Copley Lake"	38.871908	-107.08357	140	"AWI"	140	8965	11462	10010	17	0	6	44	1	70	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6	448	0	16	0	0	0	0	0	0	86	204	0	9	0	0	2	0	3	12	0	0	0	0	2	1	3	0	0	2	0
494	506	"Copley Lake"	38.871908	-107.08357	144	"AWI"	144	9289	11683	10344	26	0	5	28	0	127	0	1	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	3	133	0	18	0	1	0	0	0	0	82	133	0	31	0	0	1	0	6	10	0	0	0	2	6	0	8	0	1	3	3
494	506	"Copley Lake"	38.871908	-107.08357	148	"AWI"	148	9501	12013	10686	34	0	2	26	1	113	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	5	61	0	13	0	1	0	0	0	0	85	160	0	28	0	0	2	0	2	9	0	0	0	0	11	0	3	2	1	2	0
494	506	"Copley Lake"	38.871908	-107.08357	152	"AWI"	152	9819	12329	11016	16	0	5	18	2	164	0	0	0	0	0	0	0	0	0	7	0	0	1	0	1	0	0	12	28	0	13	0	0	0	0	0	0	107	133	0	27	0	0	3	0	3	6	0	0	0	0	4	0	1	0	1	2	0
494	506	"Copley Lake"	38.871908	-107.08357	156	"AWI"	156	10204	12532	11354	29	0	2	16	1	147	0	0	0	0	0	0	0	0	0	10	0	2	0	0	1	0	0	8	30	0	8	0	0	0	0	0	0	83	109	0	23	0	0	2	0	2	6	0	0	0	0	7	1	6	0	0	3	1
494	506	"Copley Lake"	38.871908	-107.08357	160	"AWI"	160	10430	12881	11687	23	0	0	13	0	116	0	0	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	11	10	0	14	0	0	0	0	0	0	85	100	0	23	0	0	6	0	2	2	0	0	0	0	6	0	3	0	0	5	0
494	506	"Copley Lake"	38.871908	-107.08357	164	"AWI"	164	10692	13163	11966	15	0	1	12	3	215	0	0	1	0	0	0	0	0	0	11	1	0	0	0	0	0	0	33	2	0	17	0	0	0	0	0	0	65	100	0	43	0	0	3	0	1	0	0	0	0	0	3	2	2	0	0	3	0
494	506	"Copley Lake"	38.871908	-107.08357	168	"AWI"	168	10872	13633	12248	33	1	0	29	1	263	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	53	1	0	12	0	0	0	0	0	0	85	154	0	42	0	0	0	0	2	1	0	0	0	0	3	0	4	0	0	9	0
494	506	"Copley Lake"	38.871908	-107.08357	172	"AWI"	172	11099	14031	12518	29	0	1	16	1	198	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	36	2	0	3	0	0	0	0	0	0	90	97	0	29	0	0	2	0	1	0	0	0	0	0	3	0	3	0	0	3	0
494	506	"Copley Lake"	38.871908	-107.08357	176	"AWI"	176	11320	14281	12788	23	0	1	19	0	217	0	2	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	77	100	0	42	0	0	0	0	3	4	0	0	0	0	3	0	4	0	0	4	0
494	506	"Copley Lake"	38.871908	-107.08357	180	"AWI"	180	11481	14716	13055	19	0	1	15	2	226	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	49	1	0	7	0	0	0	0	0	0	65	82	0	43	0	0	4	0	1	0	0	0	0	0	3	0	4	0	0	3	0
494	506	"Copley Lake"	38.871908	-107.08357	184	"AWI"	184	11792	14907	13337	10	0	1	3	3	223	0	0	0	0	1	0	0	0	0	18	0	0	0	0	0	0	0	38	0	1	19	0	0	0	0	0	0	58	113	0	51	0	0	1	0	1	0	0	0	0	0	0	0	2	0	1	2	0
494	506	"Copley Lake"	38.871908	-107.08357	188	"AWI"	188	12003	15209	13634	15	0	1	7	1	210	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	30	0	0	15	0	0	0	0	0	0	60	66	0	46	0	0	5	0	2	1	0	0	0	0	0	0	1	0	0	1	0
494	506	"Copley Lake"	38.871908	-107.08357	192	"AWI"	192	12283	15496	13906	7	0	0	9	3	226	0	1	0	0	1	1	0	0	0	23	0	0	0	0	0	0	0	14	0	0	14	0	0	0	0	0	0	16	66	0	59	0	0	4	0	0	0	0	0	0	0	0	0	3	0	2	0	0
494	506	"Copley Lake"	38.871908	-107.08357	196	"AWI"	196	12565	15685	14194	9	0	0	8	0	244	0	0	1	0	1	0	0	0	0	16	0	0	0	0	0	0	0	29	0	0	25	0	0	0	0	0	0	40	86	0	77	0	0	5	0	0	0	0	0	0	0	3	0	3	0	0	1	0
494	506	"Copley Lake"	38.871908	-107.08357	200	"AWI"	200	12769	16039	14475	1	0	0	8	1	272	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	30	0	0	42	0	0	0	0	0	0	21	71	0	64	0	0	4	0	0	0	0	0	0	0	1	0	3	0	0	2	1
494	506	"Copley Lake"	38.871908	-107.08357	204	"AWI"	204	13089	16205	14755	3	0	2	7	4	286	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	27	0	0	21	0	0	0	0	0	0	17	77	0	66	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	1	0
494	506	"Copley Lake"	38.871908	-107.08357	208	"AWI"	208	13340	16446	15037	0	0	0	13	0	238	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	20	0	0	44	0	0	0	0	0	0	15	69	0	53	0	0	1	0	0	0	0	0	0	0	2	0	3	0	0	0	0
494	506	"Copley Lake"	38.871908	-107.08357	212	"AWI"	212	13699	16673	15302	0	0	0	13	2	274	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	57	1	0	27	0	0	0	0	0	0	20	92	0	32	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0
494	506	"Copley Lake"	38.871908	-107.08357	216	"AWI"	216	14022	16836	15582	0	0	0	22	0	310	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	48	1	1	0	0	0	0	14	65	0	84	0	0	2	0	2	0	0	0	0	0	0	0	1	0	1	0	0
494	506	"Copley Lake"	38.871908	-107.08357	220	"AWI"	220	14302	17130	15871	0	0	0	19	0	221	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	44	0	0	67	0	0	0	0	0	0	12	66	0	37	0	0	4	0	1	0	0	0	0	0	0	0	2	0	0	0	0
494	506	"Copley Lake"	38.871908	-107.08357	224	"AWI"	224	14832	17263	16129	0	0	0	21	0	238	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	33	0	0	66	0	0	0	0	0	0	20	70	0	57	0	0	7	0	0	0	0	0	0	0	0	0	3	0	0	0	0
494	506	"Copley Lake"	38.871908	-107.08357	228	"AWI"	228	15208	17471	16409	0	0	0	18	0	298	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	29	0	0	48	0	0	0	0	0	0	11	69	0	36	0	0	2	0	0	0	0	0	0	0	3	0	3	0	0	0	0
494	506	"Copley Lake"	38.871908	-107.08357	232	"AWI"	232	15632	17678	16689	0	0	0	12	0	249	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	12	0	0	44	0	0	0	0	0	0	34	119	0	35	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0
494	506	"Copley Lake"	38.871908	-107.08357	236	"AWI"	236	15985	17899	16981	1	0	0	12	0	324	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	16	0	0	55	0	0	0	0	0	0	24	133	0	35	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
