"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Balsaminaceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Juniperus"	"Larix"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Viburnum"
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	50	"AWI"	50	761	1366	1009	0.242130750605327	0	1.69491525423729	0	0	0	0	39.225181598063	0	0	0.242130750605327	0	0.242130750605327	0	0	0.242130750605327	0	3.14769975786925	0	13.317191283293	0	0	0	0	0	0	0.242130750605327	0.242130750605327	0	0.484261501210654	3.38983050847458	15.4963680387409	0	0	0	0	0	2.42130750605327	0	0.242130750605327	0	0.484261501210654	0	0	0	0	0	0.242130750605327	16.4648910411622	1.93704600484262	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	60	"AWI"	60	841	2262	1352	0.512820512820513	0	1.79487179487179	0.256410256410256	0.256410256410256	0	0	43.0769230769231	0	0	0.256410256410256	0	0.256410256410256	0	0.256410256410256	1.79487179487179	0	4.1025641025641	0	13.5897435897436	0	0	0	0	0.256410256410256	0	0.256410256410256	0	0	0.512820512820513	4.1025641025641	0	0	0	0	0	0	4.1025641025641	0	0	0	0.512820512820513	0	0	0	0	0	1.02564102564103	21.025641025641	2.05128205128205	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	70	"AWI"	70	1233	2471	1845	1.34228187919463	0	0	0	0	0	0	33.1096196868009	0	0	0.223713646532438	0	0	0	0	0.671140939597315	0	2.68456375838926	0	11.6331096196868	3.57941834451902	0	0.223713646532438	0	0	0	0.447427293064877	0	0	0	0	22.5950782997763	0	0	0	0	0	3.35570469798658	0	0	0	0	0	0	0	0	0	0	19.0156599552573	1.11856823266219	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	75	"AWI"	75	1339	2639	2099	1.64473684210526	0	1.64473684210526	0	0	0	0	50.9868421052632	0	0	0.328947368421053	0	0	0	0.328947368421053	0.657894736842105	0	2.96052631578947	0	9.21052631578947	0	0	0	0	0	0	0	0	0	0.328947368421053	0	0	0	0	0	0	0	1.64473684210526	0	0	0	0	0	0	0	0	0	0.986842105263158	25.9868421052632	3.28947368421053	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	80	"AWI"	80	1428	2911	2333	1.08932461873638	0	1.96078431372549	0.217864923747277	0.217864923747277	0	0	45.3159041394335	0	0	0	0	0	0	0.435729847494553	0	0	5.44662309368192	0	17.2113289760349	0	0	0.217864923747277	0	0	0	0.65359477124183	0	0	0.217864923747277	2.39651416122004	0	0	0	0	0	0.217864923747277	2.39651416122004	0	0	0	0	0.217864923747277	0	0	0	0	1.74291938997821	15.9041394335512	4.13943355119826	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	90	"AWI"	90	2235	3030	2682	0.987654320987654	0	2.71604938271605	0	0.246913580246914	0	0	48.3950617283951	0	0	0.246913580246914	0	0	0	0.987654320987654	0.740740740740741	0	0.246913580246914	0	17.037037037037	0	0	0	0	0	0	0.246913580246914	0	0	0.740740740740741	2.96296296296296	0	0	0	0	0	0	1.97530864197531	0	0	0	0.246913580246914	0	0	0	0	0	0.987654320987654	17.7777777777778	3.45679012345679	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	100	"AWI"	100	2595	3454	3045	0.263157894736842	0	0	0	0	0	0	39.7368421052632	0	0	0	0	0	0	0.263157894736842	0.263157894736842	0	2.36842105263158	0	7.63157894736842	0	0	0	0	0	0	0	0	0	0.526315789473684	0	37.6315789473684	0	0	0	0	0	2.63157894736842	0	0	0.263157894736842	0.263157894736842	0	0.263157894736842	0	0	0	0.526315789473684	6.31578947368421	1.05263157894737	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	110	"AWI"	110	2780	3721	3254	1.11731843575419	0	0	0	0.279329608938547	0	0	57.2625698324022	0	0	0.558659217877095	0	0	0	0	1.95530726256983	0	0.837988826815642	0	15.0837988826816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.82122905027933	0	0	0	0	0	0	0	0	0	0.558659217877095	8.93854748603352	5.58659217877095	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	120	"AWI"	120	2886	4181	3437	1.39664804469274	0	0	0.279329608938547	0	0	0	51.9553072625698	0	0	0	0	0	0	0	5.3072625698324	0	8.10055865921788	0	14.5251396648045	0	0	0	0	0.558659217877095	0	0.558659217877095	0	0	0	0	0	0	0	0	0	0	6.14525139664804	0	0	0.279329608938547	0	0	0	0	0	0.279329608938547	0.558659217877095	7.54189944134078	2.51396648044693	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	125	"AWI"	125	3006	4250	3550	0.321543408360129	0	3.53697749196141	0.321543408360129	0.321543408360129	0	0	50.8038585209003	0	0	0.321543408360129	0	0	0	0	4.18006430868167	0	6.10932475884244	0	8.36012861736334	0	0.321543408360129	0	0	0.643086816720257	0	0.643086816720257	0	0	0.643086816720257	0	0	0	0	0	0	0	9.0032154340836	0	0	0	0	0	0.321543408360129	0	0	0	0.964630225080386	9.0032154340836	4.18006430868167	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	130	"AWI"	130	3084	4327	3673	1.22699386503067	0	0	0	1.22699386503067	0	0	59.5092024539877	0	0	0.920245398773006	0	0	0	0	9.50920245398773	0	0.306748466257669	0	12.8834355828221	0	0	0	0	0.920245398773006	0	0.306748466257669	0	0	0	0	0	0	0	0	0	0	6.13496932515337	0	0	0	0	0	0	0	0	0	0.613496932515337	1.22699386503067	5.21472392638037	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	140	"AWI"	140	3203	4618	3895	0.347222222222222	0	4.16666666666667	0	0.694444444444444	0	0	53.4722222222222	0	0	1.73611111111111	0	0	0	0	7.29166666666667	0	0.347222222222222	0	5.20833333333333	0	0	0	0	2.43055555555556	0	0.347222222222222	0	0	0	0	0	0	0	0	0	0	13.1944444444444	0	0	0	0	0	0	0	0	0	1.73611111111111	3.81944444444444	5.20833333333333	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	150	"AWI"	150	3434	4721	4107	0.203665987780041	0	2.03665987780041	0	0	0	0	38.0855397148676	0	0	0	0	0	0	0	9.77596741344195	0	0.407331975560081	0	11.2016293279022	0	0	0	0	0.407331975560081	0	1.0183299389002	0	0	0	0	29.1242362525458	0	0	0	0	0	3.05498981670061	0	0	0.203665987780041	0	0	0.203665987780041	0	0	0	0	1.83299389002037	2.44399185336049	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	160	"AWI"	160	3560	4910	4338	0.216919739696312	0	3.25379609544469	0.216919739696312	0	0	0	54.4468546637744	0	0	1.08459869848156	0	0	0	0	18.2212581344902	0	1.95227765726681	0	7.15835140997831	0	0	0	0	1.08459869848156	0	0	0	0	0	0	0	0	0	0	0	0	3.68763557483731	0	0	0	0	0	0	0	0	0	0.433839479392625	4.98915401301518	3.25379609544469	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	170	"AWI"	170	3907	4989	4550	0.746268656716418	0	0	0	0	0	0	46.0199004975124	0	0	0.248756218905473	0	0	0	0	16.1691542288557	0	0.746268656716418	0	2.23880597014925	0	0	0	0	1.49253731343284	0	0.248756218905473	0	0	0	0	0	0	0	0	0	0	4.97512437810945	0	0	0	0	0	0	0	0	0.248756218905473	0.497512437810945	21.6417910447761	4.72636815920398	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	175	"AWI"	175	4018	5045	4668	0	0	1.53452685421995	0	0	0	0	28.1329923273657	0	0	0	0	0	0	0	9.97442455242967	0	0.255754475703325	0	1.0230179028133	0	0	0.255754475703325	0	0.767263427109974	0	2.0460358056266	0.255754475703325	0	0	0	23.5294117647059	0	0	0	0	0	4.0920716112532	0	0	0	0.255754475703325	0	0.51150895140665	0.255754475703325	0	0	0.51150895140665	22.5063938618926	4.0920716112532	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	180	"AWI"	180	4094	5148	4783	0.48780487804878	0	2.68292682926829	0	0.24390243902439	0	0	48.5365853658537	0	0	0.975609756097561	0	0	0	0	9.26829268292683	0	1.70731707317073	0	3.17073170731707	0	0	0	0	2.19512195121951	0	0.24390243902439	0	0	0	0	0	0	0	0	0	0	5.60975609756098	0	0	0	0.24390243902439	0	0.24390243902439	0.24390243902439	0	0	1.21951219512195	19.2682926829268	3.65853658536585	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	190	"AWI"	190	4375	5217	4908	0.852272727272727	0	1.98863636363636	0	0.568181818181818	0	0	42.6136363636364	0	0	0.568181818181818	0	0	0	0	2.84090909090909	0	0.852272727272727	0	7.67045454545455	0	2.27272727272727	0	0	0.568181818181818	0	0.284090909090909	0	0	0	0	0	0	0	0	0	0	3.97727272727273	0	0	0	0	0	0.568181818181818	0.852272727272727	0	0	1.13636363636364	28.6931818181818	3.69318181818182	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	195	"AWI"	195	4463	5288	4982	0	0	0	0	0	0	0	43.7254901960784	0.392156862745098	0.588235294117647	0.392156862745098	0	0	0	0.196078431372549	3.72549019607843	0	0	0.196078431372549	1.56862745098039	0	1.56862745098039	0	0	0.980392156862745	0	0.588235294117647	0	0	0.196078431372549	0	15.6862745098039	0	0	0	0	0	3.52941176470588	0	0	0	0	0.980392156862745	0.588235294117647	2.15686274509804	0	0	0.980392156862745	18.0392156862745	3.92156862745098	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	200	"AWI"	200	4529	5381	5052	0.18018018018018	0	3.96396396396396	0	0.18018018018018	0	0	41.6216216216216	0	0	0	0	0	0	0.36036036036036	1.26126126126126	0	1.08108108108108	1.08108108108108	1.8018018018018	0	7.20720720720721	0	0	1.62162162162162	0	0.900900900900901	0.18018018018018	0	0	0	0	0	0	0	0	0.18018018018018	3.96396396396396	0	0	0	0	0	0	16.7567567567568	0	0	0.540540540540541	15.8558558558559	1.26126126126126	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	205	"AWI"	205	4594	5418	5087	0.363636363636364	0	0	0	0.363636363636364	0	1.09090909090909	24.3636363636364	0	0	0	0	0	0	0	12	0	0.363636363636364	0	0	0	0.363636363636364	0	0	0.363636363636364	0	0.727272727272727	0	0	0	0	0	0	0	0	0	0	4	0	0	0.727272727272727	0	0	0.363636363636364	2.90909090909091	0	0	1.09090909090909	46.9090909090909	4	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	210	"AWI"	210	4640	5452	5124	0.342465753424658	0	8.56164383561644	0	0.342465753424658	0	0	10.1027397260274	0	0	0.513698630136986	0	0	0	0.171232876712329	1.02739726027397	0	0.513698630136986	0	0.684931506849315	0	22.2602739726027	0	0	0.513698630136986	0	0	0	0	0	0	0	0	0	0	0	0	2.56849315068493	0	0	0	0	0	0.513698630136986	23.8013698630137	0	0	1.02739726027397	26.3698630136986	0.684931506849315	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	220	"AWI"	220	4729	5558	5186	0	0	2.96803652968037	0.228310502283105	0	0	0	20.0913242009132	0	0	0	0	0	0.228310502283105	0.45662100456621	5.25114155251141	0	0.45662100456621	0.684931506849315	0.91324200913242	0	9.81735159817351	0.45662100456621	0	0.684931506849315	0	0.228310502283105	0	0	0	0	0	0	0	0	0	0	10.2739726027397	0	0	0	0	0	0.228310502283105	25.5707762557078	0.228310502283105	0	0.228310502283105	17.8082191780822	3.19634703196347	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	225	"AWI"	225	4782	5591	5218	0.638977635782748	0	6.0702875399361	0.319488817891374	0	0	0	39.297124600639	0	0	0.319488817891374	0	0	0	2.87539936102236	0.638977635782748	0	0.638977635782748	1.2779552715655	2.55591054313099	0	2.55591054313099	4.15335463258786	0	0	0	0.958466453674121	0.319488817891374	0	0	0	0	0	0	0	0	0	8.62619808306709	0	0	0	0	0	0.638977635782748	3.83386581469649	0	0	0.958466453674121	20.1277955271566	3.19488817891374	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	230	"AWI"	230	4828	5631	5253	1.35135135135135	0	6.75675675675676	0.675675675675676	0	0	0	15.5405405405405	0	0	0.675675675675676	0	0	0	0	0	0	2.7027027027027	0	0.675675675675676	0	2.02702702702703	1.35135135135135	0	0.675675675675676	0	0.675675675675676	0	0	0	0	0	0	0	0	0	0	8.78378378378378	0	0	0	0	0	4.72972972972973	12.1621621621622	0	0	2.02702702702703	36.4864864864865	2.7027027027027	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	240	"AWI"	240	4901	5748	5315	0.826446280991736	0	4.95867768595041	0.826446280991736	0.826446280991736	0	0	12.396694214876	0	0	0	0	0	0	0	0.826446280991736	0	0	0	0	0	5.78512396694215	0.826446280991736	0	0.826446280991736	0	0	0	0	0	0	0	0	0	0	0	0	5.78512396694215	0	0	0	0	0	3.30578512396694	13.2231404958678	0	0	5.78512396694215	42.1487603305785	1.65289256198347	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	245	"AWI"	245	4969	5774	5347	0	0	6.09756097560976	0	0.813008130081301	0	0	29.2682926829268	0	0	0.813008130081301	0.40650406504065	0.813008130081301	0	0	2.03252032520325	0	4.0650406504065	0	1.21951219512195	0	0.813008130081301	1.6260162601626	0	1.21951219512195	0	0.40650406504065	0.813008130081301	0	0.813008130081301	0	0	0	0	0	0	0	5.69105691056911	0	0	0.813008130081301	0	0	0.813008130081301	8.94308943089431	0	0	1.21951219512195	28.4552845528455	2.84552845528455	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	250	"AWI"	250	5025	5806	5381	0.796812749003984	0	5.97609561752988	0	0.398406374501992	0	0	37.0517928286853	0	0	0	0	0	0	0.398406374501992	3.58565737051793	0	14.3426294820717	0	3.98406374501992	0	1.19521912350598	0.398406374501992	0	0.398406374501992	1.19521912350598	0	0	0	0.398406374501992	0	0	0	0	0.398406374501992	0	0	9.9601593625498	0	0.398406374501992	0.796812749003984	0	0	0	3.58565737051793	0	0	0.796812749003984	11.5537848605578	2.39043824701195	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	255	"AWI"	255	5072	5843	5414	0	0	10.2272727272727	1.13636363636364	0	0	0.568181818181818	20.4545454545455	0.568181818181818	0	0.568181818181818	1.13636363636364	0.568181818181818	0.568181818181818	0	6.25	0	1.13636363636364	0	0	0	2.27272727272727	2.84090909090909	0	0	0	0.568181818181818	0	0	0.568181818181818	0	0	0	0	0	0	0	8.52272727272727	0	0	0	0	0	7.38636363636364	13.6363636363636	0.568181818181818	0	3.40909090909091	15.3409090909091	1.70454545454545	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	260	"AWI"	260	5104	5890	5449	0.564971751412429	0	0	1.12994350282486	0.564971751412429	0	0	22.5988700564972	0	0	0	0	0	0	0	2.82485875706215	0	1.12994350282486	0	3.38983050847458	0	3.38983050847458	0	0	1.69491525423729	0	1.12994350282486	0	0	0	5.08474576271187	0	0	0	0	0	0	3.38983050847458	0	0	0	0	2.25988700564972	0.564971751412429	0	0	0	2.25988700564972	44.6327683615819	3.38983050847458	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	270	"AWI"	270	5245	5959	5505	0.613496932515337	0	4.29447852760736	0	0	0	0	20.8588957055215	0	0	0.613496932515337	0	0.613496932515337	0	0	1.22699386503067	0	0	0	3.06748466257669	0	0.613496932515337	0.613496932515337	0	1.22699386503067	0	0.613496932515337	0	0	0	11.6564417177914	0	0	0	0	0	0	6.74846625766871	0	0	0	0	0	1.22699386503067	0.613496932515337	0	0	1.84049079754601	39.8773006134969	3.68098159509202	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	275	"AWI"	275	5293	6014	5533	1.02040816326531	0	6.12244897959184	1.02040816326531	0	0	0	23.469387755102	0	0	0	0	0	0	0	6.12244897959184	0	2.04081632653061	0	0	0	2.04081632653061	1.02040816326531	0	0	0	3.06122448979592	0	0	0	0	0	0	0	0	0	0	8.16326530612245	0	0	0	0	0	3.06122448979592	0	0	0	1.02040816326531	37.7551020408163	4.08163265306122	0
1569	1615	"Tourbière de Lanoraie STJEAN"	46	-73.21694	280	"AWI"	280	5330	6065	5566	0	0	6.09756097560976	1.21951219512195	1.21951219512195	0	0	21.9512195121951	0	0	1.21951219512195	0	0	0	0	2.4390243902439	0	0	0	1.21951219512195	0	0	1.21951219512195	0	0	0	1.21951219512195	0	0	0	0	0	0	0	0	0	0	10.9756097560976	0	0	0	0	0	7.31707317073171	0	0	0	2.4390243902439	32.9268292682927	8.53658536585366	0
