"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Arecaceae"	"Asteraceae"	"Betula"	"Bursera"	"Carya"	"Casuarina"	"Celtis"	"Cephalanthus"	"Cupressaceae"	"Cyperaceae"	"Cyrilla"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Ilex"	"Lamiaceae"	"Liquidambar"	"Melastomataceae"	"Myrica"	"Nyssa"	"Pinus"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ulmus"
1619	1671	"Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7)"	26.48111	-80.41556	23	"AWI"	23	211	394	305	0	0.819672131147541	43.4426229508197	0	0	0	0.819672131147541	0	0	0	0	0	3.27868852459016	0	0	0	0	0	0	0	0	0	13.1147540983607	0	31.1475409836066	0.819672131147541	0	5.73770491803279	0.819672131147541
1619	1671	"Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7)"	26.48111	-80.41556	25	"AWI"	25	251	440	357	0	0	33.6448598130841	0	0	0	0	0	0	0	0	0	0.934579439252336	0	0	0	0	0	0	0	0	0	12.1495327102804	0	50.4672897196262	0.934579439252336	0	1.86915887850467	0
1619	1671	"Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7)"	26.48111	-80.41556	27	"AWI"	27	295	479	407	0	0	42.9906542056075	0	5.60747663551402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.934579439252336	0	3.73831775700935	0	42.9906542056075	0	0	3.73831775700935	0
1619	1671	"Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7)"	26.48111	-80.41556	29	"AWI"	29	336	513	459	0	0	34.7368421052632	0	0	0	0	0	0	0	0	0	3.15789473684211	0	0	0	0	0	1.05263157894737	0	1.05263157894737	0	5.26315789473684	0	49.4736842105263	0	0	5.26315789473684	0
1619	1671	"Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7)"	26.48111	-80.41556	31	"AWI"	31	373	546	508	0	0	28.4210526315789	0	0	0	0	0	0	0	0	0	0	0	0	1.05263157894737	1.05263157894737	0	0	0	0	0	4.21052631578947	0	57.8947368421053	0	0	7.36842105263158	0
1619	1671	"Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7)"	26.48111	-80.41556	33	"AWI"	33	422	611	545	0	1.51515151515152	33.3333333333333	0	0	0	0	0	0	0	0	0	0	0	1.51515151515152	0	0	0	0	0	0	0	3.78787878787879	0	50	3.03030303030303	0	6.06060606060606	0.757575757575758
1619	1671	"Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7)"	26.48111	-80.41556	35	"AWI"	35	469	661	582	0	1.12359550561798	30.3370786516854	0	0	0	0	0	0	0	0	1.12359550561798	0	0	0	0	0	0	0	0	0	0	4.49438202247191	0	58.4269662921348	1.12359550561798	0	3.37078651685393	0
1619	1671	"Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7)"	26.48111	-80.41556	41	"AWI"	41	598	797	699	0	0	45.1612903225806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2258064516129	0	48.3870967741936	0	0	3.2258064516129	0
1619	1671	"Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7)"	26.48111	-80.41556	43	"AWI"	43	638	839	739	0	0	50.4587155963303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8348623853211	0	44.0366972477064	1.8348623853211	0	1.8348623853211	0
1619	1671	"Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7)"	26.48111	-80.41556	45	"AWI"	45	678	882	779	0	0.833333333333333	42.5	0	0	0	0	0	0	0	0	0	3.33333333333333	0	0	0	0	0	0	0	0	0	6.66666666666667	0	43.3333333333333	0	0.833333333333333	2.5	0
1619	1671	"Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7)"	26.48111	-80.41556	49	"AWI"	49	767	962	860	0	0	43.421052631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	51.3157894736842	0	0	0	0
1619	1671	"Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7)"	26.48111	-80.41556	51	"AWI"	51	811	1009	904	0	0	57.7777777777778	1.11111111111111	0	0	0	1.11111111111111	0	0	0	1.11111111111111	1.11111111111111	0	0	0	0	0	1.11111111111111	0	0	1.11111111111111	3.33333333333333	0	26.6666666666667	1.11111111111111	0	4.44444444444444	0
1619	1671	"Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7)"	26.48111	-80.41556	55	"AWI"	55	904	1122	1004	0	0	71.8875502008032	0	0	0	0	0	0	0	0	0	2.00803212851406	0	0	0	0	0	0	0	0	0	0.401606425702811	0	25.3012048192771	0	0	0.401606425702811	0
1619	1671	"Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7)"	26.48111	-80.41556	57	"AWI"	57	952	1182	1058	0	0.704225352112676	64.0845070422535	0	0	0	0	0	0	0	0	0.704225352112676	0	0	0	0	0	0	0	0	0	0	0.704225352112676	0	26.7605633802817	0	2.8169014084507	4.22535211267606	0
1619	1671	"Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7)"	26.48111	-80.41556	61	"AWI"	61	1049	1291	1165	0	0.380228136882129	55.893536121673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.380228136882129	0	0	0	0	1.14068441064639	0	38.7832699619772	1.14068441064639	0.380228136882129	1.90114068441065	0
1619	1671	"Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7)"	26.48111	-80.41556	63	"AWI"	63	1100	1340	1218	0	0.373134328358209	52.2388059701493	0	0	0	0	0	0	0	0	0	0.373134328358209	0	0.373134328358209	0	0	0	0	0	0.373134328358209	0	3.35820895522388	0	40.6716417910448	0.373134328358209	0.373134328358209	1.49253731343284	0
1619	1671	"Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7)"	26.48111	-80.41556	65	"AWI"	65	1155	1389	1272	0	1.09289617486339	67.7595628415301	0	0	0	0	0	0	0	0	0	1.63934426229508	0	0	1.09289617486339	0	0	0	0	0	0	2.73224043715847	0	22.4043715846995	0.546448087431694	1.63934426229508	1.09289617486339	0
1619	1671	"Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7)"	26.48111	-80.41556	67	"AWI"	67	1214	1434	1326	0	0	77.257525083612	0	0	0	0	0	0	0	0	0	1.00334448160535	0	0.334448160535117	0	0	0	0	0	0	0	3.01003344481605	0	14.38127090301	0.334448160535117	0.668896321070234	3.01003344481605	0
1619	1671	"Loxahatchee National Wildlife Refuge Site 1 (EPA Site 7)"	26.48111	-80.41556	71	"AWI"	71	1331	1525	1429	0.862068965517241	0.862068965517241	37.9310344827586	0	0	0	0	0	0	0	0	0	0	0	0	0	0.862068965517241	0	0	0	0	0	5.17241379310345	0	46.551724137931	1.72413793103448	0	6.03448275862069	0
