"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Castanea"	"Celtis"	"Cephalanthus"	"Cistaceae"	"Clethra"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gentianaceae"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Liquidambar"	"Liriodendron"	"Magnolia"	"Myrica"	"Nyssa"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Polygonaceae"	"Quercus"	"Ranunculaceae"	"Rhus"	"Rosaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Taxodium"	"Thalictrum"	"Tsuga"	"Ulmus"	"Viburnum"	"Vitaceae"
679	699	"Dismal Swamp (91)"	36.58333	-76.45	1	"AWI"	1	-113	116	-20	0	0	0.625978090766823	0	0	0	1.40845070422535	0.469483568075117	0.938967136150235	0	0	0.469483568075117	0	0.156494522691706	0	0.782472613458529	30.2034428794992	0.156494522691706	0.156494522691706	0	1.25195618153365	0.469483568075117	0	1.25195618153365	0	0	0	0.938967136150235	0.312989045383412	0.938967136150235	0.625978090766823	20.6572769953052	0	0.312989045383412	0	20.8137715179969	0.156494522691706	0	0	14.7104851330203	0	0	0.312989045383412	0	0.625978090766823	0	0	0.938967136150235	0	0	0.156494522691706	0	0.156494522691706
679	699	"Dismal Swamp (91)"	36.58333	-76.45	10	"AWI"	10	93	1081	441	0	2.83018867924528	0.377358490566038	0	0	0	0	0	0.754716981132076	0	0	0.188679245283019	0	0.188679245283019	0	0.188679245283019	31.8867924528302	0.188679245283019	0.566037735849057	0	0.943396226415094	0.754716981132076	0	1.50943396226415	0	0	0	0	0.377358490566038	0.566037735849057	0	22.8301886792453	0	0.188679245283019	0	20.188679245283	0	0	0.377358490566038	12.6415094339623	0	0	0.377358490566038	0	0.566037735849057	0	0.188679245283019	0.566037735849057	0	0.188679245283019	0	0.188679245283019	0.377358490566038
679	699	"Dismal Swamp (91)"	36.58333	-76.45	20	"AWI"	20	425	1777	1011	0	0	0	0	0	0	0	0.742574257425743	0.247524752475248	0.247524752475248	0	0	0	0	0	0.742574257425743	49.2574257425743	0.247524752475248	1.73267326732673	0	0.247524752475248	1.98019801980198	0	0.99009900990099	0	0	0	0.742574257425743	0	0	0.495049504950495	16.3366336633663	0	0.247524752475248	0	12.6237623762376	0	0	0	7.92079207920792	0	0.99009900990099	0	0	0.247524752475248	0	0.99009900990099	2.47524752475248	0	0	0	0	0.495049504950495
679	699	"Dismal Swamp (91)"	36.58333	-76.45	30	"AWI"	30	899	2357	1570	0	0	0.206185567010309	0	0	0	0	0	0.412371134020619	0	0	0	0	0	0	1.85567010309278	71.9587628865979	0	0.412371134020619	0	0	0.206185567010309	0	1.85567010309278	0	0	0	0.206185567010309	0	0	1.03092783505155	2.2680412371134	0	0.206185567010309	0	4.74226804123711	0	0	0	5.56701030927835	0	0.824742268041237	0	0	0.206185567010309	0	0	8.04123711340206	0	0	0	0	0
679	699	"Dismal Swamp (91)"	36.58333	-76.45	40	"AWI"	40	1407	2911	2146	0	0	0.214132762312634	0	0	0	0	0.428265524625268	0.214132762312634	0	0	0.428265524625268	0	0	0	2.14132762312634	49.678800856531	0.642398286937901	2.35546038543897	0	0.428265524625268	0.214132762312634	0	1.07066381156317	0	0	0	0.856531049250535	0	0.642398286937901	4.28265524625268	4.49678800856531	0	0	0	9.42184154175589	0	0	0	9.63597430406852	0.214132762312634	0	0	0	0	0	0.214132762312634	11.134903640257	0	0	0.428265524625268	0.856531049250535	0
679	699	"Dismal Swamp (91)"	36.58333	-76.45	49	"AWI"	49	1917	3338	2663	0	0	0.630914826498423	0	0	0	0	0	0	0	0	0.315457413249211	0	0	0	0.630914826498423	42.2712933753943	0.315457413249211	1.26182965299685	0	0.315457413249211	0.630914826498423	0	1.26182965299685	0	0	0	0.946372239747634	0	0	1.26182965299685	13.5646687697161	0	0.630914826498423	0	18.6119873817035	0	0	0.315457413249211	12.3028391167192	0	0	0	0	0	0	0.315457413249211	2.52365930599369	0	0.315457413249211	0.315457413249211	0.946372239747634	0.315457413249211
679	699	"Dismal Swamp (91)"	36.58333	-76.45	60	"AWI"	60	2630	3808	3294	0	0	1.03626943005181	0	0	0.259067357512953	0	0.259067357512953	1.29533678756477	0	0	0	0	0	0	0.518134715025907	51.8134715025907	0	0	0	0.259067357512953	0	0	0.259067357512953	0.259067357512953	0	0	1.29533678756477	0	0	0.259067357512953	6.47668393782383	0	0	0	14.5077720207254	0	0	0	15.2849740932642	0	0.259067357512953	0	0	0	0	0.518134715025907	4.92227979274611	0	0	0.259067357512953	0	0.259067357512953
679	699	"Dismal Swamp (91)"	36.58333	-76.45	70	"AWI"	70	3434	4205	3821	0	0	0.335570469798658	0	0	0	0	0	0.335570469798658	0	0	0	0	0.335570469798658	0	0	50.3355704697987	3.69127516778524	0	0	0.335570469798658	1.34228187919463	0	0	0	0	0	1.34228187919463	0	0	0.335570469798658	0.335570469798658	0	1.00671140939597	0	16.7785234899329	0	0	0	19.1275167785235	0	0	0	0	0	0	0.335570469798658	4.02684563758389	0	0	0	0	0
679	699	"Dismal Swamp (91)"	36.58333	-76.45	80	"AWI"	80	3812	4822	4266	0	0	0.704225352112676	0	0	0	0	0	3.52112676056338	0	0	0	0	0	0	0	34.1549295774648	1.05633802816901	0	0	0	0.352112676056338	0	0.352112676056338	0	0	0	2.46478873239437	0	0	0	0	0	0.352112676056338	0	22.887323943662	0.352112676056338	0	0	32.3943661971831	0	0	0	0	0	0	0	1.40845070422535	0	0	0	0	0
679	699	"Dismal Swamp (91)"	36.58333	-76.45	90	"AWI"	90	4129	5387	4694	0	0	0.560224089635854	0	0.280112044817927	0	0	0.840336134453782	2.80112044817927	0.560224089635854	0	0.840336134453782	0	0	0	0	17.9271708683473	3.36134453781513	0	0	0.280112044817927	0.280112044817927	0	0.280112044817927	0	0	0	1.12044817927171	0	0	0.280112044817927	1.12044817927171	0	0.840336134453782	0	21.5686274509804	0	0	1.12044817927171	43.4173669467787	0.280112044817927	0	0	0	0	0.280112044817927	0	1.40056022408964	0	0.280112044817927	0.280112044817927	0	0
