"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Larix"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Vitaceae"
829	856	"Furnival Lake"	48.21	-84.93	1	"AWI"	1	-80	110	0	3.3210332103321	0	7.01107011070111	1.4760147601476	0	3.3210332103321	0	40.2214022140221	0	0	0	0.738007380073801	0	0	0	0	1.1070110701107	0	0	0.3690036900369	0	0.3690036900369	13.6531365313653	23.2472324723247	0	0.3690036900369	0	3.3210332103321	0	0	0.738007380073801	0	0	0	0	0.738007380073801	0	0
829	856	"Furnival Lake"	48.21	-84.93	10	"AWI"	10	-31	589	140	2.12014134275618	0	5.65371024734982	1.06007067137809	0	1.76678445229682	0	40.6360424028269	0	0	0	0	0	0	0.706713780918728	0	1.06007067137809	0	0.706713780918728	0	0	0.353356890459364	16.2544169611307	21.9081272084806	0	0.706713780918728	0.706713780918728	3.886925795053	0	0	0.353356890459364	0.353356890459364	0	0	0	0.706713780918728	1.06007067137809	0
829	856	"Furnival Lake"	48.21	-84.93	20	"AWI"	20	50	878	325	1.73611111111111	0	7.98611111111111	0.694444444444444	0	2.08333333333333	0	41.6666666666667	0	1.04166666666667	1.04166666666667	0	0	0	0.694444444444444	0	1.04166666666667	0	1.04166666666667	0	0	0.347222222222222	12.8472222222222	19.0972222222222	0.347222222222222	0.694444444444444	0	4.86111111111111	0	0	0	0	0	0.347222222222222	0	1.38888888888889	1.04166666666667	0
829	856	"Furnival Lake"	48.21	-84.93	30	"AWI"	30	145	1159	521	2.07612456747405	0	4.84429065743945	0.69204152249135	0	1.03806228373702	0	45.6747404844291	0	0.346020761245675	0.346020761245675	0	0.346020761245675	0	1.03806228373702	0	0	0	0.346020761245675	0.346020761245675	0	0.69204152249135	17.3010380622837	19.7231833910035	0	0	0	2.07612456747405	0	0	0	0	0	0	0	0.346020761245675	2.7681660899654	0
829	856	"Furnival Lake"	48.21	-84.93	40	"AWI"	40	260	1397	714	2.04778156996587	0	4.77815699658703	0.341296928327645	0	1.70648464163823	0	37.542662116041	0.68259385665529	0.341296928327645	0.68259385665529	0.341296928327645	0	0	0	0	0.68259385665529	0	1.70648464163823	0	0	0	16.0409556313993	28.6689419795222	0	0.341296928327645	0.341296928327645	2.38907849829352	0	0	0	0	0	0	0	1.02389078498294	0.341296928327645	0
829	856	"Furnival Lake"	48.21	-84.93	50	"AWI"	50	390	1645	902	4.77815699658703	1.36518771331058	5.80204778156997	0	0	1.70648464163823	0	37.8839590443686	0	0	0.68259385665529	0	0	0	0.341296928327645	0.68259385665529	0	0	1.36518771331058	0	0	1.70648464163823	15.6996587030717	22.5255972696246	0	0.341296928327645	0.68259385665529	3.07167235494881	0	0	0	0	0	0	0	0.341296928327645	1.02389078498294	0
829	856	"Furnival Lake"	48.21	-84.93	60	"AWI"	60	528	1877	1091	2.67558528428094	0	6.02006688963211	0.334448160535117	0.334448160535117	1.67224080267559	0	43.8127090301003	0	0	0	0.334448160535117	0	0	0	0	0.334448160535117	0	0.668896321070234	0	0	0	14.7157190635452	24.4147157190635	0	0	0	2.34113712374582	0	0.334448160535117	0	0	0	0	0	1.00334448160535	1.00334448160535	0
829	856	"Furnival Lake"	48.21	-84.93	80	"AWI"	80	813	2337	1488	1.67224080267559	0	8.02675585284281	0	0	0	0	48.494983277592	0	0	0.334448160535117	1.00334448160535	0	0	0.334448160535117	0	0.668896321070234	0	0.334448160535117	0.668896321070234	0	0	11.371237458194	21.0702341137124	0	0.334448160535117	0	2.34113712374582	0	0	0	0	0	0	0.668896321070234	1.67224080267559	1.00334448160535	0
829	856	"Furnival Lake"	48.21	-84.93	100	"AWI"	100	1128	2758	1872	3.36700336700337	0	8.41750841750842	0	0	1.01010101010101	0	40.7407407407407	0	0	0	0.673400673400673	0	0	0	0	1.68350168350168	0	0.336700336700337	0	0	0.673400673400673	13.8047138047138	23.9057239057239	0	0.336700336700337	0	2.69360269360269	0	0	0	0.673400673400673	0	0	0	0.673400673400673	1.01010101010101	0
829	856	"Furnival Lake"	48.21	-84.93	120	"AWI"	120	1452	3190	2257	3.72881355932203	0	6.77966101694915	0.338983050847458	0	1.01694915254237	0	42.0338983050847	0.338983050847458	0	1.01694915254237	0	0	0	0	0	0	0	0.677966101694915	1.35593220338983	0	0.338983050847458	12.5423728813559	22.7118644067797	0	0	0	2.03389830508475	0	0	0	0	0.677966101694915	0	0	0.677966101694915	3.72881355932203	0
829	856	"Furnival Lake"	48.21	-84.93	140	"AWI"	140	1799	3584	2651	2.7027027027027	0	8.10810810810811	0	0	1.68918918918919	0	38.5135135135135	0	0	0.337837837837838	0.337837837837838	0	0	0.337837837837838	1.01351351351351	0.337837837837838	0	1.01351351351351	0	0	0.337837837837838	11.4864864864865	28.7162162162162	0	0.337837837837838	0	3.37837837837838	0	0	0	0	0.337837837837838	0	0	0	1.01351351351351	0
829	856	"Furnival Lake"	48.21	-84.93	160	"AWI"	160	2125	3966	3040	3.36700336700337	0	7.40740740740741	0	0	0.673400673400673	0	47.4747474747475	0	0	0	0	0	0	0	0	0	0	1.68350168350168	0	0	0	16.4983164983165	19.5286195286195	0	0.336700336700337	0	1.68350168350168	0	0	0	0	0	0	0	1.34680134680135	0	0
829	856	"Furnival Lake"	48.21	-84.93	180	"AWI"	180	2518	4330	3425	3.02013422818792	0	4.69798657718121	0	0	0.671140939597315	0	43.9597315436242	0	0	0.671140939597315	0.335570469798658	0	0	0	0	0.335570469798658	0	0.671140939597315	0	0	0	15.1006711409396	25.8389261744966	0	1.00671140939597	0	1.00671140939597	0	0	0	0.335570469798658	0	0	0	1.34228187919463	1.00671140939597	0
829	856	"Furnival Lake"	48.21	-84.93	200	"AWI"	200	2896	4689	3825	3.7542662116041	0	7.16723549488055	0	0	0.341296928327645	0	53.9249146757679	0	0	2.38907849829352	0	0	0	0.341296928327645	1.70648464163823	0.341296928327645	0	1.02389078498294	0	0	0	8.53242320819113	17.0648464163823	0	0	1.36518771331058	1.36518771331058	0	0	0	0	0	0	0	0	0.68259385665529	0
829	856	"Furnival Lake"	48.21	-84.93	220	"AWI"	220	3292	5049	4212	2.69360269360269	0	7.07070707070707	0.336700336700337	0	0.336700336700337	0	44.4444444444444	0	0.336700336700337	1.68350168350168	1.68350168350168	0	0	0	0	0.673400673400673	0	0	0	0	0.673400673400673	11.1111111111111	24.2424242424242	0	0.673400673400673	0	3.7037037037037	0	0	0	0	0	0	0	0.336700336700337	0	0
829	856	"Furnival Lake"	48.21	-84.93	240	"AWI"	240	3694	5370	4592	2.01342281879195	0	7.04697986577181	0	0	0.335570469798658	0	44.9664429530201	0.335570469798658	0	0.671140939597315	1.00671140939597	0.335570469798658	0	0.335570469798658	0	0	0	0.671140939597315	0.335570469798658	0	0.335570469798658	13.0872483221477	24.496644295302	0.335570469798658	0	0	2.3489932885906	0	0	0	0	0	0.335570469798658	0	0.335570469798658	0.671140939597315	0
829	856	"Furnival Lake"	48.21	-84.93	260	"AWI"	260	4086	5708	4974	1.68350168350168	0	3.36700336700337	0	0	0	0	57.2390572390572	0	0	0	0.336700336700337	0	0	0	0	0	0	0.336700336700337	0.336700336700337	0	1.34680134680135	9.09090909090909	21.2121212121212	0	0.336700336700337	0	2.02020202020202	0	0	0	0.336700336700337	0	0	0	1.01010101010101	1.34680134680135	0
829	856	"Furnival Lake"	48.21	-84.93	280	"AWI"	280	4503	6014	5356	2.38095238095238	0	4.08163265306122	0.340136054421769	0	0.680272108843537	0	51.0204081632653	0	0.340136054421769	0	0.340136054421769	0	0	0.340136054421769	0	0.340136054421769	0	1.02040816326531	0	0	0	10.8843537414966	23.8095238095238	0	0	0.340136054421769	3.06122448979592	0	0	0	0	0.340136054421769	0	0	0.340136054421769	0.340136054421769	0
