"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Castanea"	"Celtis"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ephedraceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Larix"	"Liquidambar"	"Myrica"	"Nyssa"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Rhamnaceae"	"Rosaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"
1679	1735	"Lake Mendota"	43.1	-89.41667	365.5	"AWI"	365.5	3169.5	4766.5	3993	0	0	1.69491525423729	7.45762711864407	3.38983050847458	0	1.35593220338983	2.03389830508475	0	0.677966101694915	1.01694915254237	0.677966101694915	3.38983050847458	0	0.338983050847458	0	1.01694915254237	0	0	0	0	0	2.71186440677966	0.677966101694915	12.8813559322034	0	1.01694915254237	10.8474576271186	0	0.338983050847458	42.0338983050847	0.338983050847458	0.677966101694915	0	0.677966101694915	0.338983050847458	0	0	0	4.40677966101695
1679	1735	"Lake Mendota"	43.1	-89.41667	405.5	"AWI"	405.5	3620	5060.5	4428.5	0	0	0	1.50375939849624	0	0	1.50375939849624	0.37593984962406	0	0	0	0.37593984962406	1.50375939849624	0	0	0	1.8796992481203	0	0	0	0	0	1.12781954887218	0.75187969924812	16.5413533834586	0	1.50375939849624	10.9022556390977	0	0	54.5112781954887	0.37593984962406	0	0	0.75187969924812	0	0	0.37593984962406	0	6.01503759398496
1679	1735	"Lake Mendota"	43.1	-89.41667	445.5	"AWI"	445.5	4161	5342.5	4866	0	0	0	1.51975683890578	2.12765957446809	0	0.60790273556231	0.60790273556231	0	0	0.303951367781155	1.21580547112462	1.21580547112462	0	0	0	0.911854103343465	0	0	0	0	0	1.21580547112462	0	12.7659574468085	0	0.911854103343465	8.51063829787234	0.303951367781155	0	60.790273556231	0	0.303951367781155	0.303951367781155	0.911854103343465	0	0	0.303951367781155	0.303951367781155	4.86322188449848
1679	1735	"Lake Mendota"	43.1	-89.41667	485.5	"AWI"	485.5	4897	5568	5306.5	0.348432055749129	0	0	7.66550522648084	1.39372822299652	0	2.4390243902439	0	0	0	0	0.696864111498258	2.78745644599303	0	1.74216027874564	0	2.09059233449477	0	0	0	0	0	2.78745644599303	0.696864111498258	14.2857142857143	0	1.74216027874564	9.75609756097561	0	0	45.2961672473868	0.348432055749129	0	0	0.348432055749129	0	0	1.39372822299652	0	4.18118466898955
1679	1735	"Lake Mendota"	43.1	-89.41667	505.5	"AWI"	505.5	5040	5852.5	5454	0	0	0	3.07167235494881	4.09556313993174	0	0.68259385665529	2.04778156996587	0	0	0	0.68259385665529	1.70648464163823	0	0.341296928327645	0	1.70648464163823	0	0	0	0	0	1.70648464163823	1.02389078498294	16.382252559727	0	0	7.84982935153584	0	0	45.3924914675768	0	0.341296928327645	0	0.341296928327645	0	0.341296928327645	1.02389078498294	0	11.2627986348123
1679	1735	"Lake Mendota"	43.1	-89.41667	545.5	"AWI"	545.5	5243.5	6408.5	5762.5	0	0	0	2.17983651226158	1.36239782016349	0	1.36239782016349	2.45231607629428	0	0	0.272479564032698	0.544959128065395	0.272479564032698	0	0.817438692098093	0	0.544959128065395	0	0	0	0.272479564032698	0	6.53950953678474	0.817438692098093	21.2534059945504	0	3.54223433242507	7.35694822888283	0.544959128065395	0.817438692098093	36.7847411444142	0.544959128065395	0.544959128065395	0.272479564032698	0.272479564032698	0	0	1.36239782016349	0	9.26430517711172
1679	1735	"Lake Mendota"	43.1	-89.41667	565.5	"AWI"	565.5	5392	6618	5932	0	0	0	6.14035087719298	0.584795321637427	0	0.584795321637427	0.292397660818713	0	0	0.584795321637427	0.584795321637427	2.92397660818713	0	0	2.04678362573099	1.46198830409357	0	0.292397660818713	0	0	0	3.80116959064327	1.16959064327485	12.8654970760234	0	0	5.84795321637427	0.292397660818713	0	43.5672514619883	0	0	0	0.584795321637427	0	0	0.292397660818713	0	16.0818713450292
1679	1735	"Lake Mendota"	43.1	-89.41667	605.5	"AWI"	605.5	5655	7016.5	6284	0	0	0.645161290322581	4.19354838709677	1.29032258064516	0	0.645161290322581	1.93548387096774	0	0	0.32258064516129	0	0.967741935483871	0	0.645161290322581	0	0.32258064516129	0	0	0	0	0	3.2258064516129	0.645161290322581	18.3870967741935	0	1.29032258064516	3.54838709677419	0	0	50.3225806451613	0.32258064516129	0	0	0.967741935483871	0	0	0.645161290322581	0	9.67741935483871
1679	1735	"Lake Mendota"	43.1	-89.41667	645.5	"AWI"	645.5	5918	7403.5	6649.5	0	0	0	5.13698630136986	2.05479452054794	0	0	4.10958904109589	0	0	0	1.02739726027397	1.36986301369863	0	0	0	3.76712328767123	0	0	0	0	0	4.10958904109589	0.684931506849315	10.958904109589	0	2.73972602739726	5.13698630136986	0	0	41.7808219178082	0	0	0	0	0	0	1.02739726027397	0	16.0958904109589
1679	1735	"Lake Mendota"	43.1	-89.41667	685.5	"AWI"	685.5	6244	7731.5	6991	0	0	0	1.68776371308017	1.89873417721519	0	1.26582278481013	5.27426160337553	0	0.632911392405063	0	0.421940928270042	1.68776371308017	0	0.421940928270042	0	1.26582278481013	0	0.210970464135021	0	0	0	5.90717299578059	0.210970464135021	8.86075949367089	0	2.10970464135021	6.9620253164557	0	0.210970464135021	46.8354430379747	0.632911392405063	0.421940928270042	0	0.632911392405063	0.421940928270042	0	2.32067510548523	0	9.70464135021097
1679	1735	"Lake Mendota"	43.1	-89.41667	745.5	"AWI"	745.5	6780	8185.5	7528	0.964630225080386	0	0	3.21543408360129	2.2508038585209	0	0.321543408360129	1.60771704180064	0	0	0.643086816720257	0.643086816720257	1.60771704180064	0	0	0	0.964630225080386	0	0	0.321543408360129	0	0	2.2508038585209	1.28617363344051	24.7588424437299	0	0.964630225080386	11.8971061093248	0.321543408360129	0	32.475884244373	0.321543408360129	0.321543408360129	0	0.643086816720257	0.321543408360129	0	1.28617363344051	0.321543408360129	10.2893890675241
1679	1735	"Lake Mendota"	43.1	-89.41667	785.5	"AWI"	785.5	7220	8491	7863	0.273224043715847	2.45901639344262	0	3.55191256830601	1.63934426229508	0	1.36612021857923	2.18579234972678	0	0	0.273224043715847	0	5.19125683060109	0	0	0	1.63934426229508	0	0.273224043715847	0	0	0.546448087431694	3.82513661202186	2.18579234972678	23.224043715847	0	1.36612021857923	6.01092896174863	0.273224043715847	0.819672131147541	27.5956284153005	0.819672131147541	0	0.273224043715847	0	0.273224043715847	0.819672131147541	0.819672131147541	0	12.2950819672131
1679	1735	"Lake Mendota"	43.1	-89.41667	825.5	"AWI"	825.5	7957	8867.5	8226	0.292397660818713	0	0	3.50877192982456	1.75438596491228	0	1.75438596491228	2.04678362573099	0	0	0	0.292397660818713	1.75438596491228	0	0	0	1.46198830409357	0	0	0	0	0	5.55555555555556	2.63157894736842	26.6081871345029	0	0.87719298245614	4.97076023391813	0.292397660818713	0.292397660818713	28.6549707602339	0	0	0	0.87719298245614	0	0	1.16959064327485	0	15.2046783625731
1679	1735	"Lake Mendota"	43.1	-89.41667	845.5	"AWI"	845.5	8158.5	9191	8484.5	0.68649885583524	0	1.1441647597254	2.51716247139588	2.74599542334096	0	4.11899313501144	1.60183066361556	0	0	0	0.45766590389016	5.03432494279176	0.22883295194508	0	0	1.37299771167048	0	0	0.22883295194508	0	0	4.11899313501144	3.89016018306636	33.4096109839817	0	0.45766590389016	5.94965675057208	0	0.22883295194508	21.7391304347826	0.22883295194508	0	0	1.37299771167048	0.22883295194508	0	0.91533180778032	0	7.32265446224256
1679	1735	"Lake Mendota"	43.1	-89.41667	865.5	"AWI"	865.5	8425	10575.5	9243.5	2.10970464135021	0	0	0.843881856540084	1.26582278481013	0	3.37552742616034	0.843881856540084	0.421940928270042	0	0	0.843881856540084	1.26582278481013	0	0.421940928270042	0	2.9535864978903	0	0.421940928270042	0	0	0	3.79746835443038	4.21940928270042	31.6455696202532	0	0.843881856540084	4.21940928270042	0	0	24.4725738396624	0	0.421940928270042	0	0.421940928270042	0	0	1.26582278481013	0	13.9240506329114
1679	1735	"Lake Mendota"	43.1	-89.41667	885.5	"AWI"	885.5	8824	11859.5	10008.5	2.18340611353712	0	0	1.31004366812227	2.18340611353712	0	4.36681222707424	0.873362445414847	0	0	0.436681222707424	0	1.31004366812227	0	0	0	0.436681222707424	0	0	0	0	0	3.05676855895197	10.4803493449782	27.0742358078603	0	0.873362445414847	4.80349344978166	0	0	22.707423580786	0	0	0	0.436681222707424	0	0	2.18340611353712	0	15.2838427947598
1679	1735	"Lake Mendota"	43.1	-89.41667	905.5	"AWI"	905.5	9237.5	12607.5	10935	1.34228187919463	0	0	1.67785234899329	2.01342281879195	0	3.02013422818792	2.01342281879195	0	0	0	0.335570469798658	0.335570469798658	0	0	0	1.67785234899329	0	0.335570469798658	0	0.335570469798658	0	6.71140939597315	12.4161073825503	20.1342281879195	0	0	6.3758389261745	0	0.335570469798658	25.8389261744966	0	0	0	0.671140939597315	0.335570469798658	0	1.34228187919463	0	12.751677852349
1679	1735	"Lake Mendota"	43.1	-89.41667	925.5	"AWI"	925.5	9997.5	13094.5	11728	1.42857142857143	0	0	0.952380952380952	1.42857142857143	0	2.85714285714286	2.85714285714286	0	0	0	0	0.952380952380952	0	0.476190476190476	0	1.9047619047619	0	0.476190476190476	0	0	0	7.14285714285714	8.09523809523809	22.8571428571429	0	0.952380952380952	3.33333333333333	0	0	25.2380952380952	0	0.476190476190476	0	0	0	0.476190476190476	1.42857142857143	0	16.6666666666667
1679	1735	"Lake Mendota"	43.1	-89.41667	945.5	"AWI"	945.5	10681.5	13547.5	12558	1.35746606334842	0	0	2.26244343891403	1.80995475113122	0	3.61990950226244	2.26244343891403	0	0	0	0.452488687782805	0.452488687782805	0	0	0	1.35746606334842	0	0.452488687782805	0	0	0	8.1447963800905	10.4072398190045	15.8371040723982	0	1.35746606334842	2.26244343891403	0	0	25.3393665158371	0	0	0	0.452488687782805	0	0	2.26244343891403	0	19.9095022624434
1679	1735	"Lake Mendota"	43.1	-89.41667	955.5	"AWI"	955.5	11633	13619.5	12900	0.483091787439614	0	0	1.44927536231884	2.89855072463768	0	0.483091787439614	0.966183574879227	0	0	1.44927536231884	0	2.41545893719807	0	0.483091787439614	0	0	0	0	0	0	0	8.21256038647343	9.17874396135266	24.6376811594203	0	0	4.34782608695652	0	0	27.536231884058	0	0	0	0.483091787439614	0	0	0.966183574879227	0	14.0096618357488
1679	1735	"Lake Mendota"	43.1	-89.41667	965.5	"AWI"	965.5	12542	13735.5	13235	0.806451612903226	0	0	0	5.64516129032258	0	2.41935483870968	0.806451612903226	0	0	0	0	4.03225806451613	0	0	0	3.2258064516129	0	0	0	0	0	8.87096774193548	17.741935483871	13.7096774193548	0	0	9.67741935483871	0.806451612903226	0	17.741935483871	0	0.806451612903226	0.806451612903226	1.61290322580645	0	0	0.806451612903226	0	10.4838709677419
