"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Ailanthus"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Aquifoliaceae"	"Araceae"	"Artemisia"	"Asteraceae"	"Berberidaceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cephalanthus"	"Commelinaceae"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Gleditsia"	"Indeterminable"	"Juglans"	"Lamiaceae"	"Larix"	"Liliaceae"	"Liquidambar"	"Liriodendron"	"Morus"	"Myrica"	"Nyssa"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhus"	"Rosaceae"	"Rumex"	"Salix"	"Sambucus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
1530	1568	"Lacawac"	41.381678	-75.292108	0.5	"AWI"	0.5	-39	-27.5	-33	0	0	1.33511348464619	0	0.267022696929239	0.267022696929239	0	0	0	0	24.2990654205607	0	0	0.267022696929239	1.60213618157543	0	1.60213618157543	0	0	0	0	0	0.267022696929239	0	0	0	8.81174899866489	2.13618157543391	0	14.6862483311081	0.267022696929239	0	0	0.267022696929239	0	0	0	0	0	0	1.33511348464619	0.400534045393859	9.07877169559413	0	0.534045393858478	0	0	0	0	17.0894526034713	0	0.267022696929239	0	0.267022696929239	0.267022696929239	0	0	0	1.33511348464619	12.283044058745	1.06809078771696	0	0	0
1530	1568	"Lacawac"	41.381678	-75.292108	1.5	"AWI"	1.5	-33	-24.5	-28.5	0	0	1.35746606334842	0	0	0.904977375565611	0	0	5.42986425339367	0	12.2171945701357	0	0	0	0	0	1.35746606334842	0.452488687782805	0	0	0	0.452488687782805	0	0	0.904977375565611	0	9.50226244343891	2.26244343891403	0	9.04977375565611	0	0	0	0	0.452488687782805	0	0	0	0	0	0.904977375565611	0.904977375565611	13.5746606334842	0	0.904977375565611	0	0	0	0.452488687782805	15.3846153846154	0	0	0	0	1.35746606334842	0	0	0	0	21.2669683257919	0.904977375565611	0	0	0
1530	1568	"Lacawac"	41.381678	-75.292108	2.5	"AWI"	2.5	-27.5	-21	-24	0	0	0.655021834061135	0	0	0.436681222707424	0	0	3.49344978165939	0	17.0305676855895	0.218340611353712	0	0	1.09170305676856	0.218340611353712	0.655021834061135	0	0	0	0	0	0	0	0.218340611353712	0	10.4803493449782	0.873362445414847	0	15.938864628821	0	0	0	0	0	0	0	0	0	0	0.655021834061135	1.09170305676856	6.11353711790393	0	0.218340611353712	0	0.218340611353712	0	0	13.5371179039301	0	0.655021834061135	0	0	1.52838427947598	0.218340611353712	0.218340611353712	0	0.218340611353712	15.0655021834061	0.873362445414847	0	0	8.07860262008734
1530	1568	"Lacawac"	41.381678	-75.292108	5.5	"AWI"	5.5	-15	-4.5	-10	1.80878552971576	0.258397932816538	0.516795865633075	0.258397932816538	0.258397932816538	0.516795865633075	0	0	6.2015503875969	0	24.031007751938	0	0.258397932816538	0	1.03359173126615	0	1.55038759689922	0	0	0	0	0.258397932816538	1.03359173126615	0	0.258397932816538	0	8.2687338501292	3.10077519379845	0	7.23514211886305	0.516795865633075	0.258397932816538	0.258397932816538	0	0.516795865633075	0	0	0	0	0	1.55038759689922	0.775193798449612	5.68475452196382	0	0.516795865633075	0	0	1.03359173126615	0.258397932816538	16.0206718346253	0	0.516795865633075	0	0	2.32558139534884	0	0	0	0	11.6279069767442	1.29198966408269	0	0	0
1530	1568	"Lacawac"	41.381678	-75.292108	8.5	"AWI"	8.5	3	14.5	9	5.46583850931677	0	0.993788819875776	0	0	0	0	0	8.19875776397516	0	21.1180124223602	0	0	0	1.24223602484472	0	1.49068322981366	0	0.248447204968944	0	0	0	0.745341614906832	0	0.248447204968944	0	5.71428571428571	1.24223602484472	0	6.70807453416149	0	0	0	0	0	0	0	0	0.496894409937888	0	1.49068322981366	0.372670807453416	5.21739130434783	0	0.248447204968944	3.47826086956522	0	0	0	21.1180124223602	0	0	0	0	1.73913043478261	0	0	0	0	11.4285714285714	0.993788819875776	0	0	0
1530	1568	"Lacawac"	41.381678	-75.292108	10.5	"AWI"	10.5	12.5	28	20	0	0	0.718562874251497	0.479041916167665	0	0.479041916167665	0	0	7.4251497005988	0	19.8802395209581	0	0	0	0.958083832335329	0	2.15568862275449	0	0.239520958083832	0	0	0	0.479041916167665	0.239520958083832	0	0	8.1437125748503	2.15568862275449	0	6.7065868263473	0.718562874251497	0.239520958083832	0	0	0.239520958083832	0	0	0	0.239520958083832	0	3.11377245508982	1.07784431137725	5.02994011976048	0	0	3.35329341317365	0	0	0.239520958083832	22.7544910179641	0	0	0	0	0.958083832335329	0	0	0	0	10.5389221556886	1.43712574850299	0	0	0
1530	1568	"Lacawac"	41.381678	-75.292108	11.5	"AWI"	11.5	16.5	30.5	24	0	0	1.97775030902349	0	0	0.247218788627936	0	0	5.19159456118665	0	23.238566131026	0	0	0	0.741656365883807	0	2.71940667490729	0	0	0	0	0	0.247218788627936	0.247218788627936	0	0	7.91100123609394	2.47218788627936	0	6.67490729295426	0.247218788627936	0	0	0	0.247218788627936	0	0	0	0	0	1.97775030902349	1.11248454882571	6.42768850432633	0	0.247218788627936	4.44993819530284	0	0.247218788627936	0	19.5302843016069	0	0	0	0	0.988875154511743	0	0	0.247218788627936	0	11.619283065513	0.988875154511743	0	0	0
1530	1568	"Lacawac"	41.381678	-75.292108	14.5	"AWI"	14.5	24	44.5	34.5	2.52206809583859	0.252206809583859	1.51324085750315	0	0	0.504413619167718	0	0	6.30517023959647	0	20.4287515762926	0	0	0	1.00882723833544	0	3.53089533417402	0	0	0	0	0	0.252206809583859	0	0.252206809583859	0	5.54854981084489	2.26986128625473	0	6.05296343001261	0.252206809583859	0	0	0	0.252206809583859	0	0	0	0	0	1.26103404791929	1.38713745271122	8.5750315258512	0	0.252206809583859	3.53089533417402	0	0	0	16.141235813367	0	0	0.252206809583859	0	2.01765447667087	0	0	0	0.504413619167718	13.8713745271122	0.756620428751576	0	0.504413619167718	0
1530	1568	"Lacawac"	41.381678	-75.292108	17.5	"AWI"	17.5	36.5	55.5	46	0	0	1.75879396984925	0	0	0.251256281407035	0	0	5.0251256281407	0	18.8442211055276	0	0	0	2.01005025125628	0	3.01507537688442	0	0.251256281407035	0	0	0	0.50251256281407	0	0.251256281407035	0	10.0502512562814	0.753768844221105	0	9.04522613065327	0	0	0	0	0	0	0	0	0	0	3.01507537688442	1.50753768844221	9.79899497487437	0	0.251256281407035	0	0	0	0	15.3266331658291	0	0	0.251256281407035	0.251256281407035	1.50753768844221	0	0	0	0	15.0753768844221	1.25628140703518	0	0	0
1530	1568	"Lacawac"	41.381678	-75.292108	19.5	"AWI"	19.5	40.5	68.5	53	0	0	1.05820105820106	0.264550264550265	0	0	0	0	5.02645502645503	0	16.6666666666667	0	0	0	1.32275132275132	0	2.91005291005291	0	0	0	0	0	0	0	0	0.264550264550265	10.8465608465608	1.58730158730159	0	8.46560846560847	0.264550264550265	0	0	0	0	0	0	0	0	0	1.32275132275132	0.529100529100529	7.93650793650794	0	0	0	0	0.793650793650794	0	15.8730158730159	0	0.264550264550265	0	0	2.38095238095238	0.264550264550265	0	0	0	21.1640211640212	0.793650793650794	0	0	0
