"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Geraniaceae"	"Hippophaë"	"Ilex"	"Juglans"	"Lamiaceae"	"Ligustrum"	"Liliaceae"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Prunus"	"Pterocarya"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Salix"	"Tilia"	"Ulmus"	"Urticaceae"	"Viburnum"
200	200	"Amtkel"	43.26806	41.30833	10	"AWI"	10	-9	280	119	2.59067357512953	0	17.0984455958549	6.73575129533679	1.55440414507772	4.14507772020725	7.25388601036269	0.518134715025907	0	0	4.14507772020725	1.03626943005181	2.59067357512953	0	1.03626943005181	16.580310880829	0	0	0	0	0	0	0	0	0	0	2.59067357512953	10.3626943005181	0.518134715025907	0	0	7.7720207253886	0	0	0.518134715025907	9.84455958549223	1.55440414507772	0	1.55440414507772	0	0	0
200	200	"Amtkel"	43.26806	41.30833	20	"AWI"	20	148	486	309	0.515463917525773	0	33.5051546391753	2.57731958762887	1.03092783505155	2.57731958762887	12.8865979381443	0	0	0	2.06185567010309	1.03092783505155	10.3092783505155	0.515463917525773	3.60824742268041	6.18556701030928	0.515463917525773	0	0	0	0	0	0	0	0.515463917525773	0	0.515463917525773	5.67010309278351	0.515463917525773	0.515463917525773	0	12.8865979381443	0	0	1.03092783505155	0	0.515463917525773	0	0.515463917525773	0	0	0
200	200	"Amtkel"	43.26806	41.30833	30	"AWI"	30	326	667	502	1.68350168350168	0	42.0875420875421	2.02020202020202	3.03030303030303	1.34680134680135	3.36700336700337	0	0	0	0.336700336700337	1.68350168350168	9.42760942760943	2.69360269360269	0	5.05050505050505	0	0	0	0	0	2.35690235690236	1.34680134680135	0	0	0.673400673400673	1.34680134680135	9.42760942760943	0	0	0	5.72390572390572	2.69360269360269	0	1.01010101010101	0	1.01010101010101	0	1.68350168350168	0	0	0
200	200	"Amtkel"	43.26806	41.30833	37	"AWI"	37	471	780	635	1.7208413001912	0	9.56022944550669	1.1472275334608	0.573613766730402	0.573613766730402	0.956022944550669	0.191204588910134	0.191204588910134	0	0	0.956022944550669	3.82409177820268	42.4474187380497	0.382409177820268	9.56022944550669	0	0.191204588910134	0.191204588910134	0	0	0.764818355640535	0	0	0	0.764818355640535	4.20650095602294	16.8260038240918	0	0	2.48565965583174	1.1472275334608	0	0	0.382409177820268	0	0.191204588910134	0	0.764818355640535	0	0	0
200	200	"Amtkel"	43.26806	41.30833	43	"AWI"	43	610	869	747	7.35930735930736	0.216450216450216	14.0692640692641	0.865800865800866	0.216450216450216	0.865800865800866	3.03030303030303	0.216450216450216	0	0	0	0	4.76190476190476	25.974025974026	0	6.92640692640693	0	0	0	0	0	0.216450216450216	0	0.216450216450216	0.216450216450216	1.73160173160173	4.32900432900433	23.8095238095238	0.865800865800866	0	1.08225108225108	0.432900432900433	0.216450216450216	0.432900432900433	0.432900432900433	0	0.216450216450216	0	0.216450216450216	0.649350649350649	0.432900432900433	0
200	200	"Amtkel"	43.26806	41.30833	50	"AWI"	50	754	987	864	7.56578947368421	0	44.7368421052632	3.94736842105263	1.31578947368421	1.64473684210526	8.22368421052632	0	0	0	0	0.328947368421053	8.55263157894737	8.55263157894737	0.986842105263158	2.63157894736842	0	0	0	0	0	0.657894736842105	0	0	0	0	0.328947368421053	4.93421052631579	0	0.328947368421053	1.64473684210526	0.328947368421053	0	0	1.31578947368421	0.328947368421053	0.657894736842105	0	0	0.986842105263158	0	0
200	200	"Amtkel"	43.26806	41.30833	56	"AWI"	56	827	1102	955	12.0967741935484	0.403225806451613	47.1774193548387	0.403225806451613	0	0.806451612903226	0.806451612903226	0	0	0	0	0.806451612903226	7.25806451612903	8.46774193548387	0.806451612903226	1.61290322580645	0	0	0	0	0	0	0	0	0	0	0.403225806451613	11.6935483870968	0	0	0	2.41935483870968	0	0	0.806451612903226	0.403225806451613	0.403225806451613	0.806451612903226	0.806451612903226	1.61290322580645	0	0
200	200	"Amtkel"	43.26806	41.30833	64	"AWI"	64	929	1240	1075	1.03092783505155	0	29.2096219931272	0.687285223367698	0.687285223367698	0	5.15463917525773	0	0	0	0	0.343642611683849	4.46735395189003	10.9965635738832	0.343642611683849	14.0893470790378	0	0.343642611683849	0	0	0	0	0	0	0	0	5.15463917525773	25.4295532646048	0	0	0	0	0	0.343642611683849	0.343642611683849	0	0	0	0.343642611683849	1.03092783505155	0	0
200	200	"Amtkel"	43.26806	41.30833	74	"AWI"	74	1063	1397	1225	1.20481927710843	0	55.421686746988	2.40963855421687	1.44578313253012	1.20481927710843	4.81927710843374	0	0	0	0	3.37349397590361	6.74698795180723	9.63855421686747	1.20481927710843	5.06024096385542	0	0	0	0.240963855421687	0	0.240963855421687	0	0	0	1.20481927710843	0.481927710843374	1.92771084337349	0	0	0.481927710843374	0.240963855421687	0	0	1.68674698795181	0	0.240963855421687	0.240963855421687	0.240963855421687	0.240963855421687	0	0
200	200	"Amtkel"	43.26806	41.30833	84	"AWI"	84	1213	1546	1375	0	0	52.9197080291971	1.82481751824817	0	0.72992700729927	0.72992700729927	0	0	2.91970802919708	0	0.364963503649635	13.1386861313869	1.82481751824817	0	9.48905109489051	0	0	0	0	0	0	0	0.364963503649635	0	0	1.09489051094891	9.12408759124088	0	0	0	1.09489051094891	0	0	1.09489051094891	0.364963503649635	1.09489051094891	0	0.364963503649635	1.09489051094891	0	0.364963503649635
200	200	"Amtkel"	43.26806	41.30833	87	"AWI"	87	1259	1587	1419	1.17647058823529	0	71.7647058823529	3.52941176470588	0.588235294117647	1.17647058823529	6.47058823529412	0	0	0	0	0.588235294117647	0	0	1.76470588235294	1.76470588235294	0	0	0	0	0	0	0	0	0	0	0.588235294117647	4.70588235294118	0	0	0	0	0	0	5.88235294117647	0	0	0	0	0	0	0
200	200	"Amtkel"	43.26806	41.30833	90	"AWI"	90	1307	1630	1463	4.06779661016949	0	53.2203389830509	4.40677966101695	0.677966101694915	0.338983050847458	8.47457627118644	0.338983050847458	0	0	0	0.677966101694915	7.45762711864407	1.35593220338983	0.338983050847458	4.40677966101695	0	0.338983050847458	0	0	0.338983050847458	0	0	0	0.677966101694915	0	0.338983050847458	3.05084745762712	0	0	3.05084745762712	3.38983050847458	0	0	1.01694915254237	0.338983050847458	0.338983050847458	0	0.677966101694915	0.677966101694915	0	0
200	200	"Amtkel"	43.26806	41.30833	103	"AWI"	103	1510	1871	1674	0.892857142857143	0	33.4821428571429	0.892857142857143	1.33928571428571	0.446428571428571	11.1607142857143	0	0	3.125	0	0	7.58928571428571	0.446428571428571	0	2.23214285714286	0	0.446428571428571	0	0	0	0.892857142857143	0	0.892857142857143	1.33928571428571	0	0.892857142857143	25.4464285714286	0	0	0	6.25	0	0.446428571428571	0	0	0.892857142857143	0	0	0.892857142857143	0	0
200	200	"Amtkel"	43.26806	41.30833	123	"AWI"	123	1803	2325	2043	0	0	30.9941520467836	0	2.92397660818713	1.75438596491228	9.35672514619883	0	0	0	0	0	2.92397660818713	0	0	4.09356725146199	0	0	0	0.584795321637427	0	3.50877192982456	0	0.584795321637427	9.94152046783626	0	1.16959064327485	3.50877192982456	0	0	10.5263157894737	12.280701754386	0	0	1.75438596491228	0.584795321637427	2.33918128654971	0.584795321637427	0.584795321637427	0	0	0
