"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Crassulaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Juniperus"	"Montiaceae"	"Picea"	"Plantaginaceae"	"Poaceae"	"Populus"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Thalictrum"
207	208	"Angal Lake"	67.13333	-153.9	0	"AWI"	0	-133	36	-51	46.6898954703833	0	8.01393728222996	0	20.9059233449477	0	0	0	0	4.18118466898955	0.348432055749129	0	0	0	15.6794425087108	0	2.09059233449477	0.348432055749129	0	0	0.348432055749129	1.39372822299652	0
207	208	"Angal Lake"	67.13333	-153.9	6	"AWI"	6	-27	1243	323	39.171974522293	0	9.55414012738854	0	25.796178343949	0	0	0	0.318471337579618	7.96178343949045	0.318471337579618	0	0.636942675159236	0	12.1019108280255	0	3.82165605095541	0	0	0	0	0	0.318471337579618
207	208	"Angal Lake"	67.13333	-153.9	12	"AWI"	12	110	2229	721	49.6875	0.3125	5	0	22.1875	0	0	0.3125	0	5	0	0	0.3125	0	11.5625	0	2.8125	0	0	0.9375	0.3125	1.5625	0
207	208	"Angal Lake"	67.13333	-153.9	18	"AWI"	18	258	2812	1172	48.5148514851485	0.33003300330033	6.27062706270627	0	21.1221122112211	0	0	0	0	6.27062706270627	1.32013201320132	0	0.66006600660066	0	7.92079207920792	0	5.94059405940594	0	0	0.99009900990099	0.33003300330033	0.33003300330033	0
207	208	"Angal Lake"	67.13333	-153.9	27	"AWI"	27	628	3574	1846	43.343653250774	0	5.88235294117647	0	21.0526315789474	0	0	0	0	5.26315789473684	0.309597523219814	0	0.619195046439629	0	16.71826625387	0	4.95356037151703	0	0	0.309597523219814	0	1.54798761609907	0
207	208	"Angal Lake"	67.13333	-153.9	33	"AWI"	33	934	4120	2302	50	0	6.17283950617284	0	21.9135802469136	0	0	0	0	6.17283950617284	0	0	0.308641975308642	0.308641975308642	12.3456790123457	0	0.617283950617284	0	0	0	0.617283950617284	1.54320987654321	0
207	208	"Angal Lake"	67.13333	-153.9	39	"AWI"	39	1184	4633	2759	54.6296296296296	0.308641975308642	3.08641975308642	0	22.5308641975309	0.308641975308642	0	0	0	5.8641975308642	0.308641975308642	0	0.308641975308642	0	8.02469135802469	0	2.77777777777778	0	0	0.925925925925926	0	0.925925925925926	0
207	208	"Angal Lake"	67.13333	-153.9	45	"AWI"	45	1577	5054	3220	41.8831168831169	0	5.51948051948052	0	25.6493506493506	0	0	0	0	6.16883116883117	0.649350649350649	0	0.974025974025974	0	12.012987012987	0	4.22077922077922	0	0	0.324675324675325	0.649350649350649	1.94805194805195	0
207	208	"Angal Lake"	67.13333	-153.9	51	"AWI"	51	1907	5550	3670	52.760736196319	0	3.06748466257669	0	23.3128834355828	0	0	0	0	4.29447852760736	0.306748466257669	0	0.613496932515337	0	13.1901840490798	0	1.53374233128834	0.306748466257669	0	0	0	0.613496932515337	0
207	208	"Angal Lake"	67.13333	-153.9	57	"AWI"	57	2331	5867	4166	47.4006116207951	0	6.11620795107034	0	24.4648318042813	0	0	0	0	3.6697247706422	0	0	0.305810397553517	0	12.5382262996942	0	3.36391437308868	0	0	0.611620795107034	0.305810397553517	1.22324159021407	0
207	208	"Angal Lake"	67.13333	-153.9	63	"AWI"	63	2807	6257	4628	48.4126984126984	0	5.55555555555556	0	23.5449735449735	0	0	0	0	2.64550264550265	0.264550264550265	0	0	0	15.0793650793651	0	3.17460317460317	0	0	0.264550264550265	0	1.05820105820106	0
207	208	"Angal Lake"	67.13333	-153.9	69	"AWI"	69	3197	6615	5114	51.5723270440252	0	5.9748427672956	0	22.3270440251572	0	0	0	0	4.08805031446541	0	0	0	0	11.0062893081761	0	3.45911949685535	0.314465408805031	0	0.314465408805031	0	0.943396226415094	0
207	208	"Angal Lake"	67.13333	-153.9	75	"AWI"	75	3818	6897	5570	47.5409836065574	0	2.62295081967213	0	24.2622950819672	0	0	0	0	5.57377049180328	0	0	0.327868852459016	0	15.4098360655738	0	2.62295081967213	0.327868852459016	0	0	0.327868852459016	0.983606557377049	0
207	208	"Angal Lake"	67.13333	-153.9	81	"AWI"	81	4288	7250	6057	47.8915662650602	0	4.81927710843374	0	23.7951807228916	0	0	0	0	6.62650602409639	0.301204819277108	0	0	0	12.0481927710843	0	2.40963855421687	0	0	0	0.301204819277108	1.80722891566265	0
207	208	"Angal Lake"	67.13333	-153.9	87	"AWI"	87	4942	7492	6489	44.478527607362	0	4.60122699386503	0	28.5276073619632	0	0	0	0	3.37423312883436	0	0	0.306748466257669	0	12.8834355828221	0	3.98773006134969	0.306748466257669	0	0.613496932515337	0	0.306748466257669	0.613496932515337
207	208	"Angal Lake"	67.13333	-153.9	93	"AWI"	93	5716	7742	6894	45.2768729641694	0	3.25732899022801	0	31.2703583061889	0	0	0	0	2.93159609120521	0	0	0	0	10.4234527687296	0	4.88599348534202	0.651465798045603	0	0.651465798045603	0	0.651465798045603	0
207	208	"Angal Lake"	67.13333	-153.9	102	"AWI"	102	6723	8152	7509	54.1795665634675	0	1.85758513931889	0	26.9349845201238	0	0	0	0	4.3343653250774	0.309597523219814	0	0	0	8.35913312693498	0	2.47678018575851	0.309597523219814	0	0.309597523219814	0	0.928792569659443	0
207	208	"Angal Lake"	67.13333	-153.9	105	"AWI"	105	6893	8362	7686	53.2894736842105	0	0.986842105263158	0	31.0855263157895	0	0	0	0	5.09868421052632	0	0	0.164473684210526	0	5.92105263157895	0	2.79605263157895	0	0	0.493421052631579	0	0.164473684210526	0
207	208	"Angal Lake"	67.13333	-153.9	108	"AWI"	108	7002	8686	7857	62.1359223300971	0	1.94174757281553	0	24.2718446601942	0	0	0	0	3.23624595469256	0	0	0	0	5.50161812297735	0	2.26537216828479	0	0	0	0.323624595469256	0.323624595469256	0
207	208	"Angal Lake"	67.13333	-153.9	114	"AWI"	114	7421	9069	8214	58.9905362776025	0	1.26182965299685	0	28.391167192429	0	0	0	0	3.15457413249211	0	0	1.26182965299685	0.315457413249211	3.47003154574132	0	1.89274447949527	0	0	0.630914826498423	0	0.630914826498423	0
207	208	"Angal Lake"	67.13333	-153.9	117	"AWI"	117	7594	9211	8406	61.0526315789474	0	2.73684210526316	0	26.1052631578947	0	0	0	0	4	0	0	0.631578947368421	0	2.73684210526316	0	1.89473684210526	0	0	0.421052631578947	0.210526315789474	0.210526315789474	0
207	208	"Angal Lake"	67.13333	-153.9	120	"AWI"	120	7694	9466	8589	66.0130718954248	0	2.28758169934641	0	21.5686274509804	0	0	0	0	1.96078431372549	0	0	0.326797385620915	0	1.30718954248366	0	4.2483660130719	0	0	0.326797385620915	0	1.96078431372549	0
207	208	"Angal Lake"	67.13333	-153.9	126	"AWI"	126	8391	9824	9017	52.3333333333333	0	3.66666666666667	0	29	0	0	0	0	6	0	0	1	0	2	0	3	0	0	0.666666666666667	0	2.33333333333333	0
207	208	"Angal Lake"	67.13333	-153.9	129	"AWI"	129	8536	10133	9240	24.3107769423559	0	5.0125313283208	0	49.3734335839599	0	0	0	0	11.2781954887218	0.25062656641604	0.25062656641604	0.25062656641604	0	5.51378446115288	0.25062656641604	2.25563909774436	0	0	0.75187969924812	0.25062656641604	0.25062656641604	0
207	208	"Angal Lake"	67.13333	-153.9	132	"AWI"	132	8752	10492	9543	5.01672240802676	0	7.69230769230769	0	59.5317725752508	0	0	0	0	11.7056856187291	0	0	3.67892976588629	0	7.69230769230769	0	1.67224080267559	0	0	0.334448160535117	0.334448160535117	2.0066889632107	0.334448160535117
207	208	"Angal Lake"	67.13333	-153.9	138	"AWI"	138	9014	11961	10198	1.25786163522013	0	7.86163522012579	0	60.062893081761	0	0	0	0	9.11949685534591	0	0	0.628930817610063	0	6.91823899371069	0	10.377358490566	0	0	0.314465408805031	0	3.45911949685535	0
207	208	"Angal Lake"	67.13333	-153.9	141	"AWI"	141	9186	12627	10517	0.643086816720257	0	5.78778135048232	0	63.9871382636656	0	0.321543408360129	0	0	12.8617363344051	0	0	0	0	6.10932475884244	0	8.36012861736334	0	0	0.321543408360129	0	1.60771704180064	0
207	208	"Angal Lake"	67.13333	-153.9	147	"AWI"	147	9628	13357	11207	1.26182965299685	0	7.25552050473186	0	72.2397476340694	0	0	0	0	5.36277602523659	0	0	1.26182965299685	0	0.630914826498423	0	5.36277602523659	1.57728706624606	0	0.315457413249211	0.315457413249211	4.41640378548896	0
207	208	"Angal Lake"	67.13333	-153.9	153	"AWI"	153	10084	14170	11897	0.974025974025974	0	9.41558441558442	0	60.7142857142857	0	0	0	0	8.76623376623377	0.649350649350649	0	0.974025974025974	0	0	0	6.49350649350649	3.57142857142857	0	0.324675324675325	0	8.11688311688312	0
207	208	"Angal Lake"	67.13333	-153.9	159	"AWI"	159	10516	14861	12610	0.647249190938511	0	10.6796116504854	0	54.6925566343042	0	0	0	0	6.79611650485437	0	0	0.323624595469256	0	0	0	12.621359223301	3.55987055016181	0	0	0.647249190938511	10.0323624595469	0
207	208	"Angal Lake"	67.13333	-153.9	165	"AWI"	165	11289	15353	13339	0.943396226415094	0	8.17610062893082	0	52.2012578616352	0	0	0	0	6.60377358490566	0.628930817610063	0	0	0	0	0	12.8930817610063	5.66037735849057	0	1.57232704402516	0	11.3207547169811	0
207	208	"Angal Lake"	67.13333	-153.9	171	"AWI"	171	11854	15954	14080	0	0	6.31229235880399	0.664451827242525	61.1295681063123	0	0	0	0	17.6079734219269	1.32890365448505	0	0	0	0	0	7.30897009966777	0.332225913621262	0	0.332225913621262	0	4.98338870431894	0
207	208	"Angal Lake"	67.13333	-153.9	177	"AWI"	177	12741	16330	14798	0	0.33003300330033	5.28052805280528	0	62.046204620462	0	0	0	0	16.1716171617162	0.33003300330033	0	0	0	0	0	9.9009900990099	0	0	0.66006600660066	0.33003300330033	4.95049504950495	0
207	208	"Angal Lake"	67.13333	-153.9	183	"AWI"	183	13762	16759	15464	0.32258064516129	0	3.54838709677419	0	70	0	0	0.32258064516129	0	16.4516129032258	0.645161290322581	0	0	0	0	0	3.87096774193548	0.645161290322581	0	0.32258064516129	0.32258064516129	3.54838709677419	0
207	208	"Angal Lake"	67.13333	-153.9	189	"AWI"	189	14915	17151	16127	0	2.48756218905473	11.9402985074627	0	1.49253731343284	0	0	0.497512437810945	0	38.8059701492537	0.497512437810945	0	0	0	0	0	23.8805970149254	0.497512437810945	0	0.497512437810945	1.99004975124378	15.9203980099502	1.49253731343284
