"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Amaryllidaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Gentianaceae"	"Grossulariaceae"	"Lamiaceae"	"Larix"	"Liliaceae"	"Montiaceae"	"Onagraceae"	"Orobanchaceae"	"Papaveraceae"	"Picea"	"Pinus"	"Plumbaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Primulaceae"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Violaceae"
769	788	"Elikchan 4 Lake"	60.75	151.88333	70	"AWI"	70	1635	3695	3007	39.2405063291139	0	0	0	3.37552742616034	0	40.084388185654	0	0	0	0	1.26582278481013	4.21940928270042	0	0	0	0	0.421940928270042	0	0	0	0.421940928270042	0	0	0	0	4.64135021097046	0	0	0.421940928270042	2.53164556962025	0	0	0	0	2.53164556962025	0	0.843881856540084	0	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	75	"AWI"	75	2291	3788	3201	46.2264150943396	0	0	0	0.707547169811321	0	34.4339622641509	0	0	0	0	0.707547169811321	5.66037735849057	0	0	0	0	0.235849056603774	0	0	0	0	0	0	0	0	5.42452830188679	0	0	0	3.5377358490566	0	0	0	0	0.471698113207547	1.41509433962264	0.943396226415094	0.235849056603774	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	80	"AWI"	80	2523	3935	3446	51.9480519480519	0	0	0	1.2987012987013	0	27.2727272727273	0	0	0	0.432900432900433	3.03030303030303	4.76190476190476	0	0	0	0	0.432900432900433	0	0	0	0	0	0	0	0	3.46320346320346	0	0	0	3.46320346320346	0	0	0	0	1.73160173160173	0.432900432900433	1.73160173160173	0	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	84	"AWI"	84	3000	3993	3571	34.5637583892617	0	0	0	2.68456375838926	1.00671140939597	47.6510067114094	0	0	0	0.335570469798658	2.68456375838926	3.35570469798658	0.335570469798658	0	0	0	0	0	0	0	0	0	0	0	0	4.02684563758389	0	0	0	2.01342281879195	0	0	0	0	1.34228187919463	0	0	0	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	86	"AWI"	86	3204	4020	3637	49.1428571428571	0	0	0	3.42857142857143	0	24	0	0	0	0	6.85714285714286	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6.28571428571429	0	0	0	3.42857142857143	0	0	0	0	0.571428571428571	0.571428571428571	1.71428571428571	0	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	88	"AWI"	88	3385	4052	3709	45.9546925566343	0	0	0	1.94174757281553	0	35.9223300970874	0	0	0	0	2.26537216828479	1.29449838187702	0	0	0	0	0.323624595469256	0	0	0	0	0	0	0	0	9.70873786407767	0	0	0.647249190938511	1.29449838187702	0	0	0	0	0.323624595469256	0	0.323624595469256	0	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	90	"AWI"	90	3485	4135	3787	30.3529411764706	0.235294117647059	0	0.235294117647059	1.41176470588235	2.35294117647059	20.7058823529412	0	0	0	0	15.2941176470588	10.1176470588235	0	0	0	0	0	0.235294117647059	0	0	0	0	0	0	0	13.1764705882353	0	0	0.235294117647059	1.41176470588235	0	0	0	0	1.41176470588235	0.235294117647059	1.17647058823529	1.41176470588235	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	96	"AWI"	96	3643	4595	4039	40.4	0	0	0	4	0	30.4	0	0	0	0.4	8	3.6	0	0	0	0	3.2	0	0	0	0	0	0	0	0	5.6	0	0	0.4	2	0	0	0	0	1.6	0.4	0	0	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	100	"AWI"	100	3697	5057	4182	42.6356589147287	0	0	0	1.93798449612403	0	42.6356589147287	0	0	0	0	3.48837209302326	4.65116279069767	0	0	0	0	0	0	0	0	0	0	0	0	0	0.775193798449612	0	0	0	1.16279069767442	0	0	0	0	1.55038759689922	0.775193798449612	0.387596899224806	0	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	110	"AWI"	110	3920	5472	4601	58.974358974359	0	0	0.427350427350427	1.70940170940171	0	26.9230769230769	0	0	0	0	2.13675213675214	2.56410256410256	0	0	0	0	1.70940170940171	0	0	0	0	0	0	0	0	2.99145299145299	0	0	0	2.13675213675214	0	0	0	0	0	0	0	0.427350427350427	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	120	"AWI"	120	4263	5885	5080	54.5112781954887	0	0	0.37593984962406	0.37593984962406	0	29.3233082706767	0	0	0	0	2.63157894736842	4.13533834586466	0	0	0	0	0.75187969924812	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	1.12781954887218	0	0	0	0	1.12781954887218	0.37593984962406	0	0	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	125	"AWI"	125	4516	5974	5297	58.8607594936709	0	0	0	1.58227848101266	0	27.5316455696203	0	0	0	0.316455696202532	3.79746835443038	1.89873417721519	0	0	0	0	0	0	0	0	0	0	0	0	0	3.16455696202532	0	0	0	1.26582278481013	0	0	0	0	0.632911392405063	0	0.316455696202532	0.632911392405063	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	130	"AWI"	130	4640	6152	5521	58.7030716723549	0	0	0	0.68259385665529	0	28.3276450511945	0	0	0	0	1.36518771331058	3.41296928327645	0.341296928327645	0	0	0	0.341296928327645	0	0	0	0.341296928327645	0	0	0	0	1.70648464163823	0	0	0	2.04778156996587	0	0	0	0	2.04778156996587	0	0.68259385665529	0	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	140	"AWI"	140	5081	6350	5922	49.0861618798956	0	0	0	0.783289817232376	0	37.597911227154	0	0	0	0.261096605744125	2.61096605744125	4.69973890339426	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0443864229765	0	0	0	1.56657963446475	0	0	0	0	1.0443864229765	0.261096605744125	0.522193211488251	0.522193211488251	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	150	"AWI"	150	6035	6519	6320	44.3548387096774	0.161290322580645	0	0	0.483870967741935	0	40.6451612903226	0	0	0	0	5.80645161290323	1.93548387096774	0	0	0	0	0.645161290322581	0	0	0	0.161290322580645	0	0	0	0	2.09677419354839	0	0	0.161290322580645	0.967741935483871	0	0	0	0	1.7741935483871	0.161290322580645	0.161290322580645	0.483870967741935	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	160	"AWI"	160	6315	6750	6453	53.8732394366197	0	0	0.352112676056338	0	0	33.8028169014084	0	0	0	0	1.58450704225352	5.28169014084507	0	0	0	0	0.352112676056338	0	0	0	0	0	0	0	0	2.8169014084507	0	0	0	1.05633802816901	0	0	0	0	0.528169014084507	0	0	0.352112676056338	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	170	"AWI"	170	6461	7950	6962	52.9100529100529	0	0	0	0.264550264550265	0	33.0687830687831	0	0	0	0	0.529100529100529	4.76190476190476	0	0	0	0	0.264550264550265	0	0	0	0	0	0	0	0	4.4973544973545	0	0	0.264550264550265	1.32275132275132	0	0	0	0	1.85185185185185	0	0.264550264550265	0	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	175	"AWI"	175	6621	8137	7247	48.6713286713287	0	0	0	0.41958041958042	0	39.7202797202797	0	0	0	0.13986013986014	2.0979020979021	2.37762237762238	0	0	0	0	0.27972027972028	0	0	0	0.27972027972028	0	0	0	0	2.23776223776224	0	0	0	2.7972027972028	0	0	0	0	0	0.41958041958042	0.559440559440559	0	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	180	"AWI"	180	6713	8474	7505	56.7796610169492	0	0	0	0.282485875706215	0	35.0282485875706	0.282485875706215	0	0	0	1.69491525423729	0.847457627118644	0	0	0	0	0	0	0	0	0	0	0	0	0	3.38983050847458	0	0	0	0.282485875706215	0	0	0	0	0.847457627118644	0.282485875706215	0.282485875706215	0	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	190	"AWI"	190	7083	8874	8045	61.7747440273038	0	0	0	0.170648464163823	0	30.5460750853242	0	0	0	0	0.853242320819113	2.90102389078498	0	0	0	0	0.170648464163823	0	0	0	0	0	0	0	0	1.36518771331058	0	0	0	0.68259385665529	0	0	0	0	1.02389078498294	0.170648464163823	0.341296928327645	0	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	200	"AWI"	200	7650	9209	8608	53.9634146341463	0	0	0.152439024390244	0	0	39.9390243902439	0	0	0	0	0.304878048780488	0.914634146341463	0.152439024390244	0	0	0	0.152439024390244	0.152439024390244	0	0	0	0	0	0	0	2.28658536585366	0	0	0	0.457317073170732	0	0	0	0	1.21951219512195	0.152439024390244	0.152439024390244	0	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	210	"AWI"	210	8565	9418	9090	57.5620767494357	0	0	0.225733634311512	0.225733634311512	0	32.9571106094808	0	0	0	0	2.37020316027088	2.25733634311512	0	0	0	0	0.112866817155756	0.112866817155756	0	0	0	0	0	0	0	1.35440180586907	0	0	0	0.677200902934537	0	0	0	0	1.58013544018059	0.451467268623025	0.112866817155756	0	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	220	"AWI"	220	9158	9987	9578	31.1522872032426	0	0	0	0.289519397799653	0	63.5205558772438	0	0	0	0	0.463231036479444	0.405327156919514	0.0579038795599305	0.0579038795599305	0	0	0.0579038795599305	0	0	0	0.173711638679792	0	0	0	0	0.926462072958888	0	0	0	0.752750434279097	0	0	0	0	1.62130862767805	0.115807759119861	0.173711638679792	0.231615518239722	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	230	"AWI"	230	9789	10532	10196	43.8552713661884	0	0	0.0623830318153462	0.311915159076731	0	49.6568933250156	0	0	0	0	1.12289457267623	0.374298190892077	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80910792264504	0	0	0	0.49906425452277	0	0	0	0	1.99625701809108	0.187149095446039	0.0623830318153462	0.0623830318153462	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	235	"AWI"	235	10295	13107	11831	77.9685966633955	0	0	0	0	0	15.1128557409225	0	0	0	0.098135426889107	1.66830225711482	0.392541707556428	0	0	0	0	0	0	0	0	0	0	0	0	0	0.736015701668302	0	0	0.14720314033366	0.834151128557409	0	0	0	0	2.64965652600589	0.245338567222767	0.098135426889107	0.0490677134445535	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	240	"AWI"	240	10500	16008	13455	53.9634146341463	0	0	0	0.914634146341463	0.457317073170732	23.3231707317073	0	0	0	0.304878048780488	11.890243902439	0.76219512195122	0	0	0	0	0	0.152439024390244	0	0	0.152439024390244	0	0	0	0	4.57317073170732	0	0	0	0.914634146341463	0	0	0	0	1.98170731707317	0	0.457317073170732	0.152439024390244	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	245	"AWI"	245	13225	16200	14797	38.7024608501119	0	0	0.111856823266219	1.23042505592841	0	33.5570469798658	0	0	0	0	11.2975391498881	2.68456375838926	0	0	0	0	0	0	0	0	0.111856823266219	0	0	0	0	6.93512304250559	0	0	0.111856823266219	0.559284116331096	0	0	0	0	4.36241610738255	0.111856823266219	0	0.223713646532438	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	249	"AWI"	249	15038	16483	15901	12.8529698149951	0	0	0	2.23953261927945	0.486854917234664	56.475170399221	0	0	0	0.778967867575463	15.0925024342746	1.46056475170399	0	0	0	0	0	0	0	0	0	0	0	0	0	7.40019474196689	0	0	0	0.584225900681597	0	0	0	0	2.33690360272639	0.194741966893866	0.0973709834469328	0	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	250	"AWI"	250	15319	16669	16194	4.94117647058823	0	0	0.117647058823529	2.82352941176471	0.352941176470588	46.4705882352941	0	0	0	0.117647058823529	22.2352941176471	2.58823529411765	0	0	0	0	0	0.117647058823529	0	0	0	0	0	0	0	11.8823529411765	0	0	0.117647058823529	0.705882352941177	0	0	0	0	6.47058823529412	0.470588235294118	0.352941176470588	0.235294117647059	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	260	"AWI"	260	16391	17642	16839	1.20141342756184	0.0706713780918728	0	0	3.67491166077739	0	5.7243816254417	0	0	0	0.636042402826855	73.8515901060071	0.141342756183746	0.0706713780918728	0	0	0	0	0	0	0	0	0	0	0	0	11.5194346289753	0	0	0	1.69611307420495	0	0	0	0	0.49469964664311	0.282685512367491	0.565371024734982	0.0706713780918728	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	261	"AWI"	261	16421	17672	16880	3.7122969837587	0.464037122969838	0	0	8.81670533642691	0.928074245939675	25.2900232018561	0	0	0	0.928074245939675	18.7935034802784	1.39211136890951	0	0	0	0	0	0	0	0	0	0	0	0	0	27.8422273781903	0	0	0.232018561484919	3.24825986078886	0	0	0	0	5.33642691415313	0.696055684454756	0.928074245939675	1.39211136890951	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	265	"AWI"	265	16516	17832	17039	3.54767184035477	0.221729490022173	0	0	8.2039911308204	0.443458980044346	10.4212860310421	0	0	0	2.4390243902439	23.5033259423503	0.221729490022173	0	0	0	0	0	0	0	0	0.221729490022173	0	0	0	0	45.8980044345898	0	0	0.221729490022173	1.77383592017738	0	0	0	0	1.10864745011086	0.886917960088692	0.665188470066519	0.221729490022173	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	270	"AWI"	270	16598	18212	17235	2.89389067524116	0.321543408360129	0	0.643086816720257	16.0771704180064	0	2.2508038585209	0	0	0	2.57234726688103	14.4694533762058	0.964630225080386	0	0	0	0	0	0	0	0	0.321543408360129	0	0	0	0	44.0514469453376	0	0	0.321543408360129	7.39549839228296	0	0	0	0	1.28617363344051	1.60771704180064	1.60771704180064	3.21543408360129	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	280	"AWI"	280	16849	18667	17664	2.70676691729323	0.902255639097744	0	0	9.77443609022556	2.70676691729323	3.60902255639098	0	0	0	5.11278195488722	20	0.300751879699248	0	0	0	0	0	0	0	0	0.300751879699248	0.300751879699248	0	0	0	33.984962406015	0	0	0.451127819548872	6.01503759398496	0.150375939849624	0	0	0	4.96240601503759	2.40601503759399	1.35338345864662	4.96240601503759	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	290	"AWI"	290	17161	19114	18078	2.24719101123596	0.224719101123596	0	0.449438202247191	12.8089887640449	5.39325842696629	2.69662921348315	0	7.64044943820225	0	3.59550561797753	12.3595505617978	1.12359550561798	0.224719101123596	0.224719101123596	0	0	0	0	0	0	1.79775280898876	0	0	0	0	30.1123595505618	0	0	0	6.74157303370786	0	0	0	0	4.04494382022472	2.02247191011236	2.02247191011236	4.26966292134831	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	303	"AWI"	303	17648	19564	18617	1.31578947368421	0	0	0	16.4473684210526	1.31578947368421	2.63157894736842	0	0	0	2.63157894736842	18.4210526315789	0	0	0	0	0	0	0	0	0	0.657894736842105	0	0	0	0	33.5526315789474	0	0	0	6.57894736842105	0	0	0	0	7.23684210526316	1.97368421052632	1.31578947368421	5.92105263157895	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	310	"AWI"	310	17886	19858	18914	1.3215859030837	0	0	0	17.1806167400881	3.9647577092511	0.66079295154185	0	0	0	1.54185022026432	13.4361233480176	0	0	0	0	0	0	0	0	0	1.10132158590308	0	0	0	0	33.0396475770925	0	0	0.440528634361234	7.04845814977974	0	0	0	0	3.9647577092511	3.08370044052863	3.74449339207048	9.47136563876652	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	320	"AWI"	320	18318	20236	19358	1.99335548172757	0	0	0	24.5847176079734	8.30564784053156	4.65116279069767	0	0	0	4.31893687707641	2.99003322259136	0	0	0	0	0	0	0	0	0	0.332225913621262	0	0	0	0	27.906976744186	0	0	0	11.9601328903654	0	0	0	0	2.32558139534884	2.6578073089701	2.6578073089701	5.3156146179402	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	330	"AWI"	330	18794	20563	19776	1.12044817927171	0.280112044817927	0	0.560224089635854	23.5294117647059	6.44257703081232	3.36134453781513	0	0	0	7.00280112044818	11.2044817927171	0.280112044817927	0	0	0	0	0	0	0	0	0	0	0	0	0	32.7731092436975	0	0	0	4.48179271708683	0	0	0	0	2.24089635854342	0.840336134453782	2.52100840336134	3.36134453781513	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	340	"AWI"	340	19452	20845	20165	0.537634408602151	0.537634408602151	0	0.537634408602151	8.06451612903226	3.76344086021505	8.60215053763441	0	13.9784946236559	0	9.13978494623656	10.2150537634409	1.0752688172043	0	0	0	0	0	0	0	0	0.537634408602151	0	0	0	0	27.9569892473118	0	0	1.0752688172043	3.76344086021505	0	0	0.537634408602151	0	3.2258064516129	2.1505376344086	1.61290322580645	2.68817204301075	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	350	"AWI"	350	20059	21480	20646	0.87463556851312	0.291545189504373	0	0	7.28862973760933	4.66472303206997	4.66472303206997	0	0	0	3.79008746355685	5.53935860058309	0.583090379008746	0.291545189504373	0.291545189504373	0	0	0	0	0	0	0.291545189504373	0	0	0	0	65.597667638484	0	0	0	2.04081632653061	0	0	0	0	0.291545189504373	0.87463556851312	1.74927113702624	0.87463556851312	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	360	"AWI"	360	20361	22656	21228	0.458715596330275	0.458715596330275	0	1.37614678899083	15.5963302752294	5.5045871559633	2.75229357798165	0	0	0	7.3394495412844	9.63302752293578	0.917431192660551	0	0	0	0	0	0	0	0	0.917431192660551	0	0	0	0	33.4862385321101	0	0	0.917431192660551	5.96330275229358	0	0	0	0	9.63302752293578	2.29357798165138	2.29357798165138	0.458715596330275	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	370	"AWI"	370	20692	23487	21840	4.22832980972516	0	0	0.422832980972516	13.5306553911205	3.59408033826638	2.74841437632135	0.211416490486258	11.2050739957717	0	4.65116279069767	10.9936575052854	1.05708245243129	0	0.211416490486258	0	0	0	0	0	0	0	0	0	0	0	30.8668076109937	0	0	0.422832980972516	3.80549682875264	0	0	0	0	5.07399577167019	2.95983086680761	1.90274841437632	2.11416490486258	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	380	"AWI"	380	21074	24309	22468	2.58823529411765	0.705882352941177	0	0.705882352941177	10.5882352941176	0	2.35294117647059	0	13.6470588235294	0	2.82352941176471	20.4705882352941	0	0.235294117647059	0	0	0	0	0	0	0	0.470588235294118	0	0	0	0	20.2352941176471	0	0	1.41176470588235	7.52941176470588	0	0	0	0	6.11764705882353	1.17647058823529	2.58823529411765	6.35294117647059	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	390	"AWI"	390	21514	25050	23075	1.03626943005181	0	0	0.690846286701209	10.7081174438687	12.4352331606218	2.41796200345423	0	6.73575129533679	0	1.55440414507772	15.1986183074266	0.863557858376511	0	0	0	0	0	0.518134715025907	0	0	0	0	0	0	0	34.8877374784111	0	0	0.172711571675302	4.14507772020725	0	0	0	0	2.07253886010363	0.518134715025907	1.55440414507772	4.49050086355786	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	400	"AWI"	400	21984	25796	23714	0.40650406504065	0	0	0.40650406504065	15.4471544715447	9.34959349593496	1.6260162601626	0	0	0	6.50406504065041	15.0406504065041	0.40650406504065	0.40650406504065	0	0	0	0	0.40650406504065	0	0	0.40650406504065	0	0	0	0	27.6422764227642	0	0	0	11.3821138211382	0	0	0	0	2.03252032520325	2.03252032520325	1.6260162601626	4.8780487804878	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	410	"AWI"	410	22498	26414	24341	3.25047801147228	0.191204588910134	0	0.382409177820268	4.20650095602294	6.50095602294455	4.58891013384321	0	0	0	2.48565965583174	28.1070745697897	0.382409177820268	0	0	0	0	0	0.191204588910134	0	0	0	0	0	0	0	34.0344168260038	0	0	0.382409177820268	6.69216061185468	0	0	0.191204588910134	0	2.86806883365201	1.7208413001912	0.764818355640535	3.05927342256214	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	420	"AWI"	420	23050	27016	24980	8.48056537102473	0	0	0.706713780918728	20.4946996466431	6.71378091872792	5.65371024734982	0	0	0	4.24028268551237	11.660777385159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.0812720848057	0	0	0	13.0742049469965	0	0	0	0	2.47349823321555	2.82685512367491	2.47349823321555	2.12014134275618	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	430	"AWI"	430	23612	27584	25642	1.38312586445367	0.138312586445367	0	0.4149377593361	9.95850622406639	0	3.18118948824343	0	0	0	1.38312586445367	36.6528354080221	0.968188105117566	0	0	0	0	0	0.138312586445367	0	0	0.4149377593361	0	0	0	0	28.2157676348548	0	0	0	5.39419087136929	0	0	0.138312586445367	0	3.18118948824343	1.10650069156293	1.93637621023513	5.39419087136929	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	440	"AWI"	440	24158	28136	26268	2.3121387283237	0.69364161849711	0	0	10.8670520231214	2.77456647398844	3.46820809248555	0	0	0	3.46820809248555	28.3236994219653	0.809248554913295	0	0	0	0	0	0.809248554913295	0	0	0.115606936416185	0	0	0	0	31.2138728323699	0	0	0	5.08670520231214	0	0	0	0	3.58381502890173	1.27167630057803	1.73410404624277	3.46820809248555	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	450	"AWI"	450	24837	28662	26890	0.991884580703336	0	0	0	2.07394048692516	0.631199278629396	0.631199278629396	0	0	0	0.36068530207394	86.2037871956718	0	0	0	0	0	0	0	0	0	0.450856627592426	0	0	0	0	6.6726780883679	0	0	0	0.631199278629396	0	0	0	0	0.36068530207394	0.18034265103697	0.270513976555455	0.541027953110911	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	455	"AWI"	455	25239	28848	27204	3.11203319502075	0.103734439834025	0.103734439834025	0.103734439834025	10.0622406639004	2.80082987551867	4.46058091286307	0	0	0	2.4896265560166	29.9792531120332	0.933609958506224	0.103734439834025	0	0	0	0	0.4149377593361	0	0	0.103734439834025	0	0	0	0	34.2323651452282	0	0	0.4149377593361	5.29045643153527	0	0	0	0	0.311203319502075	0.829875518672199	0.726141078838174	3.42323651452282	0
769	788	"Elikchan 4 Lake"	60.75	151.88333	460	"AWI"	460	25507	29182	27531	3.97579948141746	0.259291270527226	0	0.17286084701815	11.495246326707	1.21002592912705	3.11149524632671	0	0	0	2.59291270527226	35.5229040622299	1.29645635263613	0.0864304235090752	0	0	0	0	0	0	0	0.605012964563526	0	0	0	0	26.3612791702679	0	0	0.518582541054451	4.23509075194468	0	0	0	0	2.67934312878133	1.3828867761452	1.0371650821089	3.45721694036301	0
