"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Amaranthaceae"	"Apiaceae"	"Araucaria"	"Artemisia"	"Asteraceae"	"Austrocedrus"	"Boraginaceae"	"Brassicaceae"	"Cactaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cyperaceae"	"Ephedraceae"	"Euphorbiaceae"	"Fabaceae"	"Fuchsia"	"Gentianaceae"	"Geraniaceae"	"Gunneraceae"	"Indeterminable"	"Isoëtes"	"Lamiaceae"	"Liliaceae"	"Maytenus"	"Nothofagus"	"Plantaginaceae"	"Poaceae"	"Podocarpus"	"Polygonaceae"	"Proteaceae"	"Ranunculaceae"	"Rhamnaceae"	"Rosaceae"	"Rubiaceae"	"Schinus"	"Schoepfiaceae"	"Verbenaceae"
521	535	"Cueva Haichol"	-38.58333	-70.66667	5	"AWI"	5	12	437	181	0	0	1	0	0	0	33	0	0	0	1	7	2	5	6	0	0	0	0	4	1	3	1	0	9	1	67	0	0	0	1	1	0	0	0	0	0
521	535	"Cueva Haichol"	-38.58333	-70.66667	20	"AWI"	20	563	1306	900	0	0	1	0	0	0	34	1	0	0	2	2	1	1	17	0	7	1	0	1	0	9	2	2	5	4	83	0	0	0	1	0	1	0	1	0	0
521	535	"Cueva Haichol"	-38.58333	-70.66667	40	"AWI"	40	1405	2333	1851	0	0	0	0	0	0	13	0	0	0	1	1	1	0	7	0	1	0	0	1	0	7	2	0	6	1	75	0	0	1	1	0	0	0	0	1	0
521	535	"Cueva Haichol"	-38.58333	-70.66667	65	"AWI"	65	2558	3527	3032	0	0	0	0	0	1	14	0	0	0	1	3	1	0	12	0	0	0	0	10	0	1	0	1	2	4	74	0	0	0	0	0	0	0	0	0	0
521	535	"Cueva Haichol"	-38.58333	-70.66667	80	"AWI"	80	3294	4213	3740	0	3	0	0	0	0	34	0	0	0	0	6	0	0	0	1	0	0	0	17	0	0	4	0	2	1	155	0	2	0	1	0	0	0	0	0	0
521	535	"Cueva Haichol"	-38.58333	-70.66667	105	"AWI"	105	4610	5330	4917	0	0	0	2	0	0	5	1	0	0	2	2	1	1	0	0	0	0	0	2	0	0	0	0	2	2	41	0	0	0	4	0	0	0	0	0	0
521	535	"Cueva Haichol"	-38.58333	-70.66667	120	"AWI"	120	5298	6094	5677	8	0	0	1	0	0	22	1	1	0	2	14	0	0	0	0	0	0	1	19	0	2	3	9	3	0	70	1	7	1	0	0	0	0	3	0	0
521	535	"Cueva Haichol"	-38.58333	-70.66667	140	"AWI"	140	6305	7097	6706	0	15	0	1	37	0	48	11	1	1	5	8	1	0	0	0	0	0	0	14	0	0	0	0	9	1	71	0	2	0	1	2	0	0	2	1	4
521	535	"Cueva Haichol"	-38.58333	-70.66667	157.5	"AWI"	157.5	7329.5	7879	7599.5	10	4	0	0	0	1	42	0	1	0	0	2	0	1	5	0	0	0	0	3	0	2	2	5	1	0	29	0	0	1	0	0	0	0	4	0	0
