"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Berberidaceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Ceanothus"	"Celtis"	"Crassulaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Grossulariaceae"	"Indeterminable"	"Juglans"	"Juniperus"	"Lamiaceae"	"Liliaceae"	"Malvaceae"	"Montiaceae"	"Nyctaginaceae"	"Onagraceae"	"Orobanchaceae"	"Phrymaceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Pseudotsuga"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Santalaceae"	"Sarcobataceae"	"Saxifragaceae"	"Solanaceae"	"Thalictrum"	"Urticaceae"
246	250	"Beef Pasture"	37.472418	-108.162002	18	"AWI"	18	68	369	162	0.683371298405467	0	0.455580865603645	5.69476082004556	0	11.3895216400911	0	0	0	0	0	0	0	0.455580865603645	0	0	0	32.5740318906606	0	0	0	0	0	0	0	0	0	0.683371298405467	0	0.911161731207289	0	0	0	0	0	0	0	0	12.7562642369021	28.0182232346241	0	3.64464692482916	0	0	0	0	0	1.36674259681093	0	0	0	0	0.227790432801822	0	0	0.227790432801822	0.227790432801822	0	0.683371298405467	0
246	250	"Beef Pasture"	37.472418	-108.162002	20	"AWI"	20	72	449	189	1.00806451612903	0	0.806451612903226	6.45161290322581	0.604838709677419	12.0967741935484	0	0	0	0	0	0	0	0	0	0	0	34.8790322580645	0	0	0	0	0	0	0.403225806451613	0	0	1.20967741935484	0	0.806451612903226	0	0	0	0	0	0	0	0	8.46774193548387	25.2016129032258	0	4.43548387096774	0	0	0	0.201612903225806	0	1.00806451612903	0	0	0	0	0.604838709677419	0	0	1.41129032258065	0	0	0.403225806451613	0
246	250	"Beef Pasture"	37.472418	-108.162002	22	"AWI"	22	95	467	221	0.589622641509434	0	0.117924528301887	2.94811320754717	0.471698113207547	6.72169811320755	0	0	0	0	0.117924528301887	0	0	0	0	0	0	63.7971698113208	0	0.471698113207547	0	0	0.117924528301887	0	0.117924528301887	0	0	0.35377358490566	0	0.235849056603774	0	0	0	0	0	0	0.117924528301887	0	4.95283018867925	12.5	0	4.4811320754717	0	0	0	0	0	0.943396226415094	0	0	0	0	0.117924528301887	0	0	0.235849056603774	0	0	0.589622641509434	0
246	250	"Beef Pasture"	37.472418	-108.162002	24	"AWI"	24	110	494	255	0	0	0.366300366300366	4.02930402930403	0	10.1343101343101	0	0.366300366300366	0.244200244200244	0	0	0	0	0.122100122100122	0.122100122100122	0	0	60.5616605616606	0	0	0	0	0	0	0.122100122100122	0	0	0.732600732600733	0	0.732600732600733	0	0	0	0	0	0	0	0	2.07570207570208	11.965811965812	0	5.00610500610501	0	0	0	0.122100122100122	0.244200244200244	1.0989010989011	0	0	0	0	0.122100122100122	0	0	0.488400488400488	0.122100122100122	0	1.22100122100122	0
246	250	"Beef Pasture"	37.472418	-108.162002	26	"AWI"	26	122	521	287	0.173913043478261	0	0	6.26086956521739	0.695652173913043	18.4347826086957	0	0.173913043478261	0	0	0	0	0	0	0	0	0	46.6086956521739	0	0	0	0	0	0	0	0	0	0.173913043478261	0	0.695652173913043	0	0	0	0	0	0	0.173913043478261	0	1.73913043478261	12.1739130434783	0	7.47826086956522	0	0	0	0.347826086956522	0	1.56521739130435	0	0	0	0	1.56521739130435	0	0	0.173913043478261	0.173913043478261	0	1.39130434782609	0
246	250	"Beef Pasture"	37.472418	-108.162002	28	"AWI"	28	131	554	319	0.29585798816568	0	0.14792899408284	9.02366863905326	0.739644970414201	17.1597633136095	0	0.591715976331361	0	0	0	0	0	0	0	0.14792899408284	0	38.6094674556213	0	0.29585798816568	0	0.29585798816568	0	0	0	0	0	0.887573964497041	0	0.443786982248521	0	0.14792899408284	0	0	0	0	0	0	3.99408284023669	13.4615384615385	0	6.50887573964497	0	0	0	0	0.14792899408284	2.51479289940828	0	0.443786982248521	0	0	1.03550295857988	0	0	0.739644970414201	0.443786982248521	0	1.92307692307692	0
246	250	"Beef Pasture"	37.472418	-108.162002	30	"AWI"	30	141	599	348	0.199203187250996	0	0.199203187250996	7.37051792828685	0.199203187250996	11.5537848605578	0	0	0	0	0	0	0	0	0.199203187250996	0.199203187250996	0	35.6573705179283	0	0	0	0.398406374501992	0	0	0	0	0	1.39442231075697	0	0.99601593625498	0	0	0	0	0	0	0.398406374501992	0	9.16334661354582	18.1274900398406	0	7.56972111553785	0	0	0	0.398406374501992	1.19521912350598	1.59362549800797	0	0	0	0	1.39442231075697	0	0	0.796812749003984	0.199203187250996	0	0.796812749003984	0
246	250	"Beef Pasture"	37.472418	-108.162002	32	"AWI"	32	182	615	379	0.396825396825397	0	0	5.55555555555556	0.198412698412698	15.2777777777778	0	0	0	0	0.198412698412698	0	0	0	0.396825396825397	0	0	40.2777777777778	0	0.793650793650794	0	0.396825396825397	0	0	0	0	0	0.992063492063492	0	1.19047619047619	0	0.198412698412698	0	0	0	0	0.595238095238095	0	7.73809523809524	10.7142857142857	0	9.52380952380952	0	0	0.793650793650794	0	0	1.78571428571429	0	0	0	0	1.19047619047619	0	0	0.198412698412698	0.198412698412698	0	1.38888888888889	0
246	250	"Beef Pasture"	37.472418	-108.162002	34	"AWI"	34	212	637	410	0.386847195357834	0	0.193423597678917	6.18955512572534	0	11.7988394584139	0	0	0	0	0	0	0	0	0	0	0	45.6479690522244	0	0.773694390715667	0	0	0	0	0	0	0.193423597678917	0.967117988394584	0	0.773694390715667	0	0	0	0	0	0	0	0	2.70793036750484	17.4081237911025	0	5.60928433268859	0	0	0	0	0.386847195357834	2.90135396518375	0	0	0.193423597678917	0	1.1605415860735	0	0	0.967117988394584	0	0	1.74081237911025	0
246	250	"Beef Pasture"	37.472418	-108.162002	36	"AWI"	36	234	659	443	0.769230769230769	0	0	5.23076923076923	0	9.53846153846154	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0.307692307692308	0	0	0	0	0	0.153846153846154	0	0.153846153846154	0	0.153846153846154	0	0	0	0	0	0	6.30769230769231	15.2307692307692	0	4.15384615384615	0	0	0.153846153846154	0	0.461538461538462	1.84615384615385	0	0	0	0	0.769230769230769	0	0	0.307692307692308	0	0	0.461538461538462	0
246	250	"Beef Pasture"	37.472418	-108.162002	38	"AWI"	38	251	688	475	1.53846153846154	0	0	6.34615384615385	0.192307692307692	7.30769230769231	0	0	0	0	0	0	0	0	0	0	0	42.5	0	0	0	0	0	0	0	0	0	0.384615384615385	0	1.73076923076923	0	0	0	0	0	0	0	0	11.5384615384615	19.8076923076923	0	3.07692307692308	0	0	0	0	0	2.88461538461538	0	0	0	0	0.769230769230769	0	0	0	0	0	1.92307692307692	0
246	250	"Beef Pasture"	37.472418	-108.162002	40	"AWI"	40	268	729	505	0.525394045534151	0	0.175131348511384	7.00525394045534	0.350262697022767	8.58143607705779	0	0	0	0	0	0	0	0	0	0	0	40.9807355516637	0	0.700525394045534	0	0	0	0	0.175131348511384	0	0	0.700525394045534	0	1.40105078809107	0	0.175131348511384	0	0	0	0	0	0	9.98248686514886	18.5639229422067	0	4.72854640980736	0	0	0.350262697022767	0	0.350262697022767	2.45183887915937	0	0	0.175131348511384	0	0	0	0	1.22591943957968	0	0	1.40105078809107	0
246	250	"Beef Pasture"	37.472418	-108.162002	42	"AWI"	42	329	745	533	1.02827763496144	0.25706940874036	0.25706940874036	4.62724935732648	0	13.3676092544987	0	0	0	0	0	0	0	0	0	0	0	31.1053984575836	0	0.77120822622108	0	0	0	0	0.25706940874036	0	0	0.77120822622108	0.25706940874036	1.2853470437018	0	0	0	0	0	0	0.25706940874036	0	12.3393316195373	22.3650385604113	0	5.39845758354756	0	0	0	0	0	2.31362467866324	0	0	0	0	1.2853470437018	0	0	0	0	0	2.05655526992288	0
246	250	"Beef Pasture"	37.472418	-108.162002	44	"AWI"	44	384	762	563	0.34965034965035	0	0	5.76923076923077	0.524475524475524	5.59440559440559	0	0	0	0	0	0	0	0	0	0	0	45.4545454545455	0	0.524475524475524	0	0	0	0	0	0.174825174825175	0	0.524475524475524	0	1.22377622377622	0	0	0	0	0	0	0	0.174825174825175	5.76923076923077	26.048951048951	0	3.14685314685315	0	0	0	0	0	3.14685314685315	0	0	0	0	0.874125874125874	0	0	0	0.34965034965035	0	0.34965034965035	0
246	250	"Beef Pasture"	37.472418	-108.162002	46	"AWI"	46	427	784	594	2.41758241758242	0	1.31868131868132	7.47252747252747	0.659340659340659	12.0879120879121	0	0	0	0	0	0	0	0	0	0	0	35.8241758241758	0	1.75824175824176	0.21978021978022	0	0	0	0	0	0	0.21978021978022	0	2.41758241758242	0	0	0	0	0	0	0	0	3.95604395604396	20	0	6.81318681318681	0	0	0	0	0	3.73626373626374	0	0	0	0	0.43956043956044	0	0	0.21978021978022	0.43956043956044	0	0	0
246	250	"Beef Pasture"	37.472418	-108.162002	48	"AWI"	48	463	815	626	0.94876660341556	0	1.13851992409867	5.88235294117647	0.189753320683112	6.45161290322581	0	0	0.189753320683112	0	0	0	0	0	0	0	0	41.1764705882353	0	0.759013282732448	0	0	0	0	0.189753320683112	0	0	0.189753320683112	0	1.13851992409867	0	0	0	0	0	0	0.189753320683112	0	12.3339658444023	20.6831119544592	0	4.36432637571157	0	0	0	0	0.759013282732448	1.13851992409867	0	0	0	0	0.759013282732448	0	0	0.569259962049336	0	0	0.94876660341556	0
246	250	"Beef Pasture"	37.472418	-108.162002	50	"AWI"	50	488	854	659	0.190839694656489	0	0	4.00763358778626	0.381679389312977	11.6412213740458	0	0	0	0	0	0	0	0	0	0	0	39.3129770992366	0	0	0	0	0	0	0.190839694656489	0	0	0.190839694656489	0	1.14503816793893	0	0	0	0	0.190839694656489	0	0.190839694656489	0	10.4961832061069	22.3282442748092	0	6.48854961832061	0	0	0	0	0	1.7175572519084	0	0	0	0	0.763358778625954	0	0	0.381679389312977	0	0	0.381679389312977	0
246	250	"Beef Pasture"	37.472418	-108.162002	52	"AWI"	52	528	876	681	1.11642743221691	0	0.318979266347687	6.37958532695375	0	10.0478468899522	0	0	0	0	0.159489633173844	0	0	0	0.159489633173844	0	0	47.6874003189793	0	0	0	0	0	0	0.159489633173844	0	0	0.637958532695375	0	1.27591706539075	0	0	0	0	0	0	0	0	5.42264752791069	18.9792663476874	0	3.34928229665072	0	0	0	0	0.159489633173844	1.59489633173844	0	0	0	0	1.27591706539075	0	0	0.637958532695375	0	0	0.637958532695375	0
246	250	"Beef Pasture"	37.472418	-108.162002	54	"AWI"	54	548	898	705	0.69284064665127	0	0.23094688221709	7.39030023094688	0	12.70207852194	0	0	0	0	0	0	0	0	0.46189376443418	0	0	17.7829099307159	0	0	0	0.23094688221709	0	0	0	0	0	0.69284064665127	0	2.07852193995381	0	0.23094688221709	0	0	0	0	0	0	12.933025404157	30.9468822170901	0	4.84988452655889	0	0	0	0	0.46189376443418	5.08083140877598	0	0	0	0	1.84757505773672	0	0	0.46189376443418	0	0	0.92378752886836	0
246	250	"Beef Pasture"	37.472418	-108.162002	56	"AWI"	56	564	921	728	0.196078431372549	0	0	10.3921568627451	0	11.5686274509804	0	0	0	0	0.196078431372549	0	0	0	0	0	0	15.4901960784314	0	1.76470588235294	0	0	0	0	0.196078431372549	0	0	0.392156862745098	0	1.96078431372549	0	0.196078431372549	0	0	0	0	0.196078431372549	0	8.43137254901961	30.7843137254902	0	9.80392156862745	0	0	0	0	0	2.35294117647059	0	0	0	0.392156862745098	3.72549019607843	0.392156862745098	0	0	0	0	1.56862745098039	0
246	250	"Beef Pasture"	37.472418	-108.162002	58	"AWI"	58	576	957	749	2.46305418719212	0	0	10.1806239737274	0.328407224958949	13.4646962233169	0	0	0	0	0.164203612479475	0	0	0	0	0	0	20.5254515599343	0	0	0	0	0	0	0.164203612479475	0	0	0.164203612479475	0	0.492610837438424	0	0	0	0	0	0	0	0	17.4055829228243	28.4072249589491	0	3.61247947454844	0	0	0	0	0.164203612479475	1.14942528735632	0	0	0	0.164203612479475	0	0	0	0.821018062397373	0	0	0.328407224958949	0
246	250	"Beef Pasture"	37.472418	-108.162002	60	"AWI"	60	586	1007	770	2.41758241758242	0	0	7.25274725274725	0	7.91208791208791	0	0	0	0	0	0	0	0	0.43956043956044	0	0	19.7802197802198	0	0	0	0	0	0	0.21978021978022	0	0	0.659340659340659	0	0.43956043956044	0	0.21978021978022	0	0	0	0	0.43956043956044	0	25.7142857142857	28.7912087912088	0	1.0989010989011	0	0	0	0	0	1.97802197802198	0	0	0	0	1.0989010989011	0	0.21978021978022	0.659340659340659	0	0	0.659340659340659	0
246	250	"Beef Pasture"	37.472418	-108.162002	62.5	"AWI"	62.5	613	1028	799	1.36054421768707	0	0	4.53514739229025	0.113378684807256	8.2766439909297	0	0	0	0	0	0	0	0	0	0	0	44.3310657596372	0	0	0	0	0	0	0	0	0	0.340136054421769	0	0.566893424036281	0	0	0	0	0	0	0	0	15.3061224489796	19.2743764172336	0	2.94784580498866	0	0	0	0	0.340136054421769	1.02040816326531	0	0	0	0	0.90702947845805	0	0	0.226757369614512	0	0	0.453514739229025	0
246	250	"Beef Pasture"	37.472418	-108.162002	65	"AWI"	65	633	1055	827	1.06132075471698	0	0.117924528301887	3.77358490566038	0	6.36792452830189	0	0	0	0	0	0	0	0	0	0	0	61.0849056603774	0	1.06132075471698	0	0	0	0	0	0	0	0.235849056603774	0	0.471698113207547	0	0	0	0	0	0	0	0	9.90566037735849	12.2641509433962	0	1.17924528301887	0	0	0	0	0	1.06132075471698	0	0	0	0	0.235849056603774	0	0	0.707547169811321	0	0	0.471698113207547	0
246	250	"Beef Pasture"	37.472418	-108.162002	67.5	"AWI"	67.5	645.5	1091.5	854	1	0	0	7.625	0	8.125	0	0	0	0.125	0	0	0	0	0	0	0	44.875	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0.125	0	0	10.375	22.125	0	1.5	0	0	0	0	0.125	1.625	0	0	0	0.125	0.25	0	0	0.875	0	0	0.625	0
246	250	"Beef Pasture"	37.472418	-108.162002	70	"AWI"	70	661	1143	879	0.392156862745098	0	0	7.05882352941176	0	7.97385620915033	0	0	0	0	0	0	0	0	0.261437908496732	0	0	41.0457516339869	0	0	0	0	0	0	0	0	0	0.392156862745098	0	1.96078431372549	0	0	0	0	0	0	0.522875816993464	0	8.62745098039216	22.3529411764706	0	4.83660130718954	0	0	0	0	0.261437908496732	1.96078431372549	0	0	0.130718954248366	0	0.784313725490196	0	0.130718954248366	0.522875816993464	0	0	0.784313725490196	0
246	250	"Beef Pasture"	37.472418	-108.162002	75	"AWI"	75	714	1192	936	0.210304942166141	0.10515247108307	0.525762355415352	6.51945320715037	0.10515247108307	9.98948475289169	0	0	0	0.10515247108307	0	0	0	0	0	0	0	43.4279705573081	0	0	0	0	0.10515247108307	0	0	0	0	0	0	0.841219768664564	0	0	0	0	0	0	0.315457413249211	0	5.57308096740273	24.5005257623554	0.210304942166141	4.10094637223975	0	0	0	0	0.10515247108307	1.15667718191377	0	0	0	0	0.420609884332282	0.210304942166141	0.210304942166141	0.420609884332282	0	0	0.841219768664564	0
246	250	"Beef Pasture"	37.472418	-108.162002	77.5	"AWI"	77.5	733	1225	964	0.307692307692308	0	0	2.76923076923077	0.205128205128205	7.48717948717949	0	0	0	0	0	0	0	0	0.102564102564103	0	0	54.3589743589744	0	0	0	0	0	0	0	0	0	0.102564102564103	0	0.41025641025641	0	0	0	0	0	0	0.307692307692308	0	6.66666666666667	22.7692307692308	0	1.94871794871795	0	0	0	0	0.102564102564103	1.12820512820513	0	0	0	0	0.615384615384615	0	0.102564102564103	0.205128205128205	0	0	0.41025641025641	0
246	250	"Beef Pasture"	37.472418	-108.162002	80	"AWI"	80	748	1269	991	0	0	0.0998003992015968	5.18962075848303	0	7.98403193612774	0	0	0	0.0998003992015968	0	0	0	0	0.0998003992015968	0	0	60.5788423153693	0	0	0	0	0	0	0	0	0	0	0	0.598802395209581	0	0	0	0	0	0	0	0	3.99201596806387	13.4730538922156	0	4.89021956087824	0	0	0	0	0.199600798403194	0.998003992015968	0	0	0	0	0.399201596806387	0	0	0.598802395209581	0	0	0.698602794411178	0.0998003992015968
246	250	"Beef Pasture"	37.472418	-108.162002	82.5	"AWI"	82.5	786.5	1284.5	1019	0	0	0	6.79851668726823	0	6.67490729295426	0	0	0	0	0	0	0.247218788627936	0	0	0	0	59.5797280593325	0	0.494437577255871	0	0	0	0	0	0	0	0	0	1.11248454882571	0	0	0	0	0	0	0	0	4.82076637824475	14.5859085290482	0	3.58467243510507	0	0	0	0	0.123609394313968	0.370828182941904	0	0	0.123609394313968	0	0.618046971569839	0	0	0.494437577255871	0	0	0.370828182941904	0
246	250	"Beef Pasture"	37.472418	-108.162002	85	"AWI"	85	814	1310	1049	0.202839756592292	0	0.608519269776876	9.53346855983773	0.608519269776876	15.4158215010142	0	0	0	0	0.202839756592292	0	0	0	0.202839756592292	0	0	25.3549695740365	0	0	0	0	0	0	0	0	0	0.608519269776876	0	0.811359026369168	0	0	0	0	0	0	1.01419878296146	0	12.7789046653144	28.1947261663286	0	1.82555780933063	0	0	0	0	0	1.21703853955375	0	0	0	0	0.202839756592292	0	0	0.811359026369168	0	0	0.405679513184584	0
246	250	"Beef Pasture"	37.472418	-108.162002	87.5	"AWI"	87.5	829	1339.5	1077.5	0.382775119617225	0.0956937799043062	0.191387559808612	4.30622009569378	0.191387559808612	6.1244019138756	0	0	0	0	0	0	0	0	0	0	0	63.6363636363636	0	0	0	0	0	0	0	0	0	0.287081339712919	0	0.669856459330144	0	0	0	0	0	0	0	0	5.93301435406699	13.8755980861244	0	2.48803827751196	0	0	0	0	0	0.574162679425837	0	0	0	0	0.191387559808612	0	0	0.382775119617225	0	0	0.669856459330144	0
246	250	"Beef Pasture"	37.472418	-108.162002	90	"AWI"	90	846	1377	1106	0	0.0972762645914397	0.0972762645914397	3.21011673151751	0	4.86381322957198	0	0.291828793774319	0	0	0	0	0	0	0.0972762645914397	0	0	59.8249027237354	0	0.486381322957198	0	0	0	0	0.0972762645914397	0	0	0	0	0.778210116731518	0	0	0	0	0	0	0.291828793774319	0	10.0194552529183	15.9533073929961	0	2.52918287937743	0	0	0	0	0.389105058365759	0.0972762645914397	0	0	0	0	0.194552529182879	0.0972762645914397	0	0.194552529182879	0	0	0.389105058365759	0
246	250	"Beef Pasture"	37.472418	-108.162002	92.5	"AWI"	92.5	887.5	1392	1133.5	0.793650793650794	0	0	4.44444444444444	0.158730158730159	8.09523809523809	0	0	0	0	0	0	0	0	0.317460317460317	0	0	40.7936507936508	0	0.317460317460317	0	0	0	0	0	0	0	0.158730158730159	0	2.53968253968254	0.317460317460317	0	0	0	0	0.158730158730159	0.317460317460317	0	10.3174603174603	21.7460317460317	0	5.87301587301587	0	0	0	0	0	1.42857142857143	0	0	0.158730158730159	0	0.476190476190476	0	0	0.793650793650794	0	0	0.793650793650794	0
246	250	"Beef Pasture"	37.472418	-108.162002	95	"AWI"	95	918	1415	1161	0.271739130434783	0	0.271739130434783	3.26086956521739	0	8.96739130434783	0	0	0	0	0	0.135869565217391	0	0	0	0	0	57.4728260869565	0	0	0	0.135869565217391	0	0	0	0	0	0.135869565217391	0	1.22282608695652	0	0	0	0	0	0	0.135869565217391	0	8.15217391304348	13.9945652173913	0	1.6304347826087	0	0	0.135869565217391	0	0.135869565217391	2.17391304347826	0	0	0.135869565217391	0	0.543478260869565	0	0	0	0	0	1.08695652173913	0
246	250	"Beef Pasture"	37.472418	-108.162002	97.5	"AWI"	97.5	943.5	1442.5	1190.5	0.255754475703325	0.127877237851662	0.127877237851662	4.98721227621483	0.127877237851662	4.98721227621483	0	0	0	0	0	0	0	0	0	0	0	48.0818414322251	0	0	0	0	0	0.127877237851662	0	0	0	0	0	0.255754475703325	0	0	0	0	0	0	0.127877237851662	0	12.4040920716113	22.5063938618926	0	3.32480818414322	0	0	0	0	0	1.15089514066496	0	0	0	0	0.383631713554987	0	0	0.51150895140665	0	0	0.51150895140665	0
246	250	"Beef Pasture"	37.472418	-108.162002	100	"AWI"	100	966	1473	1218	0.54421768707483	0	0.136054421768707	4.62585034013605	0.272108843537415	8.57142857142857	0	0	0	0	0	0	0	0	0	0	0.136054421768707	45.578231292517	0	0.54421768707483	0	0	0.136054421768707	0	0.136054421768707	0	0	0	0	1.63265306122449	0	0	0	0	0	0	0.136054421768707	0	12.6530612244898	16.0544217687075	0	5.03401360544218	0	0	0	0	0.272108843537415	1.7687074829932	0	0	0	0	0.272108843537415	0	0	0.680272108843537	0	0	0.816326530612245	0
