"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Araliaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Carya"	"Caryophyllaceae"	"Cornus"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Isoëtes"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tsuga"	"Ulmus"	"Viburnum"
1579	1626	"Lac à Léonard"	49.20778	-65.81278	500	"AWI"	500	9592	10527	9998	0.784929356357928	0	56.828885400314	0	0.470957613814757	0.156985871271586	0	11.3029827315542	0.313971742543171	0	0	0	0.156985871271586	4.08163265306122	0.313971742543171	0	0.627943485086342	0.156985871271586	0.784929356357928	0.156985871271586	0	0	0	0	1.72684458398744	0.156985871271586	0	12.87284144427	4.70957613814757	0	0	0	0	1.0989010989011	0.470957613814757	0	0	0	1.41287284144427	0	0.156985871271586	0.470957613814757	0.156985871271586	0.627943485086342	0
1579	1626	"Lac à Léonard"	49.20778	-65.81278	510	"AWI"	510	9697	10787	10164	0.865800865800866	0	0	0.432900432900433	3.03030303030303	2.16450216450216	0	22.0779220779221	0	0	0	0	0	10.3896103896104	0.432900432900433	0	0	0	0	0	0	0	0	0	0.865800865800866	0	0	40.2597402597403	5.62770562770563	0	0	0	6.06060606060606	0.865800865800866	0	1.2987012987013	0	0	1.73160173160173	0	0	1.73160173160173	0.432900432900433	1.73160173160173	0
1579	1626	"Lac à Léonard"	49.20778	-65.81278	520	"AWI"	520	9803	11031	10328	1.78041543026706	0	0	0.29673590504451	0	2.07715133531157	0	21.6617210682493	0	0	0	0	0	6.23145400593472	0.29673590504451	0	6.23145400593472	0	0	0	0	0	0	0.29673590504451	1.18694362017804	0	0	31.4540059347181	11.2759643916914	1.78041543026706	0	0	5.04451038575668	5.34124629080119	0.29673590504451	0.593471810089021	0	0	1.78041543026706	0	0	0.593471810089021	0	1.78041543026706	0
1579	1626	"Lac à Léonard"	49.20778	-65.81278	530	"AWI"	530	9918	11240	10502	1.09489051094891	0	0	1.09489051094891	0	1.09489051094891	0	34.3065693430657	0	0	0	0	0	3.28467153284672	0	0	0.72992700729927	0	0	0	0	0	0	0	3.28467153284672	0	0	36.4963503649635	9.12408759124088	0.72992700729927	0	0	5.47445255474453	0.72992700729927	0	0	0	0	1.45985401459854	0	0	0	0.364963503649635	0.72992700729927	0
1579	1626	"Lac à Léonard"	49.20778	-65.81278	540	"AWI"	540	10041	11471	10664	0	0	0	0	0	2.82258064516129	0	15.7258064516129	0	0	0	0	0	0.403225806451613	0.806451612903226	0.403225806451613	0	0	0	0	0	0	0.403225806451613	0	0.403225806451613	0	0	68.1451612903226	0	1.61290322580645	0	0	0	4.43548387096774	0	0.806451612903226	0	0	2.01612903225806	0	0	0	0	2.01612903225806	0
1579	1626	"Lac à Léonard"	49.20778	-65.81278	550	"AWI"	550	10176	11673	10830	0	0	26.1421319796954	0.50761421319797	0	24.1116751269036	0	8.12182741116751	0	0	0	0	0	0.50761421319797	0.761421319796954	0	0	0	0	0	0	0	0	0.253807106598985	0.253807106598985	1.52284263959391	0	34.7715736040609	0	0	0	0.253807106598985	0	0.761421319796954	0	0.253807106598985	0	0	0.50761421319797	0	0	0	0	1.26903553299492	0
1579	1626	"Lac à Léonard"	49.20778	-65.81278	15	"AWI"	15	60	1138	434	5.91016548463357	0	1.6548463356974	0.236406619385343	0	0.709219858156028	0	36.4066193853428	0	0	0.236406619385343	0	0	27.6595744680851	0	0	0	0.236406619385343	8.51063829787234	0	0	1.6548463356974	0	0	0	0	0	9.69267139479905	3.3096926713948	0	0	0	0	0	0.236406619385343	1.18203309692671	0	0.236406619385343	0.945626477541371	0.236406619385343	0	0	0	0.945626477541371	0
1579	1626	"Lac à Léonard"	49.20778	-65.81278	20	"AWI"	20	111	1470	617	2.77777777777778	0	6.48148148148148	0	0	0.617283950617284	0	31.1728395061728	0	0	0	0	0	44.4444444444444	0	0	0	0.308641975308642	0	0	0	0	0	0	0	0	0	8.02469135802469	2.16049382716049	0	0	0	0	0	0	0.308641975308642	0	0.925925925925926	1.85185185185185	0	0	0	0	0.925925925925926	0
1579	1626	"Lac à Léonard"	49.20778	-65.81278	40	"AWI"	40	624	2206	1366	8	0	2.6	0	0	0	0	44.2	0	0	0	0	0	22	0	0	0.2	0.2	1.8	0	0	0.6	0	0.2	0	0	0	12.4	5	0	0	0	0	0.4	0	0	0	1.2	0.2	0.2	0	0	0.2	0.6	0
1579	1626	"Lac à Léonard"	49.20778	-65.81278	60	"AWI"	60	1218	2778	2095	7.30050933786078	0	1.69779286926995	0	0	0.169779286926995	0	54.6689303904924	0	0	0	0	0	21.3921901528014	0	0.169779286926995	0	0.33955857385399	0	0	0	0.67911714770798	0	0.169779286926995	0	0	0	6.28183361629881	5.43293718166384	0	0	0	0	0.169779286926995	0	0.169779286926995	0	0	0	0	0	0	0.33955857385399	1.01867572156197	0
1579	1626	"Lac à Léonard"	49.20778	-65.81278	80	"AWI"	80	2004	3216	2816	8.67507886435331	0	2.05047318611987	0	0	0	0	49.211356466877	0	0.157728706624606	0	0	0	14.3533123028391	0	0	0	0	4.57413249211356	0	0	0.473186119873817	0	0	0	0	0	7.57097791798107	10.0946372239748	0	0	0	0	0	0	0	0	0	0	0	0	0.157728706624606	0.157728706624606	2.52365930599369	0
1579	1626	"Lac à Léonard"	49.20778	-65.81278	100	"AWI"	100	3102	3772	3407	6.5597667638484	0	2.33236151603499	0	0	0	0	59.1836734693878	0	0	0	0	0	7.87172011661808	0	0	0	0.145772594752187	5.97667638483965	0	0	0	0	0	0	0	0	7.72594752186589	7.28862973760933	0	0	0	0	0.583090379008746	0	0	0	0	0.145772594752187	0	0	0	0	2.1865889212828	0
1579	1626	"Lac à Léonard"	49.20778	-65.81278	120	"AWI"	120	3417	4458	3872	6.25814863102999	0	2.21642764015645	0.130378096479791	0	0.260756192959583	0	62.7118644067797	0	0	0	0	0	0.651890482398957	0	0	0	0.260756192959583	2.9986962190352	0	0	0	0	0.130378096479791	0.130378096479791	0	0	7.69230769230769	12.2555410691004	0	0	0	0	1.04302477183833	0	0	0	0	0.782268578878748	0	0	0	0.391134289439374	2.08604954367666	0
