"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acacia"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Asparagaceae"	"Asphodelaceae"	"Asteraceae"	"Banksia"	"Boraginaceae"	"Brassicaceae"	"Bursaria"	"Callitris"	"Campanulaceae"	"Caryophyllaceae"	"Casuarina"	"Casuarina (<25 µm)"	"Celastraceae"	"Codonocarpus"	"Connaraceae"	"Convolvulaceae"	"Cyperaceae"	"Dodonaea"	"Elaeocarpus"	"Ericales"	"Eucalyptus"	"Euphorbiaceae"	"Exocarpos"	"Fabaceae"	"Gentianaceae"	"Geraniaceae"	"Goodeniaceae"	"Hakea"	"Haloragaceae"	"Hypericaceae"	"Hypoxidaceae"	"Indeterminable"	"Kunzea"	"Lamiaceae"	"Leptospermum"	"Leucopogon"	"Liliaceae"	"Melaleuca"	"Myrtaceae"	"Onagraceae"	"Orobanchaceae"	"Phyllanthaceae"	"Pinus"	"Pittosporum"	"Plantaginaceae"	"Poaceae (<40 µm)"	"Poaceae (>40 µm)"	"Podocarpus"	"Polygalaceae"	"Polygonaceae"	"Polyscias"	"Pomaderris"	"Proteaceae"	"Ranunculaceae"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Rutaceae"	"Scrophulariaceae"	"Solanaceae"	"Stylidiaceae"	"Thymelaeaceae"	"Urticaceae"	"Violaceae"	"Vitaceae"	"Winteraceae"
247	252	"Bega Swamp"	-36.51667	149.5	7.51	"AWI"	7.51	-86.96	58.61	6.08	0.519480519480519	38.961038961039	1.81818181818182	0	0	0	9.09090909090909	0	0	0.25974025974026	0.25974025974026	0	0	0	4.15584415584416	0	0	0	0	0	24.4155844155844	0.25974025974026	0	0.779220779220779	0	0	0	0	0	0.25974025974026	0	0	0	0	0	0.25974025974026	0	0	0.25974025974026	0	0.25974025974026	0	0	0	0	0	0.779220779220779	0	0	13.2467532467532	0	0	0	0	0	0.779220779220779	0	1.03896103896104	0	0	2.5974025974026	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	8.03	"AWI"	8.03	-84.85	64.33	10.24	0.416666666666667	43.75	0.833333333333333	0	0	0	5.41666666666667	0	0	0	0	0.416666666666667	0	0	5.41666666666667	0	0	0	0	0	20.4166666666667	0.833333333333333	0	0.416666666666667	0	0	0	0	0	0.416666666666667	0	0	0	0	0	2.91666666666667	0	0	0.416666666666667	0	0	1.66666666666667	0	0	0	0	1.25	0	0	14.5833333333333	0	0	0	0	0	0.833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	8.55	"AWI"	8.55	-82.25	70.05	14.4	0.390625	38.671875	0.78125	0	0	0	9.375	0	0	0	0	0	0	0	5.46875	0	0	0	0	0	23.046875	0.390625	0	2.34375	0	0	0	0	0	0.390625	0	0	0	0	0	1.953125	0	0	0	0.390625	0.390625	0.78125	0	0	0	0	0.390625	0.390625	0	11.71875	0	0	0	0	0	0	0.390625	0.390625	0	0	2.34375	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	9.04	"AWI"	9.04	-79.84	75.56	18.4	0	34.4936708860759	2.53164556962025	0	0	0	0	0	0	0	0.632911392405063	0.316455696202532	0	0	4.43037974683544	1.26582278481013	0	0	0	0	29.1139240506329	1.26582278481013	0	2.21518987341772	0	0	0	0	0	0	0	0	0	0	0	3.16455696202532	0.316455696202532	0	1.58227848101266	0	0	0	0	0	0	0	0.316455696202532	0	0	15.1898734177215	0	0	0	0	0	0.316455696202532	0	0	0	0	2.21518987341772	0.632911392405063	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	9.55	"AWI"	9.55	-77.8	82.7	23.5	0.738007380073801	35.0553505535055	0.3690036900369	0	0	0	9.22509225092251	0	0	0	0.3690036900369	0	0	0	5.90405904059041	0	0	0	0	0	25.830258302583	0.3690036900369	0	1.8450184501845	0	0	0	0	0	0.738007380073801	0	0	0	0	0	0	1.8450184501845	0	0.738007380073801	0	0.3690036900369	0	0	0	0	0	0	0	0	14.3911439114391	0	0	0	0	0	0.738007380073801	0	0.738007380073801	0	0	0.738007380073801	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	10.11	"AWI"	10.11	-73.47	89.22	28.99	0.983606557377049	40.9836065573771	1.63934426229508	0	0	0	0	0	0	0	0	0	0	0	5.57377049180328	0	0	0	0	0	22.2950819672131	0	0	0.983606557377049	0	0	0	0	0	0	0	0	0	0.983606557377049	0	3.27868852459016	0	0	0	0	0	1.9672131147541	0	0	0	0	0.655737704918033	0	0	17.3770491803279	0.655737704918033	0	0	0	0	0.655737704918033	0.327868852459016	0.327868852459016	0	0	1.31147540983607	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	10.63	"AWI"	10.63	-61.51	90.26	33.67	0.673400673400673	36.7003367003367	1.34680134680135	0	0	0	9.09090909090909	0	0.673400673400673	0	0	0.673400673400673	0	0	4.71380471380471	0	0	0	0.336700336700337	0	23.9057239057239	0	0	0.673400673400673	0	0	0	0	0	0	0	0	0	0	0	3.03030303030303	0.673400673400673	0	0.336700336700337	0	0	0.336700336700337	0	0	0	0	0.673400673400673	0	0	13.1313131313131	0.673400673400673	0	0	0	0	0	0	0.336700336700337	0	0	2.02020202020202	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	11.19	"AWI"	11.19	-48.82	91.38	38.71	0	42.2297297297297	1.68918918918919	0	0	0	0	0	0.675675675675676	0	0	0.675675675675676	0	0	5.06756756756757	0	0	0	0	0	26.3513513513513	0	0	0.675675675675676	0	0	0	0	0	0	0	0	0	0	0	1.01351351351351	2.02702702702703	0	0.337837837837838	0	0	0	0	0	0	0	0	0	0	15.8783783783784	0.675675675675676	0	0	0	0	0	0	1.68918918918919	0	0	1.01351351351351	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	11.8	"AWI"	11.8	-35.4	92.6	44.2	0.36231884057971	40.5797101449275	1.08695652173913	0	0	0	0	0	0	0	1.08695652173913	0	0	0	4.71014492753623	0.36231884057971	0	0	0	0	24.6376811594203	0	0	0	0	0	0	0	0	0	0	0	0	0.72463768115942	0	2.53623188405797	0	0.36231884057971	0	0.36231884057971	0	0	0	0	0	0	0.36231884057971	0	0	18.4782608695652	1.08695652173913	0	0	0	0	0	0	0	0	0	2.89855072463768	0.36231884057971	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	12.34	"AWI"	12.34	-23.18	93.34	49.06	0.217864923747277	42.2657952069717	1.74291938997821	0	0	0	8.27886710239651	0	0	0	0.217864923747277	0	0	0	3.92156862745098	0	0	0	0.435729847494553	0	17.6470588235294	0	0	0.871459694989107	0	0	0	0	0	0	0	0	0	0	0	4.57516339869281	0	0.217864923747277	0.217864923747277	0	0.217864923747277	0.217864923747277	0	0	0	0.217864923747277	0.217864923747277	0.871459694989107	0	15.4684095860566	0	0	0	0	0	0.435729847494553	0	0	0	0	1.74291938997821	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	12.85	"AWI"	12.85	-11.45	93.85	53.65	0.211416490486258	39.323467230444	1.47991543340381	0	0	0	8.66807610993657	0	0	0	0	0.211416490486258	0	0	4.22832980972516	0	0	0	0.211416490486258	0	23.6786469344609	0.422832980972516	0	0.845665961945032	0	0	0	0	0	0.422832980972516	0	0	0	0	0	2.74841437632135	0	0	0.845665961945032	0.422832980972516	0.211416490486258	1.47991543340381	0	0.211416490486258	0	0	0.211416490486258	0	0	12.6849894291755	0.422832980972516	0	0	0	0	0.422832980972516	0	0.211416490486258	0	0	0.422832980972516	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	13.26	"AWI"	13.26	-2.54	94.26	57.34	0.546448087431694	47.2677595628415	0.273224043715847	0	0	0	8.19672131147541	0	0	0	0	0	0	0	3.00546448087432	0	0	0	0.273224043715847	0	22.6775956284153	0.273224043715847	0	0.273224043715847	0	0	0	0	0	0	0	0	0	0	0	2.45901639344262	0	0	1.09289617486339	0	0.273224043715847	0	0	0.819672131147541	0	0	0.819672131147541	0	0	10.1092896174863	0	0	0	0	0	0.273224043715847	0	0.546448087431694	0	0	0.819672131147541	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	13.74	"AWI"	13.74	7.54	94.74	61.66	0.465116279069767	44.4186046511628	0.930232558139535	0	0	0	0	0	0	0	0.465116279069767	0	0	0	5.81395348837209	0	0	0	0.697674418604651	0	24.8837209302326	0.930232558139535	0	0.465116279069767	0	0	0	0	0	0	0	0	0	0.697674418604651	0	3.02325581395349	0.465116279069767	0	1.16279069767442	0	0.232558139534884	0	0	0	0	0	0.465116279069767	0	0	13.0232558139535	0.465116279069767	0	0	0	0	0.930232558139535	0	0.465116279069767	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	14.3	"AWI"	14.3	19	95.6	66.7	0.16366612111293	35.6792144026187	1.80032733224223	0	0	0	9.16530278232406	0	0	0	0.327332242225859	0	0	0	6.0556464811784	0	0	0	0.490998363338789	0	21.6039279869067	0.16366612111293	0	0.327332242225859	0	0	0	0	0	0.16366612111293	0	0	0	0.490998363338789	0	1.47299509001637	0	0.327332242225859	1.6366612111293	0	0	1.30932896890344	0	0.327332242225859	0	0.16366612111293	0	0	0	16.0392798690671	0	0	0	0	0	0.818330605564648	0	0.818330605564648	0	0	0.654664484451719	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	14.88	"AWI"	14.88	30.6	96.76	71.92	0	40.3547671840355	1.33037694013304	0	0	0	0	0	0.221729490022173	0	0	0.221729490022173	0	0	5.98669623059867	0	0	0	0	0	27.2727272727273	0.221729490022173	0	0.443458980044346	0	0	0	0	0	0	0	0	0	0.443458980044346	0	0.665188470066519	0	0	1.55210643015521	0	0	0.221729490022173	0.221729490022173	0	0	0.221729490022173	0	0.221729490022173	0	18.6252771618625	0.221729490022173	0	0	0.221729490022173	0.221729490022173	0.221729490022173	0	0.221729490022173	0	0	0.443458980044346	0	0	0	0	0	0	0	0	0.221729490022173
247	252	"Bega Swamp"	-36.51667	149.5	15.36	"AWI"	15.36	40.2	97.72	76.24	0.492610837438424	35.7142857142857	1.23152709359606	0	0	0	11.3300492610837	0	0.246305418719212	0.246305418719212	0.492610837438424	0.246305418719212	0	0	6.89655172413793	0	0	0	0.246305418719212	0	17.487684729064	1.23152709359606	0	0.492610837438424	0	0	1.72413793103448	0	0	0	0	0	0	0.246305418719212	0	1.97044334975369	0	0	1.72413793103448	0	0	0.246305418719212	0	0	0	0	0	0.738916256157635	0	16.0098522167488	0	0	0	0	0.246305418719212	0	0	0.738916256157635	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	15.91	"AWI"	15.91	51.2	98.82	81.19	0.177619893428064	32.3268206039076	1.24333925399645	0	0	0	10.4795737122558	0	0	0	0.177619893428064	0.177619893428064	0	0.88809946714032	5.15097690941385	0	0	0	0.710479573712256	0	25.044404973357	0.177619893428064	0	0.355239786856128	0	0	0	0	0	0	0	0	0	0.177619893428064	0	0.710479573712256	0	0.177619893428064	0.355239786856128	0	0	1.06571936056838	0	0	0	0.177619893428064	0	0.177619893428064	0	18.8277087033748	0	0	0	0	0	0.88809946714032	0	0.532859680284192	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	16.44	"AWI"	16.44	61.36	100.32	86.4	0.235294117647059	28.4705882352941	1.88235294117647	0	0	0	13.8823529411765	0	0	0	0	0	0	0	5.88235294117647	0	0	0	0	0	23.7647058823529	0.705882352941177	0	0	0	0	0	0	0	0.235294117647059	0	0	0	0.235294117647059	0	1.64705882352941	1.17647058823529	0	0	0	0	0	0	0	0	0	0	0	0	20	0.470588235294118	0	0	0	0.470588235294118	0.705882352941177	0	0	0	0	0.235294117647059	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	17.02	"AWI"	17.02	72.2	102.18	92.2	0.485436893203883	22.3300970873786	2.66990291262136	0	0	0	13.3495145631068	0	0.970873786407767	0	0	0.728155339805825	0	0	6.31067961165049	0	0	0	0.970873786407767	0	20.631067961165	0.242718446601942	0	0.970873786407767	0	0	0	0	0	0.242718446601942	0	0	0	0	0	1.94174757281553	0	0	0	0	0	0	0	0	0	0	0	0.485436893203883	0	25.2427184466019	0	0	0	0	0.242718446601942	2.18446601941748	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	17.67	"AWI"	17.67	78.7	108.03	98.7	0.862068965517241	21.9827586206897	1.07758620689655	0	0	0	0	0	0.21551724137931	0	0	0.646551724137931	0	0	9.05172413793103	0	0	0	0.646551724137931	0	23.9224137931034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07758620689655	1.29310344827586	0	0.862068965517241	0	0.21551724137931	1.07758620689655	0	0.21551724137931	0	0	0	0	0	35.7758620689655	0	0	0	0	0	0.431034482758621	0	0.431034482758621	0	0	0	0	0	0	0	0	0	0	0	0.21551724137931
247	252	"Bega Swamp"	-36.51667	149.5	18.24	"AWI"	18.24	83.92	116.04	104.16	0	26.1146496815287	4.67091295116773	0	0	0	0	0	1.06157112526539	0	0	0	0	0	10.6157112526539	0	0	0	0	0	15.4989384288747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91082802547771	0.212314225053079	0	0	0	0	0	0	0	0	0	0	0	0	38.2165605095541	0	0	0	0	0	1.06157112526539	0	0.636942675159236	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	18.91	"AWI"	18.91	89.28	130.11	110.19	0.364298724954463	18.5792349726776	2.36794171220401	0	0	0	17.304189435337	0	0	0	0	0	0	0	6.73952641165756	0	0	0	0.546448087431694	0	17.6684881602914	0.364298724954463	0	0.182149362477231	0	0	0	0	0	0.910746812386157	0	0	0	0	0	1.63934426229508	0	0.182149362477231	0	0.182149362477231	0	0	0	0	0	0	0	0	0	31.6939890710383	0	0	0	0	0	0.728597449908925	0	0.182149362477231	0	0	0.364298724954463	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	19.48	"AWI"	19.48	92.4	143.04	114.84	0.0894454382826476	30.2325581395349	1.43112701252236	0	0	0	11.9856887298748	0	0	0	0	0	0	0	4.47227191413238	0	0	0	0.447227191413238	0	15.2057245080501	0.0894454382826476	0	0.0894454382826476	0	0	0	0	0	0.0894454382826476	0	0	0	0	0	0.536672629695885	0	0	0	0	0	0.178890876565295	0.268336314847943	0	0	0	0	0	0	33.8998211091234	0	0	0	0	0	0.715563506261181	0.0894454382826476	0.0894454382826476	0	0	0	0	0	0	0	0	0	0.0894454382826476	0	0
247	252	"Bega Swamp"	-36.51667	149.5	20.11	"AWI"	20.11	96.98	158.3	121.42	0.15625	16.25	0.625	0	0	0	15.625	0	0.15625	0	0	0	0	0	6.5625	0	0	0	0.3125	0	19.21875	0.15625	0	0	0	0	0	0	0	0.3125	0	0	0	0	0	0.625	0	0	0	0.3125	0	0.625	0	0	0	0	0	0.15625	0	37.5	0	0	0	0	0	1.09375	0	0	0	0	0	0	0	0	0	0	0	0.3125	0	0
247	252	"Bega Swamp"	-36.51667	149.5	20.6	"AWI"	20.6	105.8	173	132.2	0.234192037470726	18.9695550351288	2.10772833723653	0	0	0	15.2224824355972	0	0.234192037470726	0	0	0	0	0	6.79156908665105	0	0	0	0.234192037470726	0	18.7353629976581	0.468384074941452	0	0	0	0	0	0	0	0.234192037470726	0	0	0	0.234192037470726	0	0.936768149882904	0	0	0	0	0	0	0	0	0	0	0	0	0	35.1288056206089	0	0	0	0	0	0.234192037470726	0	0.234192037470726	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	21.07	"AWI"	21.07	113.49	188.29	142.47	0.337837837837838	14.527027027027	2.02702702702703	0	0	0	16.0472972972973	0.337837837837838	0	0	0	0	0	0	5.74324324324324	0	0	0	0.506756756756757	0	17.3986486486486	0	0	0	0	0	0	0	0	0.168918918918919	0	0	0	0	0	0.844594594594595	0	0	0	0.168918918918919	0	0.337837837837838	0	0	0	0	0	0.168918918918919	0	39.695945945946	0	0	0	0	0	1.18243243243243	0	0.337837837837838	0	0	0.168918918918919	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	21.62	"AWI"	21.62	117.34	214.14	154.02	0	14.9108589951378	1.62074554294976	0	0	0	15.2350081037277	0	0.162074554294976	0.162074554294976	0	0	0	0	3.56564019448947	0	0	0	0.486223662884927	0	20.9076175040519	0.162074554294976	0	0.162074554294976	0	0	0	0	0	0.162074554294976	0.162074554294976	0	0	0	0	1.13452188006483	0	0	0	0	0.162074554294976	0.486223662884927	0	0	0	0	0	0	0	40.032414910859	0	0	0	0	0	0.162074554294976	0	0.324149108589951	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	22.21	"AWI"	22.21	120.84	243.76	166.2	0.69284064665127	21.0161662817552	1.38568129330254	0	0	0	0	0	0.23094688221709	0	0	0.23094688221709	0	0	4.6189376443418	0	0	0	0.46189376443418	0	25.4041570438799	0.46189376443418	0	0	0	0	0	0	0	0.69284064665127	0	0	0	0	0	0.69284064665127	0	0	0	0.23094688221709	0.46189376443418	0.23094688221709	0	0.46189376443418	0	0	0	0.23094688221709	0	40.8775981524249	0	0	0	0	0.23094688221709	0.92378752886836	0	0.23094688221709	0	0	0	0	0.23094688221709	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	22.82	"AWI"	22.82	123.28	277.92	178.4	0.459418070444104	14.7013782542113	1.68453292496172	0	0	0	16.6921898928024	0	0	0	0	0	0	0.306278713629403	5.81929555895865	0	0	0	1.37825421133231	0	17.6110260336907	0.306278713629403	0	0	0	0	0	0	0	0.459418070444104	0	0	0	0	0	0.459418070444104	0	0	0.153139356814701	0.153139356814701	0	0.612557427258806	0	0	0	0	0	0	0	38.2848392036753	0	0	0.306278713629403	0	0	0.306278713629403	0	0.153139356814701	0	0	0	0	0	0	0	0	0	0	0	0.153139356814701
247	252	"Bega Swamp"	-36.51667	149.5	23.42	"AWI"	23.42	125.68	311.1	190.82	0	17.219589257504	2.52764612954186	0	0	0	17.5355450236967	0	0.157977883096367	0.157977883096367	0	0	0	0	2.3696682464455	0	0	0	0.4739336492891	0	17.5355450236967	0.4739336492891	0	0	0	0	0	0	0	0.315955766192733	0	0	0	0	0	0	0	0	0.315955766192733	0	0.157977883096367	0	0.315955766192733	0	0	0	0	0	0	39.1785150078989	0	0	0	0	0	0.789889415481832	0	0.4739336492891	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	24.06	"AWI"	24.06	128.18	346.36	204.26	0.601503759398496	12.3308270676692	2.25563909774436	0	0	0	0	0.300751879699248	0	0	0	0	0	0	3.90977443609023	0	0	0.150375939849624	0.601503759398496	0	21.5037593984962	0.451127819548872	0	0.150375939849624	0	0	0	0	0	0.601503759398496	0	0	0	0	0	1.50375939849624	0	0	0	0	0	0.150375939849624	0	0	0	0	0	0	0	52.6315789473684	0	0	0	0	0	1.95488721804511	0	0.902255639097744	0	0	0	0	0	0	0	0	0	0	0	0
247	252	"Bega Swamp"	-36.51667	149.5	24.45	"AWI"	24.45	129.35	368.2	212.45	0.798722044728434	16.9329073482428	1.43769968051118	0	0	0	15.6549520766773	0	0.159744408945687	0.159744408945687	0	0	0	0	4.95207667731629	0	0	0	0.479233226837061	0	14.5367412140575	0.159744408945687	0	0	0	0	0	0	0	0.159744408945687	0	0	0	0	0	0.958466453674121	0	0	0.159744408945687	0	0	0.159744408945687	0.159744408945687	0	0	0.159744408945687	0	0	0	41.6932907348243	0	0	0	0	0	0.159744408945687	0	0.958466453674121	0	0	0.159744408945687	0	0	0	0	0	0	0	0	0
