"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cedrus"	"Celtis"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Dacrydium"	"Ericales"	"Fabaceae"	"Fagus"	"Gentianaceae"	"Geraniaceae"	"Ilex"	"Indeterminable"	"Juglans"	"Lamiaceae"	"Larix"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Montiaceae"	"Myrica"	"Onagraceae"	"Orobanchaceae"	"Ostrya.Carpinus"	"Papaveraceae"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Podocarpus"	"Polemoniaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Ranunculaceae"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Scrophulariaceae"	"Thalictrum"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"	"Violaceae"
1581	1628	"Lesnoye Lake"	59.58333	151.86667	0	"AWI"	0	-142	20	-56	1.27326150832517	0.0979431929480901	23.0166503428012	0	0.489715964740451	0.39177277179236	0	22.9187071498531	0	0	0	0	0	0	0	0.587659157688541	0	3.33006856023506	0	5.87659157688541	0	0	0.0979431929480901	0	0.0979431929480901	0.29382957884427	0.489715964740451	0	1.46914789422135	0	0	0	0	0.0979431929480901	0	0	0.19588638589618	0	5.9745347698335	25.5631733594515	0	6.9539666993144	0	0	0	0	0	0	0	0.0979431929480901	0	0	0	0.587659157688541	0	0	0	0	0.0979431929480901	0	0	0
1581	1628	"Lesnoye Lake"	59.58333	151.86667	8	"AWI"	8	-18	456	180	1.51285930408472	0.151285930408472	0	0	0.151285930408472	0.907715582450832	0	0	0	0	0	0.605143721633888	0	0	0.151285930408472	0.151285930408472	0.151285930408472	4.53857791225416	0	8.01815431164902	0	0	0	0	0.302571860816944	0	0	0	0.453857791225416	0	0	0	0	0	0	0	0.302571860816944	0	14.8260211800303	46.2934947049924	0	15.2798789712557	0	0	0	0	0	0	0.302571860816944	0.151285930408472	0	0	0	0.907715582450832	0	0	0.151285930408472	4.68986384266263	0	0	0	0
1581	1628	"Lesnoye Lake"	59.58333	151.86667	13	"AWI"	13	71	642	337	0.903614457831325	0	0	0	0.150602409638554	0.150602409638554	0	0	0	0	0	0.451807228915663	0	0	0	0.602409638554217	0	4.21686746987952	0	8.13253012048193	0	0	0	0	0	0.150602409638554	0.451807228915663	0	1.05421686746988	0	0	0	0	0.150602409638554	0	0	0.150602409638554	0	16.566265060241	41.7168674698795	0	15.5120481927711	0	0	0	0.150602409638554	0	0.150602409638554	0.451807228915663	0.150602409638554	0	0	0	0.602409638554217	0	0	0.150602409638554	7.07831325301205	0.753012048192771	0	0.150602409638554	0
1581	1628	"Lesnoye Lake"	59.58333	151.86667	25	"AWI"	25	405	979	719	1.22377622377622	0.174825174825175	0	0.34965034965035	0.174825174825175	0.34965034965035	0	0	0	0	0	0.699300699300699	0	0	0	0.34965034965035	0	6.29370629370629	0	15.2097902097902	0	0	0	0	0.34965034965035	0	0.34965034965035	0	0.874125874125874	0.524475524475524	0	0	0	0	0	0	0.174825174825175	0	7.69230769230769	38.2867132867133	0	19.5804195804196	0	0	0	0	0.174825174825175	0.174825174825175	1.74825174825175	0.174825174825175	0	0	0	1.04895104895105	0	0	0.524475524475524	3.14685314685315	0.174825174825175	0	0	0.174825174825175
1581	1628	"Lesnoye Lake"	59.58333	151.86667	31	"AWI"	31	705	1110	914	1.71990171990172	0	0	0	0	0.491400491400491	0	0	0	0	0	0.245700245700246	0	0	0	0.737100737100737	0	5.40540540540541	0	0	0	0	0	0	0	0.245700245700246	0.245700245700246	0	1.22850122850123	0.245700245700246	0	0	0	0	0	0.245700245700246	0.491400491400491	0	8.84520884520884	57.4938574938575	0.245700245700246	11.5479115479115	0	0	0	0	0.491400491400491	0	1.47420147420147	0.245700245700246	0	0	0	1.22850122850123	0	0.491400491400491	0.737100737100737	5.40540540540541	0.491400491400491	0	0	0
1581	1628	"Lesnoye Lake"	59.58333	151.86667	40	"AWI"	40	895	1499	1152	0.313971742543171	0.156985871271586	0	0	0.313971742543171	0.941915227629513	0	0	0	0	0	0.156985871271586	0	0	0	0.470957613814757	0	4.23861852433281	0	10.2040816326531	0	0.156985871271586	0	0	0	0	0.156985871271586	0	0.941915227629513	0	0	0	0	0.156985871271586	0	0	0.156985871271586	0	5.33751962323391	68.9167974882261	0	2.51177394034537	0	0	0	0	0	0	1.25588697017268	0.470957613814757	0	0	0	0.313971742543171	0	0.156985871271586	0	2.35478806907378	0.313971742543171	0	0	0
1581	1628	"Lesnoye Lake"	59.58333	151.86667	50	"AWI"	50	1083	1858	1426	0.189753320683112	0	0	0	0	2.08728652751423	0	0	0	0	0	0	0	0	0	0.379506641366224	0	4.55407969639469	0	8.91840607210626	0	0	0	0	0	0	0.189753320683112	0	1.5180265654649	0.379506641366224	0	0	0	0	0	0	0	0	8.91840607210626	51.4231499051233	0	15.180265654649	0	0	0	0	0	0	0.759013282732448	0.379506641366224	0	0	0	1.5180265654649	0.379506641366224	0	0.189753320683112	3.03605313092979	0	0	0	0
1581	1628	"Lesnoye Lake"	59.58333	151.86667	60	"AWI"	60	1300	2154	1698	0.209205020920502	0	0	0	0	1.04602510460251	0	0	0	0	0	0.418410041841004	0	0	0	0	0	5.02092050209205	0	11.9246861924686	0	0	0	0	0	0.209205020920502	0	0	1.04602510460251	0	0	0	0	0.209205020920502	0	0	0.209205020920502	0	10.4602510460251	54.3933054393305	0	6.06694560669456	0.209205020920502	0	0	0	0	0	1.25523012552301	0.209205020920502	0	0	0	1.04602510460251	0	0.418410041841004	0.209205020920502	5.43933054393306	0	0	0	0
1581	1628	"Lesnoye Lake"	59.58333	151.86667	65	"AWI"	65	1405	2309	1840	1.3531799729364	0	15.8322056833559	0	0	0.27063599458728	0	20.4330175913396	0	0	0	0.13531799729364	0	0	0	0	0	4.0595399188092	0	7.71312584573748	0	0	0	0	0	0	0	0	0.6765899864682	0	0	0	0	0	0	0	0.13531799729364	0	3.78890392422192	37.3477672530447	0	4.33017591339648	0	0	0	0	0	0	1.21786197564276	0.13531799729364	0	0	0	0.54127198917456	0.27063599458728	0	0.13531799729364	1.62381596752368	0	0	0	0
1581	1628	"Lesnoye Lake"	59.58333	151.86667	70	"AWI"	70	1528	2442	1979	0.229357798165138	0	0	0.458715596330275	0	2.06422018348624	0	0	0	0	0	0	0	0	0	0.229357798165138	0	15.1376146788991	0	7.79816513761468	0	0	0	0	0	0	0	0	0.917431192660551	0.229357798165138	0	0	0	0	0	0.229357798165138	0	0	4.81651376146789	48.8532110091743	0	9.1743119266055	0	0	0	0	0.458715596330275	0.229357798165138	2.52293577981651	0.229357798165138	0	0	0	1.8348623853211	0.688073394495413	0	0	3.89908256880734	0	0	0	0
