"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Celtis"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Fabaceae"	"Fraxinus"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Rosaceae"	"Rubiaceae"	"Salix"	"Sarcobataceae"	"Thalictrum"	"Tilia"	"Ulmus"	"Vitaceae"
292	298	"Bog D Pond"	47.1774	-95.16281	240	"AWI"	240	1973	2634	2341	0	0	4.48179271708683	0.560224089635854	0	2.52100840336134	0	28.8515406162465	0	0	0	0	0	0	0.560224089635854	2.52100840336134	0	0	0	0	3.0812324929972	0.280112044817927	0.560224089635854	0	0.840336134453782	11.7647058823529	0.560224089635854	15.9663865546218	0	0	5.60224089635854	0.560224089635854	18.2072829131653	0	0	0.280112044817927	0	0	1.12044817927171	1.68067226890756	0
292	298	"Bog D Pond"	47.1774	-95.16281	250	"AWI"	250	2173	2676	2436	0	0	3.97877984084881	0.26525198938992	0	2.38726790450928	0	25.9946949602122	0	0	0	0	0	0	1.59151193633952	2.91777188328912	0	0	0	0	1.85676392572944	0	0	0	0.530503978779841	10.3448275862069	0.795755968169761	17.2413793103448	0	0	7.69230769230769	0.530503978779841	16.710875331565	0	0	1.59151193633952	0	0	1.06100795755968	4.50928381962865	0
292	298	"Bog D Pond"	47.1774	-95.16281	260	"AWI"	260	2280	2787	2540	0	0	5.90277777777778	0.347222222222222	0	3.81944444444444	0	34.7222222222222	0	0	0	0	0	0	0.694444444444444	3.125	0	0	0	0	4.16666666666667	0	0.694444444444444	0	0.694444444444444	10.7638888888889	0.694444444444444	0	0	0	7.63888888888889	2.08333333333333	17.7083333333333	0	0	0.694444444444444	0	0	2.08333333333333	4.16666666666667	0
292	298	"Bog D Pond"	47.1774	-95.16281	280	"AWI"	280	2435	3115	2742	0	0	5.28169014084507	0.704225352112676	0	2.11267605633803	0	33.8028169014084	0	0	0	0	0	0	1.40845070422535	3.16901408450704	0	0	0	0	6.33802816901408	0	0.352112676056338	0	0.352112676056338	15.1408450704225	0.704225352112676	0	0	0	4.22535211267606	1.05633802816901	21.830985915493	0	0	1.05633802816901	0	0	1.05633802816901	1.40845070422535	0
292	298	"Bog D Pond"	47.1774	-95.16281	300	"AWI"	300	2594	3348	2941	0.527704485488127	0	2.11081794195251	0.79155672823219	0	2.63852242744063	0	22.4274406332454	0	0	0	0	0	0	0.527704485488127	6.33245382585752	0	0	0	0	3.43007915567282	0	0	0	0.527704485488127	21.8997361477573	0	0	0	0	15.0395778364116	1.31926121372032	19.5250659630607	0	0	0.79155672823219	0	0	0.79155672823219	1.31926121372032	0
292	298	"Bog D Pond"	47.1774	-95.16281	320	"AWI"	320	2745	3591	3143	0.263852242744063	0	8.44327176781003	2.11081794195251	0	1.31926121372032	0	16.3588390501319	0	0	0	0	0	0	1.05540897097625	4.22163588390501	0	0	0	0	1.05540897097625	0	0.79155672823219	0	0.263852242744063	13.9841688654354	0.527704485488127	10.0263852242744	0	0	9.76253298153034	1.05540897097625	22.9551451187335	0.527704485488127	0	0	0.263852242744063	0	1.05540897097625	3.95778364116095	0
292	298	"Bog D Pond"	47.1774	-95.16281	340	"AWI"	340	2934	3815	3342	0	0	3.62694300518135	0.518134715025907	0	1.29533678756477	0	30.0518134715026	0	0	0	0	0	0	1.03626943005181	4.14507772020725	0	0	0	0	2.84974093264249	0	0	0	0.259067357512953	17.8756476683938	0.259067357512953	1.81347150259067	0	0	16.839378238342	0.518134715025907	16.3212435233161	0	0	0	0	0	0.518134715025907	2.07253886010363	0
292	298	"Bog D Pond"	47.1774	-95.16281	360	"AWI"	360	3113	4042	3548	0.170357751277683	0	5.28109028960818	0.681431005110733	0	2.72572402044293	0	30.664395229983	0	0	0	0	0	0	2.55536626916525	3.57751277683135	0	0	0	0	1.53321976149915	0	0.511073253833049	0	0	14.3100511073254	0.340715502555366	4.59965928449745	0	0.170357751277683	9.88074957410562	1.0221465076661	20.2725724020443	0	0	0.511073253833049	0	0	0	1.19250425894378	0
292	298	"Bog D Pond"	47.1774	-95.16281	380	"AWI"	380	3347	4256	3745	0.13550135501355	0	2.710027100271	1.49051490514905	0	3.38753387533875	0	39.7018970189702	0	0	0	0	0	0	0.948509485094851	3.11653116531165	0	0	0	0	1.3550135501355	0.13550135501355	0	0	0.13550135501355	7.18157181571816	0.13550135501355	3.5230352303523	0	0	16.1246612466125	0.677506775067751	16.5311653116531	0	0	0.948509485094851	0	0.2710027100271	0	1.49051490514905	0
292	298	"Bog D Pond"	47.1774	-95.16281	400	"AWI"	400	3569	4467	3948	0	0	2.74725274725275	1.83150183150183	0	3.84615384615385	0	28.5714285714286	0	0	0	0	0	0	2.1978021978022	3.84615384615385	0	0	0	0	2.56410256410256	0	1.64835164835165	0	0	6.41025641025641	0.366300366300366	7.32600732600733	0	0	7.14285714285714	0.549450549450549	28.3882783882784	0	0	0.183150183150183	0.183150183150183	0.183150183150183	0	2.01465201465201	0
292	298	"Bog D Pond"	47.1774	-95.16281	410	"AWI"	410	3719	4581	4037	0	0	5.75	1.25	0	6.25	0	16	0	0	0	0.25	0	0	1.25	5	0	0	0	0	0	0.5	0.5	0.25	0	4	0	11.5	0	0	8.25	1.25	34	0	0	1.75	0	0	0	1.75	0.5
292	298	"Bog D Pond"	47.1774	-95.16281	420	"AWI"	420	3851	4717	4174	0	0	7.02634880803011	2.50941028858218	0	9.15934755332497	0	8.53199498117942	0	0	0	0	0	0	1.63111668757842	5.01882057716437	0	0	0	0	2.38393977415307	0	0	0	0.125470514429109	2.50941028858218	0.125470514429109	14.3036386449184	0.125470514429109	0	14.4291091593476	0.250941028858218	27.603513174404	0	0	2.38393977415307	0.125470514429109	0.125470514429109	0	1.3801756587202	0.250941028858218
292	298	"Bog D Pond"	47.1774	-95.16281	440	"AWI"	440	4055	5219	4521	0	0	6.01023017902813	2.55754475703325	0	8.82352941176471	0	10.997442455243	0	0	0	0	0.127877237851662	0	0.767263427109974	7.54475703324808	0	0	0	0	0.639386189258312	0	0.127877237851662	0	0	2.0460358056266	0.383631713554987	8.82352941176471	0	0	17.9028132992327	0.127877237851662	29.539641943734	0	0.127877237851662	2.0460358056266	0.255754475703325	0	0	1.15089514066496	0
292	298	"Bog D Pond"	47.1774	-95.16281	460	"AWI"	460	4313	5657	4878	0	0	6.0790273556231	3.03951367781155	0	14.5896656534954	0	4.55927051671733	0	0	0	0	0	0	0.60790273556231	5.16717325227964	0	0	0	0	0.60790273556231	0	0.303951367781155	0	0	2.73556231003039	0	15.8054711246201	0	0	18.8449848024316	0	24.0121580547112	0	0	2.12765957446809	0.60790273556231	0.303951367781155	0	0.60790273556231	0
292	298	"Bog D Pond"	47.1774	-95.16281	480	"AWI"	480	4550	6119	5242	0	0	7.09459459459459	2.36486486486486	0	19.9324324324324	0	6.08108108108108	0	0	0	0	0	0	2.02702702702703	5.40540540540541	0	0	0	0	0	0	0	0	0	0.337837837837838	0	0	0	0	23.6486486486486	0	30.7432432432432	0	0	0.675675675675676	0.337837837837838	0	0	1.35135135135135	0
292	298	"Bog D Pond"	47.1774	-95.16281	500	"AWI"	500	4819	6524	5601	0	0	3.9344262295082	1.9672131147541	0.327868852459016	1.31147540983607	0	7.21311475409836	0	0	0	0	0	0.327868852459016	1.63934426229508	10.4918032786885	0	0	0	0	0.983606557377049	0.327868852459016	0	0	0	3.27868852459016	0	12.7868852459016	0	0	23.2786885245902	0	26.5573770491803	0	0.327868852459016	3.27868852459016	0	0	0	1.9672131147541	0
292	298	"Bog D Pond"	47.1774	-95.16281	520	"AWI"	520	5120	6949	5956	0	0	3.16901408450704	2.8169014084507	0	16.9014084507042	0	2.46478873239437	0	0	0	0	0	0	2.8169014084507	4.57746478873239	0	0	0	0	1.40845070422535	0	0.352112676056338	0	0	2.46478873239437	0	4.92957746478873	0	0	13.0281690140845	1.05633802816901	40.1408450704225	0	0	1.76056338028169	0.352112676056338	0	0	1.76056338028169	0
292	298	"Bog D Pond"	47.1774	-95.16281	540	"AWI"	540	5446	7321	6319	0	0	4.83383685800604	6.94864048338369	0	20.2416918429003	0	2.7190332326284	0	0	0	0	0	0.302114803625378	3.02114803625378	6.64652567975831	0	0	0	0	0.906344410876133	0	0.604229607250755	0	0	0.604229607250755	0.302114803625378	6.34441087613293	0	0	20.2416918429003	0.302114803625378	21.4501510574018	0	0	3.92749244712991	0.302114803625378	0	0	0.302114803625378	0
292	298	"Bog D Pond"	47.1774	-95.16281	560	"AWI"	560	5775	7709	6670	0	0	0.980392156862745	10.4575163398693	0	15.0326797385621	0	2.28758169934641	0	0	0	0	0	0	3.26797385620915	5.22875816993464	0	0	0	0	0.65359477124183	0	0.326797385620915	0	0	1.30718954248366	0	7.18954248366013	0	0	12.4183006535948	0.65359477124183	33.6601307189542	0	0	4.2483660130719	0	0	0	2.28758169934641	0
292	298	"Bog D Pond"	47.1774	-95.16281	580	"AWI"	580	6125	8038	7026	0	0	3.19488817891374	4.47284345047923	0	18.8498402555911	0	0.638977635782748	0	0	0.319488817891374	0.319488817891374	0	0	1.59744408945687	12.779552715655	0	0	0	0	0	0	0.319488817891374	0	0	0.319488817891374	0	0	0	0	22.0447284345048	2.23642172523962	20.7667731629393	0	0	10.223642172524	0.319488817891374	0	0.319488817891374	1.2779552715655	0
292	298	"Bog D Pond"	47.1774	-95.16281	600	"AWI"	600	6462	8393	7394	0	0	0.326797385620915	3.92156862745098	0.326797385620915	25.1633986928105	0	2.28758169934641	0	0	0	0	0	0	3.92156862745098	9.80392156862745	0	0	0	0	0	0	0.980392156862745	0	0	0.65359477124183	0.326797385620915	0	0	0	20.9150326797386	0.326797385620915	28.4313725490196	0	0	0.980392156862745	0	0	0	1.63398692810458	0
292	298	"Bog D Pond"	47.1774	-95.16281	620	"AWI"	620	6857	8724	7737	0	0	1.92307692307692	3.02197802197802	0.549450549450549	16.4835164835165	0	3.02197802197802	0	0	0	0	0	0	3.84615384615385	7.14285714285714	0	0	0	0	1.92307692307692	0	0.824175824175824	0	0	1.92307692307692	0.274725274725275	8.79120879120879	0	0	16.4835164835165	0	26.3736263736264	0	0	4.12087912087912	0.274725274725275	0.274725274725275	0	2.47252747252747	0.274725274725275
292	298	"Bog D Pond"	47.1774	-95.16281	640	"AWI"	640	7196	9089	8091	0	0	2.47349823321555	6.00706713780919	0.706713780918728	19.0812720848057	0	3.18021201413428	0	0	0	0	0	0.353356890459364	2.82685512367491	11.3074204946996	0	0	0	0	1.41342756183746	0	0	0	0	1.41342756183746	0.706713780918728	0	0	0	16.6077738515901	0.706713780918728	29.3286219081272	0	0	2.47349823321555	0.353356890459364	0	0	0.706713780918728	0.353356890459364
292	298	"Bog D Pond"	47.1774	-95.16281	660	"AWI"	660	7648	9421	8442	0	0	1.19402985074627	4.17910447761194	0	25.6716417910448	0	3.58208955223881	0	0	0	0	0	0	2.38805970149254	8.95522388059701	0	0	0	0	0.895522388059702	0	0	0	0	0.298507462686567	0	17.3134328358209	0	0	16.1194029850746	0.597014925373134	14.9253731343284	0	0	2.98507462686567	0	0	0	0.895522388059702	0
292	298	"Bog D Pond"	47.1774	-95.16281	680	"AWI"	680	8091	9799	8798	0	0	1.32890365448505	8.63787375415282	0	24.5847176079734	15.6146179401993	2.99003322259136	0	0	0	0.332225913621262	0	0	1.99335548172757	6.64451827242525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.9468438538206	0.332225913621262	11.6279069767442	0	0	8.97009966777409	0.332225913621262	0	0	0.664451827242525	0
292	298	"Bog D Pond"	47.1774	-95.16281	700	"AWI"	700	8604	10053	9124	0	0	2.57879656160458	5.73065902578797	0	16.6189111747851	0	7.16332378223496	0	0	0	0	0	0	0	12.0343839541547	0	0	0	0	0	0	0.573065902578797	0	0	1.14613180515759	0	17.1919770773639	0	0	19.4842406876791	0.286532951289398	9.74212034383954	0.286532951289398	0	2.86532951289398	0.573065902578797	0	0	3.72492836676218	0
292	298	"Bog D Pond"	47.1774	-95.16281	710	"AWI"	710	8960	10230	9326	0	0	1.91387559808612	5.26315789473684	0	14.3540669856459	0	9.09090909090909	0	0	0	0.478468899521531	0	0	2.39234449760766	5.74162679425837	0	0	0	0	1.91387559808612	0.478468899521531	4.30622009569378	0	0	2.39234449760766	0.956937799043062	0	0	0	35.8851674641148	1.43540669856459	5.26315789473684	0.478468899521531	0	3.82775119617225	0	0.478468899521531	0	3.34928229665072	0
292	298	"Bog D Pond"	47.1774	-95.16281	720	"AWI"	720	9178	10626	9617	0	0	1.69491525423729	3.95480225988701	0	15.819209039548	0	12.4293785310734	0	0	0	0	0	0	1.69491525423729	9.03954802259887	0	0.564971751412429	0	0	2.25988700564972	0	3.38983050847458	0	0.564971751412429	2.25988700564972	1.12994350282486	0	0	0	23.1638418079096	1.69491525423729	7.90960451977401	0	0	3.95480225988701	0	0	0	8.47457627118644	0
292	298	"Bog D Pond"	47.1774	-95.16281	740	"AWI"	740	9859	11698	10721	0.25062656641604	0	1.2531328320802	1.50375939849624	0	3.50877192982456	0	14.2857142857143	0	0.25062656641604	0	0.75187969924812	0	0	1.50375939849624	5.0125313283208	0	0	0	0	0	0.25062656641604	0	0	0.50125313283208	0	1.2531328320802	56.6416040100251	0	0.25062656641604	3.25814536340852	2.00501253132832	2.75689223057644	0	0	0.25062656641604	0.50125313283208	0	0	4.01002506265664	0
292	298	"Bog D Pond"	47.1774	-95.16281	760	"AWI"	760	10788	12477	11791	0.696055684454756	0	0.464037122969838	0.696055684454756	0	2.08816705336427	0	12.9930394431555	0	0	0	0.232018561484919	0	0	0.928074245939675	5.56844547563805	0	0	0	0	0	0	0.696055684454756	0	0.464037122969838	0.928074245939675	1.85614849187935	56.8445475638051	0	0	1.62412993039443	2.08816705336427	3.94431554524362	0	0	0.696055684454756	0.232018561484919	0	0	6.96055684454756	0
292	298	"Bog D Pond"	47.1774	-95.16281	780	"AWI"	780	11974	12878	12636	1.45631067961165	0	0.970873786407767	1.45631067961165	0	6.31067961165049	0	40.7766990291262	0	0	0	0	0	0	2.9126213592233	4.85436893203883	0	0	0	0	0	0	0.970873786407767	0	0.970873786407767	1.94174757281553	18.4466019417476	0	0	0	0.485436893203883	2.42718446601942	9.70873786407767	0	0	0.485436893203883	0	0	0	5.8252427184466	0
292	298	"Bog D Pond"	47.1774	-95.16281	790	"AWI"	790	12197	13527	12915	0.354609929078014	0	0.709219858156028	0.709219858156028	0.354609929078014	6.73758865248227	0	10.2836879432624	0	0	0	0	0	0.354609929078014	1.06382978723404	6.73758865248227	0.354609929078014	0	0	0	0	0.354609929078014	8.51063829787234	0	1.77304964539007	2.12765957446809	36.5248226950355	0	0	0	3.19148936170213	6.02836879432624	4.9645390070922	0	0	3.19148936170213	0	0	0	5.67375886524823	0
292	298	"Bog D Pond"	47.1774	-95.16281	800	"AWI"	800	12360	14202	13167	0.328947368421053	0	1.97368421052632	0.328947368421053	0	6.25	0	7.89473684210526	0	0	0	0	0	0	2.30263157894737	4.93421052631579	1.31578947368421	0	0	0	0	0.328947368421053	5.59210526315789	0	3.28947368421053	1.31578947368421	38.1578947368421	0	0	0	5.59210526315789	5.92105263157895	5.26315789473684	0.328947368421053	0	3.28947368421053	0	0.657894736842105	0	4.93421052631579	0
