"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Cannabaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Celtis"	"Cephalanthus"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Lamiaceae"	"Liquidambar"	"Liriodendron"	"Magnolia"	"Morus"	"Nyssa"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Polygonaceae"	"Populus"	"Prunus"	"Quercus"	"Rhamnaceae"	"Rhus"	"Rosaceae"	"Salix"	"Sambucus"	"Sarcobataceae"	"Saxifragaceae"	"Taxodium"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
321	328	"Cahaba Pond"	33.5	-86.53333	0	"AWI"	0	-109	58	-16	0	0	0.662251655629139	0	0	0.662251655629139	0	0	0.662251655629139	2.64900662251656	0	0	1.32450331125828	1.32450331125828	0	0	0	0	0	0	0	0	4.63576158940397	0	0	0	20.5298013245033	0	0	0	15.8940397350993	0	1.98675496688742	0	0	0	0.662251655629139	3.3112582781457	0	0	0	42.3841059602649	0	0	0	0	0	0	1.98675496688742	0	0	0	0	1.32450331125828	0	0	0
321	328	"Cahaba Pond"	33.5	-86.53333	134	"AWI"	134	666	1210	839	0	0	0	0	0	0	0	0	0	2.46478873239437	0	3.87323943661972	0	3.52112676056338	0	0	0	0	0	0.704225352112676	0	0	2.11267605633803	0	0	0	2.8169014084507	0	0.704225352112676	0	51.7605633802817	0	0.352112676056338	0	0	0	0	0.704225352112676	0	0	0	29.5774647887324	0	0	0	1.05633802816901	0	0	0	0	0	0	0	0.352112676056338	0	0	0
321	328	"Cahaba Pond"	33.5	-86.53333	140	"AWI"	140	707	1260	883	0	0	0	0	0	0	0	0	0	1.42348754448399	0	4.27046263345196	0	4.27046263345196	0	0	1.77935943060498	0	1.42348754448399	0.711743772241993	0	0	3.20284697508897	0	0	0	4.62633451957295	0	0	0	47.3309608540925	0	0	0	0	0	0	0.355871886120996	0	0	0	27.4021352313167	0	0	0	1.42348754448399	0	0	1.06761565836299	0.355871886120996	0	0	0	0.355871886120996	0	0	0
321	328	"Cahaba Pond"	33.5	-86.53333	150	"AWI"	150	837	1504	1130	0	0	0	0	0	0	0	0	0	1.33779264214047	0	3.34448160535117	0.334448160535117	0	0	0	0	0	1.33779264214047	0.668896321070234	0	0	5.01672240802676	0	0	0	3.34448160535117	0	0	0.334448160535117	53.5117056856187	0	1.00334448160535	0	0	0	0	1.00334448160535	0	0	0	27.7591973244147	0	0	0	0.334448160535117	0	0	0	0	0	0	0	0.668896321070234	0	0	0
321	328	"Cahaba Pond"	33.5	-86.53333	160	"AWI"	160	1157	1744	1399	0	0.306748466257669	0	0	0	0	0.306748466257669	0	0	2.76073619631902	0	1.84049079754601	0	1.22699386503067	0	0	0	0	0	0	0	0	3.98773006134969	0	0	0	3.37423312883436	0	0.613496932515337	0	63.4969325153374	0	0.306748466257669	0	0	0	0	0.613496932515337	0	0	0	20.5521472392638	0	0.306748466257669	0.306748466257669	0	0	0	0	0	0	0	0	0	0	0	0
321	328	"Cahaba Pond"	33.5	-86.53333	170	"AWI"	170	1509	2058	1756	0	0	0	0	0	0.671140939597315	0	0	0	2.68456375838926	0	3.35570469798658	0	0	0.335570469798658	0	0	0	0	0.335570469798658	0	0	2.3489932885906	0	0	0	3.02013422818792	0	0	0	60.738255033557	0	0	0	0	0	0	0.671140939597315	0	0	0	23.1543624161074	0	0	0.671140939597315	1.67785234899329	0	0	0	0	0	0.335570469798658	0	0	0	0	0
321	328	"Cahaba Pond"	33.5	-86.53333	180	"AWI"	180	1709	2969	2177	0	0	0	0	0	0	0	0	0	1.59151193633952	0	3.44827586206897	0	0.795755968169761	0	0	0	0	0	0.795755968169761	0	0	3.44827586206897	0	0	0	3.97877984084881	0	0	0	54.1114058355438	0	0.26525198938992	0	0	0	0	0.26525198938992	0.26525198938992	0	0	30.7692307692308	0	0	0	0	0	0	0.26525198938992	0	0	0	0	0	0	0	0
321	328	"Cahaba Pond"	33.5	-86.53333	190	"AWI"	190	1982	3212	2683	0	0	0	0	0	0.244498777506112	0	0	0	1.46699266503667	0	3.9119804400978	0	1.22249388753056	0	0	0	0.488997555012225	0	0.244498777506112	0	0	2.44498777506112	0	0	0	2.44498777506112	0	0	0	56.479217603912	0	0	0	9.04645476772616	0	0	0.244498777506112	0	0	0	21.0268948655257	0	0	0.244498777506112	0	0	0	0	0	0	0	0	0.244498777506112	0	0.244498777506112	0
321	328	"Cahaba Pond"	33.5	-86.53333	200	"AWI"	200	2773	3478	3084	0	0	0	0	0	0	0	0	0	1.93548387096774	0	1.72043010752688	0	0.21505376344086	0.21505376344086	0	0	0	0	0.21505376344086	0	0	3.87096774193548	0	0	0	4.08602150537634	0	0	0	63.8709677419355	0	0	0	0	0	0	0.21505376344086	0	0	0	22.5806451612903	0	0	0	0.43010752688172	0	0	0.645161290322581	0	0	0	0	0	0	0	0
321	328	"Cahaba Pond"	33.5	-86.53333	210	"AWI"	210	5349	5838	5642	0	0.25974025974026	0	0	0	0	0	0	0	1.55844155844156	0	0	0.779220779220779	2.85714285714286	0.25974025974026	0	0.25974025974026	1.03896103896104	0	0.25974025974026	1.2987012987013	0	4.41558441558442	0	0	0	2.33766233766234	0.25974025974026	0	0	16.1038961038961	0	0.25974025974026	0	0	0	0.25974025974026	2.07792207792208	0	0	0	40.2597402597403	0	0	23.1168831168831	0.779220779220779	0	0	0.25974025974026	0	0	0	0	1.2987012987013	0	0	0
