"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Juniperus"	"Lamiaceae"	"Larix"	"Morus"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Poaceae"	"Polygalaceae"	"Populus"	"Prunus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rhododendron"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sambucus"	"Taxus"	"Thalictrum"	"Thuja"	"Tilia"	"Tsuga"	"Ulmus"	"Viburnum"
498	510	"Tourbière de Lanoraie COTEAU JAUNE"	45.96083	-73.34194	120	"AWI"	120	4036	5013	4537	0	0	0	0	0	0	21.2631578947368	0	0	0	0	0	0.210526315789474	10.1052631578947	0	0	0	4.63157894736842	5.89473684210526	0	1.26315789473684	0	1.26315789473684	0	0	1.05263157894737	0	0	0	0	8.84210526315789	18.1052631578947	0	0	0	0	0	5.47368421052632	0	0.210526315789474	0	0.421052631578947	0.421052631578947	0	0.210526315789474	0	0.210526315789474	0	0	0.631578947368421	16.6315789473684	3.15789473684211	0
498	510	"Tourbière de Lanoraie COTEAU JAUNE"	45.96083	-73.34194	140	"AWI"	140	4454	5362	4959	0	0	0	0.246913580246914	0	0	13.0864197530864	0	0	0	0	0	0.246913580246914	3.7037037037037	0	0	0	0.987654320987654	3.95061728395062	0	1.48148148148148	0	0	0.987654320987654	0	19.0123456790123	0	0	0	0	2.96296296296296	32.0987654320988	0	0	0	0	0	2.96296296296296	0	0	0	0	0	0	0.246913580246914	0	0	0	0	0.246913580246914	15.8024691358025	1.97530864197531	0
498	510	"Tourbière de Lanoraie COTEAU JAUNE"	45.96083	-73.34194	160	"AWI"	160	5035	5676	5402	0	0	0	0	0	0	11.2810707456979	0	0	0	0	0	0	10.1338432122371	0	0	0	0	0	0	0.764818355640535	0	0	0	0	5.54493307839388	0	0	0	0.191204588910134	8.79541108986616	36.5200764818356	0	0	0	0	0	5.92734225621415	0	0	0	0.191204588910134	0	0.191204588910134	0	0.191204588910134	0.573613766730402	0	0	0.191204588910134	16.4435946462715	3.05927342256214	0
498	510	"Tourbière de Lanoraie COTEAU JAUNE"	45.96083	-73.34194	165	"AWI"	165	5200	5810	5550	0.586510263929619	0	0	0	0.293255131964809	0	11.4369501466276	0	0	0	0	0	0.586510263929619	0.293255131964809	0.293255131964809	0	0	1.17302052785924	0	0.879765395894428	0.293255131964809	0	0	0	0	17.5953079178886	0	0	0	0	4.98533724340176	36.6568914956012	0	0	0	0	0	4.39882697947214	0	0	0	0	0	0.293255131964809	1.46627565982405	0	0	0.586510263929619	0	0.879765395894428	14.9560117302053	2.05278592375367	0.293255131964809
498	510	"Tourbière de Lanoraie COTEAU JAUNE"	45.96083	-73.34194	170	"AWI"	170	5278	6047	5686	0	0	5.73584905660377	0	0.150943396226415	0	12.377358490566	0	0	0.150943396226415	0	0.0754716981132075	0.830188679245283	0.30188679245283	0	0	0	0.150943396226415	0	1.20754716981132	0.679245283018868	0	0	0	0	12.0754716981132	0	0	0.0754716981132075	0.60377358490566	6.49056603773585	32.6037735849057	0	0	0	0	0	3.0188679245283	0	0.0754716981132075	0	0.0754716981132075	0	0	3.09433962264151	0.150943396226415	0	0	0	0.30188679245283	18.6415094339623	0.981132075471698	0.150943396226415
498	510	"Tourbière de Lanoraie COTEAU JAUNE"	45.96083	-73.34194	175	"AWI"	175	5512	6115	5839	0	0	0.570342205323194	0.0950570342205323	0	0	19.5817490494297	0	0	0.0950570342205323	0	0	0.665399239543726	0.190114068441065	0	0	0	0.855513307984791	0	0.285171102661597	1.04562737642586	0	0	0	0	2.85171102661597	0	0	0	0.285171102661597	3.99239543726236	42.1102661596958	0	0	0	0	0	2.9467680608365	0	0	0	0	0	0	1.23574144486692	0.285171102661597	0	0	0	0.380228136882129	21.4828897338403	1.04562737642586	0
498	510	"Tourbière de Lanoraie COTEAU JAUNE"	45.96083	-73.34194	180	"AWI"	180	5620	6267	5995	0	0	1.56971375807941	0	0	0	12.0036934441367	0	0	0	0	0	0.277008310249307	0.646352723915051	0	0	0	0	0	0.461680517082179	0.738688827331487	0	0	0	0	5.72483841181902	0	0	0	0.184672206832872	2.77008310249307	45.983379501385	0	0	0	0	0	3.32409972299169	0	0	0	0	0	0	1.2927054478301	0.0923361034164358	0.0923361034164358	0	0	0.0923361034164358	23.9150507848569	0.831024930747922	0
498	510	"Tourbière de Lanoraie COTEAU JAUNE"	45.96083	-73.34194	190	"AWI"	190	5767	6418	6126	0.327153762268266	0	11.7775354416576	0.109051254089422	0.109051254089422	0	13.958560523446	0	0	0	0.218102508178844	0.109051254089422	2.07197382769902	0.872410032715376	0	0	0	0	3.27153762268266	3.16248636859324	1.09051254089422	0	0	0	0	1.09051254089422	0	0	0	0.218102508178844	12.3227917121047	28.0261723009815	0	0	0	0	0	4.25299890948746	0	0	0	0	0.109051254089422	0	1.41766630316249	0.54525627044711	0.54525627044711	0.109051254089422	0	0.218102508178844	12.3227917121047	1.52671755725191	0.218102508178844
498	510	"Tourbière de Lanoraie COTEAU JAUNE"	45.96083	-73.34194	200	"AWI"	200	5915	6550	6263	0	9.18079096045198	0	0.141242937853107	0.141242937853107	0	12.2881355932203	0.141242937853107	0.141242937853107	0.282485875706215	0.141242937853107	0.282485875706215	2.54237288135593	1.69491525423729	0	0	0.141242937853107	0.141242937853107	0	0	1.55367231638418	0	0	0	0	4.80225988700565	0	0	0	0.564971751412429	4.80225988700565	37.8531073446328	0	0	0	0	0	5.50847457627119	0	0	0	0.706214689265537	0.141242937853107	0	4.51977401129944	0	0.988700564971752	0	0	0	9.03954802259887	2.11864406779661	0.141242937853107
498	510	"Tourbière de Lanoraie COTEAU JAUNE"	45.96083	-73.34194	210	"AWI"	210	6095	6656	6395	0	0	1.79948586118252	0	0	0	8.48329048843188	0	0	0.12853470437018	0	0.12853470437018	1.2853470437018	1.79948586118252	0	0	0	0	0	0.12853470437018	1.41388174807198	0	0	0	0	7.84061696658098	0	0	0	0.12853470437018	2.31362467866324	50.1285347043702	0	0	0	0	0	4.75578406169666	0	0	0	0.38560411311054	0.12853470437018	0	0.25706940874036	0	0.12853470437018	0	0	0	17.2236503856041	1.54241645244216	0
498	510	"Tourbière de Lanoraie COTEAU JAUNE"	45.96083	-73.34194	220	"AWI"	220	6315	6771	6527	0	0	0	0	0	0	1.10935023771791	0	0	0	0	0.158478605388273	0.475435816164818	2.85261489698891	0	0	0	0	0	0	0.475435816164818	0	0	0	0	2.21870047543582	0	0	0	0	0.475435816164818	78.2884310618066	0	0	0	0	0	5.70522979397781	0	0	0	0	0	0	1.58478605388273	0	0	0	0	0.475435816164818	5.38827258320127	0.792393026941363	0
498	510	"Tourbière de Lanoraie COTEAU JAUNE"	45.96083	-73.34194	240	"AWI"	240	6502	7114	6784	0	0	0	0	0	0	5.67685589519651	0	0	0	0	0	0.218340611353712	12.4454148471616	0	0	0	0	1.31004366812227	0	0.873362445414847	0	0	0	0	1.52838427947598	0.436681222707424	0	0	0.436681222707424	0	63.1004366812227	0	0	0	0	0	9.1703056768559	0	0	0	0	0	0	0.655021834061135	0	0	0	0	0	2.62008733624454	1.52838427947598	0
498	510	"Tourbière de Lanoraie COTEAU JAUNE"	45.96083	-73.34194	260	"AWI"	260	6729	7368	7048	1.6	0	0	0.4	0	0	11.2	0	0	0	0	0	1.6	46.4	0	0	0	0	0	0	1.6	0	0	0	0	1.2	0	0	0	0.8	0	0	0	0	0	0	0	20	0	0	0	0.4	0	0	0.8	0	0	0	0	0	6.8	7.2	0
498	510	"Tourbière de Lanoraie COTEAU JAUNE"	45.96083	-73.34194	280	"AWI"	280	7002	7592	7309	0.732600732600733	0	0.366300366300366	0	0	0	3.47985347985348	0	0	0.183150183150183	0	0	0.732600732600733	12.8205128205128	0	0	0	0.183150183150183	0	0	0	0	0	0	0	0.183150183150183	0	0	0	0	0	74.7252747252747	0	0	0	0	0	4.02930402930403	0	0	0	0	0.183150183150183	0	0	0	0	0	0	0	0.732600732600733	1.64835164835165	0
