"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Cyperaceae"	"Elaeagnaceae"	"Juniperus"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Populus"	"Pseudotsuga"	"Quercus"	"Rosaceae"	"Rumex"	"Salix"	"Santalaceae"	"Sarcobataceae"
1651	1707	"Mariposa Lake"	44.15	-110.23333	0	"AWI"	0	-143	23	-64	1.41509433962264	0	1.53301886792453	6.60377358490566	1.41509433962264	0	1.29716981132075	0	0.235849056603774	3.5377358490566	79.0094339622642	2.59433962264151	0	0	0.117924528301887	0.235849056603774	0.117924528301887	0.825471698113208	0.471698113207547	0	0.589622641509434
1651	1707	"Mariposa Lake"	44.15	-110.23333	20	"AWI"	20	132	2989	945	1.8842530282638	0.134589502018843	0.942126514131898	7.40242261103634	0	0	1.74966352624495	0	0.807537012113055	6.19111709286676	77.5235531628533	0.942126514131898	0	0	0	0	0.269179004037685	0.53835800807537	0.672947510094213	0	0.942126514131898
1651	1707	"Mariposa Lake"	44.15	-110.23333	45	"AWI"	45	853	5164	2584	7.6271186440678	0.847457627118644	12.7118644067797	45.7627118644068	6.77966101694915	0	5.08474576271187	0	0	13.5593220338983	0	1.69491525423729	0	0	0	0	0	0.847457627118644	0	0.847457627118644	4.23728813559322
1651	1707	"Mariposa Lake"	44.15	-110.23333	60	"AWI"	60	1513	6154	3535	4.54545454545455	1.2987012987013	2.5974025974026	48.0519480519481	5.84415584415584	0	6.49350649350649	0	0.649350649350649	12.3376623376623	0	5.84415584415584	0	0.649350649350649	0.649350649350649	0	0	7.79220779220779	0.649350649350649	0.649350649350649	1.94805194805195
1651	1707	"Mariposa Lake"	44.15	-110.23333	80	"AWI"	80	2470	7368	4848	1.93861066235864	0	1.13085621970921	11.7932148626817	1.77705977382876	0	1.2924071082391	0	0.807754442649435	9.53150242326333	68.8206785137318	1.77705977382876	0	0	0	0	0	0.646203554119548	0.161550888529887	0.161550888529887	0.161550888529887
1651	1707	"Mariposa Lake"	44.15	-110.23333	100	"AWI"	100	3491	8471	6107	3.82608695652174	0	1.56521739130435	12.8695652173913	1.04347826086957	0	2.26086956521739	0	0.173913043478261	7.47826086956522	66.6086956521739	2.08695652173913	0	0	0	0	0	0.695652173913043	0.521739130434783	0	0.869565217391304
1651	1707	"Mariposa Lake"	44.15	-110.23333	120	"AWI"	120	4824	9399	7357	1.98019801980198	0	4.29042904290429	16.1716171617162	0	0	1.65016501650165	0	0	2.31023102310231	70.957095709571	0.66006600660066	0	0.33003300330033	0.33003300330033	0	0	0	0.66006600660066	0	0.66006600660066
1651	1707	"Mariposa Lake"	44.15	-110.23333	130	"AWI"	130	5505	9683	7957	2.6865671641791	0	3.28358208955224	12.5373134328358	0.895522388059702	0	1.7910447761194	0	0.298507462686567	3.58208955223881	72.2388059701493	0.895522388059702	0	0	0	0.895522388059702	0	0	0	0	0.895522388059702
1651	1707	"Mariposa Lake"	44.15	-110.23333	138	"AWI"	138	5912	9993	8434	2.38095238095238	0	4.16666666666667	19.6428571428571	1.78571428571429	0	2.38095238095238	0	0	2.38095238095238	63.6904761904762	1.78571428571429	0	0	0	0	0.892857142857143	0	0	0.297619047619048	0.595238095238095
1651	1707	"Mariposa Lake"	44.15	-110.23333	150	"AWI"	150	7097	10263	9172	3.35365853658537	0	2.74390243902439	14.6341463414634	0.914634146341463	0	2.13414634146341	0	0	3.96341463414634	70.1219512195122	0.304878048780488	0	0	0	0	0	0	0.304878048780488	0.609756097560976	0.914634146341463
1651	1707	"Mariposa Lake"	44.15	-110.23333	170	"AWI"	170	9395	10704	10289	1.46627565982405	0.293255131964809	1.17302052785924	10.8504398826979	2.05278592375367	0	1.17302052785924	0	0	5.86510263929619	75.0733137829912	1.17302052785924	0	0	0	0	0.293255131964809	0	0	0	0.586510263929619
1651	1707	"Mariposa Lake"	44.15	-110.23333	190	"AWI"	190	9871	11067	10653	1.2853470437018	0.25706940874036	1.54241645244216	9.51156812339332	1.2853470437018	0	2.31362467866324	0	0	6.94087403598972	74.293059125964	1.2853470437018	0	0	0	0.51413881748072	0	0	0.51413881748072	0	0.25706940874036
1651	1707	"Mariposa Lake"	44.15	-110.23333	210	"AWI"	210	10165	11318	10842	2.45231607629428	0	1.08991825613079	4.90463215258856	1.08991825613079	0	0.544959128065395	0	0	5.99455040871935	82.8337874659401	0.817438692098093	0	0	0.272479564032698	0	0	0	0	0	0
1651	1707	"Mariposa Lake"	44.15	-110.23333	230	"AWI"	230	10473	11539	11046	2.43243243243243	0	2.7027027027027	8.10810810810811	2.7027027027027	0	1.62162162162162	0	0.27027027027027	7.02702702702703	71.8918918918919	1.08108108108108	0	0.27027027027027	0	0	0	0.540540540540541	0.27027027027027	0	1.08108108108108
1651	1707	"Mariposa Lake"	44.15	-110.23333	250	"AWI"	250	10799	11722	11252	8.49514563106796	0	3.39805825242718	11.1650485436893	1.94174757281553	0	2.18446601941748	0.242718446601942	0	14.0776699029126	54.126213592233	1.69902912621359	0	0.242718446601942	0	0	0	1.45631067961165	0.242718446601942	0	0.728155339805825
1651	1707	"Mariposa Lake"	44.15	-110.23333	270	"AWI"	270	11132	11938	11502	3.88059701492537	0	1.19402985074627	15.5223880597015	2.38805970149254	1.19402985074627	2.6865671641791	0	0.298507462686567	15.5223880597015	53.4328358208955	2.08955223880597	0	0.298507462686567	0.298507462686567	0	0	1.19402985074627	0	0	0
1651	1707	"Mariposa Lake"	44.15	-110.23333	290	"AWI"	290	11359	12272	11816	7.94392523364486	0	3.03738317757009	17.0560747663551	2.10280373831776	0.700934579439252	4.4392523364486	0.233644859813084	0.233644859813084	21.2616822429907	39.7196261682243	1.86915887850467	0	0.233644859813084	0	0	0	0.233644859813084	0.467289719626168	0	0.467289719626168
1651	1707	"Mariposa Lake"	44.15	-110.23333	310	"AWI"	310	11656	12562	12156	1.76991150442478	0.589970501474926	2.94985250737463	31.5634218289086	2.94985250737463	1.76991150442478	3.83480825958702	0	1.17994100294985	10.9144542772861	35.693215339233	2.3598820058997	0	0	0	0	0	2.94985250737463	0.589970501474926	0	0.884955752212389
1651	1707	"Mariposa Lake"	44.15	-110.23333	330	"AWI"	330	12024	12801	12522	1.14285714285714	0	1.71428571428571	29.4285714285714	2.28571428571429	0.857142857142857	3.14285714285714	0	1.14285714285714	18.5714285714286	32.5714285714286	3.42857142857143	0	0	0	0.285714285714286	0	3.42857142857143	0.857142857142857	0	1.14285714285714
1651	1707	"Mariposa Lake"	44.15	-110.23333	350	"AWI"	350	12246	13311	12779	1.84696569920844	0.263852242744063	2.11081794195251	35.3562005277045	4.74934036939314	0	6.86015831134565	0	0.79155672823219	6.86015831134565	28.4960422163588	10.2902374670185	0	0	0	0	0.263852242744063	0.527704485488127	0.527704485488127	0	1.05540897097625
1651	1707	"Mariposa Lake"	44.15	-110.23333	370	"AWI"	370	12496	13695	13059	0	0.689655172413793	7.58620689655172	57.2413793103448	0	0.689655172413793	0.689655172413793	0	2.06896551724138	4.82758620689655	14.4827586206897	5.51724137931035	0	0.689655172413793	0	0.689655172413793	0.689655172413793	1.37931034482759	0	0	2.75862068965517
1651	1707	"Mariposa Lake"	44.15	-110.23333	380	"AWI"	380	12621	13870	13208	2.26628895184136	0	1.69971671388102	29.1784702549575	4.53257790368272	0.56657223796034	3.68271954674221	0.28328611898017	1.41643059490085	13.5977337110482	31.4447592067989	4.53257790368272	0	0.56657223796034	0.28328611898017	0.28328611898017	0.56657223796034	1.98300283286119	1.98300283286119	0	1.13314447592068
1651	1707	"Mariposa Lake"	44.15	-110.23333	390	"AWI"	390	12786	14025	13362	1.3262599469496	0.795755968169761	3.44827586206897	48.8063660477454	2.91777188328912	0.26525198938992	4.24403183023873	0	1.06100795755968	2.6525198938992	20.159151193634	8.75331564986737	0.530503978779841	0	0	0.530503978779841	0.530503978779841	0.795755968169761	0.26525198938992	0	2.91777188328912
