"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Cyperaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Grossulariaceae"	"Indeterminable"	"Isoëtes"	"Juniperus"	"Larix"	"Morus"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rosaceae"	"Salix"	"Taxus"	"Thalictrum"	"Tsuga"	"Ulmus"	"Viburnum"
304	311	"Brisay 2"	54.35583	-70.35778	143	"AWI"	143	6435	7495	6949	0	0	84.0740740740741	0	0.185185185185185	0	9.62962962962963	0	0.740740740740741	0.555555555555556	0.185185185185185	0	0	0	0	0	0.740740740740741	0	0	0	0	2.77777777777778	0	0.185185185185185	0	0	0	0	0	0.740740740740741	0	0	0	0.185185185185185	0
304	311	"Brisay 2"	54.35583	-70.35778	0	"AWI"	0	-145	22	-65	0	0	42.9256594724221	0	0	0	23.9808153477218	0	0.719424460431655	0.959232613908873	0	0.479616306954436	0	0.239808153477218	1.43884892086331	0	0.479616306954436	0	0.239808153477218	0.239808153477218	0	25.6594724220624	0	2.39808153477218	0	0	0.239808153477218	0	0	0	0	0	0	0	0
304	311	"Brisay 2"	54.35583	-70.35778	10	"AWI"	10	172	897	479	0.301204819277108	0	0	0.602409638554217	1.20481927710843	0.903614457831325	34.6385542168675	0	4.21686746987952	0.903614457831325	0	0	0	0	2.71084337349398	0	0.301204819277108	0	0.903614457831325	0	0	50.9036144578313	0	0	0	0	0.301204819277108	0	1.50602409638554	0.301204819277108	0	0	0	0.301204819277108	0
304	311	"Brisay 2"	54.35583	-70.35778	20	"AWI"	20	638	1486	1050	0.218818380743982	0	35.2297592997812	0	0.218818380743982	0.437636761487965	25.382932166302	0	3.06345733041575	0.656455142231947	0	0	0	0	2.40700218818381	0	0.656455142231947	0	0	0	0	26.4770240700219	2.84463894967177	1.31291028446389	0	0	0.218818380743982	0	0.437636761487965	0.218818380743982	0	0	0	0	0.218818380743982
304	311	"Brisay 2"	54.35583	-70.35778	30	"AWI"	30	1214	1985	1618	0.526315789473684	0	40.5263157894737	0	0	0	20.5263157894737	0	2.63157894736842	0.87719298245614	0	0.175438596491228	0	0	2.45614035087719	0	0.175438596491228	0.175438596491228	0.526315789473684	0	0	26.3157894736842	3.15789473684211	1.05263157894737	0	0	0.175438596491228	0	0.175438596491228	0.526315789473684	0	0	0	0	0
304	311	"Brisay 2"	54.35583	-70.35778	40	"AWI"	40	1832	2463	2152	1.47679324894515	0	38.6075949367089	0	0	0	21.3080168776371	0	2.53164556962025	0.421940928270042	0	0.210970464135021	0	0	2.74261603375527	0	0.421940928270042	0	0.843881856540084	0	0.210970464135021	28.9029535864979	0	1.26582278481013	0	0.421940928270042	0	0	0	0.210970464135021	0	0	0	0.210970464135021	0.210970464135021
304	311	"Brisay 2"	54.35583	-70.35778	50	"AWI"	50	2221	3108	2629	1.18110236220472	0	29.9212598425197	0	0.196850393700787	0	26.7716535433071	0	2.36220472440945	0.984251968503937	0	0	0	0	4.13385826771654	0	0.196850393700787	0	0.196850393700787	0	0	32.2834645669291	0	1.18110236220472	0	0	0.393700787401575	0	0	0.196850393700787	0	0	0	0	0
304	311	"Brisay 2"	54.35583	-70.35778	60	"AWI"	60	2644	3631	3117	1.68970814132104	0	37.9416282642089	0	0.153609831029186	0	25.1920122887865	0	1.53609831029186	0.614439324116744	0	0	0	0	1.22887864823349	0	0.307219662058372	0	1.0752688172043	0	0	25.3456221198157	2.45775729646697	1.38248847926267	0	0	0	0	0.153609831029186	0.460829493087558	0	0.153609831029186	0	0.307219662058372	0
304	311	"Brisay 2"	54.35583	-70.35778	70	"AWI"	70	3104	4121	3604	1.42095914742451	0	38.7211367673179	0	0.710479573712256	0	31.4387211367673	0	2.4866785079929	0.532859680284192	0	0	0	0	0.710479573712256	0	0.355239786856128	0	0.532859680284192	0	0	19.8934280639432	2.30905861456483	0.710479573712256	0	0	0	0	0	0.177619893428064	0	0	0	0	0
304	311	"Brisay 2"	54.35583	-70.35778	80	"AWI"	80	3583	4563	4088	0.733137829912023	0	40.0293255131965	0	0.586510263929619	0.879765395894428	28.4457478005865	0	2.93255131964809	0.293255131964809	0.146627565982405	0.146627565982405	0.146627565982405	0	0.146627565982405	0	0.293255131964809	0	0.733137829912023	0	0	21.4076246334311	1.75953079178886	0.439882697947214	0	0	0	0	0.439882697947214	0.439882697947214	0	0	0	0	0
