"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Artemisia"	"Asteraceae"	"Betula"	"Betulaceae"	"Brassicaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Iridaceae"	"Lamiaceae"	"Larix"	"Liliaceae"	"Montiaceae"	"Onagraceae"	"Papaveraceae"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Ranunculaceae"	"Rosaceae"	"Rumex"	"Salix"	"Saxifragaceae"	"Thalictrum"
68	68	"Amguema River Valley Exposure 1"	67.75	178.7	80	"AWI"	80	743	3096	1735	7.67494356659142	1.8058690744921	0	41.7607223476298	0	0.451467268623025	0.451467268623025	0.451467268623025	16.0270880361174	12.1896162528217	0.451467268623025	0	0	0	0	0	0.677200902934537	0	0	0	8.57787810383747	0	0.677200902934537	0	0	8.80361173814898	0	0
68	68	"Amguema River Valley Exposure 1"	67.75	178.7	280	"AWI"	280	6060	6552	6292	66.2420382165605	2.86624203821656	0	0	0.318471337579618	0	0	0.636942675159236	8.59872611464968	8.59872611464968	0.318471337579618	0	0	0	0	0	0.955414012738854	0	0	0	6.36942675159236	0	0.955414012738854	1.27388535031847	0	2.54777070063694	0	0.318471337579618
68	68	"Amguema River Valley Exposure 1"	67.75	178.7	1150	"AWI"	1150	22588	25695	24214	0.527704485488127	0	0	0	0	2.11081794195251	4.74934036939314	7.12401055408971	41.4248021108179	0	3.43007915567282	0.527704485488127	0.79155672823219	0.263852242744063	0.527704485488127	0.527704485488127	1.58311345646438	1.05540897097625	0	0	19.7889182058047	0	4.74934036939314	0	0.263852242744063	7.12401055408971	0.79155672823219	2.63852242744063
68	68	"Amguema River Valley Exposure 1"	67.75	178.7	1200	"AWI"	1200	23581	26915	25239	0	37.17277486911	3.66492146596859	0	0	2.09424083769634	1.04712041884817	3.66492146596859	10.4712041884817	0.523560209424084	2.61780104712042	0	0	0	0.523560209424084	0	0.523560209424084	0	0	0	25.6544502617801	0	4.18848167539267	0	0	6.282722513089	1.04712041884817	0.523560209424084
