"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Caryophyllaceae"	"Cornus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Larix"	"Myrica"	"Onagraceae"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Populus"	"Rosaceae"	"Rubiaceae"	"Salix"	"Saxifragaceae"	"Thalictrum"
248	253	"Bell's Lake"	65.01667	-127.48333	170	"AWI"	170	3028	4239	3630	29.7820823244552	0	0	0	0	27.8450363196126	0	0	0	0	2.17917675544794	0.242130750605327	0.484261501210654	0	0	0	36.8038740920097	0.968523002421308	0.484261501210654	0	0.484261501210654	0	0	0.726392251815981	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	180	"AWI"	180	3232	4423	3842	30.4891922639363	0	0	0.68259385665529	0	28.6689419795222	0.227531285551763	0	0	0	6.14334470989761	0	0	0.455062571103527	0.455062571103527	0	28.6689419795222	1.2514220705347	0.910125142207053	0	1.36518771331058	0	0	0.68259385665529	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	190	"AWI"	190	3401	4607	4052	35.7664233576642	0	0	0.72992700729927	0	25.5474452554745	0	0	0	0	4.62287104622871	0	0	0	0.72992700729927	0	31.2652068126521	0.364963503649635	0.24330900243309	0	0.24330900243309	0	0	0.48661800486618	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	200	"AWI"	200	3620	4772	4260	38.3351588170865	0	0	0	0	28.2584884994524	0	0	0.219058050383352	0	3.72398685651698	0	0.438116100766703	0.219058050383352	1.31434830230011	0	26.2869660460022	0.328587075575027	0.219058050383352	0	0	0	0	0.657174151150055	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	210	"AWI"	210	3873	4915	4461	34.7918890074707	0	0	0	0	21.5581643543223	0	0	0	0	4.69583778014941	0.213447171824973	0.213447171824973	0.64034151547492	1.06723585912487	0.213447171824973	34.8986125933831	0.426894343649947	0	0	0.426894343649947	0	0	0.853788687299893	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	220	"AWI"	220	4112	5069	4668	32.9956584659913	0	0	0	0	28.3646888567294	0	0	0.289435600578871	0	2.31548480463097	0	0.289435600578871	0.289435600578871	1.15774240231548	0	32.8509406657019	0	0.289435600578871	0	0.289435600578871	0	0	0.868306801736614	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	230	"AWI"	230	4415	5198	4862	28.7878787878788	0	0	0	0	30.5194805194805	0.216450216450216	0	0	0	4.11255411255411	0	0.649350649350649	0.216450216450216	0.649350649350649	0	34.3073593073593	0.324675324675325	0.216450216450216	0	0	0	0	0	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	240	"AWI"	240	4838	5289	5036	32.4263038548753	0	0	0.226757369614512	0	20.6349206349206	0	0	0.226757369614512	0	4.98866213151927	0	0.680272108843537	0	1.13378684807256	0	38.0952380952381	0	0	0	0.453514739229025	0	0	1.13378684807256	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	250	"AWI"	250	4923	5619	5215	29.5377677564825	0	0.225479143179256	0.225479143179256	0	32.0180383314543	0.225479143179256	0	0	0	3.15670800450958	0	0.450958286358512	0.225479143179256	1.35287485907554	0	30.3269447576099	0	0.450958286358512	0	0.450958286358512	0	0	1.12739571589628	0.225479143179256	0
248	253	"Bell's Lake"	65.01667	-127.48333	260	"AWI"	260	5036	5842	5393	34.4355758266819	0	0	0.456100342075257	0	29.1904218928164	0.228050171037628	0	0	0	3.1927023945268	0	0.456100342075257	0	2.73660205245154	0	28.0501710376283	0.342075256556442	0.228050171037628	0	0	0	0	0.684150513112885	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	270	"AWI"	270	5166	6030	5571	26.0869565217391	0	0	0.22883295194508	0	31.5789473684211	0	0	0	0	4.34782608695652	0	0.68649885583524	0	4.80549199084668	0	28.9473684210526	0.34324942791762	0.22883295194508	0	1.37299771167048	0	0	1.37299771167048	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	280	"AWI"	280	5304	6205	5760	28.6413708690331	0	0	0	0	32.8029375764994	0	0	0	0	4.16156670746634	0.244798041615667	0.489596083231334	0.244798041615667	1.468788249694	0	29.0085679314565	0	0.734394124847001	0	0.244798041615667	0	0	1.95838433292534	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	290	"AWI"	290	5502	6351	5941	23.1277533039648	0	0	0.881057268722467	0	33.2599118942731	0.220264317180617	0	0.220264317180617	0	3.52422907488987	0	0	0	1.3215859030837	0	35.1321585903084	0.110132158590308	0.220264317180617	0	1.10132158590308	0	0	0.881057268722467	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	300	"AWI"	300	5666	6503	6117	19.1387559808612	0	0	0.478468899521531	0	28.9473684210526	0.239234449760766	0	0	0	7.89473684210526	0	0.239234449760766	0.239234449760766	4.06698564593301	0	36.3636363636364	0	0	0	0.239234449760766	0	0	2.15311004784689	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	310	"AWI"	310	5929	6643	6289	40.9240924092409	0	0	0.33003300330033	0	45.8745874587459	0	0	0	0	5.94059405940594	0	0.66006600660066	0	3.63036303630363	0	0	0	0.33003300330033	0	0.66006600660066	0	0	1.65016501650165	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	320	"AWI"	320	6293	6812	6458	15.9311087190527	0	0	0.430570505920344	0	29.4940796555436	0.215285252960172	0	0.215285252960172	0	7.96555435952637	0	0.645855758880517	0	1.93756727664155	0	41.227125941873	0	0.215285252960172	0	0.645855758880517	0	0	1.07642626480086	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	330	"AWI"	330	6425	7719	6822	12.2065727699531	0	0	0.234741784037559	0	29.81220657277	0	0	0	0	12.2065727699531	0	0.234741784037559	0	2.34741784037559	0	42.018779342723	0.469483568075117	0.234741784037559	0	0.234741784037559	0	0	0	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	340	"AWI"	340	6643	8291	7271	10.0702576112412	0	0	0.234192037470726	0	39.8126463700234	0.234192037470726	0	0.234192037470726	0	6.3231850117096	0	0	0	3.51288056206089	0	37.7049180327869	0	0	0	0.468384074941452	0	0	1.40515222482436	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	350	"AWI"	350	6895	8708	7719	6.94896851248643	0	0	0.434310532030402	0	38.4364820846906	0	0	0	0	6.94896851248643	0.217155266015201	0.217155266015201	0	3.25732899022801	0	41.3680781758958	0	0.217155266015201	0	0.651465798045603	0	0	1.30293159609121	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	355	"AWI"	355	7106	8866	7938	7.21311475409836	0	0	0.87431693989071	0	40.8743169398907	0.218579234972678	0	0.218579234972678	0	5.24590163934426	0.437158469945355	0.218579234972678	0.218579234972678	3.27868852459016	0	39.0163934426229	0.437158469945355	0	0	0.437158469945355	0	0.218579234972678	1.09289617486339	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	360	"AWI"	360	7219	9160	8153	7.79510022271715	0	0	0.89086859688196	0	43.8752783964365	0	0	0	0	4.67706013363029	0.22271714922049	0.22271714922049	0	1.78173719376392	0	35.8574610244989	0.22271714922049	0.22271714922049	0	0.44543429844098	0	0	3.78619153674833	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	365	"AWI"	365	7485	9288	8374	4.52674897119342	0	0	0.411522633744856	0	46.7078189300411	0.205761316872428	0	0.205761316872428	0	4.32098765432099	0	0.617283950617284	0	2.88065843621399	0.205761316872428	38.5802469135802	0.102880658436214	0.411522633744856	0	0.617283950617284	0	0	0.205761316872428	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	370	"AWI"	370	7637	9492	8607	3.6322360953462	0	0	0.681044267877412	0	44.0408626560726	0	0	0	0.227014755959137	5.4483541430193	0	0.681044267877412	0	1.36208853575482	0	40.9761634506243	0.681044267877412	0	0	1.13507377979569	0	0	1.13507377979569	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	375	"AWI"	375	7906	9613	8834	4.08653846153846	0	0	0	0	40.1442307692308	0	0.480769230769231	0.240384615384615	0	4.32692307692308	0	0.480769230769231	0	1.20192307692308	0	45.9134615384615	0.480769230769231	0	0	1.44230769230769	0	0	1.20192307692308	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	380	"AWI"	380	8092	9822	9054	0.246913580246914	0	0	0.246913580246914	0	75.0617283950617	0	0	0	0	6.41975308641975	0	0.246913580246914	0	0	0	15.5555555555556	0	0	0	0.246913580246914	0	0	1.97530864197531	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	385	"AWI"	385	8396	9915	9242	0.335570469798658	0	0	1.34228187919463	0	74.496644295302	0	0.335570469798658	0	0.335570469798658	11.744966442953	0.335570469798658	0.335570469798658	0.335570469798658	0	0	5.70469798657718	0	0	0	0.671140939597315	0	0	4.02684563758389	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	390	"AWI"	390	8555	10066	9448	0	0	0	2.29885057471264	0	57.799671592775	0	0	0.328407224958949	0	10.1806239737274	0.328407224958949	0.985221674876847	0	0	0	21.1822660098522	0	0.328407224958949	0	2.62725779967159	0	0	3.94088669950739	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	392.5	"AWI"	392.5	9151	10136.5	9668.5	0.221483942414175	0	0	1.32890365448505	0	77.9623477297896	0.221483942414175	0	0.221483942414175	0	5.75858250276855	0.221483942414175	0.664451827242525	0	0	0	8.74861572535991	0	0.221483942414175	0	1.7718715393134	0	0	2.6578073089701	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	395	"AWI"	395	9578	10311	9907	0.471698113207547	0	0	1.41509433962264	0	79.7169811320755	0.471698113207547	0	0	0	4.71698113207547	0.943396226415094	1.41509433962264	0	0	0	5.18867924528302	0	0.235849056603774	0	2.12264150943396	0	0.235849056603774	3.06603773584906	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	397.5	"AWI"	397.5	9701	10744.5	10174	0	0	0	3.84615384615385	0	75.2403846153846	0.961538461538462	0	0	0	8.65384615384615	0.480769230769231	0.240384615384615	0	0	0	0	0	0	0	1.92307692307692	0	0	8.65384615384615	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	399.5	"AWI"	399.5	9767	11191.5	10351	0.968523002421308	0	0	3.38983050847458	0	70.9443099273608	0.726392251815981	0	0	0	12.3486682808717	0	0.484261501210654	0	0	0	3.6319612590799	0	0.726392251815981	0	3.14769975786925	0	0	3.38983050847458	0.242130750605327	0
248	253	"Bell's Lake"	65.01667	-127.48333	402.5	"AWI"	402.5	10316	11541	10886	0	0	0	8.9238845144357	0	64.8293963254593	0.26246719160105	0	0	0	15.748031496063	0	0	0	0	0	0	0.26246719160105	1.0498687664042	0	4.1994750656168	0	0	3.93700787401575	0.78740157480315	0
248	253	"Bell's Lake"	65.01667	-127.48333	405	"AWI"	405	10593	11981	11360	0	0	0	6.75512665862485	0	65.62123039807	0.482509047044632	0	0	0	20.0241254523522	0	0.241254523522316	0	0	0	0	0.120627261761158	0.482509047044632	0	1.20627261761158	0	0	4.583835946924	0.241254523522316	0.241254523522316
248	253	"Bell's Lake"	65.01667	-127.48333	407.5	"AWI"	407.5	10801	12724.5	11809.5	0.25062656641604	0	0	7.01754385964912	0	65.4135338345865	0.25062656641604	0	0	0	18.0451127819549	0	0	0.25062656641604	0	0	0	0	1.50375939849624	0	0.50125313283208	0	0	6.76691729323308	0	0
248	253	"Bell's Lake"	65.01667	-127.48333	410	"AWI"	410	10952	13546	12269	0	0.253807106598985	0	12.1827411167513	0	57.8680203045685	1.01522842639594	0.253807106598985	0	0	12.9441624365482	0	0	0	0	0	0	0	2.28426395939086	0	3.80710659898477	0	0	7.86802030456853	1.52284263959391	0
248	253	"Bell's Lake"	65.01667	-127.48333	415	"AWI"	415	11241	14081	12619	1.50753768844221	0	0	6.03015075376884	0	50.251256281407	1.00502512562814	0	0	0	13.0653266331658	0	0.50251256281407	0	0	0	0	0	9.04522613065327	0	0	6.03015075376884	0	12.0603015075377	0.50251256281407	0
