"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Brassicaceae"	"Campanulaceae"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Grossulariaceae"	"Indeterminable"	"Isoëtes"	"Juglans"	"Juniperus"	"Larix"	"Liliaceae"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinaceae"	"Pinus"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rumex"	"Salix"	"Sambucus"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Viburnum"
1358	1393	"Tourbière du lac Joncas"	47.25778	-71.16278	390	"AWI"	390	7669	8419	8022	1.3262599469496	0	4.50928381962865	0.26525198938992	1.06100795755968	7.69230769230769	4.50928381962865	0	1.59151193633952	0	0	0	6.36604774535809	0.26525198938992	1.3262599469496	49.0716180371353	0	0	0	0.26525198938992	0	0	0	1.06100795755968	0	0	0	0	0.26525198938992	0.26525198938992	0	5.30503978779841	1.3262599469496	0	0	0.26525198938992	0	0	0	1.3262599469496	0.795755968169761	0	0	0	10.079575596817	0	0.26525198938992	0	0.26525198938992	0	0.26525198938992	0.26525198938992	0
1358	1393	"Tourbière du lac Joncas"	47.25778	-71.16278	395	"AWI"	395	7733	8524	8102	0.854700854700855	0	7.35042735042735	0.170940170940171	0	4.1025641025641	0	0	0.512820512820513	0	0	0	7.00854700854701	0	3.24786324786325	43.4188034188034	0	0	0	0	0	0	0	0.170940170940171	0	0	0	0	0.170940170940171	0	0.170940170940171	10.0854700854701	2.22222222222222	0	0	0.170940170940171	0	0	0	1.36752136752137	0.170940170940171	0	0	0	17.2649572649573	0	0	0	0.170940170940171	0	0.341880341880342	1.02564102564103	0
1358	1393	"Tourbière du lac Joncas"	47.25778	-71.16278	400	"AWI"	400	7774	8679	8176	2.89855072463768	0	3.38164251207729	0.483091787439614	0	3.38164251207729	0	0	0.483091787439614	0	0	0	5.31400966183575	0	0.966183574879227	47.3429951690821	0	0	0	0.483091787439614	0	0	7.72946859903382	0.483091787439614	0	0	0	0	0	0	0	5.79710144927536	2.89855072463768	0	0	0	0	0	0	0.966183574879227	0.966183574879227	0	2.89855072463768	0	13.0434782608696	0	0	0	0	0	0.483091787439614	0	0
1358	1393	"Tourbière du lac Joncas"	47.25778	-71.16278	405	"AWI"	405	7810	8888	8246	3.02114803625378	0	5.74018126888217	0	0	4.53172205438066	0	0	0	0	0	0.604229607250755	5.13595166163142	0	4.83383685800604	24.1691842900302	0.302114803625378	0.302114803625378	0	0.906344410876133	0	0	7.55287009063444	8.76132930513595	0	0	0	0	0.604229607250755	0.302114803625378	0.302114803625378	9.06344410876133	3.62537764350453	0	0	0.302114803625378	0	0	0	2.7190332326284	2.11480362537764	0	0	0	13.2930513595166	0	0	0	0	0	0.604229607250755	1.20845921450151	0
1358	1393	"Tourbière du lac Joncas"	47.25778	-71.16278	410	"AWI"	410	7876	8969	8327	3.5	0	6	0.5	0	8	0	0	0	0	0	0.5	5	0	3.5	9	0	0	0	0.5	0	0	11.5	11.5	0	0	0	0	0.5	0	0	12.5	5.5	0	0	0.5	0	0	0	2.5	0	0	0	0	16	0	0	0	0	0.5	1	1.5	0
1358	1393	"Tourbière du lac Joncas"	47.25778	-71.16278	415	"AWI"	415	7917	9105	8409	6.48148148148148	0	8.33333333333333	0.462962962962963	0	0.925925925925926	0	0	0	0	0	0.462962962962963	0.462962962962963	0	0.462962962962963	7.40740740740741	0	0	0	0	0	0	12.962962962963	33.7962962962963	0	0	0	0	0	0	0.462962962962963	8.7962962962963	7.40740740740741	0	0	0	0	0	0	7.87037037037037	0	0	0	0	0.925925925925926	0	0	0	0	0	0.462962962962963	2.31481481481481	0
1358	1393	"Tourbière du lac Joncas"	47.25778	-71.16278	420	"AWI"	420	7955	9267	8485	4.93827160493827	0	9.25925925925926	0	0	1.85185185185185	0	0	0	0.617283950617284	0	0.617283950617284	0.617283950617284	0	3.7037037037037	6.79012345679012	0	0	0	0.617283950617284	0	0	14.8148148148148	21.6049382716049	0	0	0.617283950617284	0	0	0.617283950617284	2.46913580246914	11.1111111111111	7.40740740740741	0	0	0	0	0	0	5.55555555555556	0	0	0	0	1.85185185185185	0	0	0	0	0	3.08641975308642	1.85185185185185	0
1358	1393	"Tourbière du lac Joncas"	47.25778	-71.16278	425	"AWI"	425	8035	9363	8564	4.57516339869281	0	5.88235294117647	0	0	4.57516339869281	0	0	0	0	0	0	0.65359477124183	0	5.88235294117647	15.0326797385621	0	0.65359477124183	0	0	0	0	15.6862745098039	21.5686274509804	0	0	0	0.65359477124183	1.30718954248366	0.65359477124183	3.26797385620915	0	5.22875816993464	0	0	0	0	0	0	4.57516339869281	0	0	0	0	5.88235294117647	0	0	0	1.30718954248366	0	2.61437908496732	0	0
1358	1393	"Tourbière du lac Joncas"	47.25778	-71.16278	430	"AWI"	430	8078	9490	8648	1.92307692307692	0	5.12820512820513	1.28205128205128	0	1.92307692307692	0	0	0	0	0	0	0.641025641025641	0	5.12820512820513	9.61538461538462	0	0	0	0.641025641025641	0	0	10.2564102564103	33.974358974359	0	0	1.28205128205128	0	0	0	0.641025641025641	6.41025641025641	10.2564102564103	0	0	0	0	0	0	3.2051282051282	0	0	0	0	4.48717948717949	0	0	0	0	0.641025641025641	1.28205128205128	1.28205128205128	0
1358	1393	"Tourbière du lac Joncas"	47.25778	-71.16278	435	"AWI"	435	8118	9638	8727	6.42857142857143	0	2.85714285714286	0.714285714285714	0	1.42857142857143	0	0	0	0	0	0.714285714285714	0.714285714285714	0	4.28571428571429	6.42857142857143	0	0	0	0	0	0	15	35.7142857142857	0	0	0	0	0	0	0	8.57142857142857	12.8571428571429	0	0	0	0	0	0	1.42857142857143	0	0	0	0	2.14285714285714	0	0	0	0	0	0.714285714285714	0	0
