"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Caprifoliaceae"	"Carya"	"Caryophyllaceae"	"Corylus"	"Cyperaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Ilex"	"Juglans"	"Larix"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Quercus"	"Rosaceae"	"Rumex"	"Salix"	"Thalictrum"	"Tsuga"	"Ulmus"	"Viburnum"
763	782	"East Baltic Bog"	46.40833	-62.15	0	"AWI"	0	-111	55	-24	5.24781341107872	0.87463556851312	5.53935860058309	0.87463556851312	0.583090379008746	3.2069970845481	13.7026239067055	0	0	0.291545189504373	0	12.2448979591837	2.91545189504373	0	0.291545189504373	0	0.291545189504373	0	0.291545189504373	0	0.583090379008746	24.4897959183673	7.28862973760933	12.8279883381924	0	1.16618075801749	0	5.24781341107872	0.291545189504373	0	0.583090379008746	0.291545189504373	0.87463556851312
763	782	"East Baltic Bog"	46.40833	-62.15	10	"AWI"	10	-51	402	87	4.08653846153846	0.480769230769231	6.25	0.240384615384615	0.480769230769231	0	11.7788461538462	0	0	0.240384615384615	0.240384615384615	15.1442307692308	5.76923076923077	0.240384615384615	0.721153846153846	0.721153846153846	0	0.240384615384615	0.240384615384615	0.721153846153846	0.721153846153846	18.5096153846154	4.56730769230769	18.75	0	0.961538461538462	0	8.17307692307692	0	0.240384615384615	0	0.480769230769231	0
763	782	"East Baltic Bog"	46.40833	-62.15	20	"AWI"	20	13	621	224	1.93321616871705	0.351493848857645	2.46045694200351	0	0	2.28471001757469	18.4534270650264	0	0	0	0	25.8347978910369	4.04217926186292	0	3.16344463971881	0	0	0	0	0.527240773286467	1.05448154657293	4.21792618629174	2.63620386643234	20.5623901581722	0.175746924428822	1.05448154657293	0	9.49033391915641	0.175746924428822	0.175746924428822	1.40597539543058	0	0
763	782	"East Baltic Bog"	46.40833	-62.15	40	"AWI"	40	177	1013	498	14.1129032258065	0.403225806451613	2.41935483870968	0	0	0	33.0645161290323	0	0	0	0	4.03225806451613	8.46774193548387	0	6.85483870967742	0.806451612903226	0	0	0	0.403225806451613	1.20967741935484	11.2903225806452	5.64516129032258	0.806451612903226	0.403225806451613	4.43548387096774	0	1.61290322580645	0	0	4.03225806451613	0	0
763	782	"East Baltic Bog"	46.40833	-62.15	60	"AWI"	60	364	1319	772	6.86695278969957	1.28755364806867	1.28755364806867	0	0	0	39.9141630901288	0.429184549356223	0	0	0.429184549356223	3.43347639484979	1.28755364806867	0	18.4549356223176	0.429184549356223	0	0	0	0.429184549356223	0	9.01287553648069	8.58369098712446	0	0	2.57510729613734	0	0	0	0	5.15021459227468	0.429184549356223	0
763	782	"East Baltic Bog"	46.40833	-62.15	80	"AWI"	80	564	1664	1050	7.00389105058366	0	1.16731517509728	0	0	0	37.7431906614786	0	0.389105058365759	0	0	3.11284046692607	12.4513618677043	0	10.8949416342412	0.389105058365759	0	0	0	0.389105058365759	1.55642023346304	7.78210116731517	9.72762645914397	0	0	4.28015564202335	0	0	0	0	3.11284046692607	0	0
763	782	"East Baltic Bog"	46.40833	-62.15	100	"AWI"	100	791	1958	1330	6.82730923694779	0	1.20481927710843	0	0	1.60642570281124	39.7590361445783	0	0	0	0	2.40963855421687	8.43373493975904	0	12.0481927710843	0	0	0	0.401606425702811	0	1.60642570281124	9.23694779116466	6.02409638554217	0.803212851405622	0	6.02409638554217	0	1.20481927710843	0	0	2.40963855421687	0	0
763	782	"East Baltic Bog"	46.40833	-62.15	120	"AWI"	120	1020	2256	1602	11.1607142857143	0.892857142857143	0.446428571428571	0	0.446428571428571	0	41.9642857142857	0	0	0	0	0	4.01785714285714	0	19.6428571428571	0.446428571428571	0	0	0	0	1.33928571428571	4.01785714285714	7.58928571428571	0	0	4.46428571428571	0	0	0	0	3.125	0.446428571428571	0
763	782	"East Baltic Bog"	46.40833	-62.15	140	"AWI"	140	1265	2544	1877	2.25225225225225	0.45045045045045	0.900900900900901	0	0	0	50	0	0	0	0	0.900900900900901	2.25225225225225	0	8.10810810810811	0	0.45045045045045	0	0	0	0	7.20720720720721	6.75675675675676	0	0.900900900900901	13.0630630630631	0	0.45045045045045	0	0	6.30630630630631	0	0
763	782	"East Baltic Bog"	46.40833	-62.15	160	"AWI"	160	1521	2816	2156	5.65217391304348	0.869565217391304	0	0	0	0	38.2608695652174	0	0	0	0	0	10.4347826086957	0	6.52173913043478	0.434782608695652	0	0	0.434782608695652	0	1.30434782608696	8.26086956521739	8.26086956521739	0	0.434782608695652	15.2173913043478	0	0	0	0	3.91304347826087	0	0
