"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Caryophyllaceae"	"Castanea"	"Corylus"	"Crassulaceae"	"Cyperaceae"	"Diapensiaceae"	"Elaeagnaceae"	"Ericales"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Juglans"	"Juniperus"	"Larix"	"Myrica"	"Onagraceae"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Poaceae"	"Polygonaceae"	"Populus"	"Quercus"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Salix"	"Sambucus"	"Saxifragaceae"	"Taxus"	"Thalictrum"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"
1400	1437	"Kanaaupscow"	54.02778	-76.64389	297	"AWI"	297	7772	8268	7995	0	0	14.4254278728606	2.44498777506112	4.40097799511002	7.09046454767726	20.7823960880196	0	0.244498777506112	0	0	0	4.88997555012225	0	0	0.488997555012225	0	0	0.97799511002445	0.733496332518337	0	0	0	0.97799511002445	0.244498777506112	0	0.244498777506112	0	37.6528117359413	2.68948655256724	0	0	0	0.244498777506112	0	0	0	0	0	0	0.244498777506112	0	0	1.22249388753056	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	0	"AWI"	0	-142	22	-62	0	0	30.188679245283	0.188679245283019	1.13207547169811	0	11.8867924528302	0	0	0	0	0	1.32075471698113	0	0	0.377358490566038	0	0	0.566037735849057	0	0.188679245283019	0	1.32075471698113	0.943396226415094	0.188679245283019	0	0	31.8867924528302	18.3018867924528	0.566037735849057	0	0	0.377358490566038	0	0	0	0	0	0	0	0	0	0	0.566037735849057	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	12	"AWI"	12	-48	1072	242	0	0	47.5	0.166666666666667	0.333333333333333	0	9.16666666666667	0	0	0	0.333333333333333	0	0.333333333333333	0	0	1.33333333333333	0	0	0.333333333333333	0	0.333333333333333	0	0	0.333333333333333	0.166666666666667	0	0	20.6666666666667	17.5	0.833333333333333	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0.166666666666667	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	25	"AWI"	25	84	1967	615	0	0	32.3785803237858	0.12453300124533	0.99626400996264	0	10.2117061021171	0.12453300124533	0	0	0.37359900373599	0.12453300124533	0.99626400996264	0	0	0.87173100871731	0	0.12453300124533	0	0	0.87173100871731	0	0	0.62266500622665	1.36986301369863	0.12453300124533	0	28.0199252801993	20.6724782067248	0.74719800747198	0	0	0.49813200498132	0.12453300124533	0	0	0	0	0.12453300124533	0	0	0.12453300124533	0.12453300124533	0.24906600249066	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	37	"AWI"	37	205	2520	1015	0	0	37.7740303541315	0	0.674536256323777	0	10.2866779089376	0	0	0	0	0	1.34907251264755	0	0	1.18043844856661	0	0	0	0.168634064080944	0.505902192242833	0	0	0.168634064080944	1.34907251264755	0	0	25.6323777403035	19.5615514333895	0.843170320404722	0	0	0.337268128161889	0	0	0	0	0	0	0	0	0	0	0.168634064080944	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	50	"AWI"	50	475	3048	1441	0	0	33.3878887070376	0	0.490998363338789	0.490998363338789	11.620294599018	0	0	0.16366612111293	0.16366612111293	0	1.80032733224223	0	0	0.490998363338789	0	0	0	0	1.96399345335516	0	0.654664484451719	0.654664484451719	0.490998363338789	0	0	25.8592471358429	20.7855973813421	0.654664484451719	0	0	0.327332242225859	0	0	0	0	0	0	0	0	0	0	0	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	62	"AWI"	62	657	3563	1837	0	0	33.1275720164609	0	0.823045267489712	0	10.9053497942387	0	0	0	0	0	0.617283950617284	0	0	1.23456790123457	0	0	0	0	2.46913580246914	0	0.411522633744856	0.411522633744856	0	0	0	26.5432098765432	22.8395061728395	0.205761316872428	0	0	0.205761316872428	0	0	0	0	0	0	0	0.205761316872428	0	0	0	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	75	"AWI"	75	926	3998	2241	0	0	36.8231046931408	0	0.541516245487365	0	15.5234657039711	0	0	0	0	0	0.72202166064982	0	0	0.902527075812274	0	0	0	0	3.79061371841155	0	0.72202166064982	0.902527075812274	0.180505415162455	0	0.180505415162455	26.7148014440433	12.0938628158845	0.72202166064982	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180505415162455	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	87	"AWI"	87	1296	4343	2631	0	0	61.0421836228288	0.248138957816377	0.992555831265509	0	15.6327543424318	0	0	0	0.496277915632754	0	0.248138957816377	0	0	1.24069478908189	0	0.248138957816377	0	0	1.98511166253102	0	0	0.248138957816377	0.744416873449132	0.248138957816377	0	0	14.6401985111663	1.24069478908189	0	0	0.744416873449132	0	0	0	0	0	0	0	0	0	0	0	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	100	"AWI"	100	1637	4816	3050	0	0	41.0034602076125	0	0.865051903114187	0.519031141868512	13.3217993079585	0	0	0	0	0	0.69204152249135	0	0	0.519031141868512	0	0.173010380622837	0	0	1.73010380622837	0	0	0.519031141868512	0.69204152249135	0	0	28.2006920415225	10.2076124567474	0.519031141868512	0	0	0.346020761245675	0.173010380622837	0	0	0	0	0	0	0.173010380622837	0	0	0.346020761245675	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	112	"AWI"	112	1962	5084	3468	0	0	55.9139784946236	0	0.614439324116744	0.460829493087558	31.4900153609831	0	0	0	0.153609831029186	0	0.153609831029186	0	0	0.460829493087558	0	0.153609831029186	0	0	0.768049155145929	0	0	0.307219662058372	0.768049155145929	0.153609831029186	0	0	7.37327188940092	0.768049155145929	0	0	0	0	0	0	0	0	0	0	0.307219662058372	0	0	0.153609831029186	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	125	"AWI"	125	2346	5482	3921	0	0	43.0487804878049	0.121951219512195	0.48780487804878	0	22.6829268292683	0	0	0	0.121951219512195	0	0.609756097560976	0	0	0.609756097560976	0	0	0	0.121951219512195	2.19512195121951	0	0.731707317073171	0.365853658536585	1.46341463414634	0	0	23.5365853658537	3.17073170731707	0.365853658536585	0	0	0.24390243902439	0	0	0	0	0	0	0	0	0	0	0.121951219512195	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	137	"AWI"	137	2684	5811	4335	0	0	45.9627329192547	0.20703933747412	0.41407867494824	0.41407867494824	13.871635610766	0	0	0	0.20703933747412	0	1.0351966873706	0	0	1.24223602484472	0	0	0	0.20703933747412	4.34782608695652	0	0.62111801242236	0.20703933747412	1.44927536231884	0	0	24.0165631469979	3.72670807453416	1.44927536231884	0	0	0.20703933747412	0	0	0	0	0	0.20703933747412	0	0.20703933747412	0	0	0	0	0
1400	1437	"Kanaaupscow"	54.02778	-76.64389	150	"AWI"	150	3169	6082	4752	0	0	35.4785478547855	0	0.165016501650165	0	21.4521452145215	0	0	0	0.165016501650165	0	0.66006600660066	0	0	0.495049504950495	0	0	0	0.165016501650165	0.825082508250825	0	1.15511551155116	0	0.825082508250825	0.165016501650165	0	38.2838283828383	0	0	0	0	0.165016501650165	0	0	0	0	0	0	0	0	0	0	0	0	0
