"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Castanea"	"Celtis"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Grossulariaceae"	"Ilex"	"Indeterminable"	"Isoëtes"	"Juglans"	"Larix"	"Liquidambar"	"Morus"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Platanus"	"Poaceae"	"Populus"	"Pyrus"	"Quercus"	"Rosaceae"	"Rumex"	"Salix"	"Taxus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Viburnum"	"Vitaceae"
757	776	"Eagle Lake Bog"	44.16667	-71.66667	0	"AWI"	0	-144	23	-64	3.41880341880342	0	0.284900284900285	0.56980056980057	0.284900284900285	0	41.3105413105413	0.56980056980057	0.284900284900285	0	0.56980056980057	0.56980056980057	1.70940170940171	0	0	10.5413105413105	2.27920227920228	0	0	3.41880341880342	1.99430199430199	0	0	0	0.284900284900285	0	1.13960113960114	5.98290598290598	8.26210826210826	0.56980056980057	2.56410256410256	0	0	5.12820512820513	0	0.854700854700855	0.284900284900285	0	0	0	5.6980056980057	1.13960113960114	0	0	0.284900284900285
757	776	"Eagle Lake Bog"	44.16667	-71.66667	15	"AWI"	15	83	1312	532	4.40251572327044	0	0.943396226415094	0	0	0	48.7421383647799	0.314465408805031	1.57232704402516	0	0.943396226415094	0	0.314465408805031	0	0.314465408805031	11.6352201257862	1.88679245283019	0	0	4.71698113207547	0.314465408805031	0	0	0	0	0.314465408805031	1.25786163522013	5.9748427672956	0	0.628930817610063	0.314465408805031	0	0	4.40251572327044	0	0.314465408805031	0.314465408805031	0	0	0	10.377358490566	0	0	0	0
757	776	"Eagle Lake Bog"	44.16667	-71.66667	27	"AWI"	27	369	1918	1065	6.99708454810496	0	1.45772594752187	0.291545189504373	0	0.583090379008746	39.3586005830904	0	0.87463556851312	0.291545189504373	1.45772594752187	0	1.74927113702624	0	0	14.868804664723	1.74927113702624	0	0	4.08163265306122	2.62390670553936	0	0	0	0	0.291545189504373	2.04081632653061	4.3731778425656	0	0	0	0	0	5.24781341107872	0	0.583090379008746	0	0.583090379008746	0	0.291545189504373	9.62099125364431	0.583090379008746	0	0	0
757	776	"Eagle Lake Bog"	44.16667	-71.66667	30	"AWI"	30	427	2104	1200	2.52808988764045	0	2.24719101123596	0	0	0.842696629213483	43.5393258426966	0	0.280898876404494	0	1.12359550561798	0	1.68539325842697	0	0.280898876404494	10.6741573033708	2.24719101123596	0	0	5.61797752808989	4.7752808988764	0	0	0	0	0	0.561797752808989	5.0561797752809	0	0	0	0	0	7.30337078651685	0	0	0.280898876404494	0	0	0	8.70786516853933	2.24719101123596	0	0	0
757	776	"Eagle Lake Bog"	44.16667	-71.66667	52	"AWI"	52	1376	2809	2167	3	0	1	0	0	0	48.6666666666667	0.333333333333333	0	0	0.666666666666667	0.333333333333333	1	0	0	16.6666666666667	4	0	0	1	0.333333333333333	0	0	0	0	0	1.33333333333333	4.66666666666667	0	0	0	0	0	5	0	0	0.333333333333333	0	0	0	10.3333333333333	1.33333333333333	0	0	0
757	776	"Eagle Lake Bog"	44.16667	-71.66667	77	"AWI"	77	2324	3609	3018	1.39275766016713	0	1.67130919220056	0	0	0.557103064066852	39.2757660167131	0	0.557103064066852	0	0.835654596100279	0	0	0	0	27.0194986072423	3.06406685236769	0	0	3.62116991643454	0.278551532033426	0	0	0	0	0.278551532033426	1.39275766016713	0.557103064066852	0	0.278551532033426	0.278551532033426	0	0	7.79944289693593	0	0	0	0	0	0.278551532033426	9.19220055710306	1.67130919220056	0	0	0
757	776	"Eagle Lake Bog"	44.16667	-71.66667	102	"AWI"	102	2822	4453	3611	1.39275766016713	0	1.1142061281337	0	0	0	48.4679665738162	0	0	0	1.1142061281337	0	1.94986072423398	0	0	11.9777158774373	3.06406685236769	0	0	5.2924791086351	8.35654596100279	0	0	0	0	0	0.278551532033426	0	0	0	0	0	0	7.24233983286908	0	0	0	0	0	0	7.24233983286908	2.50696378830084	0	0	0
757	776	"Eagle Lake Bog"	44.16667	-71.66667	127	"AWI"	127	3343	5175	4230	0.817438692098093	0	0.817438692098093	0	0.272479564032698	0.544959128065395	41.1444141689373	0	0	0	0.544959128065395	0	1.08991825613079	0	0.272479564032698	9.80926430517711	1.08991825613079	0	0	2.17983651226158	17.1662125340599	0	0.272479564032698	0	0	0	0.272479564032698	1.08991825613079	0	0	0.272479564032698	0	0	7.08446866485014	0	0	0	0	0.272479564032698	0	12.2615803814714	2.72479564032698	0	0	0
757	776	"Eagle Lake Bog"	44.16667	-71.66667	142	"AWI"	142	3669	5560	4585	1.88172043010753	0	2.1505376344086	0	0	0	43.010752688172	0	0.268817204301075	0	0	0	1.61290322580645	0	0	10.4838709677419	1.88172043010753	0	0	0.806451612903226	19.8924731182796	0	0	0	0	0	0.806451612903226	0.268817204301075	0	0	0.268817204301075	0	0	3.76344086021505	0.537634408602151	0	0.268817204301075	0	0	0	9.94623655913978	2.1505376344086	0	0	0
757	776	"Eagle Lake Bog"	44.16667	-71.66667	152	"AWI"	152	3882	5825	4834	0.959232613908873	0	2.39808153477218	0	0	0	34.052757793765	0	0.239808153477218	0	0.479616306954436	0	0.239808153477218	0	0	5.2757793764988	0	0	0	3.83693045563549	29.0167865707434	0	0	0.239808153477218	0	0	0.959232613908873	1.19904076738609	0	0.239808153477218	0	0	0	6.71462829736211	0	0	0	0.239808153477218	0	0.239808153477218	11.5107913669065	2.15827338129496	0	0	0
