"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Caryophyllaceae"	"Ceanothus"	"Celtis"	"Corylus"	"Cyperaceae"	"Elaeagnaceae"	"Ericales"	"Fagus"	"Fraxinus"	"Indeterminable"	"Isoëtes"	"Juglans"	"Juniperus"	"Larix"	"Liquidambar"	"Myrica"	"Ostrya.Carpinus"	"Picea"	"Pinus"	"Plantaginaceae"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Rosaceae"	"Rumex"	"Salix"	"Sambucus"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Viburnum"	"Vitaceae"
1486	1524	"Kitchner Lake"	45.66667	-87.455	5	"AWI"	5	-99	67	-12	0.701754385964912	0	1.75438596491228	1.40350877192982	1.75438596491228	0	37.1929824561403	0	0	0	0	0	0	0	0	1.05263157894737	0	0	0.350877192982456	0	8.07017543859649	1.05263157894737	0	0	2.45614035087719	2.80701754385965	20	0.350877192982456	0	4.91228070175439	1.40350877192982	10.1754385964912	0	0	1.40350877192982	0	0	0	1.40350877192982	1.05263157894737	0.350877192982456	0.350877192982456
1486	1524	"Kitchner Lake"	45.66667	-87.455	20	"AWI"	20	-53	282	70	2.12765957446809	0	6.80851063829787	2.5531914893617	1.27659574468085	0	20	0	0.425531914893617	0	0.851063829787234	0.851063829787234	0.425531914893617	0	0	1.27659574468085	3.82978723404255	2.97872340425532	0	0	11.4893617021277	0	0.425531914893617	0.425531914893617	1.27659574468085	3.40425531914894	17.8723404255319	0	0	2.5531914893617	0.425531914893617	9.36170212765957	0	0	0.425531914893617	0.425531914893617	0	0	2.97872340425532	5.53191489361702	0	0
1486	1524	"Kitchner Lake"	45.66667	-87.455	30	"AWI"	30	-3	383	141	0.28169014084507	0	1.12676056338028	1.40845070422535	0.845070422535211	0	23.0985915492958	0.563380281690141	0	0	0	0	1.40845070422535	0	0	1.40845070422535	1.69014084507042	2.25352112676056	0	0	4.50704225352113	1.40845070422535	0	0.563380281690141	1.69014084507042	3.38028169014084	24.5070422535211	0	0.28169014084507	3.66197183098592	0.28169014084507	7.04225352112676	0	0	1.12676056338028	0	0	0	13.5211267605634	3.94366197183099	0	0
1486	1524	"Kitchner Lake"	45.66667	-87.455	35	"AWI"	35	19	419	184	0.45045045045045	0	1.35135135135135	0.45045045045045	0	0	27.027027027027	0.900900900900901	0	0.45045045045045	0	0.45045045045045	1.35135135135135	0	0	0.45045045045045	0	2.7027027027027	0	0	3.15315315315315	1.8018018018018	0	0	1.35135135135135	3.6036036036036	24.3243243243243	0	0	1.35135135135135	0	8.55855855855856	0	0	0	0	0	0	16.6666666666667	3.6036036036036	0	0
1486	1524	"Kitchner Lake"	45.66667	-87.455	40	"AWI"	40	36	475	225	0.911854103343465	0	5.16717325227964	0	1.51975683890578	0	27.6595744680851	0.303951367781155	0	0.303951367781155	0	0	0.60790273556231	0	0	1.21580547112462	0	0.303951367781155	0	0	6.38297872340426	1.82370820668693	0.303951367781155	0	1.21580547112462	3.64741641337386	20.9726443768997	0	0	4.25531914893617	0.303951367781155	6.38297872340426	0	0.303951367781155	1.51975683890578	0	0	0	12.7659574468085	2.12765957446809	0	0
1486	1524	"Kitchner Lake"	45.66667	-87.455	45	"AWI"	45	52	551	262	0.949367088607595	0	0.316455696202532	0.316455696202532	0.316455696202532	0	37.6582278481013	0	0	0	0	0	0	0	0	1.26582278481013	0.949367088607595	0	0	0	7.59493670886076	0.632911392405063	0	0	2.84810126582278	2.84810126582278	18.9873417721519	0	0	0.632911392405063	1.89873417721519	7.59493670886076	0	0	0.316455696202532	0	0	0.949367088607595	12.3417721518987	1.58227848101266	0	0
1486	1524	"Kitchner Lake"	45.66667	-87.455	50	"AWI"	50	85	634	313	0.84985835694051	0	1.13314447592068	0.28328611898017	1.41643059490085	0	31.1614730878187	0.28328611898017	0	0	0	0	0.28328611898017	0	0	0.56657223796034	0	1.41643059490085	0	0	6.79886685552408	2.26628895184136	0	0	2.54957507082153	1.98300283286119	21.8130311614731	0	0	0.28328611898017	0.28328611898017	8.4985835694051	0	0	0	0	0	0.56657223796034	15.2974504249292	2.26628895184136	0	0
1486	1524	"Kitchner Lake"	45.66667	-87.455	60	"AWI"	60	148	881	444	0.940438871473354	0	1.25391849529781	0	0.940438871473354	0	28.8401253918495	0	0	0	0	0.313479623824451	0.626959247648903	0	0	2.19435736677116	0	0.313479623824451	0	0	13.4796238244514	1.25391849529781	0	0	1.56739811912226	4.07523510971787	22.257053291536	0	0.626959247648903	0.313479623824451	0.626959247648903	9.71786833855799	0.313479623824451	0	0.313479623824451	0	0	0.313479623824451	7.83699059561129	1.88087774294671	0	0
1486	1524	"Kitchner Lake"	45.66667	-87.455	100	"AWI"	100	450	1845	981	0.579710144927536	0	2.60869565217391	0	1.15942028985507	0	28.1159420289855	1.15942028985507	0	0	0	0.579710144927536	0.579710144927536	0	0	2.02898550724638	2.60869565217391	0.579710144927536	0	0	4.92753623188406	0.579710144927536	0	0	5.79710144927536	2.89855072463768	17.1014492753623	0	0	0.579710144927536	0.579710144927536	13.9130434782609	0	0	0.289855072463768	0	0	0.579710144927536	5.79710144927536	6.95652173913043	0	0
1486	1524	"Kitchner Lake"	45.66667	-87.455	140	"AWI"	140	830	2515	1572	1.55763239875389	0	1.24610591900312	0.311526479750779	0.934579439252336	0	24.6105919003115	0.623052959501558	0	0	0	0	0.934579439252336	0	0	9.34579439252336	0	2.18068535825545	0	0	3.73831775700935	0.623052959501558	0	0	4.67289719626168	1.86915887850467	19.6261682242991	0	0	0.934579439252336	0.311526479750779	9.96884735202492	0	0	0	0	0	1.24610591900312	11.5264797507788	3.73831775700935	0	0
