"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Artemisia"	"Asteraceae"	"Betula"	"Carya"	"Celtis"	"Cephalanthus"	"Cornus"	"Corylus"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Fabaceae"	"Fagus"	"Fraxinus"	"Indeterminable"	"Juglans"	"Larix"	"Liquidambar"	"Myricaceae"	"Ostrya.Carpinus"	"Picea"	"Pinaceae"	"Pinus"	"Platanus"	"Poaceae"	"Populus"	"Quercus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Sarcobataceae"	"Thalictrum"	"Tilia"	"Tsuga"	"Ulmus"	"Urticaceae"	"Vitaceae"
833	860	"Gass Lake"	44.05	-87.73333	5	"AWI"	5	-134	35	-50	0	0	0	0.4739336492891	0.4739336492891	0	19.4312796208531	2.3696682464455	0.947867298578199	0	0	0.4739336492891	1.8957345971564	0.947867298578199	0	0	1.8957345971564	14.218009478673	0.947867298578199	1.4218009478673	0	0	0	1.4218009478673	1.8957345971564	0.4739336492891	0	1.8957345971564	11.8483412322275	1.4218009478673	20.8530805687204	0	0	0	1.8957345971564	0	0	0	0	12.7962085308057	0	0
833	860	"Gass Lake"	44.05	-87.73333	20	"AWI"	20	-50	393	152	1.65745856353591	0	0	2.76243093922652	1.10497237569061	0	13.2596685082873	1.65745856353591	0	0.552486187845304	0	0	0	4.97237569060773	0	0	1.65745856353591	8.83977900552486	10.4972375690608	1.65745856353591	0	0	0.552486187845304	1.10497237569061	1.65745856353591	1.65745856353591	0	1.10497237569061	10.4972375690608	3.86740331491713	20.9944751381215	0	0	0	0.552486187845304	0	0	0	0.552486187845304	8.83977900552486	0	0
833	860	"Gass Lake"	44.05	-87.73333	40	"AWI"	40	168	761	426	0	0	9.12863070539419	1.2448132780083	0.829875518672199	0	5.80912863070539	0	0	0	0	0	1.2448132780083	2.0746887966805	0	0	4.9792531120332	19.0871369294606	3.3195020746888	0.4149377593361	0	0	0	0.4149377593361	0.4149377593361	0.4149377593361	0	0	13.6929460580913	7.88381742738589	21.9917012448133	0	0	0	0.4149377593361	0	0	0	1.2448132780083	4.9792531120332	0	0.4149377593361
833	860	"Gass Lake"	44.05	-87.73333	56	"AWI"	56	364	933	657	0	0	0	0	0.99009900990099	6.6006600660066	16.8316831683168	0.33003300330033	0	0	0	0	0.33003300330033	0.99009900990099	0	0.33003300330033	6.6006600660066	7.92079207920792	2.97029702970297	0	0	0	0	3.3003300330033	0	0	17.8217821782178	0.66006600660066	6.27062706270627	0.33003300330033	17.4917491749175	0	0.33003300330033	1.65016501650165	0.66006600660066	0	0	0.99009900990099	0.66006600660066	5.61056105610561	0.33003300330033	0
833	860	"Gass Lake"	44.05	-87.73333	60	"AWI"	60	430	992	705	0.909090909090909	0	0	0.909090909090909	0.909090909090909	0	19.0909090909091	1.36363636363636	0	0	0	0.454545454545455	0.454545454545455	0.909090909090909	0	0	10	13.6363636363636	1.81818181818182	0.454545454545455	0.909090909090909	0	0	9.09090909090909	0.454545454545455	0	0	0	0.909090909090909	0.454545454545455	25	0	0	0	0.454545454545455	0	0.454545454545455	0.909090909090909	1.36363636363636	8.63636363636364	0	0.454545454545455
833	860	"Gass Lake"	44.05	-87.73333	94	"AWI"	94	683	1610	1063	0	0	0	0.668896321070234	0.668896321070234	0	15.7190635451505	1.00334448160535	0	0	0.334448160535117	0.668896321070234	0.334448160535117	1.67224080267559	0	0	8.69565217391304	6.02006688963211	1.67224080267559	0	0.334448160535117	0	0.334448160535117	4.0133779264214	0.334448160535117	1.33779264214047	19.3979933110368	0.668896321070234	0.334448160535117	0	25.4180602006689	0	0	0	0.334448160535117	0	0.334448160535117	0.334448160535117	3.34448160535117	5.68561872909699	0	0.334448160535117
833	860	"Gass Lake"	44.05	-87.73333	154	"AWI"	154	1084	2401	1691	0	0	0	0	0.862068965517241	0	16.8103448275862	2.1551724137931	0	0	0	0.862068965517241	1.29310344827586	2.58620689655172	0	0	4.31034482758621	12.0689655172414	2.58620689655172	0.862068965517241	0	0	0.431034482758621	4.31034482758621	0.431034482758621	0	0	0	2.1551724137931	0.862068965517241	40.5172413793103	0	0	0	0	0	0	0.431034482758621	1.72413793103448	4.74137931034483	0	0
833	860	"Gass Lake"	44.05	-87.73333	194	"AWI"	194	1424	2867	2115	0	0	0	1.03092783505155	2.06185567010309	0	11.340206185567	1.54639175257732	0	0	0	0	0	1.54639175257732	0	0	7.21649484536082	10.3092783505155	4.63917525773196	1.03092783505155	0.515463917525773	0	0.515463917525773	3.60824742268041	0	0	0	0.515463917525773	1.54639175257732	1.54639175257732	43.298969072165	0	0	0	0.515463917525773	0	0	0	1.54639175257732	5.67010309278351	0	0
833	860	"Gass Lake"	44.05	-87.73333	214	"AWI"	214	1617	3060	2329	0.462962962962963	0	0	0	1.38888888888889	0	8.7962962962963	0.462962962962963	0	0	0	1.38888888888889	0.462962962962963	5.55555555555556	0	0	3.7037037037037	8.33333333333333	3.24074074074074	0.925925925925926	0	0	0	3.24074074074074	0	0.462962962962963	0	0	1.85185185185185	0.462962962962963	50	0	0	0	1.85185185185185	0	0	0.462962962962963	1.38888888888889	5.55555555555556	0	0
833	860	"Gass Lake"	44.05	-87.73333	254	"AWI"	254	2081	3378	2755	0	0	0	0.43859649122807	0.87719298245614	0	12.719298245614	1.31578947368421	0	0	0	0.87719298245614	0.43859649122807	0.87719298245614	0	0.43859649122807	3.07017543859649	14.0350877192982	2.63157894736842	0.43859649122807	0.87719298245614	0	0	5.26315789473684	0.87719298245614	0.43859649122807	0	0.43859649122807	3.50877192982456	0	45.1754385964912	0	0	0	0.43859649122807	0	0	0.43859649122807	0.43859649122807	3.94736842105263	0	0
